wall_time,iface,tx_mbps
10:29:43,tailscale0,20.649
10:29:44,tailscale0,27.476
10:29:45,tailscale0,29.764
10:29:46,tailscale0,28.830
10:29:47,tailscale0,25.723
10:29:48,tailscale0,29.982
10:29:49,tailscale0,30.225
10:29:50,tailscale0,29.675
10:29:51,tailscale0,29.620
10:29:52,tailscale0,28.672
10:29:53,tailscale0,25.872
10:29:54,tailscale0,28.542
10:29:55,tailscale0,23.276
10:29:56,tailscale0,20.612
10:29:57,tailscale0,21.112
10:29:58,tailscale0,23.544
10:29:59,tailscale0,21.013
10:30:00,tailscale0,26.707
10:30:01,tailscale0,28.323
10:30:02,tailscale0,27.909
10:30:03,tailscale0,31.880
10:30:04,tailscale0,27.434
10:30:05,tailscale0,19.394
10:30:06,tailscale0,25.893
10:30:07,tailscale0,28.716
10:30:08,tailscale0,28.711
10:30:09,tailscale0,31.715
10:30:10,tailscale0,27.121
10:30:11,tailscale0,21.117
10:30:12,tailscale0,25.638
10:30:13,tailscale0,26.764
10:30:14,tailscale0,27.616
10:30:15,tailscale0,31.414
10:30:16,tailscale0,34.360
10:30:17,tailscale0,30.623
10:30:18,tailscale0,30.046
10:30:19,tailscale0,28.263
10:30:20,tailscale0,27.175
10:30:21,tailscale0,26.729
10:30:22,tailscale0,27.324
10:30:23,tailscale0,24.460
10:30:24,tailscale0,23.341
10:30:25,tailscale0,23.336
10:30:26,tailscale0,24.044
10:30:27,tailscale0,25.553
10:30:28,tailscale0,27.422
10:30:29,tailscale0,24.763
10:30:30,tailscale0,31.423
10:30:31,tailscale0,31.205
10:30:32,tailscale0,27.083
10:30:33,tailscale0,24.968
10:30:34,tailscale0,25.607
10:30:35,tailscale0,24.073
10:30:36,tailscale0,30.719
10:30:37,tailscale0,27.664
10:30:38,tailscale0,22.033
10:30:39,tailscale0,20.211
10:30:40,tailscale0,23.214
10:30:41,tailscale0,23.669
10:30:42,tailscale0,29.983
10:30:43,tailscale0,25.444
10:30:44,tailscale0,25.906
10:30:45,tailscale0,27.981
10:30:46,tailscale0,29.953
10:30:47,tailscale0,24.204
10:30:48,tailscale0,28.052
10:30:49,tailscale0,27.546
10:30:50,tailscale0,28.822
10:30:51,tailscale0,28.148
10:30:52,tailscale0,28.843
10:30:53,tailscale0,27.161
10:30:54,tailscale0,25.468
10:30:55,tailscale0,26.715
10:30:56,tailscale0,27.053
10:30:57,tailscale0,24.994
10:30:58,tailscale0,22.233
10:30:59,tailscale0,20.465
10:31:00,tailscale0,25.758
10:31:01,tailscale0,27.473
10:31:02,tailscale0,26.906
10:31:03,tailscale0,28.996
10:31:04,tailscale0,31.090
10:31:05,tailscale0,27.150
10:31:06,tailscale0,26.335
10:31:07,tailscale0,24.596
10:31:08,tailscale0,26.242
10:31:09,tailscale0,29.013
10:31:10,tailscale0,27.635
10:31:11,tailscale0,26.425
10:31:12,tailscale0,28.452
10:31:13,tailscale0,27.114
10:31:14,tailscale0,26.683
10:31:15,tailscale0,26.141
10:31:16,tailscale0,25.321
10:31:17,tailscale0,24.472
10:31:18,tailscale0,26.955
10:31:19,tailscale0,26.913
10:31:20,tailscale0,26.385
10:31:21,tailscale0,23.782
10:31:22,tailscale0,22.116
10:31:23,tailscale0,22.428
10:31:24,tailscale0,30.045
10:31:25,tailscale0,29.850
10:31:26,tailscale0,27.144
10:31:27,tailscale0,25.218
10:31:28,tailscale0,24.248
10:31:29,tailscale0,25.324
10:31:30,tailscale0,29.324
10:31:31,tailscale0,29.756
10:31:32,tailscale0,26.018
10:31:33,tailscale0,25.030
10:31:34,tailscale0,24.586
10:31:35,tailscale0,21.386
10:31:36,tailscale0,26.456
10:31:37,tailscale0,26.262
10:31:38,tailscale0,25.411
10:31:39,tailscale0,25.682
10:31:40,tailscale0,28.119
10:31:41,tailscale0,24.876
10:31:42,tailscale0,27.400
10:31:43,tailscale0,28.137
10:31:44,tailscale0,27.234
10:31:45,tailscale0,28.109
10:31:46,tailscale0,28.222
10:31:47,tailscale0,21.112
10:31:48,tailscale0,24.561
10:31:49,tailscale0,26.823
10:31:50,tailscale0,25.312
10:31:51,tailscale0,21.807
10:31:52,tailscale0,21.715
10:31:53,tailscale0,19.528
10:31:54,tailscale0,27.641
10:31:55,tailscale0,25.673
10:31:56,tailscale0,23.028
10:31:57,tailscale0,25.135
10:31:58,tailscale0,27.443
10:31:59,tailscale0,22.582
10:32:00,tailscale0,26.641
10:32:01,tailscale0,28.700
10:32:02,tailscale0,29.009
10:32:03,tailscale0,29.939
10:32:04,tailscale0,27.852
10:32:05,tailscale0,23.609
10:32:06,tailscale0,26.832
10:32:07,tailscale0,29.271
10:32:08,tailscale0,27.792
10:32:09,tailscale0,25.608
10:32:10,tailscale0,26.162
10:32:11,tailscale0,24.014
10:32:12,tailscale0,26.706
10:32:13,tailscale0,26.550
10:32:14,tailscale0,22.106
