wall_time,iface,tx_mbps
15:57:54,tailscale0,12.410
15:57:55,tailscale0,8.367
15:57:56,tailscale0,15.058
15:57:57,tailscale0,12.592
15:57:58,tailscale0,8.285
15:57:59,tailscale0,13.560
15:58:00,tailscale0,4.488
15:58:01,tailscale0,6.094
15:58:02,tailscale0,4.236
15:58:03,tailscale0,5.305
15:58:04,tailscale0,7.232
15:58:05,tailscale0,4.409
15:58:06,tailscale0,4.675
15:58:07,tailscale0,2.766
15:58:08,tailscale0,5.304
15:58:09,tailscale0,5.188
15:58:10,tailscale0,4.701
15:58:11,tailscale0,4.842
15:58:12,tailscale0,4.904
15:58:13,tailscale0,4.768
15:58:14,tailscale0,4.870
15:58:15,tailscale0,3.692
15:58:16,tailscale0,5.731
15:58:17,tailscale0,6.322
15:58:18,tailscale0,4.792
15:58:19,tailscale0,2.294
15:58:20,tailscale0,4.740
15:58:21,tailscale0,4.815
15:58:22,tailscale0,4.777
15:58:23,tailscale0,4.899
15:58:24,tailscale0,5.071
15:58:25,tailscale0,3.821
15:58:26,tailscale0,5.036
15:58:27,tailscale0,6.200
15:58:28,tailscale0,4.741
15:58:29,tailscale0,4.980
15:58:30,tailscale0,3.519
15:58:31,tailscale0,4.639
15:58:32,tailscale0,5.095
15:58:33,tailscale0,4.834
15:58:34,tailscale0,4.470
15:58:35,tailscale0,4.747
15:58:36,tailscale0,5.001
15:58:37,tailscale0,4.824
15:58:38,tailscale0,5.573
15:58:39,tailscale0,6.753
15:58:40,tailscale0,5.917
15:58:41,tailscale0,6.934
15:58:42,tailscale0,5.544
15:58:43,tailscale0,6.513
15:58:44,tailscale0,7.420
15:58:45,tailscale0,5.709
15:58:46,tailscale0,5.599
15:58:47,tailscale0,5.630
15:58:48,tailscale0,5.004
15:58:49,tailscale0,6.376
15:58:50,tailscale0,3.762
15:58:51,tailscale0,4.827
15:58:52,tailscale0,5.580
15:58:53,tailscale0,4.678
15:58:54,tailscale0,4.864
15:58:55,tailscale0,4.718
15:58:56,tailscale0,4.857
15:58:57,tailscale0,4.720
15:58:58,tailscale0,4.732
15:58:59,tailscale0,5.010
15:59:00,tailscale0,4.780
15:59:01,tailscale0,4.431
15:59:02,tailscale0,4.780
15:59:03,tailscale0,3.598
15:59:04,tailscale0,5.740
15:59:05,tailscale0,4.968
15:59:06,tailscale0,4.700
15:59:07,tailscale0,4.781
15:59:08,tailscale0,4.887
15:59:09,tailscale0,4.615
15:59:10,tailscale0,2.236
15:59:11,tailscale0,4.801
15:59:12,tailscale0,4.554
15:59:13,tailscale0,4.772
15:59:14,tailscale0,4.812
15:59:15,tailscale0,4.796
15:59:16,tailscale0,4.561
15:59:17,tailscale0,4.694
15:59:18,tailscale0,4.459
15:59:19,tailscale0,4.369
15:59:20,tailscale0,4.948
15:59:21,tailscale0,4.821
15:59:22,tailscale0,4.579
15:59:23,tailscale0,4.610
15:59:24,tailscale0,4.789
15:59:25,tailscale0,4.519
15:59:26,tailscale0,5.638
15:59:27,tailscale0,4.923
15:59:28,tailscale0,4.865
15:59:29,tailscale0,3.345
15:59:30,tailscale0,5.975
15:59:31,tailscale0,4.588
15:59:32,tailscale0,4.731
15:59:33,tailscale0,4.638
15:59:34,tailscale0,4.622
15:59:35,tailscale0,3.731
15:59:36,tailscale0,4.627
15:59:37,tailscale0,6.056
15:59:38,tailscale0,3.580
15:59:39,tailscale0,6.137
15:59:40,tailscale0,4.838
15:59:41,tailscale0,4.772
15:59:42,tailscale0,6.000
15:59:43,tailscale0,5.265
15:59:44,tailscale0,3.646
15:59:45,tailscale0,7.488
15:59:46,tailscale0,4.202
15:59:47,tailscale0,7.655
15:59:48,tailscale0,7.490
15:59:49,tailscale0,5.923
15:59:50,tailscale0,5.553
15:59:51,tailscale0,5.954
15:59:52,tailscale0,6.329
15:59:53,tailscale0,5.652
15:59:54,tailscale0,7.178
15:59:55,tailscale0,6.813
15:59:56,tailscale0,5.888
15:59:57,tailscale0,7.250
15:59:58,tailscale0,4.765
15:59:59,tailscale0,7.111
16:00:00,tailscale0,4.586
16:00:01,tailscale0,5.033
16:00:02,tailscale0,4.828
16:00:03,tailscale0,5.145
16:00:04,tailscale0,5.364
16:00:05,tailscale0,3.642
16:00:06,tailscale0,3.761
16:00:07,tailscale0,4.751
16:00:08,tailscale0,3.461
16:00:09,tailscale0,4.883
16:00:10,tailscale0,6.181
16:00:11,tailscale0,5.124
16:00:12,tailscale0,6.322
16:00:13,tailscale0,4.859
16:00:14,tailscale0,5.831
16:00:15,tailscale0,6.254
16:00:16,tailscale0,6.619
16:00:17,tailscale0,6.088
16:00:18,tailscale0,5.563
16:00:19,tailscale0,3.589
16:00:20,tailscale0,5.934
16:00:21,tailscale0,3.625
16:00:22,tailscale0,4.716
16:00:23,tailscale0,4.779
16:00:24,tailscale0,4.818
16:00:25,tailscale0,4.950
16:00:26,tailscale0,5.467
16:00:27,tailscale0,4.930
16:00:28,tailscale0,4.985
16:00:29,tailscale0,3.152
16:00:30,tailscale0,4.757
16:00:31,tailscale0,4.998
16:00:32,tailscale0,4.562
16:00:33,tailscale0,4.468
16:00:34,tailscale0,4.869
16:00:35,tailscale0,5.940
16:00:36,tailscale0,4.682
16:00:37,tailscale0,3.497
16:00:38,tailscale0,4.700
16:00:39,tailscale0,4.710
16:00:40,tailscale0,5.206
16:00:41,tailscale0,4.865
16:00:42,tailscale0,4.959
16:00:43,tailscale0,4.669
16:00:44,tailscale0,4.469
16:00:45,tailscale0,4.962
16:00:46,tailscale0,6.718
16:00:47,tailscale0,6.178
16:00:48,tailscale0,4.795
16:00:49,tailscale0,6.390
16:00:51,tailscale0,4.849
16:00:52,tailscale0,6.126
16:00:53,tailscale0,4.701
16:00:54,tailscale0,5.538
16:00:55,tailscale0,5.130
16:00:56,tailscale0,5.071
16:00:57,tailscale0,4.791
16:00:58,tailscale0,4.967
16:00:59,tailscale0,5.041
16:01:00,tailscale0,4.683
16:01:01,tailscale0,4.913
16:01:02,tailscale0,4.551
16:01:03,tailscale0,4.456
16:01:04,tailscale0,4.983
16:01:05,tailscale0,5.086
16:01:06,tailscale0,6.074
16:01:07,tailscale0,4.947
16:01:08,tailscale0,3.824
16:01:09,tailscale0,4.664
16:01:10,tailscale0,4.973
16:01:11,tailscale0,4.929
16:01:12,tailscale0,4.625
16:01:13,tailscale0,5.051
16:01:14,tailscale0,5.073
16:01:15,tailscale0,4.760
16:01:16,tailscale0,4.663
16:01:17,tailscale0,4.553
16:01:18,tailscale0,4.524
16:01:19,tailscale0,5.498
16:01:20,tailscale0,4.890
16:01:21,tailscale0,3.886
16:01:22,tailscale0,5.001
16:01:23,tailscale0,5.884
16:01:24,tailscale0,4.650
16:01:25,tailscale0,6.656
16:01:26,tailscale0,6.429
16:01:27,tailscale0,4.882
16:01:28,tailscale0,5.929
16:01:29,tailscale0,5.653
16:01:30,tailscale0,5.235
16:01:31,tailscale0,5.958
16:01:32,tailscale0,4.127
16:01:33,tailscale0,7.067
16:01:34,tailscale0,6.123
16:01:35,tailscale0,5.825
16:01:36,tailscale0,5.328
16:01:37,tailscale0,5.585
16:01:38,tailscale0,4.275
16:01:39,tailscale0,4.560
16:01:40,tailscale0,5.799
16:01:41,tailscale0,4.064
16:01:42,tailscale0,7.312
16:01:43,tailscale0,6.755
16:01:44,tailscale0,5.323
16:01:45,tailscale0,6.834
16:01:46,tailscale0,5.690
16:01:47,tailscale0,6.228
16:01:48,tailscale0,7.707
16:01:49,tailscale0,6.600
16:01:50,tailscale0,6.031
16:01:51,tailscale0,4.771
16:01:52,tailscale0,5.916
16:01:53,tailscale0,5.533
16:01:54,tailscale0,6.857
16:01:55,tailscale0,6.766
16:01:56,tailscale0,3.651
16:01:57,tailscale0,6.638
16:01:58,tailscale0,6.858
16:01:59,tailscale0,6.793
16:02:00,tailscale0,7.236
16:02:01,tailscale0,6.916
16:02:02,tailscale0,3.938
16:02:03,tailscale0,5.162
16:02:04,tailscale0,5.145
16:02:05,tailscale0,6.085
16:02:06,tailscale0,4.171
16:02:07,tailscale0,4.991
16:02:08,tailscale0,5.158
16:02:09,tailscale0,7.535
16:02:10,tailscale0,5.762
16:02:11,tailscale0,7.068
16:02:12,tailscale0,6.493
16:02:13,tailscale0,5.848
16:02:14,tailscale0,5.000
16:02:15,tailscale0,4.746
16:02:16,tailscale0,5.805
16:02:17,tailscale0,5.422
16:02:18,tailscale0,5.603
16:02:19,tailscale0,3.600
16:02:20,tailscale0,5.998
16:02:21,tailscale0,4.484
16:02:22,tailscale0,4.424
16:02:23,tailscale0,4.846
16:02:24,tailscale0,4.736
16:02:25,tailscale0,4.714
16:02:26,tailscale0,4.234
16:02:27,tailscale0,3.792
16:02:28,tailscale0,4.409
16:02:29,tailscale0,4.773
16:02:30,tailscale0,5.078
16:02:31,tailscale0,6.133
16:02:32,tailscale0,5.811
16:02:33,tailscale0,6.986
16:02:34,tailscale0,4.705
16:02:35,tailscale0,5.800
16:02:36,tailscale0,6.026
16:02:37,tailscale0,5.977
16:02:38,tailscale0,5.514
16:02:39,tailscale0,4.204
16:02:40,tailscale0,5.970
16:02:41,tailscale0,3.496
16:02:42,tailscale0,4.736
16:02:43,tailscale0,6.051
16:02:44,tailscale0,4.686
