wall_time,iface,tx_mbps
11:08:19,tailscale0,28.374
11:08:20,tailscale0,27.054
11:08:21,tailscale0,25.682
11:08:22,tailscale0,25.831
11:08:23,tailscale0,25.717
11:08:24,tailscale0,24.773
11:08:25,tailscale0,26.652
11:08:26,tailscale0,24.946
11:08:27,tailscale0,26.258
11:08:28,tailscale0,26.576
11:08:29,tailscale0,23.777
11:08:30,tailscale0,26.832
11:08:31,tailscale0,26.357
11:08:32,tailscale0,23.777
11:08:33,tailscale0,26.106
11:08:34,tailscale0,27.561
11:08:35,tailscale0,24.533
11:08:36,tailscale0,26.880
11:08:37,tailscale0,26.352
11:08:38,tailscale0,24.276
11:08:39,tailscale0,26.537
11:08:40,tailscale0,26.290
11:08:41,tailscale0,24.495
11:08:42,tailscale0,26.988
11:08:43,tailscale0,26.302
11:08:44,tailscale0,24.647
11:08:45,tailscale0,26.355
11:08:46,tailscale0,25.902
11:08:47,tailscale0,23.894
11:08:48,tailscale0,27.141
11:08:49,tailscale0,27.437
11:08:50,tailscale0,23.969
11:08:51,tailscale0,26.707
11:08:52,tailscale0,26.657
11:08:53,tailscale0,24.063
11:08:54,tailscale0,26.666
11:08:55,tailscale0,26.900
11:08:56,tailscale0,24.318
11:08:57,tailscale0,26.038
11:08:58,tailscale0,26.880
11:08:59,tailscale0,23.498
11:09:00,tailscale0,27.018
11:09:01,tailscale0,27.336
11:09:02,tailscale0,24.038
11:09:03,tailscale0,26.570
11:09:04,tailscale0,26.876
11:09:05,tailscale0,24.060
11:09:06,tailscale0,26.381
11:09:07,tailscale0,26.659
11:09:08,tailscale0,24.199
11:09:09,tailscale0,27.510
11:09:10,tailscale0,26.086
11:09:11,tailscale0,23.802
11:09:12,tailscale0,26.286
11:09:13,tailscale0,27.346
11:09:14,tailscale0,23.514
11:09:15,tailscale0,27.300
11:09:16,tailscale0,26.410
11:09:17,tailscale0,24.520
11:09:18,tailscale0,26.658
11:09:19,tailscale0,25.831
11:09:20,tailscale0,22.713
11:09:21,tailscale0,27.705
11:09:22,tailscale0,27.898
11:09:23,tailscale0,26.342
11:09:24,tailscale0,25.242
11:09:25,tailscale0,25.810
11:09:26,tailscale0,27.188
11:09:27,tailscale0,24.525
11:09:28,tailscale0,25.995
11:09:29,tailscale0,27.036
11:09:30,tailscale0,24.193
11:09:31,tailscale0,26.132
11:09:32,tailscale0,26.630
11:09:33,tailscale0,24.138
11:09:34,tailscale0,26.585
11:09:35,tailscale0,24.087
11:09:36,tailscale0,26.290
11:09:37,tailscale0,26.606
11:09:38,tailscale0,26.052
11:09:39,tailscale0,25.268
11:09:40,tailscale0,26.369
11:09:41,tailscale0,24.458
11:09:42,tailscale0,26.570
11:09:43,tailscale0,26.582
11:09:44,tailscale0,24.213
11:09:45,tailscale0,26.272
11:09:46,tailscale0,26.027
11:09:47,tailscale0,24.389
11:09:48,tailscale0,27.501
11:09:49,tailscale0,26.401
11:09:50,tailscale0,22.757
11:09:51,tailscale0,28.312
11:09:52,tailscale0,26.812
11:09:53,tailscale0,25.768
11:09:54,tailscale0,25.228
11:09:55,tailscale0,25.974
11:09:56,tailscale0,22.828
11:09:57,tailscale0,27.194
11:09:58,tailscale0,28.008
11:09:59,tailscale0,22.737
11:10:00,tailscale0,28.517
11:10:01,tailscale0,26.287
11:10:02,tailscale0,23.690
11:10:03,tailscale0,26.924
11:10:04,tailscale0,26.452
11:10:05,tailscale0,26.510
11:10:06,tailscale0,24.455
11:10:07,tailscale0,26.691
11:10:08,tailscale0,23.212
11:10:09,tailscale0,25.835
11:10:10,tailscale0,27.228
11:10:11,tailscale0,28.281
11:10:12,tailscale0,24.678
11:10:13,tailscale0,25.847
11:10:14,tailscale0,24.839
11:10:15,tailscale0,26.272
11:10:16,tailscale0,24.799
11:10:17,tailscale0,27.911
11:10:18,tailscale0,24.785
