wall_time,iface,tx_mbps
19:40:27,tailscale0,25.441
19:40:28,tailscale0,27.664
19:40:29,tailscale0,27.246
19:40:30,tailscale0,25.434
19:40:31,tailscale0,26.671
19:40:32,tailscale0,21.635
19:40:33,tailscale0,24.257
19:40:34,tailscale0,24.830
19:40:35,tailscale0,28.439
19:40:36,tailscale0,24.582
19:40:37,tailscale0,27.270
19:40:38,tailscale0,21.909
19:40:39,tailscale0,26.922
19:40:40,tailscale0,25.718
19:40:41,tailscale0,26.289
19:40:42,tailscale0,24.617
19:40:43,tailscale0,26.863
19:40:44,tailscale0,22.967
19:40:45,tailscale0,27.571
19:40:46,tailscale0,24.263
19:40:47,tailscale0,24.350
19:40:48,tailscale0,24.865
19:40:49,tailscale0,25.979
19:40:50,tailscale0,25.765
19:40:51,tailscale0,26.642
19:40:52,tailscale0,24.132
19:40:53,tailscale0,23.132
19:40:54,tailscale0,24.210
19:40:55,tailscale0,26.728
19:40:56,tailscale0,24.260
19:40:57,tailscale0,26.882
19:40:58,tailscale0,25.733
19:40:59,tailscale0,26.888
19:41:00,tailscale0,25.528
19:41:01,tailscale0,26.911
19:41:02,tailscale0,20.832
19:41:03,tailscale0,25.307
19:41:04,tailscale0,25.833
19:41:05,tailscale0,27.492
19:41:06,tailscale0,24.846
19:41:07,tailscale0,26.923
19:41:08,tailscale0,21.847
19:41:09,tailscale0,26.532
19:41:10,tailscale0,25.856
19:41:11,tailscale0,26.674
19:41:12,tailscale0,24.668
19:41:13,tailscale0,26.207
19:41:14,tailscale0,20.841
19:41:15,tailscale0,25.839
19:41:16,tailscale0,26.227
19:41:17,tailscale0,27.923
19:41:18,tailscale0,25.266
19:41:19,tailscale0,26.002
19:41:20,tailscale0,21.319
19:41:21,tailscale0,26.055
19:41:22,tailscale0,26.260
19:41:23,tailscale0,27.519
19:41:24,tailscale0,25.944
19:41:25,tailscale0,25.987
19:41:26,tailscale0,21.460
19:41:27,tailscale0,25.351
19:41:28,tailscale0,25.599
19:41:29,tailscale0,27.864
19:41:30,tailscale0,25.495
19:41:31,tailscale0,26.503
19:41:32,tailscale0,21.355
19:41:33,tailscale0,25.383
19:41:34,tailscale0,26.128
19:41:35,tailscale0,27.017
19:41:36,tailscale0,25.174
19:41:37,tailscale0,26.176
19:41:38,tailscale0,21.014
19:41:39,tailscale0,25.727
19:41:40,tailscale0,26.752
19:41:41,tailscale0,27.925
19:41:42,tailscale0,25.574
19:41:43,tailscale0,25.511
19:41:44,tailscale0,20.834
19:41:45,tailscale0,25.951
19:41:46,tailscale0,26.040
19:41:47,tailscale0,27.887
19:41:48,tailscale0,25.587
19:41:49,tailscale0,26.233
19:41:50,tailscale0,21.272
19:41:51,tailscale0,26.246
19:41:52,tailscale0,26.189
19:41:53,tailscale0,27.133
19:41:54,tailscale0,25.100
19:41:55,tailscale0,26.271
19:41:56,tailscale0,20.945
19:41:57,tailscale0,26.488
19:41:58,tailscale0,25.536
19:41:59,tailscale0,27.676
19:42:00,tailscale0,24.831
19:42:01,tailscale0,26.674
19:42:02,tailscale0,21.710
19:42:03,tailscale0,25.525
19:42:04,tailscale0,26.272
19:42:05,tailscale0,27.358
19:42:06,tailscale0,25.571
19:42:07,tailscale0,26.029
19:42:08,tailscale0,21.439
19:42:09,tailscale0,24.327
19:42:10,tailscale0,26.162
19:42:11,tailscale0,28.035
19:42:12,tailscale0,25.834
19:42:13,tailscale0,26.108
19:42:14,tailscale0,22.012
19:42:15,tailscale0,26.022
19:42:16,tailscale0,26.468
19:42:17,tailscale0,26.165
19:42:18,tailscale0,25.497
19:42:19,tailscale0,26.316
19:42:20,tailscale0,21.585
19:42:21,tailscale0,23.941
19:42:22,tailscale0,24.711
19:42:23,tailscale0,27.954
19:42:24,tailscale0,26.263
19:42:25,tailscale0,27.746
19:42:26,tailscale0,21.410
19:42:27,tailscale0,25.032
19:42:28,tailscale0,25.580
19:42:29,tailscale0,28.175
19:42:30,tailscale0,25.059
19:42:31,tailscale0,26.187
19:42:32,tailscale0,21.800
19:42:33,tailscale0,24.734
19:42:34,tailscale0,26.084
19:42:35,tailscale0,27.264
19:42:36,tailscale0,25.565
19:42:37,tailscale0,28.088
19:42:38,tailscale0,20.702
19:42:39,tailscale0,25.692
19:42:40,tailscale0,26.319
19:42:41,tailscale0,27.552
19:42:42,tailscale0,24.817
19:42:43,tailscale0,26.051
19:42:44,tailscale0,20.508
19:42:45,tailscale0,26.053
19:42:46,tailscale0,26.342
19:42:47,tailscale0,28.154
19:42:48,tailscale0,24.780
19:42:49,tailscale0,26.384
19:42:50,tailscale0,20.334
19:42:51,tailscale0,25.724
19:42:52,tailscale0,26.576
19:42:53,tailscale0,28.460
19:42:54,tailscale0,24.743
19:42:55,tailscale0,26.286
19:42:56,tailscale0,20.360
19:42:57,tailscale0,25.714
19:42:58,tailscale0,26.551
19:42:59,tailscale0,28.482
19:43:00,tailscale0,24.701
19:43:01,tailscale0,26.515
19:43:02,tailscale0,20.609
19:43:03,tailscale0,25.555
19:43:04,tailscale0,26.443
19:43:05,tailscale0,28.333
19:43:06,tailscale0,24.621
19:43:07,tailscale0,26.495
19:43:08,tailscale0,20.364
19:43:09,tailscale0,25.828
19:43:10,tailscale0,26.429
19:43:11,tailscale0,28.519
19:43:12,tailscale0,24.500
19:43:13,tailscale0,26.705
19:43:14,tailscale0,20.517
19:43:15,tailscale0,25.471
19:43:16,tailscale0,26.378
19:43:17,tailscale0,28.669
19:43:18,tailscale0,24.763
19:43:19,tailscale0,26.254
19:43:20,tailscale0,20.646
19:43:21,tailscale0,25.611
19:43:22,tailscale0,26.499
19:43:23,tailscale0,28.138
19:43:24,tailscale0,25.054
19:43:25,tailscale0,26.485
19:43:26,tailscale0,20.305
19:43:27,tailscale0,25.918
19:43:28,tailscale0,26.201
19:43:29,tailscale0,28.234
19:43:30,tailscale0,24.881
19:43:31,tailscale0,26.507
19:43:32,tailscale0,20.453
19:43:33,tailscale0,25.609
19:43:34,tailscale0,26.895
19:43:35,tailscale0,27.860
19:43:36,tailscale0,25.425
19:43:37,tailscale0,25.980
19:43:38,tailscale0,20.829
19:43:39,tailscale0,25.647
