wall_time,iface,tx_mbps
14:23:39,tailscale0,23.472
14:23:40,tailscale0,27.345
14:23:41,tailscale0,26.556
14:23:42,tailscale0,25.927
14:23:43,tailscale0,27.419
14:23:44,tailscale0,21.133
14:23:45,tailscale0,24.752
14:23:46,tailscale0,25.028
14:23:47,tailscale0,27.566
14:23:48,tailscale0,25.514
14:23:49,tailscale0,25.691
14:23:50,tailscale0,22.573
14:23:51,tailscale0,25.959
14:23:52,tailscale0,24.738
14:23:53,tailscale0,26.680
14:23:54,tailscale0,24.880
14:23:55,tailscale0,27.135
14:23:56,tailscale0,21.741
14:23:57,tailscale0,24.346
14:23:58,tailscale0,25.233
14:23:59,tailscale0,27.116
14:24:00,tailscale0,24.287
14:24:01,tailscale0,27.346
14:24:02,tailscale0,20.981
14:24:03,tailscale0,25.445
14:24:04,tailscale0,26.418
14:24:05,tailscale0,27.725
14:24:06,tailscale0,24.449
14:24:07,tailscale0,26.080
14:24:08,tailscale0,20.624
14:24:09,tailscale0,25.085
14:24:10,tailscale0,25.757
14:24:11,tailscale0,28.507
14:24:12,tailscale0,25.092
14:24:13,tailscale0,25.748
14:24:14,tailscale0,19.769
14:24:15,tailscale0,25.398
14:24:16,tailscale0,26.166
14:24:17,tailscale0,28.622
14:24:18,tailscale0,24.435
14:24:19,tailscale0,26.704
14:24:20,tailscale0,20.173
14:24:21,tailscale0,25.461
14:24:22,tailscale0,25.991
14:24:23,tailscale0,27.761
14:24:24,tailscale0,25.293
14:24:25,tailscale0,26.107
14:24:26,tailscale0,20.072
14:24:27,tailscale0,25.674
14:24:28,tailscale0,25.612
14:24:29,tailscale0,27.785
14:24:30,tailscale0,24.891
14:24:31,tailscale0,26.141
14:24:32,tailscale0,20.689
14:24:33,tailscale0,25.902
14:24:34,tailscale0,26.991
14:24:35,tailscale0,27.336
14:24:36,tailscale0,24.767
14:24:37,tailscale0,25.728
14:24:38,tailscale0,20.519
14:24:39,tailscale0,24.960
14:24:40,tailscale0,26.580
14:24:41,tailscale0,27.495
14:24:42,tailscale0,24.381
14:24:43,tailscale0,26.615
14:24:44,tailscale0,20.048
14:24:45,tailscale0,26.501
14:24:46,tailscale0,26.055
14:24:47,tailscale0,27.960
14:24:48,tailscale0,24.915
14:24:49,tailscale0,26.124
14:24:50,tailscale0,19.644
14:24:51,tailscale0,25.566
14:24:52,tailscale0,26.426
14:24:53,tailscale0,28.403
14:24:54,tailscale0,24.631
14:24:55,tailscale0,25.941
14:24:56,tailscale0,19.463
14:24:57,tailscale0,26.791
14:24:58,tailscale0,25.618
14:24:59,tailscale0,27.703
14:25:00,tailscale0,25.571
14:25:01,tailscale0,25.403
14:25:02,tailscale0,20.455
14:25:03,tailscale0,26.388
14:25:04,tailscale0,26.666
14:25:05,tailscale0,26.471
14:25:06,tailscale0,25.459
14:25:07,tailscale0,26.985
14:25:08,tailscale0,19.911
14:25:09,tailscale0,25.411
14:25:10,tailscale0,25.628
14:25:11,tailscale0,27.435
14:25:12,tailscale0,25.122
14:25:13,tailscale0,26.047
14:25:14,tailscale0,20.649
14:25:15,tailscale0,25.808
14:25:16,tailscale0,26.300
14:25:17,tailscale0,27.238
14:25:18,tailscale0,25.109
14:25:19,tailscale0,26.058
14:25:20,tailscale0,20.189
14:25:21,tailscale0,25.734
14:25:22,tailscale0,26.162
14:25:23,tailscale0,27.188
14:25:24,tailscale0,25.120
14:25:25,tailscale0,26.615
14:25:26,tailscale0,20.324
14:25:27,tailscale0,25.500
14:25:28,tailscale0,26.605
14:25:29,tailscale0,27.651
14:25:30,tailscale0,24.816
14:25:31,tailscale0,25.640
