wall_time,iface,tx_mbps
14:10:54,tailscale0,15.337
14:10:55,tailscale0,17.881
14:10:56,tailscale0,18.569
14:10:57,tailscale0,17.115
14:10:58,tailscale0,18.298
14:10:59,tailscale0,13.870
14:11:00,tailscale0,9.465
14:11:01,tailscale0,7.886
14:11:02,tailscale0,8.318
14:11:03,tailscale0,7.962
14:11:04,tailscale0,8.751
14:11:05,tailscale0,6.668
14:11:06,tailscale0,11.074
14:11:07,tailscale0,7.710
14:11:08,tailscale0,8.093
14:11:09,tailscale0,7.798
14:11:10,tailscale0,8.984
14:11:11,tailscale0,6.776
14:11:12,tailscale0,9.356
14:11:13,tailscale0,8.773
14:11:14,tailscale0,9.169
14:11:15,tailscale0,8.406
14:11:16,tailscale0,8.738
14:11:17,tailscale0,6.807
