wall_time,iface,tx_mbps
18:46:58,tailscale0,0.516
18:46:59,tailscale0,0.730
18:47:00,tailscale0,1.084
18:47:01,tailscale0,0.925
18:47:02,tailscale0,1.077
18:47:03,tailscale0,0.733
18:47:04,tailscale0,0.899
18:47:05,tailscale0,0.998
18:47:06,tailscale0,0.890
18:47:07,tailscale0,0.778
18:47:08,tailscale0,0.996
18:47:09,tailscale0,0.691
18:47:10,tailscale0,0.982
18:47:11,tailscale0,0.879
18:47:12,tailscale0,0.912
18:47:13,tailscale0,0.868
18:47:14,tailscale0,0.870
18:47:15,tailscale0,0.600
18:47:16,tailscale0,0.747
18:47:17,tailscale0,0.820
18:47:18,tailscale0,0.764
18:47:19,tailscale0,0.850
18:47:20,tailscale0,0.814
18:47:21,tailscale0,0.502
18:47:22,tailscale0,0.903
18:47:23,tailscale0,0.785
18:47:24,tailscale0,0.982
18:47:25,tailscale0,0.823
18:47:26,tailscale0,0.822
18:47:27,tailscale0,0.596
18:47:28,tailscale0,1.074
18:47:29,tailscale0,0.831
18:47:30,tailscale0,0.835
18:47:31,tailscale0,0.772
18:47:32,tailscale0,0.726
18:47:33,tailscale0,0.577
18:47:34,tailscale0,0.731
18:47:35,tailscale0,0.819
18:47:36,tailscale0,0.881
18:47:37,tailscale0,1.006
18:47:38,tailscale0,0.672
18:47:39,tailscale0,0.539
18:47:40,tailscale0,0.676
18:47:41,tailscale0,0.844
18:47:42,tailscale0,0.733
18:47:43,tailscale0,0.776
18:47:44,tailscale0,0.689
18:47:45,tailscale0,0.502
18:47:46,tailscale0,0.741
18:47:47,tailscale0,0.633
18:47:48,tailscale0,0.769
18:47:49,tailscale0,0.794
18:47:50,tailscale0,0.642
18:47:51,tailscale0,0.399
18:47:52,tailscale0,0.678
18:47:53,tailscale0,0.812
18:47:54,tailscale0,0.843
18:47:55,tailscale0,0.796
18:47:56,tailscale0,0.656
18:47:57,tailscale0,0.574
18:47:58,tailscale0,0.816
18:47:59,tailscale0,0.792
18:48:00,tailscale0,0.699
18:48:01,tailscale0,0.768
18:48:02,tailscale0,0.759
18:48:03,tailscale0,0.512
18:48:04,tailscale0,0.764
18:48:05,tailscale0,0.840
18:48:06,tailscale0,0.747
18:48:07,tailscale0,0.702
18:48:08,tailscale0,0.764
18:48:09,tailscale0,0.499
18:48:10,tailscale0,0.862
18:48:11,tailscale0,0.862
18:48:12,tailscale0,0.795
18:48:13,tailscale0,0.819
18:48:14,tailscale0,0.778
18:48:15,tailscale0,0.527
18:48:16,tailscale0,0.734
18:48:17,tailscale0,0.856
18:48:18,tailscale0,0.797
18:48:19,tailscale0,0.731
18:48:20,tailscale0,0.749
18:48:21,tailscale0,0.493
18:48:22,tailscale0,0.713
18:48:23,tailscale0,0.820
18:48:24,tailscale0,0.774
18:48:25,tailscale0,0.747
18:48:26,tailscale0,0.762
18:48:27,tailscale0,0.505
18:48:28,tailscale0,0.816
18:48:29,tailscale0,0.819
18:48:30,tailscale0,0.804
18:48:31,tailscale0,0.737
18:48:32,tailscale0,0.797
18:48:33,tailscale0,0.503
18:48:34,tailscale0,0.746
18:48:35,tailscale0,0.759
18:48:36,tailscale0,0.848
18:48:37,tailscale0,0.683
18:48:38,tailscale0,0.701
18:48:39,tailscale0,0.542
18:48:40,tailscale0,0.827
18:48:41,tailscale0,0.662
18:48:42,tailscale0,0.771
18:48:43,tailscale0,0.751
18:48:44,tailscale0,0.755
18:48:45,tailscale0,0.434
18:48:46,tailscale0,0.682
18:48:47,tailscale0,0.745
18:48:48,tailscale0,0.749
18:48:49,tailscale0,0.743
18:48:50,tailscale0,0.725
18:48:51,tailscale0,0.597
18:48:52,tailscale0,0.843
18:48:53,tailscale0,0.802
18:48:54,tailscale0,0.777
18:48:55,tailscale0,0.743
18:48:56,tailscale0,0.690
18:48:57,tailscale0,0.546
18:48:58,tailscale0,0.719
18:48:59,tailscale0,0.864
18:49:00,tailscale0,0.889
18:49:01,tailscale0,0.753
18:49:02,tailscale0,0.745
18:49:03,tailscale0,0.548
18:49:04,tailscale0,0.770
18:49:05,tailscale0,0.851
18:49:06,tailscale0,0.885
18:49:07,tailscale0,0.784
18:49:08,tailscale0,0.856
