wall_time,iface,tx_mbps
18:45:20,tailscale0,0.785
18:45:21,tailscale0,0.923
18:45:22,tailscale0,0.877
18:45:23,tailscale0,0.929
18:45:24,tailscale0,0.809
18:45:25,tailscale0,0.614
18:45:26,tailscale0,0.753
18:45:27,tailscale0,0.939
18:45:28,tailscale0,0.877
18:45:29,tailscale0,0.832
18:45:30,tailscale0,0.863
18:45:31,tailscale0,0.577
18:45:32,tailscale0,0.903
18:45:33,tailscale0,0.897
18:45:34,tailscale0,0.892
18:45:35,tailscale0,0.758
18:45:36,tailscale0,0.723
18:45:37,tailscale0,0.544
18:45:38,tailscale0,1.037
18:45:39,tailscale0,0.908
18:45:40,tailscale0,0.917
18:45:41,tailscale0,0.876
18:45:42,tailscale0,0.755
18:45:43,tailscale0,0.557
18:45:44,tailscale0,0.909
18:45:45,tailscale0,0.865
18:45:46,tailscale0,0.936
18:45:47,tailscale0,0.911
18:45:48,tailscale0,0.720
18:45:49,tailscale0,0.567
18:45:50,tailscale0,0.997
18:45:51,tailscale0,0.933
18:45:52,tailscale0,0.847
18:45:53,tailscale0,0.780
18:45:54,tailscale0,0.729
18:45:55,tailscale0,0.548
18:45:56,tailscale0,0.832
18:45:57,tailscale0,0.986
18:45:58,tailscale0,0.881
18:45:59,tailscale0,0.825
18:46:00,tailscale0,0.669
18:46:01,tailscale0,0.479
18:46:02,tailscale0,0.719
18:46:03,tailscale0,0.826
18:46:04,tailscale0,0.870
18:46:05,tailscale0,0.730
18:46:06,tailscale0,0.699
18:46:07,tailscale0,0.547
18:46:08,tailscale0,0.803
18:46:09,tailscale0,0.854
18:46:10,tailscale0,0.856
18:46:11,tailscale0,0.908
18:46:12,tailscale0,0.862
18:46:13,tailscale0,0.640
18:46:14,tailscale0,0.795
18:46:15,tailscale0,0.808
18:46:16,tailscale0,0.845
18:46:17,tailscale0,0.734
18:46:18,tailscale0,0.880
18:46:19,tailscale0,0.559
18:46:20,tailscale0,0.947
18:46:21,tailscale0,1.108
18:46:22,tailscale0,0.958
18:46:23,tailscale0,0.863
18:46:24,tailscale0,0.911
18:46:25,tailscale0,0.600
18:46:26,tailscale0,0.879
18:46:27,tailscale0,0.726
18:46:28,tailscale0,0.891
18:46:29,tailscale0,0.706
18:46:30,tailscale0,0.758
18:46:31,tailscale0,0.542
18:46:32,tailscale0,0.811
18:46:33,tailscale0,0.955
18:46:34,tailscale0,0.895
18:46:35,tailscale0,0.896
18:46:36,tailscale0,0.686
18:46:37,tailscale0,0.703
18:46:38,tailscale0,0.889
18:46:39,tailscale0,0.956
18:46:40,tailscale0,1.006
18:46:41,tailscale0,0.806
18:46:42,tailscale0,0.826
18:46:43,tailscale0,0.543
18:46:44,tailscale0,0.919
18:46:45,tailscale0,0.803
18:46:46,tailscale0,0.797
18:46:47,tailscale0,0.870
18:46:48,tailscale0,0.707
18:46:49,tailscale0,0.550
18:46:50,tailscale0,0.899
18:46:51,tailscale0,0.995
18:46:52,tailscale0,0.902
