wall_time,iface,tx_mbps
20:23:59,tailscale0,0.000
20:24:00,tailscale0,0.000
20:24:01,tailscale0,0.000
20:24:02,tailscale0,0.000
20:24:03,tailscale0,0.000
20:24:04,tailscale0,0.000
20:24:05,tailscale0,0.002
20:24:06,tailscale0,0.034
20:24:07,tailscale0,0.020
20:24:08,tailscale0,0.000
20:24:09,tailscale0,0.000
20:24:10,tailscale0,0.000
20:24:11,tailscale0,0.000
20:24:12,tailscale0,0.000
20:24:13,tailscale0,0.000
20:24:14,tailscale0,7.952
20:24:15,tailscale0,22.170
20:24:16,tailscale0,26.199
20:24:17,tailscale0,28.069
20:24:18,tailscale0,28.263
20:24:19,tailscale0,25.377
20:24:20,tailscale0,24.413
20:24:21,tailscale0,26.172
20:24:22,tailscale0,18.573
20:24:23,tailscale0,29.001
20:24:24,tailscale0,25.959
20:24:25,tailscale0,27.782
20:24:26,tailscale0,24.382
20:24:27,tailscale0,26.658
20:24:28,tailscale0,22.070
20:24:29,tailscale0,25.208
20:24:30,tailscale0,24.590
20:24:31,tailscale0,27.884
20:24:32,tailscale0,27.023
20:24:33,tailscale0,27.540
20:24:34,tailscale0,22.245
20:24:35,tailscale0,26.131
20:24:36,tailscale0,25.054
20:24:37,tailscale0,25.156
20:24:38,tailscale0,24.551
20:24:39,tailscale0,27.842
20:24:40,tailscale0,22.139
20:24:41,tailscale0,27.433
20:24:42,tailscale0,25.626
20:24:43,tailscale0,26.030
20:24:44,tailscale0,24.874
20:24:45,tailscale0,27.287
20:24:46,tailscale0,21.523
20:24:47,tailscale0,26.109
20:24:48,tailscale0,26.156
20:24:49,tailscale0,26.623
20:24:50,tailscale0,25.718
20:24:51,tailscale0,26.120
20:24:52,tailscale0,21.542
20:24:53,tailscale0,26.558
20:24:54,tailscale0,25.879
20:24:55,tailscale0,26.927
20:24:56,tailscale0,25.522
20:24:57,tailscale0,26.399
20:24:58,tailscale0,20.536
20:24:59,tailscale0,25.814
20:25:00,tailscale0,26.014
20:25:01,tailscale0,27.614
20:25:02,tailscale0,24.450
20:25:03,tailscale0,27.708
20:25:04,tailscale0,21.916
20:25:05,tailscale0,26.303
20:25:06,tailscale0,25.631
20:25:07,tailscale0,27.192
20:25:08,tailscale0,25.875
20:25:09,tailscale0,25.844
20:25:10,tailscale0,22.169
20:25:11,tailscale0,25.602
20:25:12,tailscale0,25.806
20:25:13,tailscale0,26.987
20:25:14,tailscale0,25.331
20:25:15,tailscale0,26.884
20:25:16,tailscale0,21.053
20:25:17,tailscale0,26.905
20:25:18,tailscale0,26.616
20:25:19,tailscale0,26.874
20:25:20,tailscale0,25.141
20:25:21,tailscale0,25.884
20:25:22,tailscale0,20.335
20:25:23,tailscale0,26.085
20:25:24,tailscale0,25.985
20:25:25,tailscale0,27.813
20:25:26,tailscale0,25.766
20:25:27,tailscale0,26.314
20:25:28,tailscale0,21.530
20:25:29,tailscale0,25.230
20:25:30,tailscale0,25.821
20:25:31,tailscale0,27.620
20:25:32,tailscale0,25.293
20:25:33,tailscale0,27.295
20:25:34,tailscale0,19.899
20:25:35,tailscale0,25.794
20:25:36,tailscale0,26.633
20:25:37,tailscale0,27.715
20:25:38,tailscale0,24.974
20:25:39,tailscale0,27.417
20:25:40,tailscale0,21.248
20:25:41,tailscale0,25.872
20:25:42,tailscale0,25.438
20:25:43,tailscale0,27.660
20:25:44,tailscale0,25.166
20:25:45,tailscale0,26.859
20:25:46,tailscale0,21.756
20:25:47,tailscale0,25.566
20:25:48,tailscale0,25.293
20:25:49,tailscale0,27.546
20:25:50,tailscale0,24.660
20:25:51,tailscale0,26.298
20:25:52,tailscale0,20.242
20:25:53,tailscale0,26.805
20:25:54,tailscale0,26.406
20:25:55,tailscale0,28.304
20:25:56,tailscale0,25.329
20:25:57,tailscale0,26.994
20:25:58,tailscale0,22.459
20:25:59,tailscale0,24.701
20:26:00,tailscale0,25.554
20:26:01,tailscale0,27.425
20:26:02,tailscale0,25.549
20:26:03,tailscale0,26.252
20:26:04,tailscale0,22.607
20:26:05,tailscale0,25.138
20:26:06,tailscale0,25.488
20:26:07,tailscale0,27.871
20:26:08,tailscale0,26.002
20:26:09,tailscale0,25.618
20:26:10,tailscale0,21.824
20:26:11,tailscale0,24.584
20:26:12,tailscale0,25.998
20:26:13,tailscale0,28.262
20:26:14,tailscale0,25.563
20:26:15,tailscale0,27.267
