wall_time,iface,tx_mbps
17:40:41,tailscale0,14.836
17:40:42,tailscale0,18.208
17:40:43,tailscale0,16.051
17:40:44,tailscale0,17.884
17:40:45,tailscale0,16.205
17:40:46,tailscale0,16.965
17:40:47,tailscale0,17.408
17:40:48,tailscale0,18.476
17:40:49,tailscale0,16.890
17:40:50,tailscale0,18.008
17:40:51,tailscale0,15.829
17:40:52,tailscale0,17.710
17:40:53,tailscale0,16.161
17:40:54,tailscale0,18.210
17:40:55,tailscale0,16.481
17:40:56,tailscale0,16.639
17:40:57,tailscale0,17.281
17:40:58,tailscale0,17.770
17:40:59,tailscale0,17.670
17:41:00,tailscale0,18.763
17:41:01,tailscale0,17.013
17:41:02,tailscale0,18.031
17:41:03,tailscale0,17.052
17:41:04,tailscale0,17.866
17:41:05,tailscale0,17.597
17:41:06,tailscale0,18.378
17:41:07,tailscale0,16.865
17:41:08,tailscale0,17.801
17:41:09,tailscale0,17.104
17:41:10,tailscale0,18.186
17:41:11,tailscale0,17.597
17:41:12,tailscale0,18.747
17:41:13,tailscale0,17.369
17:41:14,tailscale0,17.990
17:41:15,tailscale0,16.931
17:41:16,tailscale0,17.788
17:41:17,tailscale0,17.657
17:41:18,tailscale0,18.552
17:41:19,tailscale0,17.346
17:41:20,tailscale0,17.931
17:41:21,tailscale0,17.431
17:41:22,tailscale0,18.019
17:41:23,tailscale0,17.808
17:41:24,tailscale0,18.715
17:41:25,tailscale0,17.011
17:41:26,tailscale0,18.362
17:41:27,tailscale0,17.501
17:41:28,tailscale0,18.079
17:41:29,tailscale0,17.803
17:41:30,tailscale0,18.483
17:41:31,tailscale0,17.149
