wall_time,iface,tx_mbps
14:59:08,tailscale0,24.285
14:59:09,tailscale0,27.723
14:59:10,tailscale0,26.929
14:59:11,tailscale0,25.735
14:59:12,tailscale0,26.644
14:59:13,tailscale0,21.564
14:59:14,tailscale0,26.186
14:59:15,tailscale0,26.495
14:59:16,tailscale0,25.254
14:59:17,tailscale0,24.434
14:59:18,tailscale0,26.769
14:59:19,tailscale0,21.318
14:59:20,tailscale0,25.405
14:59:21,tailscale0,26.866
14:59:22,tailscale0,25.704
14:59:23,tailscale0,25.221
14:59:24,tailscale0,26.481
14:59:25,tailscale0,22.116
14:59:26,tailscale0,24.273
14:59:27,tailscale0,23.083
14:59:28,tailscale0,25.395
14:59:29,tailscale0,24.841
14:59:30,tailscale0,26.858
14:59:31,tailscale0,19.947
14:59:32,tailscale0,27.674
14:59:33,tailscale0,27.123
14:59:34,tailscale0,27.455
14:59:35,tailscale0,24.708
14:59:36,tailscale0,25.774
14:59:37,tailscale0,20.438
14:59:38,tailscale0,26.430
14:59:39,tailscale0,27.888
14:59:40,tailscale0,26.228
14:59:41,tailscale0,25.816
14:59:42,tailscale0,25.461
14:59:43,tailscale0,23.354
14:59:44,tailscale0,24.646
14:59:45,tailscale0,25.231
14:59:46,tailscale0,26.367
14:59:47,tailscale0,24.437
14:59:48,tailscale0,24.957
14:59:49,tailscale0,18.749
14:59:50,tailscale0,25.774
14:59:51,tailscale0,25.759
14:59:52,tailscale0,27.718
14:59:53,tailscale0,25.686
14:59:54,tailscale0,27.195
14:59:55,tailscale0,21.373
14:59:56,tailscale0,26.568
14:59:57,tailscale0,26.934
14:59:58,tailscale0,26.493
14:59:59,tailscale0,24.190
15:00:00,tailscale0,26.108
15:00:01,tailscale0,21.511
15:00:02,tailscale0,25.471
15:00:03,tailscale0,24.301
15:00:04,tailscale0,28.273
15:00:05,tailscale0,23.949
15:00:06,tailscale0,27.052
15:00:07,tailscale0,19.683
15:00:08,tailscale0,26.605
15:00:09,tailscale0,25.319
15:00:10,tailscale0,28.764
15:00:11,tailscale0,25.132
15:00:12,tailscale0,27.190
15:00:13,tailscale0,22.518
15:00:14,tailscale0,25.718
15:00:15,tailscale0,25.075
15:00:16,tailscale0,25.160
15:00:17,tailscale0,25.365
15:00:18,tailscale0,26.559
15:00:19,tailscale0,22.485
15:00:20,tailscale0,24.207
15:00:21,tailscale0,23.858
15:00:22,tailscale0,25.376
15:00:23,tailscale0,23.899
15:00:24,tailscale0,26.717
15:00:25,tailscale0,19.314
15:00:26,tailscale0,27.456
15:00:27,tailscale0,27.090
15:00:28,tailscale0,28.087
15:00:29,tailscale0,26.187
15:00:30,tailscale0,25.638
15:00:31,tailscale0,22.841
15:00:32,tailscale0,25.672
15:00:33,tailscale0,23.694
15:00:34,tailscale0,26.487
15:00:35,tailscale0,24.948
15:00:36,tailscale0,26.568
15:00:37,tailscale0,24.361
15:00:38,tailscale0,25.245
15:00:39,tailscale0,25.057
15:00:40,tailscale0,25.527
15:00:41,tailscale0,25.006
15:00:42,tailscale0,25.866
15:00:43,tailscale0,21.401
15:00:44,tailscale0,25.700
15:00:45,tailscale0,23.244
15:00:46,tailscale0,26.834
15:00:47,tailscale0,23.875
15:00:48,tailscale0,27.878
15:00:49,tailscale0,19.534
15:00:50,tailscale0,27.396
15:00:51,tailscale0,26.299
15:00:52,tailscale0,28.530
15:00:53,tailscale0,25.752
15:00:54,tailscale0,26.176
15:00:55,tailscale0,23.965
15:00:56,tailscale0,24.042
15:00:57,tailscale0,24.232
15:00:58,tailscale0,25.723
15:00:59,tailscale0,23.596
15:01:00,tailscale0,26.291
15:01:01,tailscale0,19.326
15:01:02,tailscale0,26.578
15:01:03,tailscale0,26.019
15:01:04,tailscale0,29.056
15:01:05,tailscale0,25.522
15:01:06,tailscale0,25.747
15:01:07,tailscale0,19.483
15:01:08,tailscale0,27.127
15:01:09,tailscale0,25.247
15:01:10,tailscale0,27.900
15:01:11,tailscale0,24.422
15:01:12,tailscale0,26.738
15:01:13,tailscale0,21.963
15:01:14,tailscale0,29.128
15:01:15,tailscale0,24.520
15:01:16,tailscale0,24.643
15:01:17,tailscale0,23.270
15:01:18,tailscale0,26.518
15:01:19,tailscale0,22.482
15:01:20,tailscale0,25.928
15:01:21,tailscale0,25.762
15:01:22,tailscale0,27.339
15:01:23,tailscale0,24.390
15:01:24,tailscale0,25.676
15:01:25,tailscale0,20.402
15:01:26,tailscale0,28.787
15:01:27,tailscale0,26.985
15:01:28,tailscale0,24.824
15:01:29,tailscale0,23.183
15:01:30,tailscale0,26.563
15:01:31,tailscale0,20.484
