wall_time,iface,tx_mbps
14:06:39,tailscale0,0.000
14:06:40,tailscale0,0.000
14:06:41,tailscale0,14.642
14:06:42,tailscale0,14.126
14:06:43,tailscale0,15.099
14:06:44,tailscale0,12.772
14:06:45,tailscale0,19.061
14:06:46,tailscale0,19.061
14:06:47,tailscale0,19.061
14:06:48,tailscale0,19.041
14:06:49,tailscale0,19.061
14:06:50,tailscale0,19.061
14:06:51,tailscale0,19.061
14:06:52,tailscale0,19.041
14:06:53,tailscale0,19.061
14:06:54,tailscale0,19.061
14:06:55,tailscale0,19.061
14:06:56,tailscale0,19.061
14:06:57,tailscale0,18.189
14:06:58,tailscale0,19.006
14:06:59,tailscale0,19.040
14:07:00,tailscale0,18.957
14:07:01,tailscale0,19.123
14:07:02,tailscale0,19.023
14:07:03,tailscale0,18.974
14:07:04,tailscale0,18.992
14:07:05,tailscale0,18.914
14:07:06,tailscale0,18.904
14:07:07,tailscale0,18.902
14:07:08,tailscale0,18.903
14:07:09,tailscale0,18.922
14:07:10,tailscale0,18.882
14:07:11,tailscale0,18.903
14:07:12,tailscale0,16.683
14:07:13,tailscale0,18.857
14:07:14,tailscale0,18.914
14:07:15,tailscale0,18.855
14:07:16,tailscale0,18.881
14:07:17,tailscale0,18.832
14:07:18,tailscale0,18.861
14:07:19,tailscale0,18.894
14:07:20,tailscale0,18.843
14:07:21,tailscale0,18.871
14:07:22,tailscale0,18.851
14:07:23,tailscale0,18.892
14:07:24,tailscale0,18.863
14:07:25,tailscale0,18.943
14:07:26,tailscale0,18.903
14:07:27,tailscale0,18.892
14:07:28,tailscale0,18.867
14:07:29,tailscale0,18.882
14:07:30,tailscale0,18.885
14:07:31,tailscale0,18.891
14:07:32,tailscale0,18.887
14:07:33,tailscale0,18.881
14:07:34,tailscale0,18.899
14:07:35,tailscale0,18.893
14:07:36,tailscale0,18.873
14:07:37,tailscale0,18.931
14:07:38,tailscale0,18.863
14:07:39,tailscale0,18.892
14:07:40,tailscale0,18.903
14:07:41,tailscale0,18.997
14:07:42,tailscale0,18.216
14:07:43,tailscale0,18.602
14:07:44,tailscale0,18.934
14:07:45,tailscale0,18.922
14:07:46,tailscale0,18.857
14:07:47,tailscale0,18.918
14:07:48,tailscale0,18.921
14:07:49,tailscale0,18.876
14:07:50,tailscale0,18.869
14:07:51,tailscale0,18.924
14:07:52,tailscale0,18.917
14:07:53,tailscale0,18.911
14:07:54,tailscale0,18.876
14:07:55,tailscale0,18.904
14:07:56,tailscale0,18.887
14:07:57,tailscale0,18.896
14:07:58,tailscale0,18.906
14:07:59,tailscale0,18.841
14:08:00,tailscale0,18.872
14:08:01,tailscale0,18.953
14:08:02,tailscale0,18.890
14:08:03,tailscale0,18.944
14:08:04,tailscale0,19.131
14:08:05,tailscale0,18.889
14:08:06,tailscale0,18.851
14:08:07,tailscale0,18.938
14:08:08,tailscale0,18.977
14:08:09,tailscale0,18.837
14:08:10,tailscale0,18.935
14:08:11,tailscale0,18.947
14:08:12,tailscale0,13.822
14:08:13,tailscale0,18.916
14:08:14,tailscale0,18.930
14:08:15,tailscale0,18.813
14:08:16,tailscale0,18.916
14:08:17,tailscale0,18.855
14:08:18,tailscale0,18.945
14:08:19,tailscale0,18.919
14:08:20,tailscale0,18.896
14:08:21,tailscale0,18.864
14:08:22,tailscale0,18.938
14:08:23,tailscale0,18.926
14:08:24,tailscale0,18.960
14:08:25,tailscale0,18.961
14:08:26,tailscale0,18.958
14:08:27,tailscale0,14.028
14:08:28,tailscale0,18.937
14:08:29,tailscale0,18.940
14:08:30,tailscale0,18.911
14:08:31,tailscale0,18.911
14:08:32,tailscale0,18.920
14:08:33,tailscale0,18.900
14:08:34,tailscale0,18.861
14:08:35,tailscale0,18.911
14:08:36,tailscale0,18.890
14:08:37,tailscale0,18.881
14:08:38,tailscale0,18.930
14:08:39,tailscale0,18.891
14:08:40,tailscale0,18.861
14:08:41,tailscale0,18.943
14:08:42,tailscale0,18.920
14:08:43,tailscale0,18.912
14:08:44,tailscale0,18.901
14:08:45,tailscale0,18.952
14:08:46,tailscale0,18.918
14:08:47,tailscale0,18.999
14:08:48,tailscale0,18.920
14:08:49,tailscale0,19.089
14:08:50,tailscale0,18.886
14:08:51,tailscale0,18.939
14:08:52,tailscale0,18.914
14:08:53,tailscale0,18.877
14:08:54,tailscale0,18.986
14:08:55,tailscale0,18.890
14:08:56,tailscale0,18.902
14:08:57,tailscale0,18.940
14:08:58,tailscale0,18.946
14:08:59,tailscale0,18.995
14:09:00,tailscale0,18.945
14:09:01,tailscale0,18.901
14:09:02,tailscale0,18.937
14:09:03,tailscale0,18.887
14:09:04,tailscale0,18.877
14:09:06,tailscale0,19.126
14:09:07,tailscale0,18.908
14:09:08,tailscale0,18.926
14:09:09,tailscale0,18.927
14:09:10,tailscale0,18.919
14:09:11,tailscale0,18.926
14:09:12,tailscale0,18.947
14:09:13,tailscale0,19.005
14:09:14,tailscale0,18.961
14:09:15,tailscale0,19.003
14:09:16,tailscale0,19.095
14:09:17,tailscale0,18.828
14:09:18,tailscale0,18.917
14:09:19,tailscale0,19.055
14:09:20,tailscale0,18.958
14:09:21,tailscale0,18.925
14:09:22,tailscale0,18.907
14:09:23,tailscale0,18.887
14:09:24,tailscale0,18.827
14:09:25,tailscale0,18.957
14:09:26,tailscale0,19.029
14:09:27,tailscale0,19.060
14:09:28,tailscale0,18.981
14:09:29,tailscale0,19.049
14:09:30,tailscale0,18.872
14:09:31,tailscale0,18.971
