wall_time,iface,tx_mbps
18:27:32,tailscale0,0.000
18:27:33,tailscale0,0.000
18:27:34,tailscale0,23.055
18:27:35,tailscale0,26.245
18:27:36,tailscale0,24.368
18:27:37,tailscale0,26.593
18:27:38,tailscale0,26.764
18:27:39,tailscale0,24.558
18:27:40,tailscale0,27.069
18:27:41,tailscale0,26.888
18:27:42,tailscale0,24.400
18:27:43,tailscale0,27.339
18:27:44,tailscale0,26.813
18:27:45,tailscale0,24.476
18:27:46,tailscale0,26.680
18:27:47,tailscale0,26.952
18:27:48,tailscale0,24.559
18:27:49,tailscale0,26.768
18:27:50,tailscale0,27.676
18:27:51,tailscale0,25.662
18:27:52,tailscale0,24.636
18:27:53,tailscale0,27.605
18:27:54,tailscale0,26.390
18:27:55,tailscale0,25.401
18:27:56,tailscale0,26.975
18:27:57,tailscale0,24.546
18:27:58,tailscale0,27.755
18:27:59,tailscale0,26.110
18:28:00,tailscale0,24.535
18:28:01,tailscale0,26.785
18:28:02,tailscale0,26.680
18:28:03,tailscale0,23.799
18:28:04,tailscale0,26.779
18:28:05,tailscale0,27.615
18:28:06,tailscale0,23.985
18:28:07,tailscale0,27.921
18:28:08,tailscale0,26.848
18:28:09,tailscale0,23.929
18:28:10,tailscale0,26.849
18:28:11,tailscale0,27.272
18:28:12,tailscale0,23.950
18:28:13,tailscale0,27.539
18:28:14,tailscale0,27.646
18:28:15,tailscale0,24.329
18:28:16,tailscale0,27.231
18:28:17,tailscale0,26.616
18:28:18,tailscale0,25.781
18:28:19,tailscale0,25.577
18:28:20,tailscale0,27.625
18:28:21,tailscale0,25.913
18:28:22,tailscale0,24.660
18:28:23,tailscale0,27.248
18:28:24,tailscale0,27.589
18:28:25,tailscale0,23.524
18:28:26,tailscale0,27.359
18:28:27,tailscale0,27.459
18:28:28,tailscale0,23.661
18:28:29,tailscale0,27.406
18:28:30,tailscale0,26.124
18:28:31,tailscale0,25.320
18:28:32,tailscale0,27.198
18:28:33,tailscale0,27.118
18:28:34,tailscale0,23.954
18:28:35,tailscale0,26.733
18:28:36,tailscale0,26.255
18:28:37,tailscale0,25.343
18:28:38,tailscale0,26.631
18:28:39,tailscale0,25.959
18:28:40,tailscale0,25.484
18:28:41,tailscale0,27.433
18:28:42,tailscale0,25.999
18:28:43,tailscale0,25.498
18:28:44,tailscale0,26.899
18:28:45,tailscale0,27.208
18:28:46,tailscale0,23.604
18:28:47,tailscale0,27.701
18:28:48,tailscale0,25.316
18:28:49,tailscale0,26.357
18:28:50,tailscale0,26.646
18:28:51,tailscale0,26.197
18:28:52,tailscale0,25.594
18:28:53,tailscale0,26.797
18:28:54,tailscale0,25.777
18:28:55,tailscale0,25.152
18:28:56,tailscale0,27.193
18:28:57,tailscale0,25.734
18:28:58,tailscale0,25.822
18:28:59,tailscale0,27.167
18:29:00,tailscale0,27.581
18:29:01,tailscale0,23.518
18:29:02,tailscale0,27.645
18:29:03,tailscale0,25.694
18:29:04,tailscale0,24.716
18:29:05,tailscale0,27.485
18:29:06,tailscale0,25.954
18:29:07,tailscale0,26.046
18:29:08,tailscale0,27.046
18:29:09,tailscale0,25.566
18:29:10,tailscale0,25.597
18:29:11,tailscale0,27.318
18:29:12,tailscale0,25.039
18:29:13,tailscale0,26.077
18:29:14,tailscale0,27.321
18:29:15,tailscale0,25.030
18:29:16,tailscale0,26.356
18:29:17,tailscale0,26.825
18:29:18,tailscale0,25.377
18:29:19,tailscale0,25.734
18:29:20,tailscale0,27.218
18:29:21,tailscale0,24.367
18:29:22,tailscale0,26.600
18:29:23,tailscale0,27.806
18:29:24,tailscale0,25.334
18:29:25,tailscale0,26.043
18:29:26,tailscale0,26.860
18:29:27,tailscale0,24.895
18:29:28,tailscale0,26.992
18:29:29,tailscale0,26.835
