wall_time,iface,tx_mbps
11:18:51,tailscale0,30.863
11:18:52,tailscale0,29.456
11:18:53,tailscale0,31.635
11:18:54,tailscale0,29.833
11:18:55,tailscale0,27.673
11:18:56,tailscale0,29.423
11:18:57,tailscale0,26.857
11:18:58,tailscale0,13.975
11:18:59,tailscale0,12.779
11:19:00,tailscale0,12.934
11:19:01,tailscale0,14.036
11:19:02,tailscale0,14.564
11:19:03,tailscale0,13.257
11:19:04,tailscale0,12.413
11:19:05,tailscale0,13.575
11:19:06,tailscale0,15.547
11:19:07,tailscale0,13.183
11:19:08,tailscale0,12.922
11:19:09,tailscale0,13.761
11:19:10,tailscale0,12.166
11:19:11,tailscale0,15.959
11:19:12,tailscale0,13.582
11:19:13,tailscale0,13.105
11:19:14,tailscale0,13.851
11:19:15,tailscale0,17.021
11:19:16,tailscale0,12.634
11:19:17,tailscale0,13.883
11:19:18,tailscale0,12.445
11:19:19,tailscale0,15.655
11:19:20,tailscale0,14.007
11:19:21,tailscale0,13.823
11:19:22,tailscale0,14.533
11:19:23,tailscale0,15.653
11:19:24,tailscale0,15.076
11:19:25,tailscale0,14.215
11:19:26,tailscale0,14.539
11:19:27,tailscale0,12.671
11:19:28,tailscale0,14.940
11:19:29,tailscale0,17.032
11:19:30,tailscale0,15.866
11:19:31,tailscale0,15.550
11:19:32,tailscale0,15.121
11:19:33,tailscale0,16.333
11:19:34,tailscale0,20.368
11:19:35,tailscale0,15.818
11:19:36,tailscale0,16.815
11:19:37,tailscale0,15.876
11:19:38,tailscale0,16.900
11:19:39,tailscale0,19.694
11:19:40,tailscale0,12.513
11:19:41,tailscale0,14.091
11:19:42,tailscale0,16.251
11:19:43,tailscale0,16.234
11:19:44,tailscale0,17.632
11:19:45,tailscale0,18.139
11:19:46,tailscale0,15.044
11:19:47,tailscale0,16.488
11:19:48,tailscale0,17.863
11:19:49,tailscale0,15.041
11:19:50,tailscale0,12.949
11:19:51,tailscale0,15.831
11:19:52,tailscale0,9.504
11:19:53,tailscale0,14.237
11:19:54,tailscale0,16.709
11:19:55,tailscale0,13.846
11:19:56,tailscale0,15.410
11:19:57,tailscale0,14.818
11:19:58,tailscale0,14.636
11:19:59,tailscale0,13.839
11:20:00,tailscale0,16.169
11:20:01,tailscale0,16.520
11:20:02,tailscale0,15.637
11:20:03,tailscale0,12.403
11:20:04,tailscale0,15.672
11:20:05,tailscale0,13.435
11:20:06,tailscale0,14.791
11:20:07,tailscale0,16.086
11:20:08,tailscale0,15.324
11:20:09,tailscale0,13.953
11:20:10,tailscale0,14.654
11:20:11,tailscale0,18.221
11:20:12,tailscale0,14.783
11:20:13,tailscale0,14.270
11:20:14,tailscale0,16.648
11:20:15,tailscale0,12.403
11:20:16,tailscale0,15.300
11:20:17,tailscale0,13.624
11:20:18,tailscale0,13.796
11:20:19,tailscale0,13.614
11:20:20,tailscale0,12.935
11:20:21,tailscale0,14.648
11:20:22,tailscale0,14.371
11:20:23,tailscale0,12.355
11:20:24,tailscale0,12.487
11:20:25,tailscale0,15.744
11:20:26,tailscale0,17.523
11:20:27,tailscale0,14.451
11:20:28,tailscale0,15.046
11:20:29,tailscale0,15.376
11:20:30,tailscale0,17.130
11:20:31,tailscale0,16.611
11:20:32,tailscale0,13.072
11:20:33,tailscale0,14.924
11:20:34,tailscale0,14.719
11:20:35,tailscale0,11.595
