wall_time,iface,tx_mbps
10:54:41,tailscale0,28.900
10:54:42,tailscale0,28.225
10:54:43,tailscale0,23.682
10:54:44,tailscale0,26.251
10:54:45,tailscale0,26.477
10:54:46,tailscale0,24.635
10:54:47,tailscale0,26.639
10:54:48,tailscale0,25.547
10:54:49,tailscale0,24.792
10:54:50,tailscale0,27.667
10:54:51,tailscale0,25.472
10:54:52,tailscale0,25.427
10:54:53,tailscale0,25.308
10:54:54,tailscale0,26.217
10:54:55,tailscale0,25.435
10:54:56,tailscale0,26.235
10:54:57,tailscale0,25.535
10:54:58,tailscale0,25.610
10:54:59,tailscale0,26.551
10:55:00,tailscale0,25.471
10:55:01,tailscale0,26.131
10:55:02,tailscale0,26.092
10:55:03,tailscale0,25.460
10:55:04,tailscale0,25.296
10:55:05,tailscale0,26.013
10:55:06,tailscale0,25.379
10:55:07,tailscale0,25.519
10:55:08,tailscale0,26.579
10:55:09,tailscale0,25.594
10:55:10,tailscale0,25.683
10:55:11,tailscale0,27.073
10:55:12,tailscale0,26.967
10:55:13,tailscale0,24.448
10:55:14,tailscale0,25.531
10:55:15,tailscale0,26.130
10:55:16,tailscale0,25.149
10:55:17,tailscale0,26.279
10:55:18,tailscale0,25.445
10:55:19,tailscale0,25.338
10:55:20,tailscale0,26.562
10:55:21,tailscale0,25.001
10:55:22,tailscale0,25.815
10:55:23,tailscale0,26.717
10:55:24,tailscale0,24.152
10:55:25,tailscale0,27.282
10:55:26,tailscale0,26.392
10:55:27,tailscale0,26.778
10:55:28,tailscale0,24.312
10:55:29,tailscale0,25.887
10:55:30,tailscale0,27.806
10:55:31,tailscale0,21.881
10:55:32,tailscale0,26.306
10:55:33,tailscale0,26.906
10:55:34,tailscale0,25.769
10:55:35,tailscale0,26.375
10:55:36,tailscale0,25.448
10:55:37,tailscale0,26.020
10:55:38,tailscale0,26.576
10:55:39,tailscale0,24.827
10:55:40,tailscale0,25.572
10:55:41,tailscale0,26.363
10:55:42,tailscale0,27.432
10:55:43,tailscale0,24.704
10:55:44,tailscale0,25.547
10:55:45,tailscale0,27.225
10:55:46,tailscale0,24.071
10:55:47,tailscale0,26.063
10:55:48,tailscale0,23.903
10:55:49,tailscale0,25.961
10:55:50,tailscale0,27.975
10:55:51,tailscale0,24.271
10:55:52,tailscale0,26.062
10:55:53,tailscale0,27.477
10:55:54,tailscale0,25.588
10:55:55,tailscale0,25.517
10:55:56,tailscale0,26.276
10:55:57,tailscale0,25.340
10:55:58,tailscale0,24.890
10:55:59,tailscale0,26.539
10:56:00,tailscale0,28.157
10:56:01,tailscale0,23.919
10:56:02,tailscale0,26.189
10:56:03,tailscale0,27.122
10:56:04,tailscale0,24.088
10:56:05,tailscale0,26.409
10:56:06,tailscale0,27.045
10:56:07,tailscale0,24.448
10:56:08,tailscale0,26.138
10:56:09,tailscale0,26.744
10:56:10,tailscale0,24.484
10:56:11,tailscale0,25.943
10:56:12,tailscale0,26.600
10:56:13,tailscale0,24.742
10:56:14,tailscale0,26.206
10:56:15,tailscale0,25.162
10:56:16,tailscale0,25.357
10:56:17,tailscale0,26.483
10:56:18,tailscale0,24.622
10:56:19,tailscale0,26.974
10:56:20,tailscale0,26.535
10:56:21,tailscale0,26.910
10:56:22,tailscale0,24.105
10:56:23,tailscale0,26.231
10:56:24,tailscale0,24.394
10:56:25,tailscale0,26.831
10:56:26,tailscale0,26.360
10:56:27,tailscale0,24.856
10:56:28,tailscale0,26.643
10:56:29,tailscale0,26.096
10:56:30,tailscale0,25.365
10:56:31,tailscale0,26.061
10:56:32,tailscale0,26.315
10:56:33,tailscale0,24.707
10:56:34,tailscale0,26.469
10:56:35,tailscale0,26.254
10:56:36,tailscale0,24.924
10:56:37,tailscale0,26.209
10:56:38,tailscale0,26.354
10:56:39,tailscale0,25.438
10:56:40,tailscale0,25.785
10:56:41,tailscale0,25.854
10:56:42,tailscale0,26.491
10:56:43,tailscale0,25.113
10:56:44,tailscale0,26.358
10:56:45,tailscale0,24.405
10:56:46,tailscale0,26.940
10:56:47,tailscale0,25.711
10:56:48,tailscale0,25.352
10:56:49,tailscale0,26.366
10:56:50,tailscale0,26.904
10:56:51,tailscale0,26.528
10:56:52,tailscale0,23.950
10:56:53,tailscale0,26.631
10:56:54,tailscale0,26.863
10:56:55,tailscale0,23.723
10:56:56,tailscale0,26.878
10:56:57,tailscale0,26.578
10:56:58,tailscale0,23.959
10:56:59,tailscale0,26.630
10:57:00,tailscale0,27.289
10:57:01,tailscale0,23.768
10:57:02,tailscale0,24.379
10:57:03,tailscale0,27.440
10:57:04,tailscale0,26.477
10:57:05,tailscale0,26.232
10:57:06,tailscale0,26.569
10:57:07,tailscale0,24.464
10:57:08,tailscale0,25.994
10:57:09,tailscale0,26.979
10:57:10,tailscale0,23.291
10:57:11,tailscale0,25.591
10:57:12,tailscale0,28.231
10:57:13,tailscale0,24.968
10:57:14,tailscale0,25.924
