wall_time,iface,tx_mbps
18:51:38,tailscale0,14.700
18:51:39,tailscale0,17.215
18:51:40,tailscale0,16.775
18:51:41,tailscale0,16.138
18:51:42,tailscale0,17.221
18:51:43,tailscale0,13.529
18:51:44,tailscale0,15.430
18:51:45,tailscale0,16.056
18:51:46,tailscale0,16.595
18:51:47,tailscale0,15.752
18:51:48,tailscale0,15.915
18:51:49,tailscale0,14.425
18:51:50,tailscale0,17.408
18:51:51,tailscale0,15.460
18:51:52,tailscale0,15.245
18:51:53,tailscale0,16.078
18:51:54,tailscale0,16.341
18:51:55,tailscale0,13.358
18:51:56,tailscale0,16.175
18:51:57,tailscale0,16.817
18:51:58,tailscale0,16.645
18:51:59,tailscale0,15.790
18:52:00,tailscale0,15.928
18:52:01,tailscale0,12.283
18:52:02,tailscale0,15.678
18:52:03,tailscale0,16.047
18:52:04,tailscale0,17.347
18:52:05,tailscale0,15.854
18:52:06,tailscale0,16.716
18:52:07,tailscale0,12.357
18:52:08,tailscale0,16.668
18:52:09,tailscale0,16.208
18:52:10,tailscale0,16.928
18:52:11,tailscale0,16.784
18:52:12,tailscale0,16.162
18:52:13,tailscale0,15.055
18:52:14,tailscale0,15.447
18:52:15,tailscale0,14.441
18:52:16,tailscale0,14.648
18:52:17,tailscale0,17.795
18:52:18,tailscale0,17.476
18:52:19,tailscale0,14.011
18:52:20,tailscale0,15.816
18:52:21,tailscale0,15.800
18:52:22,tailscale0,16.069
18:52:23,tailscale0,15.765
18:52:24,tailscale0,16.278
18:52:25,tailscale0,12.563
18:52:26,tailscale0,15.831
18:52:27,tailscale0,16.339
18:52:28,tailscale0,16.924
18:52:29,tailscale0,16.523
18:52:30,tailscale0,16.310
18:52:31,tailscale0,12.790
18:52:32,tailscale0,16.570
18:52:33,tailscale0,16.602
18:52:34,tailscale0,16.594
18:52:35,tailscale0,16.238
18:52:36,tailscale0,16.271
18:52:37,tailscale0,14.353
18:52:38,tailscale0,15.264
18:52:39,tailscale0,15.650
