time_ns,gst_buffer_pts_ns,stage
1775909101396355102,20220288202,post_decode
1775909101428423129,20260664636,post_depay
1775909101433288909,20261066240,post_decode
1775909101459222021,20291286264,post_depay
1775909101466956098,20291857935,post_decode
1775909101509286105,20337731014,post_depay
1775909101518124838,20341925171,post_decode
1775909101547106985,20379065407,post_depay
1775909101554980763,20379778251,post_decode
1775909101588612909,20421180277,post_depay
1775909101593655632,20421280522,post_decode
1775909101619576091,20452139312,post_depay
1775909101626271457,20452248026,post_decode
1775909101666204084,20496777838,post_depay
1775909101673405885,20498903239,post_decode
1775909101706380415,20539007427,post_depay
1775909101712387597,20539078469,post_decode
1775909101752374123,20580634520,post_depay
1775909101758371395,20585033344,post_decode
1775909101782881169,20614838477,post_depay
1775909101789889692,20615528797,post_decode
1775909101826220105,20658808665,post_depay
1775909101833498651,20658918005,post_decode
1775909101867539489,20700155347,post_depay
1775909101873963888,20700234050,post_decode
1775909101910563974,20742540683,post_depay
1775909101921603000,20743152532,post_decode
1775909101952367674,20784994820,post_depay
1775909101957513296,20785061220,post_decode
1775909101987448082,20819955166,post_depay
1775909101992222801,20820096473,post_decode
1775909102026328129,20858809426,post_depay
1775909102036306324,20858942315,post_decode
1775909102079377347,20911643465,post_depay
1775909102089113069,20911937095,post_decode
1775909102151501477,20969274294,post_depay
1775909102164042207,20984075409,post_decode
1775909102165606933,20998309747,post_depay
1775909102167880475,20998335624,post_decode
1775909102208156738,21040305613,post_depay
1775909102215396187,21040799621,post_decode
1775909102230458221,21063071112,post_depay
1775909102234738555,21063179629,post_decode
1775909102264720384,21097117649,post_depay
1775909102269791641,21097421807,post_decode
1775909102305871443,21138521649,post_depay
1775909102313991017,21138576970,post_decode
1775909102356292562,21188789240,post_depay
1775909102363489076,21188935294,post_decode
1775909102380576332,21213199391,post_depay
1775909102389029394,21213264534,post_decode
1775909102426614452,21259251945,post_depay
1775909102436806216,21259313326,post_decode
1775909102467576910,21300225786,post_depay
1775909102472375546,21300279000,post_decode
1775909102509499548,21342074087,post_depay
1775909102519669079,21342169249,post_decode
1775909102539402419,21371068828,post_depay
1775909102548794822,21372060305,post_decode
1775909102586247498,21418851041,post_depay
1775909102591526849,21418939060,post_decode
1775909102638001104,21470496038,post_depay
