time_ns,gst_buffer_pts_ns,frame_seq,stage
39787478692543,29040185174,344,post_decode
39787483968758,29054267314,345,post_depay
39787493571066,29054351704,346,post_decode
39787499428833,29069625999,347,post_depay
39787514480788,29069771906,348,post_decode
39787615196524,29088776439,349,post_depay
39787633402049,29186110208,350,post_decode
39787641042245,29211899777,351,post_depay
39787662052109,29212064665,352,post_decode
39787670886622,29241832018,353,post_depay
39787690891655,29241963438,354,post_decode
39787695287056,29266289710,355,post_depay
39787706733483,29266395400,356,post_decode
39787710898427,29281884357,357,post_depay
39787722827631,29282012454,358,post_decode
39787750687072,29297917403,359,post_depay
39787765271718,29321677635,360,post_decode
39787770089081,29340969599,361,post_depay
39787785039338,29341160222,362,post_decode
39787801248734,29360928057,363,post_depay
39787814291207,29371172810,364,post_decode
39787823251236,29393002091,365,post_depay
39787843224770,29393170382,366,post_decode
39787859305818,29428992499,367,post_depay
39787873836155,29429148274,368,post_decode
39787958960024,29448623092,369,post_depay
39787970937515,29528906038,370,post_decode
39787985310228,29550572442,371,post_depay
39787998171669,29555153856,372,post_decode
39788003763963,29573580759,373,post_depay
39788014140022,29573710365,374,post_decode
39788017988120,29587869801,375,post_depay
39788028504229,29587961683,376,post_decode
39788032280199,29602146022,377,post_depay
39788045236135,29602258454,378,post_decode
39788057610023,29624923177,379,post_depay
39788068465808,29627940262,380,post_decode
39788073037242,29643263513,381,post_depay
39788082976870,29643373529,382,post_decode
39788086776147,29657019242,383,post_depay
39788097092202,29657121596,384,post_decode
39788100677946,29670932784,385,post_depay
39788109851074,29671027776,386,post_decode
39788231651490,29800003591,387,post_depay
39788242779472,29801981475,388,post_decode
39788730206098,29820432434,389,post_depay
39788778712376,30260328368,390,post_decode
39788783026216,30313243358,391,post_depay
39788791555022,30313346311,392,post_decode
39788795572979,30325789888,393,post_depay
39788810341948,30325891600,394,post_decode
39788814704585,30344927959,395,post_depay
39788822020654,30345027428,396,post_decode
39788824710620,30354982443,397,post_depay
39788831388840,30355059983,398,post_decode
39788801403380,30364361527,399,post_depay
39788812866783,30371209966,400,post_decode
39788834706960,30386303018,401,post_depay
39788846665513,30404400582,402,post_decode
39788850503164,30420188676,403,post_depay
39788860146072,30420347304,404,post_decode
39788863894688,30433608102,405,post_depay
39788873858384,30433748696,406,post_decode
39788919988286,30447446683,407,post_depay
39788928776835,30489843502,408,post_decode
39788953545204,30502072296,409,post_depay
39788966175133,30523208112,410,post_decode
39788970242638,30540000787,411,post_depay
39788978872156,30540115291,412,post_decode
39788982251438,30552035496,413,post_depay
39788990648041,30552122384,414,post_decode
39789107615559,30625507571,415,post_depay
39789117796159,30678143317,416,post_decode
39789121500920,30692359487,417,post_depay
39789129316533,30692424478,418,post_decode
39789132826119,30703627770,419,post_depay
39789141990265,30703723667,420,post_decode
39789256555972,30807432910,421,post_depay
39789267138458,30827295397,422,post_decode
39789270948585,30841691848,423,post_depay
39789281640791,30841850343,424,post_decode
39789290636495,30855977934,425,post_depay
39789301523962,30861163826,426,post_decode
39789305155006,30875765643,427,post_depay
39789314758324,30875858991,428,post_decode
39789444625910,30888771938,429,post_depay
39789455503388,31015252262,430,post_decode
39789459560402,31030165810,431,post_depay
39789474697999,31030260881,432,post_decode
39789478283944,31048895576,433,post_depay
39789487917975,31048992177,434,post_decode
39789491737998,31062317334,435,post_depay
39789502889558,31062430114,436,post_decode
39789595380605,31164133070,437,post_depay
39789607428378,31165878875,438,post_decode
39789611406563,31181879528,439,post_depay
39789620380131,31181964781,440,post_decode
39789628166888,31194463030,441,post_depay
39789638568668,31198679946,442,post_decode
39789712480931,31213242670,443,post_depay
39789721459854,31283021271,444,post_decode
39789725284741,31295757198,445,post_depay
39789733839324,31295849395,446,post_decode
39789739900807,31307700535,447,post_depay
39789749080577,31310412810,448,post_decode
39789770022892,31323064834,449,post_depay
39789782060603,31340810462,450,post_decode
39789785756772,31356470402,451,post_depay
39789795236516,31356588788,452,post_decode
39789856995533,31369469955,453,post_depay
39789865300555,31427617616,454,post_decode
39789869174222,31439967357,455,post_depay
39789878215591,31440044794,456,post_decode
39789881950071,31452715979,457,post_depay
39789891773884,31452819756,458,post_decode
39789900583253,31466024511,459,post_depay
39789910793044,31471371167,460,post_decode
39789913966808,31484776382,461,post_depay
39789922687772,31484849246,462,post_decode
39790041899632,31508031540,463,post_depay
39790053983372,31612034909,464,post_decode
39790057417530,31627720124,465,post_depay
39790065894616,31627792497,466,post_decode
39790069299849,31639586686,467,post_depay
39790077817800,31639665849,468,post_decode
39790081510733,31651509513,469,post_depay
39790090685538,31651866893,470,post_decode
39790094800120,31664978211,471,post_depay
39790104417142,31665134750,472,post_decode
39790185188174,31752856174,473,post_depay
39790195760800,31755349321,474,post_decode
39790807612770,31769610532,475,post_depay
39790853971754,32378009733,476,post_decode
39790926815288,32428723155,477,post_depay
39790935717912,32497509786,478,post_decode
39790951520166,32511887554,479,post_depay
39790962388972,32522166616,480,post_decode
39790966284258,32536966836,481,post_depay
39790975384694,32537132405,482,post_decode
39791003317856,32549395976,483,post_depay
39791014647111,32574046292,484,post_decode
39791018262978,32589054223,485,post_depay
39791025969185,32589134308,486,post_decode
39791029184973,32599925779,487,post_depay
39791037893534,32600057785,488,post_decode
39791261513170,32612202843,489,post_depay
39791271715934,32832133214,490,post_decode
39791275422867,32846160392,491,post_depay
39791285989350,32846279688,492,post_decode
39791290164674,32860866032,493,post_depay
39791300274934,32860962329,494,post_decode
39791304302795,32875023214,495,post_depay
39791318859943,32875137709,496,post_decode
39791326324686,32897052509,497,post_depay
39791341336572,32897149304,498,post_decode
39791345448487,32916177783,499,post_depay
39791355358191,32916291206,500,post_decode
39791359413175,32930106217,501,post_depay
39791370838273,32930237647,502,post_decode
39791374816563,32945430560,503,post_depay
39791390940842,32945659100,504,post_decode
39791462831627,32965422906,505,post_depay
39791478677849,33033645220,506,post_decode
39791518679401,33053196845,507,post_depay
39791530372237,33088740986,508,post_decode
39791566243160,33133844391,509,post_depay
39791580063131,33136157697,510,post_decode
39791638785235,33156985701,511,post_depay
39791654399828,33209000214,512,post_decode
39791659819534,33229789907,513,post_depay
39791669992953,33230039151,514,post_decode
39791674352626,33244431902,515,post_depay
39791685564972,33244593736,516,post_decode
39791799883578,33367820181,517,post_depay
39791815028815,33369927031,518,post_decode
39791826599778,33389152007,519,post_depay
39791837635310,33396461335,520,post_decode
39791846818379,33411541266,521,post_depay
39791859526857,33416768855,522,post_decode
39791865941410,33435915556,523,post_depay
39791877402648,33436018566,524,post_decode
39791966249193,33453821183,525,post_depay
39791980801466,33536357354,526,post_decode
39791984663422,33554741697,527,post_depay
39791998537618,33554833343,528,post_decode
39792002123259,33572197698,529,post_depay
39792011670129,33572294697,530,post_decode
39792014982839,33585099728,531,post_depay
39792024854035,33585179084,532,post_decode
39792099758412,33598549001,533,post_depay
39792109902116,33669928131,534,post_decode
39792116261482,33686322344,535,post_depay
39792126653418,33686410997,536,post_decode
39792130583589,33700548045,537,post_depay
39792140985148,33700681623,538,post_decode
39792145139658,33715228125,539,post_depay
39792154291427,33715324589,540,post_decode
39792227988118,33728692293,541,post_depay
39792241357189,33798540329,542,post_decode
39792246878649,33817384570,543,post_depay
39792257885733,33817554079,544,post_decode
39792262615040,33833195728,545,post_depay
39792278098355,33833300831,546,post_decode
39792282162764,33852780651,547,post_depay
39792294313317,33852870852,548,post_decode
39792328024633,33869857457,549,post_depay
39792339964933,33898500295,550,post_decode
39792376582453,33915077592,551,post_depay
39792387130989,33947108878,552,post_decode
39792577810746,33961911720,553,post_depay
39792612711002,34147816106,554,post_decode
39792617373009,34187327202,555,post_depay
39792626240167,34187480794,556,post_decode
39792630213626,34200217035,557,post_depay
39792641487578,34200384091,558,post_decode
39792652419135,34218569287,559,post_depay
39792662908829,34222558279,560,post_decode
39792666534434,34236605430,561,post_depay
39792677516336,34236707082,562,post_decode
39792680767461,34251131739,563,post_depay
39792690651834,34251220368,564,post_decode
39792801029395,34265045771,565,post_depay
39792811022903,34371403923,566,post_decode
39792814511536,34384885704,567,post_depay
39792825127756,34384974179,568,post_decode
39792829051508,34399304897,569,post_depay
39792839071523,34399467714,570,post_decode
39792877029198,34413780781,571,post_depay
39792888017266,34447422418,572,post_decode
39792912085592,34462610575,573,post_depay
39792923899971,34482326908,574,post_decode
39792921483942,34498037699,575,post_depay
39792931711483,34498210681,576,post_decode
39792935517201,34512061311,577,post_depay
39792945302690,34512168542,578,post_decode
39792949138385,34525741982,579,post_depay
39792962817212,34525865849,580,post_decode
39793073821283,34544598860,581,post_depay
39793084233340,34650406169,582,post_decode
39793088314191,34664841776,583,post_depay
39793099715712,34665022554,584,post_decode
39793103466479,34680121957,585,post_depay
39793112202291,34680210283,586,post_decode
39793116223462,34692828435,587,post_depay
39793125824933,34692937288,588,post_decode
39793177731707,34720675552,589,post_depay
39793195492254,34774106681,590,post_decode
39793200208766,34796469336,591,post_depay
39793211054803,34796601907,592,post_decode
39793215556889,34811839631,593,post_depay
39793227072828,34811953810,594,post_decode
39793231847294,34828025596,595,post_depay
39793242610782,34828216101,596,post_decode
39793318365270,34911262500,597,post_depay
39793327343803,34914782532,598,post_decode
39793331187210,34927489414,599,post_depay
39793344217576,34927597576,600,post_decode
39793348658062,34944905404,601,post_depay
39793358353413,34945040187,602,post_decode
39793362645467,34958913047,603,post_depay
39793372423934,34959017489,604,post_decode
39793529161554,35097987898,605,post_depay
39793539785702,35099956431,606,post_decode
39793543474402,35114185545,607,post_depay
39793553153434,35114323843,608,post_decode
39793556880887,35127643217,609,post_depay
39793566242934,35127733835,610,post_decode
39793570082755,35140762188,611,post_depay
39793580254301,35140875215,612,post_decode
39793585121989,35155849974,613,post_depay
39793594532620,35155935495,614,post_decode
39793626922825,35168602285,615,post_depay
39793681683658,35197772367,616,post_decode
39793685840536,35216335506,617,post_depay
39793697335374,35216431361,618,post_decode
39793788676120,35232428617,619,post_depay
39793828529536,35319094657,620,post_decode
39793833923834,35364454627,621,post_depay
39793841234544,35364547826,622,post_decode
39793848945500,35377820780,623,post_depay
39793862112247,35379546920,624,post_decode
39793866640257,35397114666,625,post_depay
39793879540322,35397248031,626,post_decode
39793883584996,35414117782,627,post_depay
39793894761867,35414222300,628,post_decode
39793937274776,35431898716,629,post_depay
39793948811866,35467785751,630,post_decode
39793952596254,35483073081,631,post_depay
39793964050622,35483226356,632,post_decode
39793931080437,35507775569,633,post_depay
39793941611768,35507887954,634,post_decode
39793979763925,35522744114,635,post_depay
39793988346857,35556551109,636,post_decode
39794044064376,35568389505,637,post_depay
39794055983055,35620669160,638,post_decode
39794059912672,35636474534,639,post_depay
39794071220064,35636620007,640,post_decode
39794078420989,35655060374,641,post_depay
39794090505015,35655222547,642,post_decode
39794214615561,35670839190,643,post_depay
39794224471652,35811497508,644,post_decode
39794228327122,35825161260,645,post_depay
39794237918912,35825257032,646,post_decode
39794242125135,35838954448,647,post_depay
39794250854538,35839046995,648,post_decode
39794254320736,35851133009,649,post_depay
39794264405416,35851251103,650,post_decode
39794268216043,35864996484,651,post_depay
39794279267523,35865122923,652,post_decode
39794283387313,35880182408,653,post_depay
39794293925174,35880318800,654,post_decode
39794298105883,35894909237,655,post_depay
39794309339819,35895028800,656,post_decode
39794324069939,35920575075,657,post_depay
39794335921561,35920839960,658,post_decode
39794339925710,35936644204,659,post_depay
39794351732016,35936823074,660,post_decode
39794370549306,35952368228,661,post_depay
39794407750771,35967430483,662,post_decode
39794411400400,35982105736,663,post_depay
39794421951153,35982204860,664,post_decode
39794425685948,35996380627,665,post_depay
39794434395387,35996475384,666,post_decode
39794437807281,36008491852,667,post_depay
39794447106981,36008601488,668,post_decode
39794487568410,36056351696,669,post_depay
39794494531296,36058380341,670,post_decode
39794500991601,36071528823,671,post_depay
39794515083154,36071695783,672,post_decode
39794519971353,36090459493,673,post_depay
39794530951254,36090690868,674,post_decode
39794535480293,36106143563,675,post_depay
39794546930830,36106259521,676,post_decode
39794566898103,36134999954,677,post_depay
39794578046655,36137588871,678,post_decode
39794622419818,36153086973,679,post_depay
39794634534921,36193074918,680,post_decode
39794639062216,36209671294,681,post_depay
39794649101639,36209831304,682,post_decode
39794665369130,36223732665,683,post_depay
39794677761361,36235891497,684,post_decode
39794699841601,36256466608,685,post_depay
39794715310242,36270286651,686,post_decode
39794725854067,36290742876,687,post_depay
39794736961280,36296427545,688,post_decode
39794746257318,36313452842,689,post_depay
39794756642995,36316807837,690,post_decode
39794760749543,36331161947,691,post_depay
39794772746084,36331347164,692,post_decode
39794877342216,36347426406,693,post_depay
39794888851991,36447722592,694,post_decode
39794892483994,36462696918,695,post_depay
39794901182307,36462773517,696,post_decode
39794904638745,36474829300,697,post_depay
39794913690379,36474918315,698,post_decode
39794917068535,36487210734,699,post_depay
39794927750747,36487306585,700,post_decode
39794931141159,36501337885,701,post_depay
39794940138874,36501425787,702,post_decode
39795018077855,36586277045,703,post_depay
39795029403884,36588264405,704,post_decode
39795353983674,36603356030,705,post_depay
39795407030571,36924626547,706,post_decode
39795412483214,36983606917,707,post_depay
39795421595458,36983720314,708,post_decode
39795432491596,36996147536,709,post_depay
39795446126440,37003741827,710,post_decode
39795465703489,37022988374,711,post_depay
39795478201533,37036940439,712,post_decode
39795481903439,37053108426,713,post_depay
39795492589511,37053212402,714,post_decode
39795496010518,37067267695,715,post_depay
39795505169769,37067354731,716,post_decode
39795508723448,37079952793,717,post_depay
39795517959002,37080047782,718,post_decode
39795521849123,37093056658,719,post_depay
39795531337582,37093164463,720,post_decode
39795630050366,37141305275,721,post_depay
39795642733479,37201286001,722,post_decode
39795647253229,37218339718,723,post_depay
39795662123813,37218453304,724,post_decode
39795670493754,37241546590,725,post_depay
39795682575768,37241661082,726,post_decode
39795686685514,37257804931,727,post_depay
39795697497180,37257919406,728,post_decode
39795701840224,37272974676,729,post_depay
39795714220742,37273063045,730,post_decode
39795718422003,37289537078,731,post_depay
39795733957906,37289639235,732,post_decode
39795738589802,37309703971,733,post_depay
39795754412486,37309818652,734,post_decode
39795761362598,37332439095,735,post_depay
39795773757732,37332580530,736,post_decode
39795857331773,37426553595,737,post_depay
39795866673134,37428597095,738,post_decode
39795880821389,37442230450,739,post_depay
39795894587456,37452068917,740,post_decode
39795898708636,37469885850,741,post_depay
39795909586429,37469976023,742,post_decode
39795913660779,37484783119,743,post_depay
39795924494603,37484927075,744,post_decode
39795963613116,37499702301,745,post_depay
39795973373630,37534837268,746,post_decode
39795977220758,37548367143,747,post_depay
39795987537347,37548472116,748,post_decode
39795991431858,37562574915,749,post_depay
39796000781900,37562680765,750,post_decode
39796004390909,37575536237,751,post_depay
39796013958344,37575659014,752,post_decode
39796017431421,37588610131,753,post_depay
39796026733616,37588711385,754,post_decode
39796168989898,37601111617,755,post_depay
39796182826514,37741004346,756,post_decode
39796187207071,37759149998,757,post_depay
39796197577922,37759254329,758,post_decode
39796201575837,37773541889,759,post_depay
39796211344192,37773640807,760,post_decode
39796214880742,37786822482,761,post_depay
39796225586996,37786923471,762,post_decode
39796243507913,37813534946,763,post_depay
39796255269885,37815550634,764,post_decode
39796261998816,37833920229,765,post_depay
39796272179475,37834011700,766,post_decode
39796276319649,37848145206,767,post_depay
39796290497676,37848342312,768,post_decode
39796294204593,37866145999,769,post_depay
39796305741034,37866260605,770,post_decode
39796309657613,37881598373,771,post_depay
39796319686332,37881684912,772,post_decode
39796390693452,37895896433,773,post_depay
