time_ns,gst_buffer_pts_ns,frame_seq,stage
39785156262257,26714477187,233,post_depay
39785169391440,26727289011,234,post_decode
39785174605537,26745611228,235,post_depay
39785186934202,26745675580,236,post_decode
39785191507137,26762490205,237,post_depay
39785200326609,26762577847,238,post_decode
39785204476323,26775418264,239,post_depay
39785213465944,26775486580,240,post_decode
39785766334050,27271089449,241,post_depay
39785774286422,27345338919,242,post_depay
39785782125311,27353226282,243,post_depay
39785787266983,27358369068,244,post_depay
39785792809730,27363907971,245,post_depay
39785798432106,27369543953,246,post_depay
39785840660200,27374631949,247,post_depay
39785845083548,27415066333,248,post_depay
39785849467917,27419436227,249,post_depay
39785854680279,27424605995,250,post_depay
39785859811195,27429788520,251,post_depay
39785865233728,27435196053,252,post_depay
39785870859037,27440832287,253,post_depay
39785876251483,27446240565,254,post_depay
39785980143433,27546847235,255,post_depay
39785985304908,27555182940,256,post_depay
39785990786396,27560635939,257,post_depay
39785995756068,27565728009,258,post_depay
39786000168700,27570155878,259,post_depay
39786007508010,27574616092,260,post_depay
39786120277571,27582276906,261,post_depay
39786127212726,27697683219,262,post_depay
39786132199429,27702618002,263,post_depay
39786138900672,27702732673,264,post_decode
39786633132786,28203395172,265,post_depay
39786639456102,28209975056,266,post_depay
39786648608369,28215302670,267,post_depay
39786654741785,28225123330,268,post_depay
39786659324068,28229855557,269,post_depay
39786762553254,28233959475,270,post_depay
39786766765259,28337304315,271,post_depay
39786770513930,28341062316,272,post_depay
39786774291039,28344796081,273,post_depay
39786778670280,28349166379,274,post_depay
39786783529118,28354045995,275,post_depay
39786788626681,28359096026,276,post_depay
39786793953825,28364466814,277,post_depay
39786798841218,28369333667,278,post_depay
39786927192214,28495230247,279,post_depay
39786933114682,28503088491,280,post_depay
39786940194379,28510084626,281,post_depay
39786945994106,28515984514,282,post_depay
39786951492608,28521411293,283,post_depay
39786960428882,28521548181,284,post_decode
39787398292219,28538970230,285,post_depay
39787457693503,28968493580,286,post_decode
39787461832383,29032153420,287,post_depay
39787468298751,29032228587,288,post_decode
39787471469654,29041770354,289,post_depay
39787477926367,29041831915,290,post_decode
39787481028921,29051353875,291,post_depay
39787492716759,29051429725,292,post_decode
39787496434295,29066750851,293,post_depay
39787508658408,29066827407,294,post_decode
39787522457968,29082751050,295,post_depay
39787532281776,29092791168,296,post_decode
39787537095746,29107310902,297,post_depay
39787548524106,29107409824,298,post_decode
39787554112852,29124288636,299,post_depay
39787566387966,29124410832,300,post_decode
39787571775507,29142741077,301,post_depay
39787586774285,29142838067,302,post_decode
39787592590785,29163571519,303,post_depay
39787608114105,29163663423,304,post_decode
39787614646395,29185639220,305,post_depay
39787633194322,29185737233,306,post_decode
39787646014603,29216899138,307,post_depay
39787660416462,29217067669,308,post_decode
39787666397763,29237340262,309,post_depay
39787682876982,29237450751,310,post_decode
39787687628702,29258504422,311,post_depay
39787697907843,29258657750,312,post_decode
39787702681301,29273642696,313,post_depay
39787713656231,29273726379,314,post_decode
39787718009580,29289038142,315,post_depay
39787728812758,29289108954,316,post_decode
39787732801809,29303774329,317,post_depay
39787742861740,29303858567,318,post_decode
39787746638353,29317715228,319,post_depay
39787758754020,29317773035,320,post_decode
39787762925048,29333977771,321,post_depay
39787777027234,29334051070,322,post_decode
39787780832780,29351898816,323,post_depay
39787796365089,29351956930,324,post_decode
39787801994202,29371825174,325,post_depay
39787813645410,29371940154,326,post_decode
39787818460044,29388330471,327,post_depay
39787835165155,29388385334,328,post_decode
39788296180198,29410777990,329,post_depay
39788343628299,29866237973,330,post_decode
39788347521678,29918050667,331,post_depay
39788354588447,29918113818,332,post_decode
39788358383179,29928888099,333,post_depay
39788366043555,29928961322,334,post_decode
39788369575229,29940081091,335,post_depay
39788376986065,29940153086,336,post_decode
39788432366820,30001991368,337,post_depay
39788442130358,30002734061,338,post_decode
39788446144840,30016611552,339,post_depay
39788453692594,30016700373,340,post_decode
39788457550645,30028061948,341,post_depay
39788465690958,30028114866,342,post_decode
39788470057300,30040555525,343,post_depay
39788477833209,30040620229,344,post_decode
39788481175632,30051704748,345,post_depay
39788488777371,30051760628,346,post_decode
39788493058113,30063503564,347,post_depay
39788500582874,30063622935,348,post_decode
39788504253399,30074755135,349,post_depay
39788512976744,30074825072,350,post_decode
39788595816428,30125887507,351,post_depay
39788606016783,30125975148,352,post_decode
39788609651866,30139935926,353,post_depay
39788616291404,30139986875,354,post_decode
39788619621464,30149904228,355,post_depay
39788626603879,30149955908,356,post_decode
39788630312553,30160580099,357,post_depay
39788638214684,30160639083,358,post_decode
39788641691887,30171964784,359,post_depay
39788648964942,30172018972,360,post_decode
39788652393021,30182670557,361,post_depay
39788659065618,30182726729,362,post_decode
39788751079546,30281373068,363,post_depay
39788758244916,30281414660,364,post_decode
39788793357951,30292077478,365,post_depay
39788803364155,30323666989,366,post_decode
39788807760629,30338002835,367,post_depay
39788816666094,30338076246,368,post_decode
39788819804458,30349946663,369,post_depay
39788826313213,30349989315,370,post_decode
39788829343590,30359587458,371,post_depay
39788836117305,30359666520,372,post_decode
39789334976461,30370376756,373,post_depay
39789385035438,30905262524,374,post_decode
39789389476757,30960149353,375,post_depay
39789395875104,30960211382,376,post_decode
39789399248702,30969903635,377,post_depay
39789405962098,30969972102,378,post_decode
39789409181301,30979832955,379,post_depay
39789415659413,30979899693,380,post_decode
39789418657867,30989354658,381,post_depay
39789424708033,30989416141,382,post_decode
39789427519720,30998237747,383,post_depay
39789434275470,30998284258,384,post_decode
39789494744798,31065371739,385,post_depay
39789503014885,31065429025,386,post_decode
39789511109656,31081708515,387,post_depay
39789519080293,31081782829,388,post_decode
39789522993495,31093461002,389,post_depay
39789531102432,31093550886,390,post_decode
39789544668511,31115147611,391,post_depay
39789552779969,31115219466,392,post_decode
39789556507056,31126999730,393,post_depay
39789564018955,31127073090,394,post_decode
39789567531534,31138039245,395,post_depay
39789575311433,31138092913,396,post_decode
39789578997644,31149487559,397,post_depay
39789587053969,31149570509,398,post_decode
39789633453333,31161907998,399,post_depay
39789645241256,31204017265,400,post_decode
39789649400479,31219801556,401,post_depay
39789658798225,31219931088,402,post_decode
39789662461674,31232966564,403,post_depay
39789670368764,31233036687,404,post_decode
39789674026201,31244500113,405,post_depay
39789681539361,31244594371,406,post_decode
39789685020969,31255505192,407,post_depay
39789692993510,31255586422,408,post_decode
39790134260733,31639754922,409,post_depay
39790143623228,31713902382,410,post_depay
39790148452601,31718801445,411,post_depay
39790152533288,31722898122,412,post_depay
39790214835329,31726903408,413,post_depay
39790251634239,31791899910,414,post_depay
39790257750847,31828746454,415,post_depay
39790262451508,31833462569,416,post_depay
39790269284359,31837732807,417,post_depay
39790274130770,31845122074,418,post_depay
39790278555973,31849577349,419,post_depay
39790282407178,31853428323,420,post_depay
39790336739384,31861293291,421,post_depay
39790577227027,31913951028,422,post_depay
39790594990678,32153089769,423,post_depay
39790605654790,32173583083,424,post_depay
39790613535475,32183729662,425,post_depay
39790683515657,32189807030,426,post_depay
39790821958844,32261906966,427,post_depay
39790827433606,32398172025,428,post_depay
39790832542935,32403290307,429,post_depay
39790863973516,32408470906,430,post_depay
39790870201089,32440941134,431,post_depay
39791036027784,32446243953,432,post_depay
39791043815406,32606829493,433,post_decode
39791279039731,32619503485,434,post_depay
39791317035395,32849715772,435,post_decode
39791322510801,32893166459,436,post_depay
39791333332602,32893311992,437,post_decode
39791362646796,32908561171,438,post_depay
39791371072379,32933474241,439,post_decode
39791377831459,32948623022,440,post_depay
39791385219187,32948690835,441,post_decode
39791388854903,32959629828,442,post_depay
39791396363620,32959707676,443,post_decode
39791400171012,32970936638,444,post_depay
39791407988168,32971017941,445,post_decode
39791411253520,32982054871,446,post_depay
39791418061909,32982123818,447,post_decode
39791568793968,33004611725,448,post_depay
39791578185467,33138901819,449,post_decode
39791582882261,33153059451,450,post_depay
39791596384681,33153136355,451,post_decode
39791600516586,33170669427,452,post_depay
39791609211684,33170751861,453,post_decode
39791613144656,33183312877,454,post_depay
39791623781902,33183398837,455,post_decode
39791627566910,33197753909,456,post_depay
39791639049225,33197828746,457,post_decode
39791651131308,33219395402,458,post_depay
39791662648025,33221365982,459,post_decode
39791666546003,33236653174,460,post_depay
39791676712895,33236788790,461,post_decode
39791680522299,33250703060,462,post_depay
39791693156114,33250774006,463,post_decode
39791697806330,33267991722,464,post_depay
39791705598391,33268060892,465,post_decode
39791709530970,33279729547,466,post_depay
39791716415246,33279795351,467,post_decode
39791720326206,33290343263,468,post_depay
39791726800853,33290401954,469,post_decode
39791848632311,33416687609,470,post_depay
39791857777768,33418628335,471,post_decode
39791862539225,33432468513,472,post_depay
39791875687087,33432569358,473,post_decode
39791879740318,33449701365,474,post_depay
39791892943541,33449812179,475,post_decode
39791996136560,33566230223,476,post_depay
39792121141064,33571537842,477,post_depay
39792135462258,33698565312,478,post_depay
39792143568762,33713638275,479,post_depay
39792150165708,33720305504,480,post_depay
39792251298184,33726254602,481,post_depay
39792258606808,33829177662,482,post_depay
39792263886710,33834502122,483,post_depay
39792273673767,33844222463,484,post_depay
39792280653634,33851324148,485,post_depay
39792392811626,33857235725,486,post_depay
39792399438310,33970057329,487,post_depay
39792432936006,33975871143,488,post_depay
39792438347864,34009015454,489,post_depay
39792444501609,34014599440,490,post_depay
39792448958173,34019128633,491,post_depay
39792453760919,34023906268,492,post_depay
39792504423619,34029132330,493,post_depay
39792511704204,34081842187,494,post_depay
39792516894779,34087040240,495,post_depay
39792521799000,34091909654,496,post_depay
39792526486272,34096664515,497,post_depay
39792530624640,34100803099,498,post_depay
39792537418732,34100849929,499,post_decode
39792675578198,34112088809,500,post_depay
39792713122950,34245595453,501,post_decode
39792717664333,34288021551,502,post_depay
39792724980344,34288104156,503,post_decode
39792841149867,34298606914,504,post_depay
39792852540965,34411577768,505,post_decode
39792856496881,34426839310,506,post_depay
39792865095993,34426942130,507,post_decode
39792869012042,34439311052,508,post_depay
39792879281721,34439412025,509,post_decode
39792883555538,34453779444,510,post_depay
39792894340658,34453964033,511,post_decode
39792937723915,34512370402,512,post_depay
39792945822889,34514451597,513,post_decode
39792952660356,34529265366,514,post_depay
39792960730005,34529396742,515,post_decode
39793000526618,34541125919,516,post_depay
39793009078962,34577169034,517,post_decode
39793012582935,34589270040,518,post_depay
39793020842117,34589336233,519,post_decode
39793044147030,34618707451,520,post_depay
39793054565213,34620786546,521,post_decode
39793058218497,34634904237,522,post_depay
39793066171347,34634971140,523,post_decode
39793146022107,34646273118,524,post_depay
39793156471135,34722610353,525,post_decode
39793160332833,34736945844,526,post_depay
39793168639643,34737074766,527,post_decode
39793176108787,34748550344,528,post_depay
39793165429155,34752821598,529,post_decode
39793168861338,34765205074,530,post_depay
39793177097999,34765282150,531,post_decode
39793181220428,34777567143,532,post_depay
39793188726189,34777640961,533,post_decode
39793192807219,34788991627,534,post_depay
39793203708412,34789155476,535,post_decode
39793208415636,34804413491,536,post_depay
39793218360704,34804598212,537,post_decode
39793222734910,34818973967,538,post_depay
39793234211746,34819113704,539,post_decode
39793238170714,34834470595,540,post_depay
39793249723079,34834573381,541,post_decode
39793708727669,35173445095,542,post_depay
39793718572983,35249133655,543,post_depay
39793724387080,35254941310,544,post_depay
39793730520093,35261109381,545,post_depay
39793735646388,35266202163,546,post_depay
39793790613656,35319204911,547,post_depay
39793797583586,35328175149,548,post_depay
39793803170461,35333727618,549,post_depay
39793809456664,35340031701,550,post_depay
39793815204439,35345804736,551,post_depay
39793861777793,35351545331,552,post_depay
39793868842115,35399344684,553,post_depay
39793875365464,35405902996,554,post_depay
39793882487370,35413073635,555,post_depay
39793889038464,35419585821,556,post_depay
39793895612913,35426194939,557,post_depay
39793948242401,35478466099,558,post_depay
39793953303391,35483922881,559,post_depay
39793959254577,35489798259,560,post_depay
39793965627318,35496235802,561,post_depay
39793933325427,35496301752,562,post_decode
39793942151462,35515111860,563,post_depay
39793951773703,35518975100,564,post_decode
39794062006544,35636921350,565,post_depay
39794070800500,35638859907,566,post_decode
39794415649809,35651653856,567,post_depay
39794470892800,35986225117,568,post_decode
39794476913598,36047481180,569,post_depay
39794483797031,36047701073,570,post_decode
39794487042544,36057778221,571,post_depay
39794494083314,36057830631,572,post_decode
39794497474436,36068175163,573,post_depay
39794508155555,36068276990,574,post_decode
39794512006175,36082668285,575,post_depay
39794522640802,36082799473,576,post_decode
39794526820056,36097438552,577,post_depay
39794538395115,36097599681,578,post_decode
39794542939560,36113484475,579,post_depay
39794554029014,36113651244,580,post_decode
39794559127652,36129746309,581,post_depay
39794568724377,36129884857,582,post_decode
39794667330465,36143869965,583,post_depay
39794677532743,36237862343,584,post_decode
39794682277048,36252820265,585,post_depay
39794695173648,36252896458,586,post_decode
39794699094271,36269580405,587,post_depay
39794708582815,36269705344,588,post_decode
39794712603214,36283123840,589,post_depay
39794722672803,36283213782,590,post_decode
39794726505718,36297050647,591,post_depay
39794735202451,36297125056,592,post_decode
39794753246699,36321915511,593,post_depay
39794763675345,36323852479,594,post_decode
39794768380027,36338825573,595,post_depay
39794779438563,36338958672,596,post_decode
39794784149782,36354591642,597,post_depay
39794793269672,36354671211,598,post_decode
39794811862093,36367440679,599,post_depay
39794822349652,36382278228,600,post_decode
39794826030662,36396566520,601,post_depay
39794833750333,36396632335,602,post_decode
39794837257389,36407812233,603,post_depay
39794845741789,36407888363,604,post_decode
39795359757073,36420234705,605,post_depay
39795420943935,36930365775,606,post_decode
39795428375206,36999560158,607,post_depay
39795437464399,36999654879,608,post_decode
39795441368738,37012582169,609,post_depay
39795454288907,37012676747,610,post_decode
39795458483341,37029718559,611,post_depay
39795468984887,37029801917,612,post_decode
39795473372275,37044596775,613,post_depay
39795484223014,37044681738,614,post_decode
39795568623745,37059644186,615,post_depay
39795577865289,37139674159,616,post_decode
39795581214500,37152469423,617,post_depay
39795587916308,37152552418,618,post_decode
39795591171242,37162442139,619,post_depay
39795598167007,37162502183,620,post_decode
39795610900478,37172655462,621,post_depay
39795620603397,37182056534,622,post_decode
39795624420269,37195592205,623,post_depay
39795634813561,37195671618,624,post_decode
39795639594251,37210620597,625,post_depay
39795653583395,37210778992,626,post_decode
39795658476161,37229629011,627,post_depay
39795673138657,37229713449,628,post_decode
39795677347415,37248488490,629,post_depay
39795689682842,37248588369,630,post_decode
39795693708443,37264883949,631,post_depay
39795704677862,37264951726,632,post_decode
39795712003090,37283140592,633,post_depay
39795722369023,37283229941,634,post_decode
39795727084131,37298174426,635,post_depay
39795740616908,37298276948,636,post_decode
39795744686973,37315850606,637,post_depay
39795753450084,37315919501,638,post_decode
39795757800031,37328957718,639,post_depay
39795772247067,37329041062,640,post_decode
39796199068991,37753714907,641,post_depay
39796209257041,37781239356,642,post_depay
39796214997217,37786966717,643,post_depay
39796224240621,37792427992,644,post_depay
39796229502066,37801536577,645,post_depay
39796234276150,37806283662,646,post_depay
39796307284288,37811191804,647,post_depay
39796312277651,37884306776,648,post_depay
39796317937964,37889763219,649,post_depay
39796323952266,37895922770,650,post_depay
39796329897281,37901926594,651,post_depay
39796334821035,37906852234,652,post_depay
39796528380131,37911117253,653,post_depay
39796534367119,38106323782,654,post_depay
39796539757264,38111746177,655,post_depay
39796544928701,38116889839,656,post_depay
39796549868448,38121879943,657,post_depay
39796553156871,38125173752,658,post_depay
39796615565011,38131291544,659,post_depay
39796621000334,38191627957,660,post_depay
39796638027184,38208468370,661,post_depay
39796725615935,38215321816,662,post_depay
39796735104966,38296161436,663,post_decode
39797085479354,38310608137,664,post_depay
39797132803370,38656272948,665,post_decode
39797137042849,38708112435,666,post_depay
39797144429292,38708192390,667,post_decode
39797148191495,38719270319,668,post_depay
39797156957870,38719359073,669,post_decode
39797160746022,38731795938,670,post_depay
39797169165659,38731887659,671,post_decode
39797245595419,38743932685,672,post_depay
39797253525751,38816589494,673,post_decode
39797347793436,38827883880,674,post_depay
39797357163576,38919045504,675,post_decode
39797360643587,38931961953,676,post_depay
39797369488780,38932027751,677,post_decode
39797373647482,38944941713,678,post_depay
39797381280916,38945028266,679,post_decode
39797385409687,38956562020,680,post_depay
39797393762820,38956702900,681,post_decode
39797397231748,38968553611,682,post_depay
39797404326027,38968629287,683,post_decode
39797476847787,38979586082,684,post_depay
39797485507315,39048102273,685,post_decode
39797494558812,39065758106,686,post_depay
39797502828341,39065857802,687,post_decode
39797505955890,39077308507,688,post_depay
39797511396308,39077370962,689,post_decode
39797515410688,39086639406,690,post_depay
39797525409161,39086745017,691,post_decode
39797529408858,39100682643,692,post_depay
39797539717692,39100774531,693,post_decode
39797543748824,39115094428,694,post_depay
39797551357149,39115139001,695,post_decode
39797555388024,39126631012,696,post_depay
39797563917515,39126718546,697,post_decode
39797567448506,39137801874,698,post_depay
39797574517093,39137883463,699,post_decode
39797577735725,39148116972,700,post_depay
39797584355174,39148189442,701,post_decode
39797587836986,39158212233,702,post_depay
39797594594622,39158287654,703,post_decode
39798148258000,39717275932,704,post_depay
39798155632104,39726620832,705,post_depay
39798161827143,39732872776,706,post_depay
39798167539873,39738593216,707,post_depay
39798172146496,39743203151,708,post_depay
39798228777052,39748159548,709,post_depay
39798233985668,39805016044,710,post_depay
39798239043848,39810051933,711,post_depay
39798244053928,39815116792,712,post_depay
39798248683891,39819751877,713,post_depay
39798274457632,39824377308,714,post_depay
39798468296373,39851414781,715,post_depay
39798472605954,40042814234,716,post_depay
39798498003977,40066221886,717,post_depay
39798650095792,40073887812,718,post_depay
39798662252182,40232634973,719,post_depay
39798672205477,40242748779,720,post_depay
39798962618215,40493496819,721,post_depay
39798971356815,40493676835,722,post_decode
39798975590020,40506759490,723,post_depay
39798982581268,40506815213,724,post_decode
39799225964441,40517471844,725,post_depay
39799248311135,40796724419,726,post_decode
39799252496688,40823168008,727,post_depay
39799260614369,40823292915,728,post_decode
39799264211203,40834895509,729,post_depay
39799273968409,40834979747,730,post_decode
39799277397412,40848124222,731,post_depay
39799286866589,40848199132,732,post_decode
39799290490706,40860580084,733,post_depay
39799299473844,40860666690,734,post_decode
39799303492998,40873606309,735,post_depay
39799316728178,40873704887,736,post_decode
39799341043321,40890912147,737,post_depay
39799351351731,40911195271,738,post_decode
39799357967086,40928073894,739,post_depay
39799368639807,40928172988,740,post_decode
39799372819355,40942936545,741,post_depay
39799385651293,40943030715,742,post_decode
39799389626110,40959744170,743,post_depay
39799397727938,40959830672,744,post_decode
39799418711385,40971586439,745,post_depay
39799430094312,40988849328,746,post_decode
39799433662351,41003794781,747,post_depay
39799442583552,41003875976,748,post_decode
39799507724581,41016265528,749,post_depay
39799517412716,41077924026,750,post_decode
39799521109001,41091659962,751,post_depay
39799532003758,41091801099,752,post_decode
39799536703204,41107211818,753,post_depay
39799547207652,41107353343,754,post_decode
39799551807610,41122256756,755,post_depay
39799567584317,41122442835,756,post_decode
39799571933829,41142473468,757,post_depay
39799583197627,41142629128,758,post_decode
39799587174775,41157820148,759,post_depay
39799597809862,41157901413,760,post_decode
39799705593166,41172813451,761,post_depay
39799715897050,41276281822,762,post_decode
39799736044837,41293461582,763,post_depay
39799746952224,41306699726,764,post_decode
39799751551559,41322162711,765,post_depay
39799762354229,41322255960,766,post_decode
39799766829564,41337003349,767,post_depay
39799780696015,41337086116,768,post_decode
39799785291073,41355424242,769,post_depay
39799799878981,41355563270,770,post_decode
39799804307505,41374467486,771,post_depay
39799818209776,41374585219,772,post_decode
39800104984137,41675833700,773,post_depay
