time_ns,gst_buffer_pts_ns,stage
31123683206132,164159835,post_depay
31123705644266,204159835,post_depay
31123746379895,244159835,post_depay
31123777249983,284159835,post_depay
31123822218920,324159835,post_depay
31123862573246,364159835,post_depay
31123905030875,404159835,post_depay
31123937215548,444159835,post_depay
31123982524083,484159835,post_depay
31124023510103,524159835,post_depay
31124065274462,564159835,post_depay
31124096743999,604159835,post_depay
31124140550297,644159835,post_depay
31124183213768,684159835,post_depay
31124224061976,724159835,post_depay
31124264988512,764159835,post_depay
31124297227160,804159835,post_depay
31124341429212,844159835,post_depay
31124383297080,884159835,post_depay
31124425412214,924159835,post_depay
31124457408920,964159835,post_depay
31124502540740,1004159835,post_depay
31124542969930,1044159835,post_depay
31124585829335,1084159835,post_depay
31124617780852,1124159835,post_depay
31124661681712,1164159835,post_depay
31124703012458,1204159835,post_depay
31124745458517,1244159835,post_depay
31124777616023,1284159835,post_depay
31124822451459,1324159835,post_depay
31124863327299,1364159835,post_depay
31124905661407,1404159835,post_depay
31124937690096,1445159835,post_depay
31125022421801,1485159835,post_depay
31125063146137,1525159835,post_depay
31125105817215,1565159835,post_depay
31125138290735,1605159835,post_depay
31125182467134,1645159835,post_depay
31125223702564,1685159835,post_depay
31125265536426,1725159835,post_depay
31125258122808,1765159835,post_depay
31125302753764,1805159835,post_depay
31125343479815,1845159835,post_depay
31125385839360,1885159835,post_depay
31125417925473,1925159835,post_depay
31125462855923,1965159835,post_depay
31125503891535,2005159835,post_depay
31125545932149,2045159835,post_depay
31125582799825,2085159835,post_depay
31125622747988,2125159835,post_depay
31125700201951,2174593583,post_depay
31125747393980,2236127209,post_depay
31125747709182,2276127209,post_depay
31125786998184,2316127209,post_depay
31125819417104,2356127209,post_depay
31125864083525,2396127209,post_depay
31125904613418,2436127209,post_depay
31125946247189,2476127209,post_depay
31125978300496,2516127209,post_depay
31126022529993,2556127209,post_depay
31126064387997,2596127209,post_depay
31126106701835,2636127209,post_depay
31126138698779,2676127209,post_depay
31126183742090,2716127209,post_depay
31126223954234,2756127209,post_depay
31126266120211,2796127209,post_depay
31126297963164,2836127209,post_depay
31126343010251,2876127209,post_depay
31126384134178,2916127209,post_depay
31126426128476,2956127209,post_depay
31126458537382,2996127209,post_depay
31126502871277,3036127209,post_depay
31126543937965,3076127209,post_depay
31126587112924,3116127209,post_depay
31126618650148,3156127209,post_depay
31126663091164,3196127209,post_depay
31126704390916,3236127209,post_depay
31126746494603,3276127209,post_depay
31126778715681,3316127209,post_depay
31126823013764,3356127209,post_depay
31126864489955,3396127209,post_depay
31126907043194,3436127209,post_depay
31126934240606,3476127209,post_depay
31126979305844,3516127209,post_depay
31127020379156,3556127209,post_depay
31127062568276,3596127209,post_depay
31127094010708,3636127209,post_depay
31127139343156,3676127209,post_depay
31127184848933,3716127209,post_depay
31127226977683,3756127209,post_depay
31127258920398,3796127209,post_depay
31127304299464,3836127209,post_depay
31127345028864,3876127209,post_depay
31127379129557,3916127209,post_depay
31127422306187,3956127209,post_depay
31127464631393,3996127209,post_depay
31127506956690,4036127209,post_depay
31127538501340,4076127209,post_depay
31127584660625,4116127209,post_depay
31127625390216,4156127209,post_depay
31127706244051,4196127209,post_depay
31127781161803,4237127209,post_depay
31127781397757,4277127209,post_depay
31127863379422,4317127209,post_depay
31127863533130,4357127209,post_depay
31127864811695,4397127209,post_depay
31127906727229,4437127209,post_depay
31127933266596,4477127209,post_depay
31127978597861,4517127209,post_depay
31128019141537,4557127209,post_depay
31128061410033,4597127209,post_depay
31128093405227,4637127209,post_depay
31128138588598,4677127209,post_depay
31128184582514,4717127209,post_depay
31128226455195,4757127209,post_depay
31128258510522,4797127209,post_depay
31128309567502,4837127209,post_depay
31128350660861,4877127209,post_depay
31128393059830,4917127209,post_depay
31128423262673,4957127209,post_depay
31128463996588,4997127209,post_depay
31128504757487,5037127209,post_depay
31128546675357,5077127209,post_depay
31128578521379,5117127209,post_depay
31128623555157,5157127209,post_depay
31128664929111,5197127209,post_depay
31128707217141,5237127209,post_depay
31128739312819,5277127209,post_depay
31128784391894,5317127209,post_depay
31128825001762,5357127209,post_depay
31128866470432,5397127209,post_depay
31128897982337,5437127209,post_depay
31128942585772,5477127209,post_depay
31128985023880,5517127209,post_depay
31129025649953,5557127209,post_depay
31129067555105,5597127209,post_depay
31129099192007,5637127209,post_depay
31129144857521,5677127209,post_depay
31129185427726,5717127209,post_depay
31129227310706,5757127209,post_depay
31129259267043,5797127209,post_depay
31129303810870,5837127209,post_depay
31129345169634,5877127209,post_depay
31129387445005,5917127209,post_depay
31129418930006,5957127209,post_depay
31129464095707,5997127209,post_depay
31129505458395,6037127209,post_depay
31129547356113,6077127209,post_depay
31129579517272,6117127209,post_depay
31129624118746,6157127209,post_depay
31129705093814,6197127209,post_depay
31129757434517,6237127209,post_depay
31129757616631,6277127209,post_depay
31129790056397,6317127209,post_depay
31129823147394,6357127209,post_depay
31129864330299,6397127209,post_depay
31129905453990,6437127209,post_depay
31129947313441,6477127209,post_depay
31129979009986,6517127209,post_depay
31130024489357,6557127209,post_depay
31130065283427,6597127209,post_depay
31130147431124,6637127209,post_depay
31130179395083,6677127209,post_depay
31130224417135,6717127209,post_depay
31130265091844,6757127209,post_depay
31130307891376,6797127209,post_depay
31130339398450,6837127209,post_depay
31130384525131,6877127209,post_depay
31130385333228,6917127209,post_depay
31130427113880,6957127209,post_depay
31130458888612,6998127209,post_depay
31130503241458,7038127209,post_depay
31130545464219,7078127209,post_depay
31130587500014,7118127209,post_depay
31130619349263,7158127209,post_depay
31130664299489,7198127209,post_depay
31130705443811,7238127209,post_depay
31130747828764,7278127209,post_depay
31130779625008,7318127209,post_depay
31130824739942,7358127209,post_depay
31130865399576,7398127209,post_depay
31130907622135,7438127209,post_depay
31130939571636,7478127209,post_depay
31130984878559,7518127209,post_depay
31131025631578,7558127209,post_depay
31131067668015,7598127209,post_depay
31131099424168,7638127209,post_depay
31131144908022,7678127209,post_depay
31131185694789,7718127209,post_depay
31131227900488,7758127209,post_depay
31131259319385,7798127209,post_depay
31131304808906,7838127209,post_depay
31131346191642,7878127209,post_depay
31131387909018,7918127209,post_depay
31131419732527,7958127209,post_depay
31131465393726,7998127209,post_depay
31131505981072,8038127209,post_depay
31131548246482,8078127209,post_depay
31131579769015,8118127209,post_depay
31131625103994,8158127209,post_depay
31131706041419,8198127209,post_depay
31131762835736,8238127209,post_depay
31131763139494,8278127209,post_depay
31131788320987,8318127209,post_depay
31131820135319,8358127209,post_depay
31131865460906,8398127209,post_depay
31131906029945,8438127209,post_depay
31131948803235,8478127209,post_depay
31131980197973,8518127209,post_depay
31132024917527,8558127209,post_depay
31132059100699,8598127209,post_depay
31132101253757,8638127209,post_depay
31132132859711,8678127209,post_depay
31132178329596,8718127209,post_depay
31132219107126,8758127209,post_depay
31132261296494,8798127209,post_depay
31132299620963,8838127209,post_depay
31132345184269,8878127209,post_depay
31132385906767,8918127209,post_depay
31132427666789,8958127209,post_depay
31132459914937,8998127209,post_depay
31132504730475,9038127209,post_depay
31132545995077,9078127209,post_depay
31132587967385,9118127209,post_depay
31132619576125,9158127209,post_depay
31132665103310,9198127209,post_depay
31132705588500,9238127209,post_depay
31132747932920,9278127209,post_depay
31132779964767,9318127209,post_depay
31132824805501,9358127209,post_depay
31132865753406,9398127209,post_depay
31132907763893,9438127209,post_depay
31132939788489,9478127209,post_depay
31132984841185,9518127209,post_depay
31133025582544,9558127209,post_depay
31133060723705,9598127209,post_depay
31133092746354,9638127209,post_depay
31133138120893,9678127209,post_depay
31133179039550,9718127209,post_depay
31133221350005,9758127209,post_depay
31133252929827,9799127209,post_depay
31133304584863,9839127209,post_depay
31133345340367,9879127209,post_depay
31133387432634,9919127209,post_depay
31133419231300,9959127209,post_depay
31133464650129,9999127209,post_depay
31133505891035,10039127209,post_depay
31133548015989,10079127209,post_depay
31133579812398,10119127209,post_depay
31133624973364,10159127209,post_depay
31133705475395,10199127209,post_depay
31133740653022,10239127209,post_depay
31133760044416,10279127209,post_depay
31133788443181,10319127209,post_depay
31133819394338,10359127209,post_depay
31133864870018,10399127209,post_depay
31133905849964,10439127209,post_depay
31133947716787,10479127209,post_depay
31133979804833,10519127209,post_depay
31134025021580,10559127209,post_depay
31134066121296,10599127209,post_depay
31134108346606,10639127209,post_depay
31134139818233,10679127209,post_depay
31134185161188,10719127209,post_depay
31134226550156,10759127209,post_depay
31134268121783,10799127209,post_depay
31134300221655,10839127209,post_depay
31134345058794,10879127209,post_depay
31134386653535,10919127209,post_depay
31134428272186,10959127209,post_depay
31134460307838,10999127209,post_depay
31134505787101,11039127209,post_depay
31134546315175,11079127209,post_depay
31134588284483,11119127209,post_depay
31134619917062,11159127209,post_depay
31134664983133,11199127209,post_depay
31134706451607,11239127209,post_depay
31134748212646,11279127209,post_depay
31134780076890,11319127209,post_depay
31134825850212,11359127209,post_depay
31134866426203,11399127209,post_depay
31134908285220,11439127209,post_depay
31134940134102,11479127209,post_depay
31134985278862,11519127209,post_depay
31135026204388,11559127209,post_depay
31135068410000,11599127209,post_depay
31135100024173,11639127209,post_depay
31135144528773,11679127209,post_depay
31135186237207,11719127209,post_depay
31135268340651,11759127209,post_depay
31135300059639,11799127209,post_depay
31135344238140,11839127209,post_depay
31135386015488,11879127209,post_depay
31135428213323,11919127209,post_depay
31135460181153,11959127209,post_depay
31135504460920,11999127209,post_depay
31135506913979,12039127209,post_depay
31135549254532,12079127209,post_depay
31135581337200,12119127209,post_depay
31135626599404,12159127209,post_depay
31135701778298,12199127209,post_depay
31135721988886,12239127209,post_depay
31135748397839,12279127209,post_depay
31135789716764,12319127209,post_depay
31135821300039,12359127209,post_depay
31135866615068,12399127209,post_depay
31135907660151,12439127209,post_depay
31135949654322,12479127209,post_depay
31135981663691,12519127209,post_depay
31136026651537,12560127209,post_depay
31136067268846,12600127209,post_depay
31136109841755,12640127209,post_depay
31136141184062,12680127209,post_depay
31136186577150,12720127209,post_depay
31136227144610,12760127209,post_depay
31136269496792,12800127209,post_depay
31136301531092,12840127209,post_depay
31136347012816,12880127209,post_depay
31136387600664,12920127209,post_depay
31136429624909,12960127209,post_depay
31136461604071,13000127209,post_depay
31136506940724,13040127209,post_depay
31136547501225,13080127209,post_depay
31136589743929,13120127209,post_depay
31136621611045,13160127209,post_depay
31136667388623,13200127209,post_depay
31136707895472,13240127209,post_depay
31136750152044,13280127209,post_depay
31136781651426,13320127209,post_depay
31136826780994,13360127209,post_depay
31136867888556,13400127209,post_depay
31136909824367,13440127209,post_depay
31136937034381,13480127209,post_depay
31136982093364,13520127209,post_depay
31137023317171,13560127209,post_depay
31137065098926,13600127209,post_depay
31137097076682,13640127209,post_depay
31137143066499,13680127209,post_depay
31137188103372,13720127209,post_depay
31137230215951,13760127209,post_depay
31137261963432,13800127209,post_depay
31137307238127,13840127209,post_depay
31137347957827,13880127209,post_depay
31137390047658,13920127209,post_depay
31137421533991,13960127209,post_depay
31137466247143,14000127209,post_depay
31137508095177,14040127209,post_depay
31137550109058,14080127209,post_depay
31137581694983,14120127209,post_depay
31137627499700,14160127209,post_depay
31137707693988,14200127209,post_depay
31137754785909,14240127209,post_depay
31137754981900,14280127209,post_depay
31137791403210,14320127209,post_depay
31137822474829,14360127209,post_depay
31137866909440,14400127209,post_depay
31137908302482,14440127209,post_depay
31137945991926,14480127209,post_depay
31137977472997,14520127209,post_depay
31138023061303,14560127209,post_depay
31138063974656,14600127209,post_depay
31138105968499,14640127209,post_depay
31138137769306,14680127209,post_depay
31138187788786,14720127209,post_depay
31138229114106,14760127209,post_depay
31138270477096,14800127209,post_depay
31138302442140,14840127209,post_depay
31138346843776,14880127209,post_depay
31138388696403,14920127209,post_depay
31138431188890,14960127209,post_depay
31138462595126,15000127209,post_depay
31138508223835,15040127209,post_depay
31138548705969,15080127209,post_depay
31138591142844,15120127209,post_depay
31138622563330,15160127209,post_depay
31138668018935,15200127209,post_depay
31138708867302,15240127209,post_depay
31138750953011,15280127209,post_depay
31138782662844,15321127209,post_depay
31138827972420,15361127209,post_depay
31138868719313,15401127209,post_depay
31138910767557,15441127209,post_depay
31138942369560,15481127209,post_depay
31138987055806,15521127209,post_depay
31139028886462,15561127209,post_depay
31139071062563,15601127209,post_depay
31139102596559,15641127209,post_depay
31139146375074,15681127209,post_depay
31139188451492,15721127209,post_depay
31139231049372,15761127209,post_depay
31139262547839,15801127209,post_depay
31139308259580,15841127209,post_depay
31139348877307,15881127209,post_depay
31139390650137,15921127209,post_depay
31139422179515,15961127209,post_depay
31139466913600,16001127209,post_depay
31139508605851,16041127209,post_depay
31139550910227,16081127209,post_depay
31139582431019,16121127209,post_depay
31139627340706,16161127209,post_depay
31139706998099,16201127209,post_depay
31139738283013,16241127209,post_depay
31139748543388,16281127209,post_depay
31139790584693,16321127209,post_depay
31139821964079,16361127209,post_depay
31139866366874,16401127209,post_depay
31139907666118,16441127209,post_depay
31139950172959,16481127209,post_depay
31139981764327,16521127209,post_depay
31140027376285,16561127209,post_depay
31140067884855,16601127209,post_depay
31140109682192,16641127209,post_depay
31140152134331,16681127209,post_depay
31140183906543,16721127209,post_depay
31140228369447,16761127209,post_depay
31140269232973,16801127209,post_depay
31140311272801,16841127209,post_depay
31140382982717,16881127209,post_depay
31140428338081,16921127209,post_depay
31140469265676,16961127209,post_depay
31140511330644,17001127209,post_depay
31140543234779,17041127209,post_depay
31140588160392,17081127209,post_depay
31140629406577,17121127209,post_depay
31140630831496,17161127209,post_depay
31140662059012,17201127209,post_depay
31140706810807,17241127209,post_depay
31140748489810,17281127209,post_depay
31140790893816,17321127209,post_depay
31140822593378,17361127209,post_depay
31140867173907,17401127209,post_depay
31140908645904,17441127209,post_depay
31140951043252,17481127209,post_depay
31140982580492,17521127209,post_depay
31141027368463,17561127209,post_depay
31141068784205,17601127209,post_depay
31141110585481,17641127209,post_depay
31141142380349,17681127209,post_depay
31141187730139,17721127209,post_depay
31141228296325,17761127209,post_depay
31141270594387,17801127209,post_depay
31141302482112,17841127209,post_depay
31141347574426,17881127209,post_depay
31141388752035,17921127209,post_depay
31141430942804,17961127209,post_depay
31141462793643,18001127209,post_depay
31141508263651,18041127209,post_depay
31141549607527,18082127209,post_depay
31141590579174,18122127209,post_depay
31141622477761,18162127209,post_depay
31141697488024,18202127209,post_depay
31141717673921,18242127209,post_depay
31141748286936,18282127209,post_depay
31141789263027,18322127209,post_depay
31141829823449,18362127209,post_depay
31141870452941,18402127209,post_depay
31141902914211,18442127209,post_depay
31141947463161,18482127209,post_depay
31141989305074,18522127209,post_depay
31142031418072,18562127209,post_depay
31142054396420,18602127209,post_depay
