wall_time,cam_index,pipeline_ms
10:31:23.902,1,31979.6673
10:31:23.906,2,32252.6365
10:31:23.909,1,31983.2876
10:31:23.912,2,32229.8071
10:31:23.915,0,32103.8715
10:31:23.918,2,32182.0358
10:31:23.942,2,32022.4384
10:31:23.948,1,32014.4456
10:31:23.960,0,32133.7769
10:31:23.985,2,32047.8304
10:31:23.989,1,32045.9316
10:31:24.000,0,32099.9884
10:31:24.020,1,32044.4839
10:31:24.033,2,32088.0300
10:31:24.045,0,32119.4691
10:31:24.055,2,32105.2897
10:31:24.063,1,32036.0483
10:31:24.082,0,32148.5605
10:31:24.109,2,32155.6309
10:31:24.112,1,32058.0210
10:31:24.121,0,32174.6391
10:31:24.145,2,32185.4981
10:31:24.148,1,32057.1016
10:31:24.163,0,32166.7336
10:31:24.208,2,32181.6286
10:31:24.208,1,32070.7280
10:31:24.209,0,32179.3750
10:31:24.216,2,32162.5149
10:31:24.223,1,32038.1656
10:31:24.234,0,32167.6679
10:31:24.295,1,32092.4308
10:31:24.296,2,32205.4386
10:31:24.300,0,32195.4096
10:31:24.303,2,32165.2585
10:31:24.306,1,32056.5391
10:31:24.322,0,32177.9378
10:31:24.351,1,32058.5383
10:31:24.357,2,32191.1773
10:31:24.363,0,32173.3968
10:31:24.379,2,32151.5838
10:31:24.384,1,32028.3573
10:31:24.406,0,32177.9332
10:31:24.425,2,32175.0583
10:31:24.428,1,32043.3115
10:31:24.439,0,32170.0522
10:31:24.488,0,32182.1895
10:31:24.488,1,32084.7555
10:31:24.489,2,32207.9277
10:31:24.504,1,32055.8549
10:31:24.508,2,32161.2932
10:31:24.544,0,32187.8659
10:31:24.545,2,32176.9092
10:31:24.549,1,32047.8208
10:31:24.564,0,32174.1722
10:31:24.597,2,32188.9239
10:31:24.600,1,32066.8184
10:31:24.600,0,32180.7180
10:31:24.629,1,32046.3023
10:31:24.629,2,32186.4949
10:31:24.650,0,32174.0947
10:31:24.661,1,32048.0192
10:31:24.664,2,32163.8745
10:31:24.680,0,32173.6196
10:31:24.708,2,32179.3611
10:31:24.713,1,32057.1729
10:31:24.728,0,32179.5785
10:31:24.741,2,32159.1798
10:31:24.753,1,32038.3810
10:31:24.834,0,32249.8191
10:31:24.836,1,32114.2702
10:31:24.838,2,32237.5172
10:31:24.840,0,32186.2744
10:31:24.845,1,32044.2060
10:31:24.848,0,32183.7188
10:31:24.848,2,32194.2940
10:31:24.856,2,32141.7284
10:31:24.863,1,32010.9242
10:31:24.895,0,32177.7045
10:31:24.901,2,32163.7788
10:31:24.906,1,32042.3891
10:31:24.919,0,32104.7024
10:31:24.964,2,32182.8807
10:31:24.969,0,32153.7037
10:31:24.970,1,32086.2118
10:31:24.985,2,32133.9117
10:31:24.993,1,32016.7735
10:31:25.020,0,32159.6346
10:31:25.025,2,32162.2215
10:31:25.025,1,32047.7119
10:31:25.038,0,32172.4638
10:31:25.074,2,32186.0982
10:31:25.078,1,32052.8866
10:31:25.083,0,32133.4853
10:31:25.101,2,32125.7604
10:31:25.106,1,32061.9913
10:31:25.137,0,32160.5073
10:31:25.146,2,32165.4581
10:31:25.149,1,32061.3779
10:31:25.165,0,32179.5711
10:31:25.185,2,32159.9134
10:31:25.193,1,32037.4754
10:31:25.199,0,32169.4646
10:31:25.222,2,32173.2034
10:31:25.223,1,32050.9682
10:31:25.246,0,32187.5329
10:31:25.265,2,32181.8280
10:31:25.268,1,32052.7509
10:31:25.283,0,32175.4087
10:31:25.306,2,32156.2415
10:31:25.312,1,32059.1977
10:31:25.324,0,32165.7496
10:31:25.352,2,32184.6058
10:31:25.356,1,32067.7121
10:31:25.373,0,32187.4280
10:31:25.381,1,32022.9700
10:31:25.385,2,32169.8069
10:31:25.405,0,32178.9799
10:31:25.425,2,32177.5522
10:31:25.428,1,32065.7049
10:31:25.440,0,32158.3670
10:31:25.468,1,32054.2344
10:31:25.468,2,32179.3463
10:31:25.482,0,32177.4343
10:31:25.497,2,32143.5950
10:31:25.549,0,32190.7396
10:31:25.549,1,32074.9413
10:31:25.553,2,32183.1129
10:31:25.556,1,32063.1127
10:31:25.557,0,32143.5786
10:31:25.584,2,32170.0006
10:31:25.586,1,32026.5050
10:31:25.611,0,32182.6825
10:31:25.627,1,32058.4014
10:31:25.628,2,32153.2538
10:31:25.660,2,32173.9473
10:31:25.660,0,32178.9140
10:31:25.671,1,32045.6131
10:31:25.684,0,32177.1892
10:31:25.717,1,32018.6665
10:31:25.720,0,32160.3041
10:31:25.720,2,32159.8787
10:31:25.744,1,32045.0992
10:31:25.746,2,32181.9692
10:31:25.842,0,32216.7968
10:31:25.853,1,32116.3601
10:31:25.862,1,31940.6151
10:31:25.862,0,32232.4117
10:31:25.870,0,32171.5419
10:31:25.873,1,31951.3559
10:31:25.878,2,32253.0131
10:31:25.882,2,32184.3370
10:31:25.890,2,32187.7725
10:31:25.892,0,32189.7756
10:31:25.906,2,32185.8573
10:31:25.909,1,31978.0412
10:31:25.924,0,32069.4538
10:31:25.941,2,32025.4190
10:31:25.947,1,32015.2472
10:31:25.963,0,32102.6721
10:31:26.011,2,32080.5341
10:31:26.017,0,32112.6695
10:31:26.020,1,32083.9944
10:31:26.028,2,32094.8567
10:31:26.029,1,32059.9713
10:31:26.034,0,32102.9184
10:31:26.064,2,32127.3649
10:31:26.067,1,32025.6518
10:31:26.081,0,32145.7179
10:31:26.101,2,32161.4946
10:31:26.120,1,32069.9620
10:31:26.124,0,32159.1053
10:31:26.143,2,32171.3443
10:31:26.146,1,32040.7096
10:31:26.180,0,32197.8579
10:31:26.187,2,32185.3674
10:31:26.192,1,32024.3384
10:31:26.196,0,32154.0768
10:31:26.217,2,32171.8741
10:31:26.231,1,32054.8790
10:31:26.242,0,32173.0476
10:31:26.270,1,32031.1982
10:31:26.271,2,32165.6226
10:31:26.297,0,32186.7232
10:31:26.302,2,32168.4811
10:31:26.308,1,32066.6604
10:31:26.329,0,32160.5946
10:31:26.367,2,32192.0572
10:31:26.370,0,32188.7675
10:31:26.370,1,32033.5118
10:31:26.376,2,32137.1186
10:31:26.380,1,32040.3048
10:31:26.401,0,32161.8731
10:31:26.429,2,32182.3191
10:31:26.432,1,32027.2004
10:31:26.442,0,32172.0452
10:31:26.475,2,32140.6734
10:31:26.476,1,32067.7347
10:31:26.483,0,32145.7721
10:31:26.507,2,32167.3825
10:31:26.510,1,32035.3898
10:31:26.515,0,32174.3434
10:31:26.536,2,32170.5926
10:31:26.541,1,32048.1448
10:31:26.561,0,32156.8297
10:31:26.603,2,32193.6758
10:31:26.606,1,32066.6061
10:31:26.609,0,32181.3369
10:31:26.627,2,32158.7519
10:31:26.633,1,32063.7741
10:31:26.651,0,32176.0741
10:31:26.665,2,32176.5464
10:31:26.673,1,32062.1917
10:31:26.676,0,32137.6875
10:31:26.710,1,32042.2308
10:31:26.711,2,32171.5944
10:31:26.722,0,32180.1964
10:31:26.747,1,32047.5665
10:31:26.831,2,32260.8120
10:31:26.849,2,32239.3542
10:31:26.850,1,32104.9380
10:31:26.856,1,31998.1065
10:31:26.857,2,32189.0895
10:31:26.859,0,32258.1821
10:31:26.863,0,32237.1773
10:31:26.868,0,32192.9185
10:31:26.871,1,32011.9492
10:31:26.871,2,32171.0054
10:31:26.891,0,32146.7261
10:31:26.912,1,32049.9863
10:31:26.913,2,32168.0486
10:31:26.916,0,32057.2598
10:31:26.946,2,32179.9497
10:31:26.949,1,32017.3469
10:31:26.962,0,32099.3716
10:31:26.998,2,32141.0571
10:31:27.004,1,32064.5870
10:31:27.004,0,32136.1348
10:31:27.018,2,32156.2902
10:31:27.021,1,32009.0091
10:31:27.073,0,32140.5715
10:31:27.074,2,32141.5197
10:31:27.074,1,32053.3599
10:31:27.083,0,32137.4095
10:31:27.134,2,32197.2356
10:31:27.135,1,32044.3481
10:31:27.149,0,32137.0400
10:31:27.150,2,32139.2466
10:31:27.157,1,32053.5779
10:31:27.165,0,32145.0717
10:31:27.201,2,32184.8242
10:31:27.202,1,32051.5133
10:31:27.208,0,32107.6272
10:31:27.225,1,32048.7057
10:31:27.228,2,32187.3197
10:31:27.257,0,32148.0563
10:31:27.267,2,32163.5450
10:31:27.270,1,32053.6315
10:31:27.284,0,32131.8738
10:31:27.312,1,32015.6943
10:31:27.313,2,32185.8535
10:31:27.327,0,32146.9641
10:31:27.336,2,32166.6595
10:31:27.349,1,32045.4792
10:31:27.365,0,32142.6900
10:31:27.385,2,32168.8856
10:31:27.385,1,32021.5580
10:31:27.396,0,32099.5005
10:31:27.425,2,32129.2998
10:31:27.426,1,32051.1927
10:31:27.444,0,32136.8866
10:31:27.483,1,32044.2723
10:31:27.486,2,32186.2053
10:31:27.487,0,32123.1573
10:31:27.505,2,32168.8506
10:31:27.512,1,32061.0478
10:31:27.540,0,32159.9661
10:31:27.541,2,32170.5394
10:31:27.544,1,32038.9531
10:31:27.561,0,32120.8578
10:31:27.595,2,32156.6764
10:31:27.596,1,32069.4937
10:31:27.603,0,32135.3454
10:31:27.623,2,32175.8068
10:31:27.630,1,32055.0375
10:31:27.650,0,32141.4527
10:31:27.668,2,32162.2705
10:31:27.668,1,31986.7820
10:31:27.701,0,32129.0607
10:31:27.705,2,32181.8550
10:31:27.710,1,32019.6195
10:31:27.721,0,32141.9672
10:31:27.766,2,32191.0836
10:31:27.769,1,32072.0359
10:31:27.847,0,32165.4349
10:31:27.850,0,32154.3355
10:31:27.900,0,32171.2116
10:31:27.910,1,32178.9196
10:31:27.916,1,31988.1848
10:31:27.919,0,32106.9301
10:31:27.921,2,32240.4706
10:31:27.924,1,31995.9944
10:31:27.925,2,32241.1176
10:31:27.931,1,31998.5695
10:31:27.933,2,32236.2139
10:31:27.940,0,32126.3550
10:31:27.942,2,32213.4283
10:31:27.949,1,32014.7555
10:31:27.965,0,32071.4549
10:31:27.997,2,32125.1180
10:31:27.997,1,32052.0990
10:31:28.002,0,32069.4687
10:31:28.023,2,32136.2622
10:31:28.024,1,32025.7601
10:31:28.108,0,32173.9114
10:31:28.109,1,32095.2196
10:31:28.110,2,32179.5904
10:31:28.117,0,32170.2566
10:31:28.117,1,32046.2927
10:31:28.118,2,32182.3821
10:31:28.126,0,32124.3840
10:31:28.164,2,32222.4431
10:31:28.164,1,32069.3119
10:31:28.171,0,32138.0788
10:31:28.184,2,32185.7787
10:31:28.185,1,32051.2440
10:31:28.221,0,32149.9677
10:31:28.230,2,32219.7010
10:31:28.231,1,32059.5518
10:31:28.242,0,32111.0964
10:31:28.275,2,32204.7183
10:31:28.291,0,32144.8472
10:31:28.291,1,32077.2810
10:31:28.305,2,32216.0823
10:31:28.308,1,32037.0821
10:31:28.332,0,32123.0699
10:31:28.342,1,32054.5312
10:31:28.345,2,32211.2625
10:31:28.366,0,32138.2328
10:31:28.404,2,32233.6546
10:31:28.407,0,32136.1112
10:31:28.407,1,32061.3991
10:31:28.416,2,32203.2887
10:31:28.427,1,32055.6559
10:31:28.470,0,32165.3924
10:31:28.476,2,32206.6751
10:31:28.476,1,32056.5071
10:31:28.484,0,32135.4314
10:31:28.504,2,32215.8522
10:31:28.510,1,32061.5849
10:31:28.530,0,32119.2531
10:31:28.547,2,32201.2815
10:31:28.548,1,32047.5554
10:31:28.565,0,32141.6640
10:31:28.590,1,32036.3344
10:31:28.592,2,32228.7044
10:31:28.610,0,32112.7288
10:31:28.623,2,32211.9264
10:31:28.640,1,32066.5869
10:31:28.643,0,32137.6385
10:31:28.662,2,32171.8969
10:31:28.669,1,32032.6487
10:31:28.683,0,32127.9650
10:31:28.706,1,32053.3880
10:31:28.707,2,32209.9927
10:31:28.723,0,32143.8705
10:31:28.743,2,32189.8261
10:31:28.761,1,32069.7104
10:31:28.782,2,32221.3090
10:31:28.795,1,32008.5977
10:31:28.835,1,32040.8896
10:31:28.836,0,32195.8402
10:31:28.838,2,32197.8943
10:31:28.841,0,32156.7513
10:31:28.858,0,32149.0749
10:31:28.887,2,32237.6195
10:31:28.888,1,32070.2243
10:31:28.894,0,32085.9401
10:31:28.899,2,32207.9992
10:31:28.909,1,32049.1634
10:31:28.933,0,32124.0642
10:31:28.940,2,32166.1208
10:31:28.947,1,32028.5659
10:31:28.969,0,32110.1397
10:31:29.000,2,32198.0748
10:31:29.002,1,32076.0517
10:31:29.005,0,32140.5419
10:31:29.020,1,31876.7749
10:31:29.025,2,32212.2297
10:31:29.051,0,32132.6931
10:31:29.069,2,32209.9216
10:31:29.070,1,31922.7560
10:31:29.081,0,32132.5747
10:31:29.103,2,32186.5026
10:31:29.111,1,31960.9133
10:31:29.128,0,31984.4129
10:31:29.164,2,32237.1961
10:31:29.167,1,32013.5523
10:31:29.171,0,32023.3159
10:31:29.181,1,32023.6442
10:31:29.186,2,32043.7149
10:31:29.229,1,32038.2092
10:31:29.229,0,32079.6938
10:31:29.236,2,32089.9203
10:31:29.238,0,32083.0262
10:31:29.257,2,32108.2237
10:31:29.286,1,32069.0257
10:31:29.288,0,32130.8368
10:31:29.311,1,32045.0666
10:31:29.311,2,32156.8950
10:31:29.401,0,32210.3135
10:31:29.405,1,32110.2684
10:31:29.405,2,32246.1109
10:31:29.409,0,32147.3570
10:31:29.412,2,32223.7933
10:31:29.413,1,32079.8014
10:31:29.416,0,32147.0157
10:31:29.419,2,32216.6393
10:31:29.427,1,32026.7307
10:31:29.452,0,32129.4798
10:31:29.463,2,32196.5130
10:31:29.476,1,32066.1384
10:31:29.481,0,32136.4101
10:31:29.531,2,32238.1321
10:31:29.531,0,32122.9763
10:31:29.533,1,32076.2974
10:31:29.552,1,32021.9005
10:31:29.573,2,32240.1725
10:31:29.588,0,32160.0838
10:31:29.588,2,32193.1733
10:31:29.592,1,32053.9142
10:31:29.600,0,32126.7519
10:31:29.648,2,32237.0435
10:31:29.651,1,32083.8786
10:31:29.651,0,32120.2933
10:31:29.663,1,32047.9469
10:31:29.666,2,32209.7639
10:31:29.697,0,32147.4683
10:31:29.710,2,32215.6767
10:31:29.711,1,32033.5306
10:31:29.730,0,32134.3852
10:31:29.754,2,32223.4082
10:31:29.755,1,32060.4243
10:31:29.831,0,32201.2274
10:31:29.835,0,32157.4872
10:31:29.900,2,32328.5576
10:31:29.904,2,32291.7746
10:31:29.905,1,32142.0686
10:31:29.909,1,31991.7579
10:31:29.912,0,32156.5443
10:31:29.914,2,32236.8290
10:31:29.917,1,31995.9631
10:31:29.937,0,32105.0310
10:31:29.938,2,32244.4153
10:31:29.938,1,32014.2020
10:31:29.946,0,32113.6917
10:31:29.952,1,31990.2875
10:31:29.952,2,32190.1327
10:31:29.964,0,32065.8667
10:31:30.003,2,32092.2177
10:31:30.003,1,32038.0581
10:31:30.010,0,32086.3177
10:31:30.022,2,32096.3597
10:31:30.032,1,31999.7651
10:31:30.053,0,32126.6252
10:31:30.065,2,32136.2267
10:31:30.066,1,32015.3645
10:31:30.085,0,32123.1234
10:31:30.120,1,32024.3500
10:31:30.120,2,32187.6727
10:31:30.126,0,32099.6406
10:31:30.140,2,32179.6024
10:31:30.169,1,32006.4896
10:31:30.174,0,32141.7364
10:31:30.184,2,32212.7251
10:31:30.192,1,32018.8476
10:31:30.229,0,32143.9894
10:31:30.240,0,32130.7845
10:31:30.240,1,32018.2859
10:31:30.240,2,32211.2877
10:31:30.283,1,32027.4357
10:31:30.283,2,32236.2543
10:31:30.289,0,32118.5436
10:31:30.301,2,32210.8957
10:31:30.318,1,32016.1082
10:31:30.342,0,32156.5612
10:31:30.347,2,32184.5497
10:31:30.350,1,32013.1504
10:31:30.369,0,32142.8861
10:31:30.401,2,32230.2275
10:31:30.409,0,32111.9716
10:31:30.409,1,32001.8195
10:31:30.428,2,32209.2997
10:31:30.428,1,32011.5641
10:31:30.454,0,32145.3039
10:31:30.459,2,32208.6594
10:31:30.466,1,32002.3735
10:31:30.513,0,32109.6319
10:31:30.517,2,32215.0340
10:31:30.520,1,32029.2902
10:31:30.531,0,32118.1803
10:31:30.551,1,32009.7458
10:31:30.552,2,32158.5619
10:31:30.569,0,32142.6087
10:31:30.589,2,32185.7450
10:31:30.590,1,31914.8455
10:31:30.598,0,32126.0677
10:31:30.643,2,32229.4611
10:31:30.643,1,31966.0603
10:31:30.656,0,32155.0742
10:31:30.661,2,32192.7825
10:31:30.666,1,31984.9098
10:31:30.687,0,32143.5952
10:31:30.707,2,32216.2139
10:31:30.712,1,32022.0305
10:31:30.739,0,32064.7677
10:31:30.746,1,31990.7016
10:31:30.749,2,32207.5642
10:31:30.779,2,32208.6233
10:31:30.812,1,32045.2370
10:31:30.839,2,32162.6330
10:31:30.840,1,32003.3337
10:31:30.848,0,32167.2394
10:31:30.852,0,32168.7055
10:31:30.857,0,32155.6019
10:31:30.875,2,32192.5378
10:31:30.875,1,32023.3118
10:31:30.879,0,32050.2172
10:31:30.903,1,31999.2368
10:31:30.917,2,32229.6292
10:31:30.924,0,32079.9384
10:31:30.937,2,32182.1522
10:31:30.945,1,32015.5068
10:31:30.985,0,32137.4230
10:31:30.988,2,32212.7400
10:31:30.992,1,32016.2997
10:31:31.036,2,32197.9804
10:31:31.036,0,32132.6646
10:31:31.042,1,32022.9604
10:31:31.043,0,32135.1410
10:31:31.064,1,31978.9411
10:31:31.091,2,32247.6532
10:31:31.099,0,32146.8683
10:31:31.100,2,32195.6439
10:31:31.107,1,32017.7555
10:31:31.152,0,32168.3117
10:31:31.160,1,32007.2641
10:31:31.160,2,32230.2634
10:31:31.166,0,32137.7713
10:31:31.206,1,32033.8295
10:31:31.207,2,32232.1858
10:31:31.211,0,32126.4326
10:31:31.225,1,32011.5081
10:31:31.232,2,32212.8438
10:31:31.239,0,32130.1951
10:31:31.270,1,31991.0453
10:31:31.271,2,32218.4882
10:31:31.282,0,32120.8213
10:31:31.300,2,32205.9804
10:31:31.344,1,32051.0851
10:31:31.345,0,32140.8430
10:31:31.353,1,32000.6302
10:31:31.353,2,32202.6516
10:31:31.373,0,32144.4759
10:31:31.382,1,32006.7792
10:31:31.387,2,32222.1538
10:31:31.427,0,32147.8838
10:31:31.433,2,32224.6190
10:31:31.434,1,32010.2403
10:31:31.440,0,32133.5709
10:31:31.482,2,32203.0870
10:31:31.489,1,32036.3887
10:31:31.492,0,32135.6589
10:31:31.507,2,32212.7128
10:31:31.512,1,32016.7893
10:31:31.544,0,32120.0096
10:31:31.544,1,31961.4349
10:31:31.549,2,32201.9044
10:31:31.567,0,32137.4204
10:31:31.579,2,32208.8941
10:31:31.600,0,32113.2911
10:31:31.600,1,32016.5304
10:31:31.625,2,32199.7989
10:31:31.628,1,31991.5655
10:31:31.649,0,32142.9495
10:31:31.672,2,32219.2621
10:31:31.673,1,32018.8612
10:31:31.684,0,32100.5391
10:31:31.703,1,31911.8941
10:31:31.710,2,32223.1801
10:31:31.729,0,32135.4045
10:31:31.738,2,32155.4692
10:31:31.766,1,31965.0220
10:31:31.847,0,32204.4941
10:31:31.850,0,32184.5112
10:31:31.914,0,32113.9189
10:31:31.925,2,32337.8300
10:31:31.929,2,32291.6036
10:31:31.934,2,32290.1539
10:31:31.937,1,32040.0827
10:31:31.941,1,31945.1874
10:31:31.946,1,31949.4635
10:31:31.970,0,32100.2549
10:31:31.970,2,32179.6151
10:31:31.974,1,31968.8364
10:31:31.977,0,32094.0362
10:31:31.977,2,32175.0844
10:31:31.981,1,31908.5230
10:31:31.983,0,31987.7103
10:31:31.988,2,31910.2168
10:31:31.991,1,31916.9002
10:31:32.032,0,32033.8689
10:31:32.035,2,31939.7479
10:31:32.041,1,31959.0042
10:31:32.041,0,31969.0165
10:31:32.063,2,31963.8675
10:31:32.081,1,31985.9994
10:31:32.084,0,32007.5658
10:31:32.103,1,32004.6725
10:31:32.106,2,32003.4756
10:31:32.143,0,32062.8578
10:31:32.147,1,32008.6792
10:31:32.153,2,32017.4668
10:31:32.166,0,32078.9178
10:31:32.178,2,31978.7285
10:31:32.204,0,32108.0229
10:31:32.206,1,32006.6918
10:31:32.222,2,32017.8740
10:31:32.229,1,32016.8080
10:31:32.257,0,32124.0381
10:31:32.266,2,31981.5017
10:31:32.268,1,31982.6998
10:31:32.286,0,32138.7505
10:31:32.311,2,32022.2773
10:31:32.313,1,32019.7953
10:31:32.331,0,32131.1032
10:31:32.343,2,32004.0631
10:31:32.348,1,32004.8409
10:31:32.376,0,32143.4755
10:31:32.384,2,32017.4612
10:31:32.390,1,32023.2287
10:31:32.403,0,32117.6077
10:31:32.433,1,32017.7639
10:31:32.433,2,32025.7974
10:31:32.446,0,32134.7600
10:31:32.486,2,32014.5780
10:31:32.487,1,32014.4219
10:31:32.490,0,32142.1568
10:31:32.516,2,32024.8050
10:31:32.516,1,32021.0910
10:31:32.521,0,32113.7568
10:31:32.549,2,31989.1686
10:31:32.552,1,31991.3633
10:31:32.573,0,32151.4052
10:31:32.584,1,32012.3935
10:31:32.600,2,32033.8179
10:31:32.604,0,32131.7079
10:31:32.628,2,32005.1572
10:31:32.632,1,32007.1076
10:31:32.666,0,32111.1089
10:31:32.674,2,32019.4521
10:31:32.674,1,31976.9423
10:31:32.679,0,32118.0464
10:31:32.717,2,32019.1627
10:31:32.721,1,32023.4575
10:31:32.724,0,32141.2963
10:31:32.750,1,31981.2270
10:31:32.750,2,31981.7784
10:31:32.786,2,31996.2499
10:31:32.789,1,31997.0706
10:31:32.831,2,31999.6150
10:31:32.834,1,32003.0928
10:31:32.838,0,32212.5747
10:31:32.843,0,32144.9026
10:31:32.847,0,32137.8163
10:31:32.862,2,32019.4735
10:31:32.884,1,32035.5930
10:31:32.887,0,32096.8264
10:31:32.904,1,32006.4763
10:31:32.906,2,32012.2751
10:31:32.949,2,31985.4081
10:31:32.949,0,32148.9407
10:31:32.953,1,31989.6988
10:31:32.973,0,32138.1621
10:31:33.008,2,32032.6000
10:31:33.008,1,32028.6417
10:31:33.016,0,32152.2184
10:31:33.020,2,31956.4245
10:31:33.032,1,31972.0447
10:31:33.043,0,32130.5147
10:31:33.067,1,31999.7499
10:31:33.071,2,32001.5917
10:31:33.087,0,32123.9009
10:31:33.123,2,32031.3551
10:31:33.126,0,32135.7074
10:31:33.126,1,32031.1641
10:31:33.149,2,32005.8481
10:31:33.156,1,32009.3220
10:31:33.227,0,32162.5167
10:31:33.227,2,32056.2460
10:31:33.229,1,32062.2172
10:31:33.233,0,32164.0357
10:31:33.236,1,32019.3937
10:31:33.239,2,32025.7518
10:31:33.248,0,32137.3473
10:31:33.296,1,32027.2569
10:31:33.297,0,32146.5111
10:31:33.297,2,32028.1861
10:31:33.319,2,32027.6129
10:31:33.319,1,32024.6884
10:31:33.327,0,32117.0488
10:31:33.376,2,32036.1010
10:31:33.376,0,32153.9869
10:31:33.377,1,32037.0526
10:31:33.395,2,31986.2961
10:31:33.395,1,31986.8548
10:31:33.425,0,32155.3861
10:31:33.425,2,32013.0971
10:31:33.431,1,32016.8453
10:31:33.445,0,32113.2594
10:31:33.479,2,32013.1923
10:31:33.482,1,32006.7101
10:31:33.488,0,32137.0794
10:31:33.500,2,32009.1784
10:31:33.513,1,32023.8299
10:31:33.518,0,32108.7523
