wall_time,cam,rtp_seq,pipeline_ms,dropped_nals
12:58:09.707,2,18072,2.246,0
12:58:09.715,1,27209,1.299,0
12:58:09.734,2,18156,1.358,0
12:58:09.739,1,27299,0.908,0
12:58:09.752,0,29917,1.006,0
12:58:09.760,2,18170,0.301,0
12:58:09.762,1,27314,0.154,0
12:58:09.776,0,29929,0.213,0
12:58:09.791,2,18182,0.381,0
12:58:09.793,1,27326,0.290,0
12:58:09.817,0,29940,0.278,0
12:58:09.831,2,18192,0.514,0
12:58:09.834,1,27338,0.407,0
12:58:09.857,0,29949,0.286,0
12:58:09.872,2,18203,0.874,0
12:58:09.874,1,27348,0.258,0
12:58:09.898,0,29958,0.277,0
12:58:09.913,2,18214,0.394,0
12:58:09.916,1,27360,0.202,0
12:58:09.931,0,29967,0.281,0
12:58:09.944,2,18226,0.303,0
12:58:09.947,1,27370,0.212,0
12:58:09.973,0,29975,0.347,0
12:58:09.989,2,18237,0.347,0
12:58:09.992,1,27382,0.433,0
12:58:10.014,0,29984,0.330,0
12:58:10.031,2,18249,0.369,0
12:58:10.034,1,27393,0.259,0
12:58:10.054,0,29992,0.257,0
12:58:10.073,2,18261,0.364,0
12:58:10.076,1,27405,0.258,0
12:58:10.095,0,30000,0.276,0
12:58:10.104,2,18272,0.292,0
12:58:10.107,1,27415,0.222,0
12:58:10.127,0,30009,0.308,0
12:58:10.150,2,18284,0.552,0
12:58:10.152,1,27425,0.374,0
12:58:10.174,0,30017,0.363,0
12:58:10.192,2,18296,0.404,0
12:58:10.194,1,27437,0.169,0
12:58:10.215,0,30026,0.313,0
12:58:10.234,2,18308,0.453,0
12:58:10.236,1,27448,0.153,0
12:58:10.247,0,30035,0.273,0
12:58:10.265,2,18320,0.458,0
12:58:10.267,1,27458,0.128,0
12:58:10.292,0,30044,0.337,0
12:58:10.310,2,18332,0.323,0
12:58:10.312,1,27469,0.212,0
12:58:10.334,0,30053,0.300,0
12:58:10.352,2,18345,0.405,0
12:58:10.354,1,27480,0.293,0
12:58:10.374,0,30062,0.294,0
12:58:10.393,2,18356,0.335,0
12:58:10.396,1,27490,0.157,0
12:58:10.415,0,30071,0.256,0
12:58:10.425,2,18368,0.263,0
12:58:10.428,1,27501,0.198,0
12:58:10.448,0,30080,0.331,0
12:58:10.470,2,18382,0.315,0
12:58:10.472,1,27511,0.432,0
12:58:10.492,0,30089,0.331,0
12:58:10.511,2,18393,0.268,0
12:58:10.514,1,27523,0.124,0
12:58:10.534,0,30099,0.323,0
12:58:10.554,2,18405,0.236,0
12:58:10.556,1,27534,0.150,0
12:58:10.575,0,30108,0.290,0
12:58:10.584,2,18416,0.149,0
12:58:10.588,1,27545,0.183,0
12:58:10.616,0,30116,0.251,0
12:58:10.630,2,18428,0.149,0
12:58:10.633,1,27555,0.174,0
12:58:10.647,0,30125,0.152,0
12:58:10.672,2,18439,0.309,0
12:58:10.675,1,27566,0.708,0
12:58:10.691,0,30134,0.222,0
12:58:10.713,2,18451,0.252,0
12:58:10.716,1,27577,0.145,0
12:58:10.745,2,18464,0.328,0
12:58:10.748,1,27587,0.254,0
12:58:10.753,0,30217,0.632,0
12:58:10.779,0,30229,0.177,0
12:58:10.790,2,18475,0.105,0
12:58:10.792,1,27599,0.189,0
12:58:10.812,0,30240,0.156,0
12:58:10.831,2,18486,0.128,0
12:58:10.834,1,27610,0.149,0
12:58:10.854,0,30250,0.167,0
12:58:10.873,2,18497,0.199,0
12:58:10.876,1,27620,0.178,0
12:58:10.895,0,30261,0.148,0
12:58:10.905,2,18508,0.234,0
12:58:10.908,1,27630,0.214,0
12:58:10.936,0,30272,0.176,0
12:58:10.950,2,18520,0.221,0
12:58:10.953,1,27641,0.180,0
12:58:10.968,0,30283,0.118,0
12:58:10.992,2,18533,0.258,0
12:58:10.994,1,27652,0.183,0
12:58:11.013,0,30292,0.182,0
12:58:11.034,2,18545,0.229,0
12:58:11.036,1,27664,0.171,0
12:58:11.055,0,30303,0.189,0
12:58:11.065,2,18556,0.209,0
12:58:11.068,1,27676,0.193,0
12:58:11.096,0,30314,0.295,0
