abs_time,cam_index,rtp_seq
1777986299.089516,0,172
1777986299.089735,0,173
1777986299.089755,0,174
1777986299.089771,0,175
1777986299.089784,0,176
1777986299.089797,0,177
1777986299.089810,0,178
1777986299.089822,0,179
1777986299.089834,0,180
1777986299.089846,0,181
1777986299.089858,0,182
1777986299.089869,0,183
1777986299.089880,0,184
1777986299.089892,0,185
1777986299.089905,0,186
1777986299.089931,0,187
1777986299.089947,0,188
1777986299.089959,0,189
1777986299.089971,0,190
1777986299.089983,0,191
1777986299.089995,0,192
1777986299.090005,0,193
1777986299.090017,0,194
1777986299.090028,0,195
1777986299.090039,0,196
1777986299.090051,0,197
1777986299.090063,0,198
1777986299.090074,0,199
1777986299.090086,0,200
1777986299.090098,0,201
1777986299.090111,0,202
1777986299.090122,0,203
1777986299.090133,0,204
1777986299.090145,0,205
1777986299.090156,0,206
1777986299.090168,0,207
1777986299.090182,0,208
1777986299.090194,0,209
1777986299.090205,0,210
1777986299.090217,0,211
1777986299.090228,0,212
1777986299.090240,0,213
1777986299.090250,0,214
1777986299.090262,0,215
1777986299.090274,0,216
1777986299.090285,0,217
1777986299.090297,0,218
1777986299.090309,0,219
1777986299.090320,0,220
1777986299.090331,0,221
1777986299.090342,0,222
1777986299.090354,0,223
1777986299.090365,0,224
1777986299.090377,0,225
1777986299.090389,0,226
1777986299.090403,0,227
1777986299.090416,0,228
1777986299.090429,0,229
1777986299.090443,0,230
1777986299.090456,0,231
1777986299.090468,0,232
1777986299.090480,0,233
1777986299.090493,0,234
1777986299.090506,0,235
1777986299.090518,0,236
1777986299.090531,0,237
1777986299.090544,0,238
1777986299.090556,0,239
1777986299.090570,0,240
1777986299.090583,0,241
1777986299.090596,0,242
1777986299.090608,0,243
1777986299.090620,0,244
1777986299.090632,0,245
1777986299.090644,0,246
1777986299.090656,0,247
1777986299.090668,0,248
1777986299.090680,0,249
1777986299.090692,0,250
1777986299.090704,0,251
1777986299.090719,0,252
1777986299.090729,0,253
1777986299.090742,0,254
1777986299.090752,0,255
1777986299.090760,0,256
1777986299.090767,0,257
1777986299.090773,0,258
1777986299.090780,0,259
1777986299.090786,0,260
1777986299.090793,0,261
1777986299.090800,0,262
1777986299.090816,0,263
1777986299.090823,0,264
1777986299.090829,0,265
1777986299.090836,0,266
1777986299.090842,0,267
1777986299.090849,0,268
1777986299.090857,0,269
1777986299.090864,0,270
1777986299.090871,0,271
1777986299.090877,0,272
1777986299.090883,0,273
1777986299.090890,0,274
1777986299.090896,0,275
1777986299.090913,0,276
1777986299.090926,0,277
1777986299.090935,0,278
1777986299.090942,0,279
1777986299.090949,0,280
1777986299.090956,0,281
1777986299.090963,0,282
1777986299.090969,0,283
1777986299.090976,0,284
1777986299.090985,0,285
1777986299.090992,0,286
1777986299.091000,0,287
1777986299.091007,0,288
1777986299.091014,0,289
1777986299.091021,0,290
1777986299.091027,0,291
1777986299.091034,0,292
1777986299.091040,0,293
1777986299.091046,0,294
1777986299.091053,0,295
1777986299.091059,0,296
1777986299.091065,0,297
1777986299.091072,0,298
1777986299.091078,0,299
1777986299.091084,0,300
1777986299.091090,0,301
1777986299.091096,0,302
1777986299.091102,0,303
1777986299.091108,0,304
1777986299.091114,0,305
1777986299.091120,0,306
1777986299.091126,0,307
1777986299.091133,0,308
1777986299.105485,1,4612
1777986299.105606,1,4613
1777986299.105624,1,4614
1777986299.105640,1,4615
1777986299.105656,1,4616
1777986299.105671,1,4617
1777986299.105686,1,4618
1777986299.105701,1,4619
1777986299.105719,1,4620
1777986299.105736,1,4621
1777986299.105752,1,4622
1777986299.105771,1,4623
1777986299.105787,1,4624
1777986299.105804,1,4625
1777986299.105820,1,4626
1777986299.105835,1,4627
1777986299.105851,1,4628
1777986299.105867,1,4629
1777986299.105883,1,4630
1777986299.105898,1,4631
1777986299.105920,1,4632
1777986299.105936,1,4633
1777986299.105952,1,4634
1777986299.105968,1,4635
1777986299.105983,1,4636
1777986299.105999,1,4637
1777986299.106014,1,4638
1777986299.106030,1,4639
1777986299.106045,1,4640
1777986299.106061,1,4641
1777986299.106076,1,4642
1777986299.106092,1,4643
1777986299.106107,1,4644
1777986299.106123,1,4645
1777986299.106139,1,4646
1777986299.106155,1,4647
1777986299.106170,1,4648
1777986299.106188,1,4649
1777986299.106204,1,4650
1777986299.106219,1,4651
1777986299.106234,1,4652
1777986299.106250,1,4653
1777986299.106265,1,4654
1777986299.106280,1,4655
1777986299.106295,1,4656
1777986299.106310,1,4657
1777986299.106325,1,4658
1777986299.106341,1,4659
1777986299.106356,1,4660
1777986299.106371,1,4661
1777986299.106386,1,4662
1777986299.106401,1,4663
1777986299.106420,1,4664
1777986299.106435,1,4665
1777986299.106450,1,4666
1777986299.106465,1,4667
1777986299.106480,1,4668
1777986299.106495,1,4669
1777986299.106511,1,4670
1777986299.106526,1,4671
1777986299.106542,1,4672
1777986299.106557,1,4673
1777986299.106572,1,4674
1777986299.106590,1,4675
1777986299.106605,1,4676
1777986299.106620,1,4677
1777986299.106636,1,4678
1777986299.106652,1,4679
1777986299.106667,1,4680
1777986299.106682,1,4681
1777986299.106697,1,4682
1777986299.106712,1,4683
1777986299.106727,1,4684
1777986299.106743,1,4685
