wall_time,cam_index,rtp_seq,network_ms
12:05:32.685,0,10559,0.0351
12:05:32.690,1,6433,0.0615
12:05:32.714,0,10569,0.0343
12:05:32.721,1,6444,0.0339
12:05:32.725,2,3700,0.0339
12:05:32.769,0,10579,0.0824
12:05:32.769,1,6457,0.0168
12:05:32.776,2,3711,0.0531
12:05:32.802,0,10590,0.0372
12:05:32.823,1,6469,0.0297
12:05:32.823,2,3723,0.0211
12:05:32.842,2,3736,0.0420
12:05:32.848,1,6481,0.0175
12:05:32.889,1,6493,0.0166
12:05:32.907,2,3749,0.0503
12:05:32.916,0,10722,0.1086
12:05:32.932,0,10736,0.0256
12:05:32.952,1,6505,0.0588
12:05:32.952,2,3761,0.0415
12:05:32.953,0,10747,0.0331
12:05:32.962,0,10757,0.0402
12:05:32.968,1,6517,0.0185
12:05:32.973,2,3775,0.0341
12:05:33.007,0,10768,0.0476
12:05:33.007,2,3787,0.0416
12:05:33.009,1,6529,0.0124
12:05:33.042,1,6542,0.0437
12:05:33.064,0,10779,0.0424
12:05:33.065,2,3800,0.0424
12:05:33.085,0,10788,0.0340
12:05:33.090,1,6556,0.0343
12:05:33.092,2,3813,0.0352
12:05:33.124,0,10798,0.0174
12:05:33.128,1,6569,0.0145
12:05:33.132,2,3825,0.0447
12:05:33.163,0,10807,0.0904
12:05:33.163,2,3836,0.0157
12:05:33.190,1,6581,0.0204
12:05:33.203,1,6592,0.0172
12:05:33.204,0,10817,0.0377
12:05:33.207,2,3848,0.0325
12:05:33.245,0,10827,0.0267
12:05:33.245,1,6604,0.0223
12:05:33.248,2,3860,0.0440
12:05:33.275,0,10837,0.0245
12:05:33.307,1,6617,0.0828
12:05:33.307,2,3872,0.0497
12:05:33.320,0,10847,0.0337
12:05:33.324,2,3885,0.0358
12:05:33.327,1,6630,0.0202
12:05:33.361,1,6641,0.0181
12:05:33.364,0,10858,0.0360
12:05:33.367,2,3896,0.0372
12:05:33.425,1,6654,0.0696
12:05:33.426,0,10868,0.0331
12:05:33.428,2,3908,0.0512
12:05:33.433,0,10878,0.0438
12:05:33.450,1,6666,0.0564
12:05:33.450,2,3920,0.1876
12:05:33.483,0,10888,0.0768
12:05:33.484,2,3933,0.0379
12:05:33.491,1,6679,0.0194
12:05:33.542,0,10898,0.0172
12:05:33.546,2,3945,0.0482
12:05:33.546,1,6690,0.2532
12:05:33.561,1,6703,0.0165
12:05:33.570,0,10908,0.0448
12:05:33.573,2,3957,0.0354
12:05:33.608,0,10917,0.0548
12:05:33.608,1,6715,0.0164
12:05:33.619,2,3971,0.0380
12:05:33.660,0,10927,0.7020
12:05:33.661,2,3982,0.0349
12:05:33.662,1,6726,0.0142
12:05:33.682,0,10937,0.0175
12:05:33.686,2,3995,0.0345
12:05:33.690,1,6739,0.0225
12:05:33.722,0,10947,0.0356
12:05:33.723,1,6752,0.0188
12:05:33.727,2,4008,0.0426
12:05:33.767,0,10959,0.0364
12:05:33.768,1,6764,0.0391
12:05:33.772,2,4019,0.0328
12:05:33.798,0,10968,0.0352
12:05:33.868,2,4137,0.2133
12:05:33.908,2,4151,0.0344
12:05:33.910,1,6884,0.1941
12:05:33.928,1,6899,0.0179
12:05:33.948,1,6913,0.0515
12:05:33.948,2,4163,0.0324
12:05:33.950,0,11087,0.0882
12:05:33.954,2,4176,0.0381
12:05:33.957,1,6926,0.0235
12:05:33.964,1,6938,0.0266
12:05:33.966,0,11099,0.0301
12:05:33.969,2,4188,0.1456
12:05:33.970,0,11110,0.0302
12:05:34.011,0,11132,0.0513
12:05:34.017,1,6951,0.0715
12:05:34.017,2,4202,0.0165
12:05:34.060,0,11142,0.0425
12:05:34.062,1,6963,0.0446
12:05:34.064,2,4214,0.0415
12:05:34.085,2,4226,0.1124
12:05:34.085,0,11155,0.0375
12:05:34.089,1,6975,0.0345
12:05:34.116,0,11166,0.0580
12:05:34.120,1,6987,0.0179
12:05:34.132,2,4239,0.0367
12:05:34.158,0,11175,0.0346
12:05:34.167,1,7000,0.0160
12:05:34.170,2,4251,0.0384
12:05:34.214,1,7013,0.1050
12:05:34.214,0,11185,0.0730
12:05:34.215,2,4264,0.0330
12:05:34.243,2,4276,0.1237
12:05:34.244,0,11195,0.0748
12:05:34.248,1,7025,0.0169
12:05:34.283,1,7037,0.1190
12:05:34.283,0,11206,0.0368
12:05:34.287,2,4289,0.0440
12:05:34.323,0,11215,0.0352
12:05:34.328,1,7050,0.0341
12:05:34.331,2,4301,0.0340
12:05:34.359,0,11225,0.0364
12:05:34.379,1,7063,0.0226
12:05:34.383,2,4314,0.0369
12:05:34.403,0,11235,0.0183
12:05:34.404,2,4326,0.0192
12:05:34.409,1,7075,0.0183
12:05:34.442,1,7087,0.0189
12:05:34.443,0,11246,0.0320
12:05:34.449,2,4340,0.0339
12:05:34.488,0,11255,0.0364
12:05:34.490,1,7100,0.0662
12:05:34.491,2,4351,0.0345
12:05:34.517,0,11265,0.0182
12:05:34.546,1,7112,0.0176
12:05:34.549,2,4364,0.0373
12:05:34.560,0,11276,0.0357
12:05:34.564,2,4378,0.0152
12:05:34.571,1,7125,0.0388
12:05:34.602,0,11287,0.0375
12:05:34.606,1,7138,0.0221
12:05:34.607,2,4389,0.0403
12:05:34.657,1,7149,0.0739
12:05:34.658,0,11298,0.0932
12:05:34.658,2,4401,0.0927
12:05:34.684,0,11308,0.0429
12:05:34.690,1,7162,0.0170
12:05:34.702,2,4414,0.0370
12:05:34.720,0,11318,0.0377
12:05:34.725,2,4426,0.0367
12:05:34.729,1,7174,0.0263
12:05:34.763,1,7186,0.0611
12:05:34.763,0,11328,0.0432
12:05:34.767,2,4439,0.0339
12:05:35.063,0,11337,0.0404
12:05:35.063,1,7198,0.0416
12:05:35.064,2,4451,0.0336
12:05:35.072,1,7210,0.2237
12:05:35.072,2,4464,0.1912
12:05:35.083,0,11444,0.1619
12:05:35.083,2,4477,0.0525
12:05:35.089,1,7225,0.0210
12:05:35.094,2,4489,0.0179
12:05:35.095,1,7237,0.0331
12:05:35.098,0,11456,0.0198
12:05:35.104,1,7250,0.1278
12:05:35.104,2,4501,0.1929
12:05:35.104,0,11471,0.1195
12:05:35.110,0,11482,0.0171
12:05:35.115,1,7263,0.0825
12:05:35.115,2,4513,0.0872
12:05:35.117,0,11492,0.1722
12:05:35.121,2,4525,0.0245
12:05:35.123,1,7274,0.0230
12:05:35.125,0,11501,7.6591
12:05:35.128,2,4537,0.0242
12:05:35.129,1,7288,0.0382
12:05:35.139,0,11511,14.2499
12:05:35.139,1,7300,0.0659
12:05:35.142,2,4551,0.0825
12:05:35.184,0,11524,44.4306
12:05:35.188,1,7311,0.1755
12:05:35.188,2,4563,0.0662
12:05:35.194,0,11535,10.6719
12:05:35.209,2,4577,0.0395
12:05:35.210,1,7324,0.1733
12:05:35.260,0,11546,65.2591
12:05:35.260,1,7336,0.0511
12:05:35.264,2,4590,0.0365
12:05:35.281,0,11555,21.8377
12:05:35.287,1,7348,0.0166
12:05:35.289,2,4601,0.0460
12:05:35.324,0,11563,42.3496
12:05:35.330,1,7361,0.0155
12:05:35.333,2,4614,0.0531
12:05:35.371,2,4626,0.0367
12:05:35.375,0,11572,51.4804
12:05:35.375,1,7375,0.0200
12:05:35.401,0,11585,25.6875
12:05:35.402,1,7385,0.0329
12:05:35.404,2,4638,0.0359
12:05:35.439,0,11596,38.3144
12:05:35.445,1,7398,0.0333
12:05:35.449,2,4651,0.0349
12:05:35.489,0,11606,50.0914
12:05:35.490,1,7410,0.0202
12:05:35.492,2,4663,0.0352
12:05:35.532,1,7422,0.0785
12:05:35.533,0,11616,44.1064
12:05:35.533,2,4675,0.1537
12:05:35.579,1,7436,0.0274
12:05:35.584,2,4688,0.0888
12:05:35.585,0,11626,51.7848
12:05:35.597,0,11636,12.2252
12:05:35.611,2,4701,0.0483
12:05:35.611,1,7449,0.0392
12:05:35.650,0,11649,52.7319
12:05:35.650,1,7462,0.0163
12:05:35.652,2,4714,0.0333
12:05:35.691,1,7473,0.1177
12:05:35.692,0,11660,42.7107
12:05:35.695,2,4727,0.0376
12:05:35.742,1,7486,0.0863
12:05:35.743,0,11670,50.7279
12:05:35.743,2,4739,0.0415
12:05:35.764,0,11680,21.7888
12:05:35.768,1,7498,0.0143
12:05:35.772,2,4752,0.0331
12:05:35.797,0,11690,32.6012
12:05:35.858,1,7564,0.0633
12:05:35.874,1,7578,0.1957
12:05:35.874,2,4830,2.3755
12:05:35.885,0,11701,88.4622
12:05:35.895,0,11755,9.3288
12:05:35.914,1,7592,0.0385
12:05:35.915,2,4844,40.3967
12:05:35.931,0,11769,36.1837
12:05:35.932,1,7605,0.0188
12:05:35.932,2,4858,17.1469
12:05:35.965,0,11783,34.1395
12:05:35.971,1,7619,0.0662
12:05:35.972,2,4871,39.8319
12:05:36.003,0,11794,38.5882
12:05:36.018,1,7632,0.0183
12:05:36.018,2,4884,46.7971
12:05:36.043,0,11803,40.1726
12:05:36.052,1,7645,0.0579
12:05:36.052,2,4897,34.1072
12:05:36.089,0,11816,45.7781
12:05:36.092,1,7658,0.0653
12:05:36.092,2,4912,39.7301
12:05:36.115,0,11830,26.2530
12:05:36.180,1,7671,0.0171
12:05:36.181,2,4924,88.5585
12:05:36.181,0,11841,65.9486
12:05:36.186,2,4937,5.1089
12:05:36.186,1,7685,0.0181
12:05:36.203,0,11853,21.6563
12:05:36.207,1,7698,0.0241
12:05:36.224,2,4950,38.5173
12:05:36.245,0,11864,41.6008
12:05:36.250,1,7710,0.0762
12:05:36.255,2,4962,30.6147
12:05:36.281,0,11875,36.3783
12:05:36.292,1,7724,0.0353
12:05:36.292,2,4975,36.9983
12:05:36.336,1,7737,0.0408
12:05:36.336,0,11887,55.6986
12:05:36.340,2,4988,48.4378
12:05:36.363,0,11899,26.0612
12:05:36.373,1,7750,0.0560
12:05:36.373,2,5001,33.3146
12:05:36.409,1,7764,0.0642
12:05:36.410,0,11911,47.2302
12:05:36.410,2,5014,36.8564
12:05:36.442,0,11923,32.4826
12:05:36.451,1,7778,0.0160
12:05:36.455,2,5029,44.6087
12:05:36.483,0,11936,41.0912
12:05:36.507,2,5043,52.0880
12:05:36.507,1,7791,0.0696
12:05:36.524,0,11948,40.5968
12:05:36.530,1,7804,0.0421
12:05:36.532,2,5056,24.8228
12:05:36.571,1,7816,0.1113
12:05:36.571,0,11962,46.9603
12:05:36.571,2,5071,39.6152
12:05:36.595,0,11973,24.5503
12:05:36.622,1,7830,0.0190
12:05:36.625,2,5083,53.5604
12:05:36.642,0,11983,46.7385
12:05:36.644,1,7843,0.0368
12:05:36.645,2,5096,20.5015
12:05:36.683,0,11993,41.3318
12:05:36.688,1,7855,0.0886
12:05:36.692,2,5108,46.5703
12:05:36.735,1,7869,0.0619
12:05:36.735,0,12005,51.8865
12:05:36.736,2,5121,44.7019
12:05:36.757,0,12016,22.4124
12:05:36.786,1,7882,0.0551
12:05:36.787,2,5134,50.7180
12:05:36.802,0,12028,44.6016
12:05:36.807,2,5146,19.8503
12:05:36.807,1,7894,0.0421
12:05:36.857,1,7907,0.0351
12:05:36.858,2,5159,50.9290
12:05:36.862,0,12039,59.5907
12:05:36.900,0,12089,38.0426
12:05:36.900,2,5171,42.1538
12:05:36.901,1,7921,0.0162
12:05:36.922,0,12103,22.8749
12:05:36.931,1,7932,0.0200
12:05:36.955,2,5185,54.9256
12:05:36.967,2,5197,12.5612
12:05:36.974,0,12116,51.4665
12:05:36.974,1,7946,0.0510
12:05:37.014,0,12128,40.4692
12:05:37.014,2,5209,47.0869
12:05:37.015,1,7959,0.0152
12:05:37.036,0,12141,21.6555
12:05:37.077,1,7972,0.0559
12:05:37.077,2,5222,62.9918
12:05:37.081,0,12153,45.3110
12:05:37.095,1,7986,0.0582
12:05:37.097,2,5236,20.0308
12:05:37.144,2,5250,46.9912
12:05:37.144,0,12166,63.5125
12:05:37.145,1,8001,0.0153
12:05:37.170,0,12180,25.3460
12:05:37.170,2,5263,26.5393
12:05:37.171,1,8012,0.0414
12:05:37.198,0,12192,28.3043
12:05:37.208,1,8026,0.0205
12:05:37.210,2,5276,39.5380
12:05:37.245,0,12204,47.1691
12:05:37.251,1,8040,0.0182
12:05:37.254,2,5290,44.0401
12:05:37.298,1,8051,0.3783
12:05:37.299,2,5304,44.6895
12:05:37.299,0,12218,53.7875
12:05:37.330,0,12229,30.9479
12:05:37.330,1,8064,0.0385
12:05:37.333,2,5317,34.2157
12:05:37.357,0,12243,27.8539
12:05:37.370,2,5330,37.7993
12:05:37.371,1,8076,0.0516
12:05:37.430,1,8088,0.0909
12:05:37.431,0,12255,73.2730
12:05:37.432,2,5342,62.0688
12:05:37.443,1,8100,0.0181
12:05:37.448,0,12267,16.9130
12:05:37.448,2,5353,15.5579
12:05:37.488,0,12279,40.9251
12:05:37.495,2,5365,46.6536
12:05:37.497,1,8114,0.0159
12:05:37.525,0,12291,36.3660
12:05:37.530,1,8127,0.0181
12:05:37.533,2,5377,38.7931
12:05:37.583,1,8141,0.0881
12:05:37.583,0,12303,58.4931
12:05:37.587,2,5391,53.6603
12:05:37.612,0,12316,28.9304
12:05:37.616,1,8154,0.0814
12:05:37.616,2,5404,29.5383
12:05:37.651,0,12328,38.4538
12:05:37.651,1,8166,0.1092
12:05:37.651,2,5417,34.8472
12:05:37.698,0,12338,47.3065
12:05:37.698,2,5430,47.2305
12:05:37.698,1,8179,0.0887
12:05:37.722,0,12352,23.8315
12:05:37.740,1,8192,0.1115
12:05:37.740,2,5444,41.7837
12:05:37.765,1,8205,0.0152
12:05:37.767,0,12366,45.6520
12:05:37.768,2,5456,27.9134
12:05:37.812,0,12378,44.6833
12:05:37.830,1,8279,0.0298
12:05:37.858,2,5468,89.7387
12:05:37.865,1,8294,0.0201
12:05:37.867,2,5548,9.6580
12:05:37.878,0,12390,66.1499
12:05:37.889,0,12454,11.0140
12:05:37.889,2,5562,22.2111
12:05:37.921,1,8308,0.0199
12:05:37.926,0,12461,37.0395
12:05:37.931,2,5577,41.7525
12:05:37.931,1,8324,0.0186
12:05:37.958,0,12477,31.8461
12:05:37.985,2,5591,54.2351
12:05:37.986,1,8337,0.0424
12:05:38.004,0,12490,46.3535
12:05:38.011,1,8350,0.0670
12:05:38.012,2,5603,27.0938
12:05:38.052,1,8366,0.0289
12:05:38.054,0,12503,49.7316
12:05:38.054,2,5616,41.6705
12:05:38.106,1,8377,0.1182
12:05:38.106,0,12517,52.6287
12:05:38.107,2,5629,53.2433
12:05:38.117,0,12529,10.5075
12:05:38.132,1,8390,0.0497
12:05:38.133,2,5642,26.2017
12:05:38.164,0,12542,47.5192
12:05:38.174,1,8404,0.0656
12:05:38.175,2,5655,41.5556
12:05:38.216,0,12555,52.2180
12:05:38.216,1,8416,0.1475
12:05:38.217,2,5669,41.7443
12:05:38.245,0,12567,29.3464
12:05:38.274,2,5682,57.6808
12:05:38.274,1,8431,0.0405
12:05:38.279,0,12580,33.9843
12:05:38.292,2,5695,18.1770
12:05:38.292,1,8446,0.0518
12:05:38.337,0,12592,57.2437
12:05:38.337,2,5708,44.4805
12:05:38.337,1,8459,0.0296
12:05:38.366,1,8472,0.2335
12:05:38.367,2,5721,29.9854
12:05:38.367,0,12605,30.6042
12:05:38.412,0,12618,44.8163
12:05:38.413,2,5734,46.2475
12:05:38.413,1,8486,0.0465
12:05:38.455,1,8498,0.0767
12:05:38.456,0,12631,44.7568
12:05:38.457,2,5747,43.6876
12:05:38.482,0,12643,26.1385
12:05:38.513,1,8511,0.0246
12:05:38.514,2,5760,57.1369
12:05:38.531,0,12656,48.3605
12:05:38.531,1,8525,0.1414
12:05:38.531,2,5773,17.7628
12:05:38.568,0,12669,37.0034
12:05:38.573,2,5786,41.4371
12:05:38.573,1,8537,0.1268
12:05:38.598,0,12680,30.6176
12:05:38.616,1,8551,0.0172
12:05:38.618,2,5799,45.2678
12:05:38.642,0,12694,44.3039
12:05:38.654,2,5813,36.2921
12:05:38.733,1,8564,0.0248
12:05:38.733,0,12708,90.4123
12:05:38.736,2,5826,82.3446
12:05:38.738,0,12720,5.0555
12:05:38.738,1,8577,0.0203
12:05:38.741,2,5839,5.0447
12:05:38.744,1,8591,0.0206
12:05:38.757,0,12733,19.6704
12:05:38.784,1,8604,0.0190
12:05:38.786,2,5852,44.5208
12:05:38.802,0,12746,44.9705
12:05:38.812,1,8616,0.0660
12:05:38.815,2,5866,28.9114
12:05:38.849,2,5878,33.8305
12:05:38.849,1,8630,0.0228
12:05:38.866,0,12757,63.5523
12:05:38.898,0,12828,32.0065
12:05:38.899,1,8643,0.0883
12:05:38.899,2,5891,50.7855
12:05:38.924,0,12841,25.9375
12:05:38.930,1,8657,0.0184
12:05:38.932,2,5903,32.9595
12:05:38.965,0,12853,41.0493
12:05:38.972,1,8671,0.0186
12:05:38.974,2,5916,42.3175
12:05:39.012,1,8684,0.0188
12:05:39.016,2,5930,41.1078
12:05:39.016,0,12867,51.4477
12:05:39.036,0,12880,19.8772
12:05:39.069,1,8697,0.0732
12:05:39.070,2,5943,54.1179
12:05:39.082,0,12889,46.2537
12:05:39.090,1,8711,0.0419
12:05:39.092,2,5956,22.6715
12:05:39.131,0,12903,49.3180
12:05:39.136,1,8725,0.0181
12:05:39.140,2,5969,47.2859
12:05:39.175,1,8738,0.0171
12:05:39.175,2,5982,35.7455
12:05:39.176,0,12918,44.1959
12:05:39.208,0,12930,32.2020
12:05:39.211,1,8752,0.0173
12:05:39.214,2,5995,39.0709
12:05:39.258,0,12943,49.7039
12:05:39.258,1,8765,0.1149
12:05:39.258,2,6009,44.0397
12:05:39.282,0,12955,25.3195
12:05:39.306,1,8778,0.0438
12:05:39.307,2,6022,48.5905
12:05:39.330,0,12965,47.9550
12:05:39.331,1,8793,0.0573
12:05:39.332,2,6035,25.2377
12:05:39.376,0,12979,45.7891
12:05:39.376,1,8805,0.1863
12:05:39.376,2,6051,44.4269
12:05:39.402,0,12992,26.4728
12:05:39.434,1,8818,0.0460
12:05:39.435,2,6064,58.3539
12:05:39.445,0,13005,42.4065
12:05:39.454,2,6075,18.8988
12:05:39.454,1,8832,0.0671
12:05:39.486,1,8845,0.1745
12:05:39.486,0,13019,40.9989
12:05:39.486,2,6088,33.0585
12:05:39.539,0,13031,53.2263
12:05:39.540,1,8858,0.1584
12:05:39.540,2,6101,53.3763
12:05:39.558,0,13044,19.2395
12:05:39.591,1,8873,0.0692
12:05:39.592,2,6113,52.1889
12:05:39.601,0,13058,43.4675
12:05:39.613,1,8885,0.0165
12:05:39.614,2,6129,22.1788
12:05:39.656,0,13070,54.5671
12:05:39.656,1,8899,0.0373
12:05:39.658,2,6142,44.2221
12:05:39.686,0,13082,30.7108
12:05:39.704,1,8913,0.0186
12:05:39.709,2,6155,50.5898
12:05:39.718,0,13095,31.6698
12:05:39.731,2,6169,22.3248
12:05:39.731,1,8926,0.0405
12:05:39.763,0,13107,44.9438
12:05:39.773,1,8939,0.0163
12:05:39.775,2,6180,43.4893
12:05:39.821,0,13119,58.1076
12:05:39.909,1,9037,0.0608
12:05:39.912,2,6193,137.2066
12:05:39.922,1,9052,0.0393
12:05:39.926,2,6298,14.8518
12:05:39.963,0,13134,141.9157
12:05:39.965,1,9067,0.0620
12:05:39.965,2,6311,38.7996
12:05:39.970,1,9082,0.0372
12:05:39.976,0,13230,12.7534
12:05:40.020,0,13243,44.3213
12:05:40.020,2,6325,55.1892
12:05:40.025,1,9094,0.0782
12:05:40.027,0,13257,6.9267
12:05:40.027,2,6339,6.5064
12:05:40.030,1,9107,0.0204
12:05:40.035,0,13269,7.9031
12:05:40.035,2,6351,8.1738
12:05:40.054,1,9122,0.0893
12:05:40.054,0,13281,19.3167
12:05:40.056,2,6365,21.5023
12:05:40.089,2,6378,32.1037
12:05:40.089,1,9135,0.2231
12:05:40.089,0,13296,35.4015
12:05:40.133,0,13306,43.6433
12:05:40.148,2,6391,59.6760
12:05:40.148,1,9148,0.0237
12:05:40.163,0,13317,30.1731
12:05:40.175,1,9162,0.0196
12:05:40.187,2,6404,38.5125
12:05:40.204,0,13329,41.5644
12:05:40.217,2,6418,30.7101
12:05:40.217,1,9174,0.0570
12:05:40.251,2,6430,34.1906
12:05:40.252,1,9187,0.0961
12:05:40.252,0,13340,47.9868
12:05:40.278,0,13352,26.1218
12:05:40.297,2,6444,46.1511
12:05:40.298,1,9201,0.0395
12:05:40.324,0,13367,45.8535
12:05:40.331,1,9214,0.0207
12:05:40.332,2,6457,34.7147
12:05:40.365,0,13378,40.5139
12:05:40.373,2,6469,40.4634
12:05:40.375,1,9227,0.0180
12:05:40.415,0,13389,50.4140
12:05:40.416,1,9241,0.1673
12:05:40.416,2,6483,43.3214
12:05:40.446,0,13401,30.5191
12:05:40.451,2,6496,35.0329
12:05:40.469,1,9254,0.0390
12:05:40.476,0,13412,30.6976
12:05:40.494,1,9267,0.0573
12:05:40.495,2,6508,43.8060
12:05:40.536,2,6521,41.5427
12:05:40.536,0,13425,59.9876
12:05:40.536,1,9281,0.0163
12:05:40.566,0,13439,29.4076
12:05:40.566,1,9293,0.0559
12:05:40.580,2,6535,44.4313
12:05:40.610,2,6547,29.4820
12:05:40.611,0,13450,45.0835
12:05:40.611,1,9306,0.0601
12:05:40.638,0,13463,27.7229
12:05:40.650,2,6561,40.4978
12:05:40.650,1,9319,0.0501
12:05:40.696,0,13475,57.7430
12:05:40.696,2,6574,45.5882
12:05:40.696,1,9332,0.0897
12:05:40.729,0,13486,33.7164
12:05:40.729,1,9345,0.0815
12:05:40.740,2,6587,44.1971
12:05:40.766,2,6600,26.0675
12:05:40.770,0,13498,40.4773
12:05:40.771,1,9359,0.0440
12:05:40.806,0,13513,36.8596
12:05:40.812,1,9372,0.0155
12:05:40.814,2,6613,48.4478
12:05:40.860,2,6626,45.7767
12:05:40.862,1,9385,0.0191
12:05:40.886,0,13524,80.0375
12:05:40.887,1,9399,0.0162
12:05:40.900,0,13621,13.2642
12:05:40.936,2,6639,75.4597
12:05:40.938,0,13635,38.1494
12:05:40.938,1,9412,0.0370
12:05:40.941,2,6652,5.0846
12:05:40.957,0,13645,19.7801
12:05:40.983,1,9425,0.0262
12:05:40.984,2,6664,43.0418
12:05:41.005,0,13658,47.2468
12:05:41.012,2,6678,28.4725
12:05:41.013,1,9438,0.0173
12:05:41.059,0,13671,54.6147
12:05:41.060,1,9451,0.0159
12:05:41.072,2,6690,59.5118
12:05:41.087,2,6703,15.3832
12:05:41.088,0,13682,29.0680
12:05:41.104,1,9465,0.0234
12:05:41.117,0,13694,28.8198
12:05:41.131,1,9478,0.0200
12:05:41.131,2,6717,43.7925
12:05:41.162,0,13706,45.3670
12:05:41.177,1,9492,0.0662
12:05:41.178,2,6730,46.9930
12:05:41.274,1,9505,0.0159
12:05:41.277,0,13714,114.5451
12:05:41.277,2,6742,99.8028
12:05:41.280,1,9518,0.0178
12:05:41.282,2,6756,5.3037
12:05:41.282,0,13727,5.9656
12:05:41.288,0,13740,5.5851
12:05:41.292,2,6769,9.3575
12:05:41.293,1,9531,0.0278
12:05:41.339,0,13751,51.2562
12:05:41.346,2,6782,54.0144
12:05:41.346,1,9544,0.0452
12:05:41.368,1,9557,0.0788
12:05:41.368,0,13763,28.9467
12:05:41.389,2,6796,43.8537
12:05:41.407,0,13774,38.7479
12:05:41.407,2,6808,17.8251
12:05:41.409,1,9570,0.0349
12:05:41.453,0,13785,46.6683
12:05:41.454,2,6822,46.6533
12:05:41.454,1,9584,0.0338
12:05:41.478,0,13798,25.1330
12:05:41.509,2,6835,55.5898
12:05:41.509,1,9597,0.0592
12:05:41.521,0,13810,43.0199
12:05:41.525,1,9611,0.0193
12:05:41.533,2,6847,23.7222
12:05:41.566,2,6861,33.2808
12:05:41.566,0,13821,44.8129
12:05:41.568,1,9624,0.0165
12:05:41.624,0,13833,57.3403
12:05:41.624,2,6874,57.7279
12:05:41.624,1,9636,0.0260
12:05:41.648,0,13844,24.8789
12:05:41.655,2,6886,30.9826
12:05:41.655,1,9649,0.0461
12:05:41.692,0,13855,43.5368
12:05:41.692,1,9663,0.0222
12:05:41.695,2,6898,40.0885
12:05:41.726,0,13867,34.1846
12:05:41.729,2,6911,34.1437
12:05:41.729,1,9675,0.0231
12:05:41.781,0,13879,55.5910
12:05:41.786,1,9689,0.0872
12:05:41.786,2,6924,57.5029
12:05:41.806,0,13890,24.3081
12:05:41.852,1,9786,0.0401
12:05:41.900,1,9800,0.0582
12:05:41.903,2,6938,116.9568
12:05:41.921,2,7058,17.7589
12:05:41.924,1,9815,0.0206
12:05:41.924,0,13902,118.2757
12:05:41.927,2,7072,6.2055
12:05:41.936,0,14000,12.3790
12:05:41.951,1,9831,0.1047
12:05:41.952,0,14009,16.0553
12:05:41.952,2,7085,25.1869
12:05:41.957,0,14024,5.1644
12:05:41.968,2,7100,15.3341
12:05:41.968,1,9842,0.0285
12:05:42.018,0,14037,60.2577
12:05:42.018,2,7112,50.5676
12:05:42.020,1,9856,0.0389
12:05:42.048,0,14048,30.3820
12:05:42.075,1,9869,0.0566
12:05:42.075,2,7126,56.4913
12:05:42.083,1,9881,0.0190
12:05:42.091,0,14059,43.2774
12:05:42.098,2,7139,23.1627
12:05:42.136,2,7152,38.6887
12:05:42.136,0,14070,45.4485
12:05:42.137,1,9894,0.0399
12:05:42.163,0,14082,27.0264
12:05:42.191,2,7164,54.2718
12:05:42.191,1,9910,0.0452
12:05:42.204,0,14096,40.7543
12:05:42.211,1,9921,0.0176
12:05:42.211,2,7178,21.0123
