wall_time,cam_index,decoder_ms
15:24:46.024,0,24462.9165
15:24:46.057,2,3.3371
15:24:46.057,1,23565.8919
15:24:46.070,0,24468.6049
15:24:46.071,1,23499.6331
15:24:46.077,2,3.7632
15:24:46.119,1,23537.2233
15:24:46.119,0,24480.7469
15:24:46.119,2,6.3400
15:24:46.132,0,24448.6365
15:24:46.160,1,23538.0929
15:24:46.160,2,3.6324
15:24:46.183,0,24447.2658
15:24:46.194,2,3.6325
15:24:46.194,1,23537.1365
15:24:46.249,0,24486.0837
15:24:46.253,1,23549.7076
15:24:46.255,2,6.8824
15:24:46.256,0,24350.9146
15:24:46.302,2,5.4898
15:24:46.304,1,23568.0812
15:24:46.307,0,24385.4008
15:24:46.312,2,5.0406
15:24:46.313,1,23532.3381
15:24:46.336,0,24411.6754
15:24:46.364,1,23379.9387
15:24:46.371,0,24443.7224
15:24:46.371,2,3.2706
15:24:46.390,1,23387.7357
15:24:46.406,2,3.1255
15:24:46.413,0,24449.0394
15:24:46.451,2,4.5954
15:24:46.456,0,24451.9805
15:24:46.456,1,23451.4180
15:24:46.474,1,23466.1343
15:24:46.474,2,3.2421
15:24:46.501,0,24462.8185
15:24:46.504,1,23485.8009
15:24:46.510,2,2.9515
15:24:46.533,0,24451.9619
15:24:46.559,1,23499.9845
15:24:46.559,2,3.4584
15:24:46.573,0,24445.1445
15:24:46.586,2,3.5366
15:24:46.590,1,23493.9665
15:24:46.633,2,4.8790
15:24:46.634,0,24468.4051
15:24:46.637,1,23496.9256
15:24:46.661,0,24457.4122
15:24:46.668,1,23493.1745
15:24:46.672,2,4.2391
15:24:46.691,0,24450.8037
15:24:46.720,2,3.5104
15:24:46.720,1,23486.2653
15:24:46.739,0,24447.9968
15:24:46.743,2,3.6848
15:24:46.748,1,23491.2988
15:24:46.780,0,24465.0436
15:24:46.794,1,23495.5744
15:24:47.068,2,18.5576
15:24:47.073,2,4.4757
15:24:47.080,2,5.7908
15:24:47.139,2,4.4471
15:24:47.145,2,5.4456
15:24:47.154,2,4.2504
15:24:47.166,2,3.4467
15:24:47.169,0,24809.0660
15:24:47.172,0,24738.7311
15:24:47.177,0,24722.2084
15:24:47.182,1,23841.1225
15:24:47.182,0,24708.4330
15:24:47.187,1,23811.5954
15:24:47.189,0,24618.3225
15:24:47.189,2,5.8164
15:24:47.192,1,23773.1426
15:24:47.197,1,23736.1389
15:24:47.200,2,3.2697
15:24:47.202,1,23710.7050
15:24:47.218,0,24642.6072
15:24:47.256,1,23717.8516
15:24:47.257,2,4.0524
15:24:47.260,0,24659.4461
15:24:47.276,2,4.2991
15:24:47.276,1,23693.8425
15:24:47.296,0,24650.7858
15:24:47.311,2,3.2032
15:24:47.311,1,23673.5440
15:24:47.342,0,24668.2251
15:24:47.343,1,23688.8973
15:24:47.351,2,4.0878
15:24:47.371,0,24653.7841
15:24:47.397,1,23701.5392
15:24:47.400,2,4.1502
15:24:47.414,0,24648.9643
15:24:47.430,1,23690.6504
15:24:47.436,2,4.5252
15:24:47.472,0,24511.4207
15:24:47.475,1,23649.9863
15:24:47.475,2,4.4110
15:24:47.488,0,24511.5722
15:24:47.529,1,23698.9990
15:24:47.535,0,24556.2340
15:24:47.536,2,4.4651
15:24:47.546,1,23634.3092
15:24:47.556,2,4.0069
15:24:47.593,0,24611.5520
15:24:47.594,1,23638.0032
15:24:47.597,2,4.7133
15:24:47.620,0,24633.2222
15:24:47.630,1,23667.1262
15:24:47.645,2,3.6058
15:24:47.655,0,24641.8113
15:24:47.665,2,3.7771
15:24:47.666,1,23696.9810
15:24:47.698,0,24645.6363
15:24:47.707,1,23689.9549
15:24:47.712,2,5.3492
15:24:47.734,0,24658.8729
15:24:47.789,2,3.8794
15:24:47.789,1,23733.2219
15:24:47.799,0,24675.4138
15:24:47.805,2,3.3697
15:24:47.805,1,23697.1272
15:24:47.837,2,3.5806
15:24:47.837,1,23704.1969
15:24:47.919,1,23734.5813
15:24:47.921,2,4.8863
15:24:47.927,1,23706.9975
15:24:47.943,0,24773.9253
15:24:47.947,0,24745.4451
15:24:47.950,1,23679.6964
15:24:47.953,0,24706.9637
15:24:47.956,2,3.6839
15:24:48.013,0,24729.3855
15:24:48.014,2,3.5317
15:24:48.014,1,23720.2454
15:24:48.020,0,24702.0588
15:24:48.035,1,23696.3978
15:24:48.036,2,3.5977
15:24:48.048,0,24685.3304
15:24:48.063,1,23686.1247
15:24:48.070,2,2.7095
15:24:48.089,0,24682.7279
15:24:48.180,2,3.8049
15:24:48.180,1,23761.6315
15:24:48.181,0,24726.9196
15:24:48.190,0,24705.2105
15:24:48.190,1,23734.5335
15:24:48.191,2,7.9132
15:24:48.198,2,6.6167
15:24:48.199,1,23689.3839
15:24:48.214,0,24692.1553
15:24:48.236,2,3.7183
15:24:48.239,1,23693.9340
15:24:48.253,0,24679.1109
15:24:48.262,1,23674.8076
15:24:48.277,2,2.8577
15:24:48.290,0,24688.1098
15:24:48.307,2,3.7303
15:24:48.310,1,23687.1624
15:24:48.332,0,24683.0203
15:24:48.367,2,3.8428
15:24:48.367,1,23707.6840
15:24:48.372,0,24689.4406
15:24:48.392,2,3.3471
15:24:48.393,1,23695.4143
15:24:48.414,0,24677.8872
15:24:48.422,1,23684.3974
15:24:48.434,2,3.3053
15:24:48.447,0,24674.0307
15:24:48.467,2,3.7024
15:24:48.468,1,23696.0227
15:24:48.490,0,24532.8675
15:24:48.519,2,3.0680
15:24:48.519,1,23496.7541
15:24:48.532,0,24557.1060
15:24:48.552,1,23508.9262
15:24:48.552,2,3.6951
15:24:48.573,0,24595.4230
15:24:48.583,1,23537.8289
15:24:48.599,2,3.5228
15:24:48.630,0,24649.8440
15:24:48.632,2,5.5330
15:24:48.632,1,23476.7132
15:24:48.654,0,24653.7754
15:24:48.675,1,23515.6386
15:24:48.675,2,2.8948
15:24:48.694,0,24643.0589
15:24:48.713,1,23550.7178
15:24:48.715,2,4.6254
15:24:48.735,0,24660.7590
15:24:48.743,1,23562.0767
15:24:48.755,2,3.2351
15:24:48.779,0,24660.1125
15:24:48.786,1,23564.4517
15:24:48.903,2,13.2233
15:24:48.907,2,3.5720
15:24:48.926,2,3.7003
15:24:48.931,2,4.9487
15:24:48.934,1,23644.2865
15:24:48.937,1,23641.5702
15:24:48.942,1,23607.1623
15:24:48.960,2,3.4127
15:24:48.962,1,23576.1291
15:24:48.984,1,23547.3694
15:24:48.992,2,3.5216
15:24:49.029,1,23566.3736
15:24:49.033,2,3.6225
15:24:49.083,1,23580.2313
15:24:49.083,2,3.6069
15:24:49.113,1,23567.5663
15:24:49.113,2,3.6627
15:24:49.144,1,23567.3630
15:24:49.152,2,3.3780
15:24:49.199,1,23579.7422
15:24:49.204,2,5.8377
15:24:49.225,2,2.9090
15:24:49.232,1,23560.4151
15:24:49.266,1,23549.7461
15:24:49.271,2,5.0439
15:24:49.332,2,3.4006
15:24:49.333,1,23591.3955
15:24:49.349,1,23551.5755
