wall_time,cam,rtp_seq,pipeline_ms
12:37:25.748,0,1950,59.808
12:37:25.759,2,30316,0.172
12:37:25.765,1,11415,160.296
12:37:25.769,0,1959,21.517
12:37:25.802,2,30327,0.213
12:37:25.807,1,11427,160.693
12:37:25.810,0,1972,42.042
12:37:25.833,2,30340,0.336
12:37:25.839,1,11439,161.292
12:37:25.851,0,1984,41.082
12:37:25.877,2,30352,0.261
12:37:25.884,1,11450,161.335
12:37:25.893,0,1995,41.478
12:37:25.918,2,30363,0.294
12:37:25.925,0,2007,32.302
12:37:25.925,1,11463,160.984
12:37:25.960,2,30373,0.187
12:37:25.966,1,11474,160.265
12:37:25.970,0,2017,45.388
12:37:25.992,2,30385,0.149
12:37:25.999,1,11486,160.132
12:37:26.010,0,2026,40.780
12:37:26.036,2,30398,0.230
12:37:26.043,1,11497,159.443
12:37:26.053,0,2037,42.682
12:37:26.079,2,30409,0.520
12:37:26.085,0,2049,32.063
12:37:26.085,1,11508,160.243
12:37:26.119,2,30423,0.324
12:37:26.127,1,11520,160.990
12:37:26.129,0,2059,44.433
12:37:26.159,1,11533,160.344
12:37:26.161,2,30435,0.263
12:37:26.171,0,2070,42.077
12:37:26.192,2,30447,0.238
12:37:26.204,1,11545,160.934
12:37:26.213,0,2080,42.263
12:37:26.237,2,30459,0.274
12:37:26.244,0,2090,31.680
12:37:26.245,1,11557,160.029
12:37:26.278,2,30470,0.209
12:37:26.286,1,11569,159.944
12:37:26.289,0,2101,44.857
12:37:26.319,1,11582,160.527
12:37:26.321,2,30481,0.229
12:37:26.330,0,2111,41.735
12:37:26.352,2,30493,0.306
12:37:26.363,1,11595,160.068
12:37:26.373,0,2121,42.573
12:37:26.397,2,30505,0.360
12:37:26.404,0,2131,31.995
12:37:26.405,1,11606,160.450
12:37:26.439,2,30517,0.337
12:37:26.446,1,11616,159.959
12:37:26.449,0,2142,45.085
12:37:26.481,2,30528,0.733
12:37:26.487,1,11626,168.456
12:37:26.491,0,2152,41.644
12:37:26.512,2,30540,0.724
12:37:26.519,1,11639,156.621
12:37:26.532,0,2162,41.972
12:37:26.557,2,30551,0.318
12:37:26.563,1,11652,158.877
12:37:26.565,0,2172,32.261
12:37:26.599,2,30561,0.326
12:37:26.606,1,11665,160.622
12:37:26.609,0,2183,44.772
12:37:26.639,2,30572,0.429
12:37:26.647,1,11677,160.883
12:37:26.651,0,2194,42.615
12:37:26.679,1,11689,160.402
12:37:26.680,2,30583,0.219
12:37:26.693,0,2204,42.265
12:37:26.712,2,30595,0.177
12:37:26.754,1,11804,190.707
12:37:26.756,0,2312,63.882
12:37:26.780,1,11815,175.383
12:37:26.787,2,30713,1.190
12:37:26.806,1,11825,159.424
12:37:26.826,0,2333,70.844
12:37:26.845,0,2344,74.663
12:37:26.846,1,11835,167.916
12:37:26.887,1,11846,134.776
12:37:26.888,2,30751,85.632
12:37:26.890,0,2356,76.661
12:37:26.919,2,30763,86.234
12:37:26.928,1,11858,153.149
12:37:26.931,0,2368,86.921
12:37:26.959,1,11869,153.998
12:37:26.962,2,30776,85.023
12:37:26.973,0,2379,84.354
12:37:26.992,2,30788,73.764
12:37:27.004,1,11883,158.139
12:37:27.005,0,2389,74.099
12:37:27.037,2,30801,76.020
12:37:27.045,1,11895,158.763
12:37:27.049,0,2400,76.405
12:37:27.079,2,30811,87.001
12:37:27.087,1,11907,159.442
12:37:27.091,0,2411,86.938
12:37:27.119,1,11920,160.408
12:37:27.121,2,30822,84.214
12:37:27.133,0,2420,84.379
12:37:27.152,2,30835,74.020
12:37:27.163,1,11930,159.556
12:37:27.165,0,2430,73.973
12:37:27.197,2,30848,76.372
12:37:27.206,1,11941,160.549
12:37:27.209,0,2440,76.632
12:37:27.239,2,30860,87.277
12:37:27.246,1,11952,159.951
12:37:27.252,0,2452,87.855
12:37:27.279,1,11962,160.039
12:37:27.280,2,30872,83.493
12:37:27.294,0,2463,85.255
12:37:27.321,2,30884,82.522
12:37:27.323,1,11973,160.400
12:37:27.325,0,2474,73.908
12:37:27.353,2,30896,73.271
12:37:27.365,1,11983,160.119
12:37:27.370,0,2485,77.190
12:37:27.397,2,30909,76.255
12:37:27.406,1,11994,159.744
12:37:27.411,0,2495,86.675
12:37:27.440,2,30923,87.632
12:37:27.447,1,12005,168.591
12:37:27.453,0,2505,83.544
12:37:27.478,1,12015,155.463
12:37:27.480,2,30934,83.290
12:37:27.485,0,2517,74.316
12:37:27.522,2,30946,82.446
12:37:27.522,1,12025,157.775
12:37:27.529,0,2527,76.207
12:37:27.553,2,30956,72.916
12:37:27.565,1,12036,159.237
12:37:27.571,0,2536,85.896
12:37:27.597,2,30969,76.075
12:37:27.606,1,12048,158.846
12:37:27.613,0,2547,84.471
12:37:27.639,2,30981,87.417
12:37:27.645,0,2558,74.515
12:37:27.646,1,12057,168.035
12:37:27.679,1,12068,156.464
12:37:27.681,2,30995,84.361
12:37:27.690,0,2569,76.693
12:37:27.712,2,31005,73.506
12:37:27.723,1,12079,158.623
12:37:27.757,2,31018,76.218
12:37:27.765,0,2686,120.575
12:37:27.766,1,12091,160.107
12:37:27.783,0,2697,93.574
12:37:27.800,2,31030,87.816
12:37:27.806,1,12103,160.077
12:37:27.812,0,2710,47.763
12:37:27.842,2,31043,84.886
12:37:27.847,1,12114,168.445
12:37:27.854,0,2720,83.131
12:37:27.873,2,31056,74.008
12:37:27.879,1,12125,156.126
12:37:27.886,0,2730,74.200
12:37:27.918,2,31069,77.223
12:37:27.924,1,12138,158.415
12:37:27.930,0,2742,76.580
12:37:27.960,2,31082,87.307
12:37:27.966,1,12150,159.976
12:37:27.972,0,2753,87.089
12:37:28.001,2,31093,83.515
12:37:28.007,1,12161,160.382
12:37:28.014,0,2764,84.486
12:37:28.032,2,31104,72.770
12:37:28.039,1,12173,160.751
12:37:28.045,0,2775,73.892
12:37:28.077,2,31116,76.182
12:37:28.084,1,12184,160.301
12:37:28.089,0,2785,76.122
12:37:28.119,2,31128,87.238
12:37:28.126,1,12196,160.276
12:37:28.132,0,2796,86.607
12:37:28.160,2,31139,83.070
12:37:28.167,1,12208,160.791
12:37:28.174,0,2806,84.761
12:37:28.199,1,12220,160.374
12:37:28.202,2,31151,82.940
12:37:28.205,0,2818,74.311
12:37:28.234,2,31164,73.709
12:37:28.244,1,12232,160.411
12:37:28.250,0,2829,76.799
12:37:28.278,2,31177,76.533
12:37:28.286,1,12242,160.778
12:37:28.291,0,2839,86.257
12:37:28.320,2,31189,86.815
12:37:28.327,1,12252,160.169
12:37:28.333,0,2849,84.004
12:37:28.359,1,12262,159.944
12:37:28.362,2,31202,83.864
12:37:28.365,0,2860,74.299
12:37:28.393,2,31214,73.318
12:37:28.403,1,12273,159.689
12:37:28.410,0,2870,76.645
12:37:28.437,2,31225,75.660
12:37:28.446,1,12285,160.161
12:37:28.452,0,2880,86.835
12:37:28.480,2,31238,87.548
12:37:28.487,1,12298,160.017
12:37:28.494,0,2890,84.235
12:37:28.520,2,31250,83.495
12:37:28.525,0,2900,74.083
12:37:28.527,1,12308,168.128
12:37:28.559,1,12320,156.031
12:37:28.562,2,31261,82.165
12:37:28.570,0,2911,76.626
12:37:28.593,2,31274,73.147
12:37:28.604,1,12331,158.698
12:37:28.612,0,2922,86.508
12:37:28.638,2,31287,76.983
12:37:28.646,1,12342,159.386
12:37:28.654,0,2932,84.197
12:37:28.680,2,31298,86.683
12:37:28.686,0,2944,74.275
12:37:28.688,1,12354,161.686
12:37:28.722,2,31311,84.575
12:37:28.753,1,12481,194.425
12:37:28.760,0,3061,106.475
12:37:28.774,1,12492,170.049
12:37:28.788,2,31441,108.585
12:37:28.789,0,3072,103.766
12:37:28.810,0,3085,51.501
12:37:28.816,1,12504,170.838
12:37:28.846,1,12516,158.781
12:37:28.849,2,31466,127.174
12:37:28.851,0,3095,73.785
12:37:28.876,2,31478,89.961
12:37:28.888,1,12529,137.173
12:37:28.892,0,3106,81.660
12:37:28.919,2,31491,117.241
12:37:28.928,1,12542,154.900
12:37:28.934,0,3117,83.352
12:37:28.960,2,31504,117.412
12:37:28.965,0,3128,74.071
12:37:28.969,1,12555,153.188
12:37:29.001,1,12566,154.357
12:37:29.002,2,31516,125.622
12:37:29.010,0,3138,76.184
12:37:29.033,2,31529,114.248
12:37:29.044,1,12576,156.505
12:37:29.051,0,3147,86.270
12:37:29.078,2,31541,117.871
12:37:29.086,1,12587,158.101
12:37:29.094,0,3157,84.396
12:37:29.120,2,31554,118.546
12:37:29.125,0,3168,74.470
12:37:29.126,1,12598,157.629
12:37:29.162,2,31567,129.320
12:37:29.167,1,12610,167.456
12:37:29.170,0,3180,76.492
12:37:29.193,2,31578,115.603
12:37:29.209,1,12621,165.138
12:37:29.212,0,3190,86.522
12:37:29.238,2,31591,118.511
12:37:29.243,1,12632,157.574
12:37:29.254,0,3201,84.745
12:37:29.280,2,31603,118.014
12:37:29.285,1,12643,159.173
12:37:29.286,0,3211,74.536
12:37:29.322,2,31615,129.601
12:37:29.326,1,12654,158.777
12:37:29.331,0,3222,77.429
12:37:29.354,2,31627,116.174
12:37:29.367,1,12664,158.748
12:37:29.372,0,3232,86.542
12:37:29.398,2,31639,118.808
12:37:29.400,1,12677,157.170
12:37:29.414,0,3242,83.509
12:37:29.440,2,31652,118.562
12:37:29.444,1,12691,159.275
12:37:29.446,0,3253,74.195
12:37:29.482,2,31664,129.288
12:37:29.486,1,12704,160.778
12:37:29.490,0,3265,76.557
12:37:29.513,2,31676,115.580
12:37:29.528,1,12717,160.969
12:37:29.532,0,3276,86.263
12:37:29.558,2,31690,118.635
12:37:29.560,1,12730,160.342
12:37:29.574,0,3285,83.681
12:37:29.600,2,31703,118.385
12:37:29.605,1,12743,160.983
12:37:29.606,0,3296,74.436
12:37:29.642,2,31715,129.003
12:37:29.646,1,12755,160.311
12:37:29.651,0,3308,77.886
12:37:29.673,2,31727,115.319
12:37:29.687,1,12765,160.225
12:37:29.692,0,3318,86.135
12:37:29.718,2,31739,118.349
12:37:29.720,1,12777,160.496
12:37:29.757,0,3437,105.565
12:37:29.760,2,31750,118.357
12:37:29.764,1,12789,160.003
12:37:29.778,0,3448,86.381
12:37:29.802,2,31764,129.009
12:37:29.807,1,12803,161.370
12:37:29.818,0,3460,63.467
12:37:29.833,2,31776,115.254
12:37:29.848,1,12816,161.374
12:37:29.851,0,3471,73.379
12:37:29.878,2,31788,118.483
12:37:29.880,1,12830,160.671
12:37:29.891,0,3481,73.699
12:37:29.920,2,31801,118.160
12:37:29.925,1,12843,160.699
12:37:29.933,0,3493,82.748
12:37:29.962,2,31813,129.181
12:37:29.966,1,12854,159.853
12:37:29.975,0,3502,83.832
12:37:29.993,2,31824,115.356
12:37:30.006,0,3512,73.933
12:37:30.008,1,12865,159.876
12:37:30.038,2,31837,118.595
12:37:30.040,1,12876,159.837
12:37:30.051,0,3522,76.883
12:37:30.080,2,31849,118.174
12:37:30.084,1,12888,159.891
12:37:30.093,0,3534,86.998
12:37:30.123,2,31861,129.785
12:37:30.126,1,12901,160.429
12:37:30.134,0,3546,84.214
12:37:30.153,2,31872,115.280
12:37:30.167,0,3555,74.504
12:37:30.168,1,12914,160.227
12:37:30.198,2,31885,118.292
12:37:30.201,1,12929,161.221
12:37:30.210,0,3566,76.499
12:37:30.240,2,31897,118.127
12:37:30.245,1,12941,160.812
12:37:30.252,0,3576,86.683
12:37:30.281,2,31909,128.339
12:37:30.286,1,12953,160.503
12:37:30.294,0,3586,84.004
12:37:30.323,2,31923,125.259
12:37:30.326,0,3597,74.347
12:37:30.327,1,12964,159.845
12:37:30.354,2,31936,113.700
12:37:30.360,1,12976,159.840
12:37:30.371,0,3608,76.851
12:37:30.398,2,31948,117.791
12:37:30.405,1,12988,160.108
12:37:30.413,0,3620,86.921
12:37:30.441,2,31962,118.273
12:37:30.447,1,13003,160.733
12:37:30.454,0,3629,83.814
12:37:30.482,2,31973,128.963
12:37:30.487,0,3641,74.772
12:37:30.487,1,13014,160.327
12:37:30.514,2,31985,115.549
12:37:30.528,1,13024,168.184
12:37:30.530,0,3651,76.333
12:37:30.556,2,31996,115.240
12:37:30.570,1,13037,166.462
12:37:30.573,0,3661,86.472
12:37:30.601,2,32009,118.921
12:37:30.606,1,13051,159.455
12:37:30.615,0,3673,84.912
12:37:30.643,2,32022,129.467
12:37:30.646,0,3682,74.226
12:37:30.647,1,13064,159.900
12:37:30.674,2,32035,118.527
12:37:30.688,1,13078,160.815
12:37:30.691,0,3694,76.592
12:37:30.719,2,32047,118.965
12:37:30.754,1,13216,183.776
12:37:30.765,0,3812,118.942
12:37:30.775,1,13227,169.128
12:37:30.791,0,3823,100.638
12:37:30.795,2,32175,152.689
12:37:30.805,1,13237,158.401
12:37:30.815,0,3833,50.904
12:37:30.846,1,13249,158.204
12:37:30.853,2,32201,179.645
12:37:30.856,0,3845,81.744
12:37:30.875,2,32211,156.373
12:37:30.887,1,13260,134.744
12:37:30.901,0,3856,86.598
12:37:30.919,2,32224,125.003
12:37:30.928,1,13274,153.668
12:37:30.932,0,3867,76.576
12:37:30.961,2,32236,158.034
12:37:30.969,1,13287,164.298
12:37:30.973,0,3878,72.451
12:37:31.000,1,13297,154.167
12:37:31.002,2,32247,159.111
12:37:31.014,0,3888,82.955
12:37:31.034,2,32260,159.385
12:37:31.044,1,13307,157.848
12:37:31.046,0,3898,74.033
12:37:31.078,2,32273,159.965
12:37:31.086,1,13317,158.819
12:37:31.092,0,3909,78.064
12:37:31.121,2,32286,160.692
12:37:31.127,1,13328,158.372
12:37:31.132,0,3920,86.376
12:37:31.162,2,32297,160.337
12:37:31.169,1,13340,168.891
12:37:31.175,0,3931,83.472
12:37:31.194,2,32309,160.543
12:37:31.201,1,13354,156.840
12:37:31.206,0,3941,73.912
12:37:31.239,2,32320,160.870
12:37:31.245,1,13365,159.017
12:37:31.251,0,3952,76.362
12:37:31.281,2,32333,160.591
12:37:31.287,1,13377,160.511
12:37:31.292,0,3962,86.613
12:37:31.323,2,32345,160.824
12:37:31.327,1,13388,158.888
12:37:31.334,0,3973,84.050
12:37:31.354,2,32358,160.598
12:37:31.369,1,13400,168.680
12:37:31.374,0,3982,82.604
12:37:31.399,2,32371,160.449
12:37:31.404,1,13412,158.959
12:37:31.406,0,3993,73.075
12:37:31.441,2,32383,160.178
12:37:31.446,1,13424,159.290
12:37:31.448,0,4005,74.145
12:37:31.483,2,32396,160.892
12:37:31.487,1,13435,159.547
12:37:31.493,0,4014,86.592
12:37:31.514,2,32408,160.094
12:37:31.530,1,13446,160.748
12:37:31.534,0,4025,85.919
12:37:31.559,2,32420,160.071
12:37:31.564,1,13458,160.646
12:37:31.575,0,4037,82.620
12:37:31.601,2,32435,160.575
12:37:31.606,0,4047,73.293
12:37:31.607,1,13471,160.886
12:37:31.643,2,32448,160.053
12:37:31.648,1,13485,161.618
12:37:31.651,0,4056,76.260
12:37:31.674,2,32459,159.928
12:37:31.689,1,13497,159.550
12:37:31.693,0,4067,86.455
12:37:31.719,2,32471,160.133
12:37:31.721,1,13511,157.355
12:37:31.757,0,4184,106.739
12:37:31.760,2,32483,159.652
12:37:31.766,1,13523,159.518
12:37:31.777,0,4195,84.689
12:37:31.801,2,32495,158.843
12:37:31.807,1,13535,159.194
12:37:31.819,0,4206,62.819
12:37:31.843,2,32507,170.074
12:37:31.848,1,13548,159.847
12:37:31.851,0,4217,74.894
12:37:31.875,2,32520,156.363
12:37:31.880,1,13559,159.454
12:37:31.893,0,4228,74.695
12:37:31.920,2,32532,160.269
12:37:31.925,1,13571,158.995
12:37:31.933,0,4237,82.117
12:37:31.961,2,32545,160.139
12:37:31.967,1,13584,160.460
12:37:31.975,0,4249,83.450
12:37:32.003,2,32557,159.961
12:37:32.007,0,4260,74.025
12:37:32.008,1,13595,159.288
12:37:32.034,2,32570,160.064
12:37:32.048,1,13606,168.467
12:37:32.051,0,4270,75.610
12:37:32.079,2,32583,159.062
12:37:32.081,1,13619,155.967
12:37:32.093,0,4281,86.471
12:37:32.121,2,32595,159.977
12:37:32.124,1,13628,157.650
12:37:32.135,0,4291,84.444
12:37:32.163,2,32606,159.708
12:37:32.167,0,4302,74.136
12:37:32.167,1,13641,159.599
12:37:32.194,2,32619,160.078
12:37:32.208,1,13655,159.648
12:37:32.211,0,4312,76.329
12:37:32.239,2,32632,160.142
12:37:32.249,1,13667,168.162
12:37:32.253,0,4323,86.061
12:37:32.281,1,13679,156.290
12:37:32.281,2,32645,160.142
12:37:32.295,0,4335,84.128
12:37:32.323,2,32656,160.195
12:37:32.326,1,13692,158.644
12:37:32.326,0,4344,73.829
12:37:32.354,2,32668,159.932
12:37:32.367,1,13705,159.599
12:37:32.372,0,4355,76.658
12:37:32.399,2,32682,159.922
12:37:32.409,1,13718,160.342
12:37:32.413,0,4366,86.805
12:37:32.441,1,13729,160.179
12:37:32.441,2,32695,160.191
12:37:32.455,0,4376,83.930
12:37:32.483,2,32706,160.147
12:37:32.485,1,13741,159.960
12:37:32.487,0,4386,74.200
12:37:32.514,2,32718,160.397
12:37:32.527,1,13752,160.028
12:37:32.532,0,4397,77.489
12:37:32.559,2,32731,160.301
12:37:32.568,1,13764,159.252
12:37:32.573,0,4408,86.283
12:37:32.601,2,32744,160.332
12:37:32.609,1,13779,168.981
12:37:32.615,0,4419,83.001
12:37:32.642,1,13796,156.678
12:37:32.643,2,32757,160.681
12:37:32.646,0,4428,73.517
12:37:32.675,2,32770,160.518
12:37:32.686,1,13811,159.355
12:37:32.688,0,4439,73.502
12:37:32.719,2,32782,160.862
12:37:32.761,1,13948,193.383
12:37:32.763,0,4558,116.465
12:37:32.789,1,13959,179.799
12:37:32.794,2,32911,193.274
12:37:32.807,0,4569,118.623
12:37:32.811,1,13972,169.691
12:37:32.814,0,4581,52.316
12:37:32.852,1,13984,166.362
12:37:32.854,0,4591,81.466
12:37:32.874,2,32936,230.880
12:37:32.885,2,32948,210.193
12:37:32.885,1,13997,126.122
12:37:32.895,0,4602,81.602
12:37:32.915,2,32961,195.869
12:37:32.927,1,14010,157.568
12:37:32.927,0,4613,73.447
12:37:32.960,2,32973,167.476
12:37:32.967,1,14023,156.603
12:37:32.972,0,4623,77.111
12:37:33.002,2,32987,199.258
12:37:33.009,1,14035,157.351
12:37:33.013,0,4634,86.182
12:37:33.041,1,14046,155.850
12:37:33.043,2,32997,200.113
12:37:33.055,0,4644,82.855
12:37:33.075,2,33010,190.586
12:37:33.086,1,14058,158.771
12:37:33.087,0,4653,73.758
12:37:33.119,2,33023,204.723
12:37:33.127,1,14071,160.316
12:37:33.131,0,4664,76.631
12:37:33.162,2,33036,202.074
12:37:33.168,1,14083,159.307
12:37:33.173,0,4674,86.544
12:37:33.204,2,33049,202.884
12:37:33.209,1,14097,168.842
12:37:33.216,0,4685,84.289
12:37:33.235,2,33060,191.771
12:37:33.242,1,14111,156.621
12:37:33.247,0,4696,74.149
12:37:33.280,2,33072,205.668
12:37:33.286,1,14125,159.622
12:37:33.292,0,4707,76.342
12:37:33.322,2,33086,203.155
12:37:33.328,1,14138,160.330
12:37:33.333,0,4718,86.208
12:37:33.364,2,33096,202.393
12:37:33.369,1,14149,160.348
12:37:33.375,0,4729,83.854
12:37:33.395,2,33109,191.378
12:37:33.401,1,14161,159.932
12:37:33.407,0,4739,74.134
12:37:33.440,2,33122,205.396
12:37:33.446,1,14174,159.647
12:37:33.452,0,4749,77.299
12:37:33.482,2,33134,202.469
12:37:33.488,1,14188,160.453
12:37:33.493,0,4759,86.137
12:37:33.524,2,33146,202.114
12:37:33.529,1,14202,160.371
12:37:33.535,0,4770,83.181
12:37:33.555,2,33159,191.746
12:37:33.562,1,14216,160.677
12:37:33.567,0,4780,74.176
12:37:33.601,2,33172,206.124
12:37:33.606,1,14231,161.113
12:37:33.611,0,4791,76.205
12:37:33.641,2,33184,202.019
12:37:33.648,1,14244,160.462
12:37:33.653,0,4801,86.496
12:37:33.684,2,33197,202.253
12:37:33.690,1,14257,161.367
12:37:33.696,0,4812,84.608
12:37:33.715,2,33209,191.372
12:37:33.731,1,14270,169.833
12:37:33.760,0,4929,106.638
12:37:33.761,2,33222,206.125
12:37:33.762,1,14282,155.974
12:37:33.787,0,4940,91.365
12:37:33.801,2,33234,201.044
12:37:33.806,1,14294,158.114
12:37:33.819,0,4952,60.509
12:37:33.844,2,33247,202.721
12:37:33.848,1,14308,158.513
12:37:33.853,0,4964,75.864
12:37:33.875,2,33259,191.589
12:37:33.890,1,14322,158.789
12:37:33.893,0,4974,75.167
12:37:33.920,2,33271,205.147
12:37:33.922,1,14335,159.920
12:37:33.934,0,4984,82.056
12:37:33.962,2,33285,201.562
12:37:33.967,1,14349,161.861
12:37:33.976,0,4995,83.243
12:37:34.004,2,33298,202.999
12:37:34.007,0,5006,73.538
12:37:34.008,1,14363,160.336
12:37:34.035,2,33310,191.529
12:37:34.050,1,14377,160.274
12:37:34.051,0,5016,75.799
12:37:34.080,2,33322,205.046
12:37:34.081,1,14390,160.079
12:37:34.093,0,5026,86.296
12:37:34.123,2,33334,203.047
12:37:34.126,1,14403,158.844
12:37:34.136,0,5037,84.509
12:37:34.164,2,33346,202.221
12:37:34.168,0,5047,75.022
12:37:34.168,1,14417,160.281
12:37:34.195,2,33358,191.094
12:37:34.209,1,14430,159.595
12:37:34.213,0,5058,77.569
12:37:34.240,2,33370,205.222
12:37:34.250,1,14445,168.882
12:37:34.253,0,5069,85.724
12:37:34.282,1,14459,155.847
12:37:34.282,2,33382,202.946
12:37:34.295,0,5079,82.841
12:37:34.324,2,33394,202.205
12:37:34.326,1,14473,158.219
12:37:34.327,0,5089,74.249
12:37:34.356,2,33408,192.663
12:37:34.368,1,14486,159.117
12:37:34.372,0,5100,76.700
12:37:34.401,2,33420,206.774
12:37:34.409,1,14498,159.143
12:37:34.414,0,5111,86.556
12:37:34.442,1,14511,160.171
12:37:34.442,2,33433,202.973
12:37:34.456,0,5123,84.761
12:37:34.484,2,33445,202.543
12:37:34.486,1,14525,160.389
12:37:34.488,0,5134,74.343
12:37:34.515,2,33458,192.022
12:37:34.528,1,14539,160.626
12:37:34.532,0,5144,76.200
12:37:34.561,2,33471,205.743
12:37:34.570,1,14552,160.666
12:37:34.574,0,5154,86.480
12:37:34.602,1,14565,160.822
12:37:34.602,2,33483,201.931
12:37:34.616,0,5163,83.954
12:37:34.644,2,33495,202.188
12:37:34.646,1,14576,160.103
12:37:34.647,0,5173,73.777
12:37:34.675,2,33508,191.230
12:37:34.688,1,14589,160.338
12:37:34.692,0,5184,76.634
12:37:34.720,2,33520,204.627
12:37:34.768,0,5302,121.506
12:37:34.771,1,14728,201.851
12:37:34.796,2,33650,234.944
12:37:34.814,0,5313,122.757
12:37:34.817,0,5325,50.111
12:37:34.850,1,14765,247.825
12:37:34.857,0,5335,82.334
12:37:34.861,2,33675,258.973
12:37:34.885,2,33686,241.517
12:37:34.887,1,14776,241.655
12:37:34.888,0,5345,71.443
12:37:34.921,2,33699,245.540
12:37:34.928,1,14789,240.278
12:37:34.933,0,5356,76.306
12:37:34.962,2,33712,242.278
12:37:34.970,1,14802,200.108
12:37:34.974,0,5367,85.967
12:37:35.002,1,14815,229.281
12:37:35.003,2,33723,208.144
12:37:35.016,0,5379,83.183
12:37:35.043,2,33736,239.904
12:37:35.047,1,14828,231.843
12:37:35.048,0,5389,74.537
12:37:35.084,2,33748,239.948
12:37:35.088,1,14840,241.885
12:37:35.092,0,5399,76.541
12:37:35.115,2,33760,230.237
12:37:35.129,1,14852,242.519
12:37:35.135,0,5410,87.236
12:37:35.161,2,33773,240.945
12:37:35.162,1,14866,234.066
12:37:35.176,0,5421,84.428
12:37:35.202,2,33786,240.826
12:37:35.206,1,14879,236.884
12:37:35.208,0,5432,74.226
12:37:35.244,2,33798,241.904
12:37:35.248,1,14892,246.675
12:37:35.252,0,5443,76.229
12:37:35.276,2,33812,233.030
12:37:35.290,1,14905,243.237
12:37:35.294,0,5453,86.651
12:37:35.322,2,33825,238.534
12:37:35.323,1,14917,234.801
12:37:35.336,0,5464,84.712
12:37:35.363,2,33838,247.734
12:37:35.368,1,14929,238.442
12:37:35.368,0,5475,74.835
12:37:35.405,2,33850,244.014
12:37:35.408,1,14942,246.358
12:37:35.412,0,5486,76.605
12:37:35.436,2,33863,234.221
12:37:35.450,1,14954,243.769
12:37:35.454,0,5495,86.297
12:37:35.481,2,33875,237.303
12:37:35.485,1,14967,236.564
12:37:35.496,0,5505,84.343
12:37:35.522,2,33887,246.650
12:37:35.527,1,14977,236.798
12:37:35.528,0,5515,74.674
12:37:35.564,2,33899,242.681
12:37:35.569,1,14991,247.162
12:37:35.573,0,5525,77.517
12:37:35.596,2,33912,233.562
12:37:35.610,1,15004,242.917
12:37:35.614,0,5536,86.552
12:37:35.642,2,33924,237.503
12:37:35.642,1,15016,234.045
12:37:35.656,0,5546,83.406
12:37:35.682,2,33936,246.999
12:37:35.688,1,15025,238.122
12:37:35.688,0,5556,74.337
12:37:35.724,2,33948,243.486
12:37:35.729,1,15039,245.140
12:37:35.756,2,33961,233.915
12:37:35.762,0,5664,106.236
12:37:35.771,1,15051,244.274
12:37:35.801,0,5674,113.717
12:37:35.802,2,33974,238.248
12:37:35.806,1,15062,236.994
