wall_time,cam,rtp_seq,pipeline_ms,dropped_nals
11:19:24.536,1,13225,1.796,0
11:19:24.539,0,20157,2.296,0
11:19:24.550,2,27753,3.906,0
11:19:24.565,1,13325,7.130,0
11:19:24.571,0,20253,10.056,0
11:19:24.586,2,27866,12.358,1
11:19:24.614,2,27878,0.751,0
11:19:24.622,1,13350,11.214,1
11:19:24.631,0,20275,14.939,1
11:19:24.651,1,13360,0.383,0
11:19:24.656,2,27891,0.270,0
11:19:24.657,0,20285,0.406,0
11:19:24.683,1,13371,0.413,0
11:19:24.687,2,27903,0.189,0
11:19:24.698,0,20293,0.457,0
11:19:24.728,1,13384,0.468,0
11:19:24.733,2,27915,0.291,0
11:19:24.739,0,20301,0.713,0
11:19:24.769,0,20309,0.530,0
11:19:24.770,1,13395,0.663,0
11:19:24.774,2,27926,0.157,0
11:19:24.811,1,13406,0.111,0
11:19:24.813,0,20317,0.591,0
11:19:24.816,2,27939,0.373,0
11:19:24.843,1,13417,0.142,0
11:19:24.848,2,27951,0.341,0
11:19:24.856,0,20326,0.833,0
11:19:24.887,1,13428,0.205,0
11:19:24.894,2,27964,0.512,0
11:19:24.897,0,20337,0.993,0
11:19:24.929,1,13439,0.292,0
11:19:24.934,2,27973,0.249,0
11:19:24.938,0,20346,0.696,0
11:19:24.970,0,20354,0.566,0
11:19:24.970,1,13450,0.216,0
11:19:24.976,2,27986,0.269,0
11:19:25.008,2,27997,0.253,0
11:19:25.011,1,13461,0.308,0
11:19:25.013,0,20362,0.649,0
11:19:25.043,1,13472,0.281,0
11:19:25.052,2,28008,0.178,0
11:19:25.055,0,20370,0.715,0
11:19:25.088,1,13484,0.151,0
11:19:25.094,2,28019,0.233,0
11:19:25.096,0,20379,0.644,0
11:19:25.130,1,13498,0.332,0
11:19:25.136,2,28031,0.270,0
11:19:25.137,0,20388,0.488,0
11:19:25.168,2,28043,0.407,0
11:19:25.169,0,20397,0.430,0
11:19:25.172,1,13509,0.265,0
11:19:25.203,1,13519,0.268,0
11:19:25.212,2,28054,0.226,0
11:19:25.213,0,20405,0.485,0
11:19:25.247,1,13528,0.256,0
11:19:25.255,2,28067,0.739,0
11:19:25.256,0,20413,0.792,0
11:19:25.290,1,13539,0.283,0
11:19:25.297,0,20422,0.748,0
11:19:25.297,2,28080,0.944,0
11:19:25.328,2,28089,0.347,0
11:19:25.331,1,13550,0.226,0
11:19:25.338,0,20430,0.662,0
11:19:25.364,1,13561,0.176,0
11:19:25.369,0,20439,0.611,0
11:19:25.373,2,28099,0.351,0
11:19:25.409,1,13572,0.299,0
11:19:25.414,0,20448,0.612,0
11:19:25.415,2,28109,0.826,0
11:19:25.450,1,13585,0.323,0
11:19:25.456,2,28122,0.439,0
11:19:25.457,0,20457,0.983,0
11:19:25.488,2,28134,0.373,0
11:19:25.491,1,13596,0.176,0
11:19:25.496,0,20466,0.564,0
11:19:25.523,1,13607,0.150,0
11:19:25.534,2,28147,0.435,0
11:19:25.564,1,13619,0.195,0
11:19:25.575,0,20595,1.539,0
11:19:25.575,2,28156,1.226,0
11:19:25.609,1,13631,0.286,0
11:19:25.616,2,28166,0.371,0
11:19:25.626,0,20617,7.106,1
11:19:25.648,2,28178,0.449,0
11:19:25.650,1,13642,0.155,0
11:19:25.653,0,20627,0.576,0
11:19:25.692,1,13653,0.293,0
11:19:25.693,2,28193,0.432,0
11:19:25.696,0,20635,0.461,0
11:19:25.723,1,13665,0.196,0
11:19:25.734,2,28204,0.271,0
11:19:25.737,0,20645,0.903,0
11:19:25.768,1,13676,0.450,0
11:19:25.776,2,28214,0.356,0
11:19:25.778,0,20657,0.682,0
11:19:25.808,2,28225,0.215,0
11:19:25.809,0,20666,0.406,0
11:19:25.810,1,13688,0.211,0
11:19:25.852,1,13698,0.324,0
11:19:25.854,2,28237,0.968,0
11:19:25.855,0,20677,0.282,0
11:19:25.883,1,13708,0.146,0
11:19:25.895,2,28251,0.559,0
11:19:25.896,0,20687,0.238,0
11:19:25.927,1,13719,0.174,0
11:19:25.936,2,28262,0.379,0
11:19:25.938,0,20696,0.250,0
11:19:25.968,2,28273,0.454,0
11:19:25.969,0,20705,0.520,0
11:19:25.970,1,13730,0.400,0
11:19:26.012,1,13741,0.336,0
11:19:26.014,2,28284,0.619,0
11:19:26.015,0,20715,0.317,0
11:19:26.044,1,13752,0.467,0
11:19:26.054,2,28294,0.428,0
11:19:26.056,0,20724,0.345,0
11:19:26.089,1,13765,0.451,0
11:19:26.097,2,28307,0.765,0
11:19:26.098,0,20733,0.331,0
11:19:26.128,2,28318,0.263,0
11:19:26.129,0,20742,0.357,0
11:19:26.130,1,13776,0.191,0
11:19:26.172,1,13788,0.218,0
11:19:26.173,2,28328,0.257,0
11:19:26.174,0,20751,0.299,0
11:19:26.204,1,13799,0.227,0
11:19:26.214,2,28338,0.250,0
11:19:26.216,0,20759,0.407,0
11:19:26.248,1,13809,0.396,0
11:19:26.256,2,28350,0.182,0
11:19:26.258,0,20768,0.442,0
11:19:26.290,2,28363,1.316,0
11:19:26.290,1,13819,0.275,0
11:19:26.290,0,20778,0.545,0
11:19:26.332,1,13832,0.233,0
11:19:26.334,2,28375,0.172,0
11:19:26.334,0,20786,0.891,0
11:19:26.363,1,13842,0.161,0
11:19:26.375,2,28386,0.775,0
11:19:26.376,0,20794,0.382,0
11:19:26.408,1,13854,0.248,0
11:19:26.416,2,28397,0.441,0
11:19:26.417,0,20803,0.427,0
11:19:26.448,2,28408,0.245,0
11:19:26.450,1,13865,0.166,0
11:19:26.458,0,20813,0.347,0
11:19:26.489,0,20822,0.346,0
11:19:26.492,1,13877,0.206,0
11:19:26.493,2,28421,0.229,0
11:19:26.567,0,20951,2.157,0
11:19:26.576,2,28557,1.274,0
11:19:26.579,1,14034,1.734,0
11:19:26.585,0,20962,0.165,0
11:19:26.600,2,28569,23.211,0
11:19:26.615,0,20972,0.137,0
11:19:26.618,2,28582,0.329,0
11:19:26.656,0,20981,0.358,0
11:19:26.657,1,14071,7.929,2
11:19:26.659,2,28595,0.402,0
11:19:26.689,2,28606,0.328,0
11:19:26.690,1,14082,0.426,0
11:19:26.697,0,20992,0.331,0
11:19:26.732,1,14094,0.357,0
11:19:26.734,2,28616,0.164,0
11:19:26.738,0,21002,0.357,0
11:19:26.764,1,14106,0.180,0
11:19:26.769,0,21011,0.134,0
11:19:26.775,2,28630,0.249,0
11:19:26.808,1,14119,0.200,0
11:19:26.815,0,21020,0.128,0
11:19:26.817,2,28642,0.164,0
11:19:26.848,2,28653,0.184,0
11:19:26.850,1,14130,0.299,0
11:19:26.856,0,21030,0.149,0
11:19:26.892,1,14140,0.399,0
11:19:26.894,2,28663,0.187,0
11:19:26.898,0,21039,0.166,0
11:19:26.924,1,14152,0.240,0
11:19:26.930,0,21050,0.225,0
11:19:26.935,2,28676,0.231,0
11:19:26.970,1,14164,0.511,0
11:19:26.974,0,21061,0.149,0
11:19:26.977,2,28689,0.183,0
11:19:27.009,2,28701,0.159,0
11:19:27.010,1,14175,0.249,0
11:19:27.016,0,21071,0.150,0
11:19:27.053,1,14186,0.580,0
11:19:27.054,2,28714,0.207,0
11:19:27.058,0,21080,0.152,0
11:19:27.084,1,14200,0.159,0
11:19:27.090,0,21091,0.197,0
11:19:27.095,2,28725,0.393,0
11:19:27.129,1,14209,0.247,0
11:19:27.135,0,21100,0.248,0
11:19:27.136,2,28737,0.307,0
11:19:27.168,2,28748,0.223,0
11:19:27.170,1,14220,0.115,0
11:19:27.176,0,21110,0.236,0
11:19:27.212,1,14232,0.301,0
11:19:27.213,2,28762,0.294,0
11:19:27.218,0,21119,0.330,0
11:19:27.243,1,14244,0.126,0
11:19:27.250,0,21128,0.516,0
11:19:27.254,2,28772,0.451,0
11:19:27.288,1,14255,0.109,0
11:19:27.295,0,21138,0.242,0
11:19:27.297,2,28783,0.252,0
11:19:27.329,2,28794,0.298,0
11:19:27.330,1,14266,0.233,0
11:19:27.337,0,21148,0.167,0
11:19:27.371,1,14278,0.287,0
11:19:27.374,2,28806,0.258,0
11:19:27.377,0,21158,0.336,0
11:19:27.412,1,14290,0.249,0
11:19:27.415,2,28819,0.243,0
11:19:27.418,0,21167,0.238,0
11:19:27.444,1,14302,0.206,0
11:19:27.457,2,28831,0.239,0
11:19:27.459,0,21176,0.135,0
11:19:27.489,1,14314,0.233,0
11:19:27.489,2,28842,0.333,0
11:19:27.491,0,21186,0.146,0
11:19:27.530,1,14325,0.128,0
11:19:27.535,2,28855,0.504,0
11:19:27.571,0,21328,1.246,0
11:19:27.572,1,14336,0.343,0
11:19:27.575,2,28866,0.338,0
11:19:27.588,0,21341,10.619,0
11:19:27.604,1,14348,0.210,0
11:19:27.617,2,28879,0.384,0
11:19:27.619,0,21351,0.659,0
11:19:27.649,1,14360,0.156,0
11:19:27.649,2,28894,0.155,0
11:19:27.660,0,21362,0.638,0
11:19:27.690,1,14371,0.175,0
11:19:27.691,0,21373,0.687,0
11:19:27.694,2,28907,0.254,0
11:19:27.733,1,14385,0.365,0
11:19:27.735,2,28917,0.259,0
11:19:27.736,0,21383,0.515,0
11:19:27.764,1,14396,0.225,0
11:19:27.777,0,21391,0.672,0
11:19:27.777,2,28927,0.200,0
11:19:27.809,2,28940,0.219,0
11:19:27.810,1,14408,0.453,0
11:19:27.819,0,21401,0.650,0
11:19:27.850,1,14420,0.243,0
11:19:27.854,2,28951,0.237,0
11:19:27.859,0,21410,0.120,0
11:19:27.891,0,21419,0.492,0
11:19:27.893,1,14431,0.437,0
11:19:27.895,2,28962,0.130,0
11:19:27.925,1,14445,0.715,0
11:19:27.936,0,21429,0.275,0
11:19:27.937,2,28975,0.456,0
11:19:27.969,2,28986,0.288,0
11:19:27.970,1,14455,0.557,0
11:19:27.977,0,21439,0.426,0
11:19:28.011,1,14466,0.530,0
11:19:28.015,2,29000,0.312,0
11:19:28.019,0,21448,0.467,0
11:19:28.050,0,21457,0.469,0
11:19:28.053,1,14476,0.562,0
11:19:28.055,2,29010,0.257,0
11:19:28.085,1,14488,0.601,0
11:19:28.095,0,21467,0.524,0
11:19:28.097,2,29021,0.171,0
11:19:28.129,1,14499,0.421,0
11:19:28.129,2,29035,0.187,0
11:19:28.137,0,21475,0.723,0
11:19:28.171,1,14511,0.329,0
11:19:28.175,2,29048,0.214,0
11:19:28.179,0,21484,0.405,0
11:19:28.211,0,21496,0.389,0
11:19:28.213,1,14522,0.350,0
11:19:28.215,2,29057,0.246,0
11:19:28.245,1,14534,0.420,0
11:19:28.256,0,21505,0.374,0
11:19:28.257,2,29069,0.324,0
11:19:28.289,2,29083,0.400,0
11:19:28.290,1,14546,0.420,0
11:19:28.297,0,21515,0.388,0
11:19:28.331,1,14557,0.422,0
11:19:28.334,2,29096,0.315,0
11:19:28.339,0,21525,0.502,0
11:19:28.370,0,21534,0.335,0
11:19:28.373,1,14569,0.368,0
11:19:28.375,2,29108,0.356,0
