wall_time,cam,rtp_seq,pipeline_ms
12:52:07.847,2,21048,42.393
12:52:07.856,0,24285,360.926
12:52:07.857,1,17193,129.382
12:52:07.887,1,17206,115.552
12:52:07.890,2,21063,42.715
12:52:07.897,0,24298,358.757
12:52:07.921,2,21076,31.276
12:52:07.932,1,17219,118.635
12:52:07.938,0,24309,368.552
12:52:07.966,2,21089,45.600
12:52:07.970,0,24319,355.552
12:52:07.974,1,17234,118.611
12:52:08.007,2,21102,41.471
12:52:08.016,1,17246,128.874
12:52:08.017,0,24331,360.701
12:52:08.048,1,17259,115.992
12:52:08.049,2,21115,42.455
12:52:08.056,0,24343,358.310
12:52:08.080,2,21129,31.383
12:52:08.092,1,17273,118.274
12:52:08.098,0,24355,368.954
12:52:08.126,2,21142,45.707
12:52:08.130,0,24367,356.014
12:52:08.134,1,17286,118.302
12:52:08.167,2,21155,41.371
12:52:08.176,0,24379,342.243
12:52:08.177,1,17300,129.441
12:52:08.208,1,17314,116.087
12:52:08.209,2,21168,42.628
12:52:08.217,0,24390,361.725
12:52:08.241,2,21181,31.637
12:52:08.252,1,17326,118.509
12:52:08.258,0,24399,361.584
12:52:08.286,2,21194,45.791
12:52:08.290,0,24410,352.353
12:52:08.294,1,17338,117.470
12:52:08.327,2,21207,41.677
12:52:08.335,0,24422,365.986
12:52:08.336,1,17352,128.332
12:52:08.367,1,17363,115.422
12:52:08.369,2,21220,42.180
12:52:08.377,0,24435,361.858
12:52:08.401,2,21234,31.575
12:52:08.412,1,17375,118.429
12:52:08.418,0,24446,362.634
12:52:08.446,2,21247,46.176
12:52:08.450,0,24457,352.340
12:52:08.455,1,17389,118.539
12:52:08.487,2,21260,41.770
12:52:08.496,0,24470,365.767
12:52:08.497,1,17403,129.370
12:52:08.528,1,17414,116.068
12:52:08.530,2,21273,42.786
12:52:08.537,0,24482,361.057
12:52:08.561,2,21286,31.901
12:52:08.573,1,17428,118.350
12:52:08.577,0,24493,360.588
12:52:08.607,2,21300,46.264
12:52:08.614,1,17440,117.558
12:52:08.619,0,24503,361.596
12:52:08.648,2,21311,41.676
12:52:08.651,0,24514,361.183
12:52:08.656,1,17452,128.358
12:52:08.688,1,17465,115.529
12:52:08.690,2,21324,42.535
12:52:08.696,0,24526,361.137
12:52:08.721,2,21336,31.664
12:52:08.732,1,17478,118.774
12:52:08.737,0,24539,360.312
12:52:08.767,2,21350,45.725
12:52:08.774,1,17491,118.424
12:52:08.779,0,24550,360.620
12:52:08.827,2,21447,60.222
12:52:08.837,1,17605,149.687
12:52:08.838,0,24648,388.703
12:52:08.846,2,21460,20.414
12:52:08.863,1,17618,130.601
12:52:08.887,2,21474,42.563
12:52:08.900,1,17633,125.810
12:52:08.912,0,24671,416.863
12:52:08.930,2,21487,42.769
12:52:08.932,1,17647,96.625
12:52:08.936,0,24683,399.366
12:52:08.961,2,21501,31.846
12:52:08.973,1,17659,114.820
12:52:08.977,0,24695,400.227
12:52:09.006,2,21513,45.540
12:52:09.015,1,17672,115.152
12:52:09.017,0,24707,398.062
12:52:09.048,2,21527,41.882
12:52:09.057,1,17686,125.039
12:52:09.059,0,24718,408.560
12:52:09.088,1,17699,115.278
12:52:09.090,2,21540,42.661
12:52:09.091,0,24730,395.334
12:52:09.121,2,21553,31.621
12:52:09.133,1,17713,118.605
12:52:09.135,0,24740,399.171
12:52:09.167,2,21567,46.209
12:52:09.175,1,17727,118.461
12:52:09.176,0,24750,398.019
12:52:09.208,2,21578,41.867
12:52:09.216,1,17739,128.759
12:52:09.219,0,24763,381.654
12:52:09.248,1,17751,115.538
12:52:09.250,2,21592,42.554
12:52:09.251,0,24776,388.962
12:52:09.281,2,21606,31.722
12:52:09.293,1,17763,118.476
12:52:09.296,0,24788,391.211
12:52:09.327,2,21618,45.951
12:52:09.334,1,17775,118.090
12:52:09.337,0,24800,401.591
12:52:09.368,2,21631,41.395
12:52:09.376,1,17788,128.679
12:52:09.379,0,24810,402.231
12:52:09.408,1,17801,115.485
12:52:09.410,2,21644,42.628
12:52:09.410,0,24820,393.731
12:52:09.442,2,21660,32.286
12:52:09.453,1,17813,118.652
12:52:09.456,0,24832,397.340
12:52:09.487,2,21672,45.530
12:52:09.495,1,17828,118.921
12:52:09.497,0,24844,406.379
12:52:09.529,2,21687,42.470
12:52:09.537,1,17840,128.955
12:52:09.539,0,24857,403.603
12:52:09.568,1,17853,115.932
12:52:09.570,2,21700,42.161
12:52:09.571,0,24867,394.493
12:52:09.601,2,21711,31.062
12:52:09.613,1,17867,118.529
12:52:09.615,0,24876,395.985
12:52:09.648,2,21725,47.062
12:52:09.655,1,17882,118.703
12:52:09.657,0,24888,406.437
12:52:09.688,2,21738,41.191
12:52:09.697,1,17895,129.086
12:52:09.699,0,24901,403.717
12:52:09.728,1,17907,115.355
12:52:09.731,2,21752,43.403
12:52:09.731,0,24912,394.395
12:52:09.761,2,21765,31.158
12:52:09.774,1,17920,119.761
12:52:09.775,0,24924,396.821
12:52:09.807,2,21778,46.388
12:52:09.815,1,17933,117.931
12:52:09.838,0,25030,427.652
12:52:09.848,2,21790,40.939
12:52:09.857,1,17947,128.842
12:52:09.858,0,25042,401.746
12:52:09.888,1,17959,114.539
12:52:09.891,2,21803,43.298
12:52:09.899,0,25054,401.961
12:52:09.921,2,21815,31.329
12:52:09.934,1,17971,119.480
12:52:09.940,0,25064,401.564
12:52:09.966,2,21829,45.433
12:52:09.971,0,25074,401.000
12:52:09.974,1,17982,117.780
12:52:10.008,2,21843,42.629
12:52:10.017,0,25086,402.707
12:52:10.017,1,17995,129.389
12:52:10.048,1,18008,114.837
12:52:10.051,2,21857,42.630
12:52:10.057,0,25099,400.766
12:52:10.082,2,21868,31.499
12:52:10.094,1,18020,119.879
12:52:10.099,0,25111,400.307
12:52:10.127,2,21880,45.987
12:52:10.131,0,25123,400.790
12:52:10.135,1,18034,118.049
12:52:10.168,2,21895,41.452
12:52:10.177,0,25132,401.605
12:52:10.177,1,18045,129.071
12:52:10.209,1,18058,114.939
12:52:10.210,2,21908,42.646
12:52:10.217,0,25141,380.162
12:52:10.241,2,21921,31.446
12:52:10.254,1,18070,119.299
12:52:10.259,0,25151,403.316
12:52:10.287,2,21933,45.886
12:52:10.292,0,25164,394.114
12:52:10.294,1,18081,117.307
12:52:10.328,2,21946,41.548
12:52:10.336,0,25175,396.753
12:52:10.337,1,18094,128.633
12:52:10.369,1,18104,114.850
12:52:10.371,2,21962,43.060
12:52:10.377,0,25185,405.654
12:52:10.402,2,21974,31.072
12:52:10.414,1,18116,120.002
12:52:10.419,0,25197,402.552
12:52:10.448,2,21986,46.017
12:52:10.451,0,25208,394.431
12:52:10.455,1,18128,117.891
12:52:10.488,2,21998,40.853
12:52:10.497,0,25220,398.190
12:52:10.498,1,18141,129.609
12:52:10.528,1,18153,114.502
12:52:10.530,2,22011,42.614
12:52:10.537,0,25233,406.660
12:52:10.562,2,22024,31.652
12:52:10.573,1,18166,118.856
12:52:10.580,0,25245,403.497
12:52:10.607,2,22038,45.784
12:52:10.611,0,25255,394.186
12:52:10.615,1,18179,117.489
12:52:10.648,2,22052,41.439
12:52:10.656,0,25266,397.356
12:52:10.657,1,18191,128.764
12:52:10.688,1,18203,115.395
12:52:10.691,2,22068,42.724
12:52:10.697,0,25277,405.654
12:52:10.722,2,22080,31.256
12:52:10.733,1,18216,118.399
12:52:10.740,0,25289,403.454
12:52:10.767,2,22093,45.628
12:52:10.771,0,25301,394.543
12:52:10.775,1,18228,118.084
12:52:10.837,1,18342,149.326
12:52:10.841,2,22216,74.322
12:52:10.848,0,25427,428.545
12:52:10.885,1,18351,152.054
12:52:10.899,1,18363,124.086
12:52:10.901,2,22243,60.888
12:52:10.915,0,25449,463.704
12:52:10.931,1,18377,95.245
12:52:10.932,2,22257,82.192
12:52:10.938,0,25459,441.609
12:52:10.962,2,22268,71.838
12:52:10.974,1,18388,116.559
12:52:10.979,0,25471,442.067
12:52:11.008,2,22282,76.516
12:52:11.015,1,18399,116.377
12:52:11.020,0,25483,440.202
12:52:11.048,2,22295,86.157
12:52:11.051,0,25494,440.934
12:52:11.057,1,18411,125.811
12:52:11.089,1,18424,114.844
12:52:11.090,2,22309,82.660
12:52:11.096,0,25503,439.792
12:52:11.122,2,22322,73.863
12:52:11.134,1,18437,119.283
12:52:11.137,0,25513,440.536
12:52:11.168,2,22336,78.149
12:52:11.175,1,18450,118.089
12:52:11.179,0,25523,440.413
12:52:11.209,2,22347,86.961
12:52:11.211,0,25533,440.697
12:52:11.216,1,18463,127.609
12:52:11.248,1,18474,113.968
12:52:11.251,2,22359,83.012
12:52:11.256,0,25543,409.855
12:52:11.282,2,22372,73.532
12:52:11.291,1,18484,116.664
12:52:11.298,0,25555,431.412
12:52:11.326,2,22385,76.055
12:52:11.334,1,18495,118.223
12:52:11.340,0,25565,442.352
12:52:11.369,2,22399,87.497
12:52:11.371,0,25575,433.610
12:52:11.376,1,18505,128.136
12:52:11.411,2,22411,84.665
12:52:11.416,0,25586,437.012
12:52:11.417,1,18516,125.512
12:52:11.441,2,22422,72.995
12:52:11.448,1,18526,114.423
12:52:11.458,0,25599,438.617
12:52:11.486,2,22436,76.156
12:52:11.493,1,18538,117.421
12:52:11.499,0,25609,448.398
12:52:11.528,2,22449,87.230
12:52:11.532,0,25621,436.469
12:52:11.535,1,18551,118.637
12:52:11.570,2,22462,84.459
12:52:11.577,0,25632,439.814
12:52:11.578,1,18563,129.413
12:52:11.602,2,22476,73.848
12:52:11.617,0,25639,437.981
12:52:11.619,1,18576,126.297
12:52:11.647,2,22489,76.651
12:52:11.649,1,18587,114.348
12:52:11.659,0,25649,448.429
12:52:11.688,2,22503,86.713
12:52:11.691,0,25659,436.207
12:52:11.693,1,18599,115.702
12:52:11.731,2,22515,84.164
12:52:11.735,1,18610,116.505
12:52:11.736,0,25669,438.560
12:52:11.762,2,22528,73.939
12:52:11.777,1,18619,127.609
12:52:11.778,0,25680,438.513
12:52:11.807,2,22541,76.329
12:52:11.808,1,18630,115.331
12:52:11.843,0,25807,472.343
12:52:11.849,2,22553,87.132
12:52:11.853,1,18642,118.275
12:52:11.858,0,25817,442.883
12:52:11.892,2,22567,85.484
12:52:11.895,1,18652,118.473
12:52:11.902,0,25828,444.579
12:52:11.922,2,22580,73.861
12:52:11.936,0,25839,436.759
12:52:11.937,1,18663,128.636
12:52:11.967,2,22593,75.470
12:52:11.968,1,18675,115.098
12:52:11.978,0,25850,446.377
12:52:12.008,2,22604,86.598
12:52:12.013,1,18687,118.430
12:52:12.020,0,25861,443.428
12:52:12.051,2,22617,84.583
12:52:12.052,0,25871,434.931
12:52:12.055,1,18700,118.408
12:52:12.082,2,22629,73.796
12:52:12.096,0,25880,436.792
12:52:12.096,1,18712,127.765
12:52:12.127,2,22642,76.366
12:52:12.137,1,18725,124.447
12:52:12.138,0,25890,447.008
12:52:12.169,2,22654,86.823
12:52:12.170,1,18739,114.521
12:52:12.180,0,25901,444.570
12:52:12.211,2,22666,84.188
12:52:12.212,0,25911,434.666
12:52:12.214,1,18751,117.821
12:52:12.242,2,22678,73.973
12:52:12.256,1,18762,119.025
12:52:12.257,0,25921,414.972
12:52:12.287,2,22693,76.623
12:52:12.298,1,18772,128.249
12:52:12.299,0,25933,441.394
12:52:12.329,2,22706,87.534
12:52:12.330,1,18785,116.612
12:52:12.340,0,25943,438.975
12:52:12.370,2,22718,83.869
12:52:12.372,0,25953,436.703
12:52:12.374,1,18798,118.148
12:52:12.402,2,22730,73.491
12:52:12.416,1,18810,118.904
12:52:12.416,0,25963,439.319
12:52:12.447,2,22744,76.380
12:52:12.458,1,18823,128.621
12:52:12.459,0,25973,439.540
12:52:12.489,2,22758,87.397
12:52:12.490,1,18837,116.357
12:52:12.501,0,25986,449.653
12:52:12.532,2,22771,85.423
12:52:12.533,0,25997,437.693
12:52:12.534,1,18851,118.414
12:52:12.562,2,22783,73.414
12:52:12.575,1,18862,117.664
12:52:12.577,0,26006,440.125
12:52:12.607,2,22795,75.532
12:52:12.620,0,26017,440.482
12:52:12.620,1,18878,130.325
12:52:12.649,2,22808,86.865
12:52:12.650,1,18892,115.878
12:52:12.660,0,26028,448.941
12:52:12.691,2,22820,85.030
12:52:12.692,0,26039,435.382
12:52:12.695,1,18904,119.816
12:52:12.722,2,22833,73.939
12:52:12.736,0,26049,438.100
12:52:12.736,1,18917,116.309
12:52:12.767,2,22847,76.322
12:52:12.778,0,26060,438.752
12:52:12.778,1,18931,128.688
12:52:12.841,2,22970,119.146
12:52:12.846,1,19059,151.766
12:52:12.846,0,26182,474.909
12:52:12.855,2,22983,88.323
12:52:12.891,2,22997,51.190
12:52:12.914,1,19081,178.148
12:52:12.914,0,26204,498.074
12:52:12.931,2,23010,82.073
12:52:12.932,0,26214,474.339
12:52:12.935,1,19091,156.902
12:52:12.962,2,23023,71.841
12:52:12.977,1,19104,133.490
12:52:12.977,0,26226,476.477
12:52:13.007,2,23035,75.790
12:52:13.017,1,19114,153.193
12:52:13.018,0,26237,485.999
12:52:13.049,2,23048,86.904
12:52:13.058,1,19124,153.778
12:52:13.060,0,26248,483.367
12:52:13.090,1,19134,155.310
12:52:13.091,2,23060,84.263
12:52:13.091,0,26257,471.883
12:52:13.122,2,23073,73.531
12:52:13.133,0,26266,473.878
12:52:13.134,1,19145,157.711
12:52:13.167,2,23086,76.291
12:52:13.176,1,19156,159.515
12:52:13.178,0,26276,486.687
12:52:13.209,2,23099,86.825
12:52:13.217,1,19170,159.295
12:52:13.219,0,26288,483.873
12:52:13.251,2,23115,84.644
12:52:13.258,1,19181,168.894
12:52:13.260,0,26298,482.428
12:52:13.282,2,23128,73.537
12:52:13.290,1,19192,156.781
12:52:13.293,0,26310,449.726
12:52:13.327,2,23141,76.278
12:52:13.336,1,19206,160.464
12:52:13.337,0,26321,477.795
12:52:13.369,2,23152,86.595
12:52:13.376,1,19217,159.932
12:52:13.378,0,26331,478.592
12:52:13.411,2,23166,83.942
12:52:13.418,1,19228,160.394
12:52:13.420,0,26341,488.714
12:52:13.442,2,23179,74.014
12:52:13.450,1,19239,160.344
12:52:13.452,0,26352,475.968
12:52:13.487,2,23190,76.366
12:52:13.496,1,19251,160.634
12:52:13.497,0,26363,478.889
12:52:13.530,2,23203,87.575
12:52:13.537,1,19262,160.821
12:52:13.538,0,26373,478.032
12:52:13.571,2,23216,84.118
12:52:13.579,1,19272,160.797
12:52:13.580,0,26383,488.972
12:52:13.602,2,23228,73.354
12:52:13.610,1,19282,160.568
12:52:13.613,0,26393,479.856
12:52:13.647,2,23240,75.998
12:52:13.655,1,19294,159.972
12:52:13.656,0,26404,478.947
12:52:13.690,2,23252,87.780
12:52:13.696,1,19305,160.144
12:52:13.698,0,26415,479.615
12:52:13.732,2,23264,85.568
12:52:13.738,1,19315,160.088
12:52:13.740,0,26424,480.527
12:52:13.770,1,19327,160.617
12:52:13.772,0,26434,479.886
12:52:13.772,2,23277,83.323
12:52:13.815,2,23290,82.787
12:52:13.815,1,19338,161.531
12:52:13.848,0,26557,511.509
12:52:13.848,2,23305,76.116
12:52:13.857,1,19350,161.022
12:52:13.867,0,26568,489.330
12:52:13.889,2,23317,75.209
12:52:13.898,0,26580,477.988
12:52:13.899,1,19361,161.112
12:52:13.931,1,19374,161.285
12:52:13.931,2,23330,83.356
12:52:13.938,0,26591,486.657
12:52:13.963,2,23343,74.324
12:52:13.976,1,19387,161.063
12:52:13.979,0,26602,482.851
12:52:14.008,2,23355,76.500
12:52:14.016,1,19400,160.760
12:52:14.020,0,26613,482.966
12:52:14.049,2,23367,86.770
12:52:14.052,0,26624,472.164
12:52:14.059,1,19412,161.054
12:52:14.091,1,19425,160.634
12:52:14.091,2,23379,84.074
12:52:14.096,0,26633,483.878
12:52:14.123,2,23392,73.496
12:52:14.136,1,19440,160.752
12:52:14.138,0,26642,481.804
12:52:14.168,2,23405,76.562
12:52:14.177,1,19457,161.512
12:52:14.181,0,26653,482.918
12:52:14.209,2,23419,86.900
12:52:14.212,0,26663,472.178
12:52:14.219,1,19472,160.564
12:52:14.251,1,19488,161.014
12:52:14.252,2,23431,84.460
12:52:14.256,0,26674,484.289
12:52:14.283,2,23443,73.909
12:52:14.296,1,19503,160.487
12:52:14.298,0,26684,451.540
12:52:14.329,2,23456,77.686
12:52:14.338,1,19521,160.905
12:52:14.340,0,26695,473.939
12:52:14.370,2,23471,87.222
12:52:14.372,0,26705,474.944
12:52:14.379,1,19536,160.817
12:52:14.411,1,19551,160.642
12:52:14.412,2,23484,83.753
12:52:14.418,0,26717,479.741
12:52:14.443,2,23495,73.362
12:52:14.455,1,19566,159.651
12:52:14.458,0,26727,479.658
12:52:14.488,2,23507,75.977
12:52:14.496,1,19579,159.358
12:52:14.500,0,26738,480.253
12:52:14.529,2,23520,86.916
12:52:14.532,0,26748,480.462
12:52:14.539,1,19594,160.355
12:52:14.571,1,19610,159.919
12:52:14.572,2,23533,84.854
12:52:14.577,0,26760,480.911
12:52:14.603,2,23548,74.334
12:52:14.617,1,19628,161.896
12:52:14.618,0,26770,480.689
12:52:14.648,2,23559,76.802
12:52:14.657,1,19643,161.251
12:52:14.660,0,26780,480.007
12:52:14.689,2,23571,86.032
12:52:14.692,0,26789,480.506
12:52:14.699,1,19656,160.056
12:52:14.731,1,19668,160.183
12:52:14.732,2,23583,83.383
12:52:14.737,0,26800,480.994
12:52:14.763,2,23596,74.252
12:52:14.775,1,19682,158.779
12:52:14.778,0,26810,480.367
12:52:14.838,2,23719,107.120
12:52:14.845,0,26933,504.716
12:52:14.848,1,19814,190.668
12:52:14.859,2,23730,96.176
12:52:14.889,2,23743,51.667
12:52:14.896,0,26943,524.304
12:52:14.901,0,26955,483.317
12:52:14.914,1,19839,216.100
12:52:14.930,2,23756,72.246
12:52:14.932,0,26966,474.437
12:52:14.938,1,19851,208.043
12:52:14.970,2,23769,82.003
12:52:14.977,0,26975,476.439
12:52:14.978,1,19862,204.042
12:52:15.009,1,19872,162.773
12:52:15.012,2,23781,82.642
12:52:15.018,0,26985,486.404
12:52:15.044,2,23795,73.581
12:52:15.051,1,19881,194.967
12:52:15.060,0,26995,483.839
12:52:15.089,2,23809,77.105
12:52:15.093,0,27005,474.614
12:52:15.096,1,19890,199.228
12:52:15.130,2,23822,86.825
12:52:15.136,1,19900,198.932
12:52:15.137,0,27013,476.481
12:52:15.171,2,23834,82.834
12:52:15.179,1,19911,200.560
12:52:15.179,0,27024,486.968
12:52:15.203,2,23846,73.245
12:52:15.210,1,19921,201.055
12:52:15.221,0,27036,484.526
12:52:15.247,2,23858,76.387
12:52:15.252,0,27046,474.326
12:52:15.254,1,19931,204.015
12:52:15.290,2,23871,86.939
12:52:15.297,1,19942,201.218
12:52:15.297,0,27056,453.142
12:52:15.332,2,23884,84.506
12:52:15.337,1,19953,200.953
12:52:15.339,0,27067,479.096
12:52:15.363,2,23897,73.817
12:52:15.378,1,19962,200.077
12:52:15.380,0,27077,479.989
12:52:15.409,2,23911,77.505
12:52:15.410,1,19971,200.337
12:52:15.412,0,27087,480.130
12:52:15.450,2,23924,87.237
12:52:15.454,1,19981,200.337
12:52:15.457,0,27097,480.168
12:52:15.492,2,23937,83.107
12:52:15.496,1,19994,200.216
12:52:15.499,0,27108,480.487
12:52:15.523,2,23949,73.293
12:52:15.537,1,20005,200.293
12:52:15.541,0,27118,480.557
12:52:15.568,2,23961,76.216
12:52:15.573,0,27129,480.579
12:52:15.579,1,20016,200.973
12:52:15.610,2,23973,86.813
12:52:15.610,1,20027,200.611
12:52:15.618,0,27139,481.300
12:52:15.652,2,23986,84.441
12:52:15.655,1,20038,200.980
12:52:15.659,0,27150,479.947
12:52:15.683,2,24000,74.043
12:52:15.697,1,20048,200.480
12:52:15.701,0,27161,479.833
12:52:15.729,2,24014,76.832
12:52:15.733,0,27170,480.360
12:52:15.739,1,20058,202.317
12:52:15.770,2,24025,86.728
12:52:15.771,1,20069,192.162
12:52:15.777,0,27181,480.639
12:52:15.812,2,24039,83.746
12:52:15.815,1,20082,205.374
12:52:15.843,2,24050,73.751
12:52:15.854,0,27304,515.624
12:52:15.858,1,20095,202.899
12:52:15.864,0,27315,483.672
12:52:15.888,2,24063,76.355
12:52:15.899,1,20105,203.082
12:52:15.900,0,27326,488.143
12:52:15.930,2,24075,87.272
12:52:15.931,1,20119,192.227
12:52:15.941,0,27337,484.950
12:52:15.973,0,27346,474.617
12:52:15.973,2,24090,85.304
12:52:15.976,1,20133,205.812
12:52:16.003,2,24102,73.638
12:52:16.017,1,20147,202.602
12:52:16.018,0,27356,477.220
12:52:16.048,2,24115,76.046
12:52:16.059,1,20158,202.423
12:52:16.060,0,27366,487.052
12:52:16.091,2,24127,87.463
12:52:16.091,1,20171,192.493
12:52:16.102,0,27377,484.118
12:52:16.133,2,24141,84.542
12:52:16.133,0,27389,474.537
12:52:16.136,1,20187,205.141
12:52:16.164,2,24153,73.537
12:52:16.178,1,20204,202.873
12:52:16.179,0,27400,478.311
12:52:16.209,2,24165,76.401
12:52:16.221,1,20219,203.678
12:52:16.221,0,27410,488.143
12:52:16.251,2,24178,87.010
12:52:16.251,1,20233,192.517
12:52:16.262,0,27420,484.734
12:52:16.294,0,27430,440.793
12:52:16.294,2,24189,85.837
12:52:16.297,1,20247,206.168
12:52:16.323,2,24202,73.531
12:52:16.339,1,20262,203.214
12:52:16.339,0,27441,480.027
12:52:16.368,2,24215,76.341
12:52:16.380,0,27451,480.373
12:52:16.381,1,20280,203.293
12:52:16.411,2,24229,87.386
12:52:16.412,1,20295,192.014
12:52:16.422,0,27460,480.635
12:52:16.453,2,24242,84.745
12:52:16.454,0,27469,481.177
12:52:16.457,1,20310,205.764
12:52:16.483,2,24255,73.065
12:52:16.498,1,20322,201.306
12:52:16.498,0,27479,481.268
12:52:16.529,2,24267,76.506
12:52:16.541,0,27490,481.314
12:52:16.541,1,20337,203.492
12:52:16.570,2,24278,86.909
12:52:16.571,1,20352,191.128
12:52:16.581,0,27500,479.983
12:52:16.612,2,24290,83.546
12:52:16.614,0,27511,480.836
12:52:16.616,1,20369,204.959
12:52:16.644,2,24304,74.023
12:52:16.657,1,20382,200.752
12:52:16.658,0,27521,479.533
12:52:16.689,2,24317,77.016
12:52:16.699,1,20396,201.746
12:52:16.699,0,27531,479.639
12:52:16.731,2,24330,86.660
12:52:16.734,1,20410,194.124
12:52:16.742,0,27541,480.368
12:52:16.773,2,24342,83.649
12:52:16.774,0,27551,480.292
12:52:16.775,1,20424,204.242
12:52:16.835,2,24452,105.074
12:52:16.847,0,27662,508.163
12:52:16.852,1,20552,235.517
12:52:16.854,2,24465,81.747
12:52:16.881,0,27673,501.723
12:52:16.889,1,20563,232.086
12:52:16.895,2,24478,61.035
12:52:16.898,0,27685,477.142
12:52:16.900,1,20575,201.193
12:52:16.929,2,24491,75.103
12:52:16.939,0,27695,485.845
12:52:16.940,1,20587,207.085
12:52:16.970,2,24505,75.093
12:52:16.971,1,20599,195.883
12:52:16.979,0,27705,481.867
12:52:17.011,2,24517,82.359
12:52:17.016,1,20610,165.253
12:52:17.021,0,27716,482.164
12:52:17.053,2,24529,83.519
12:52:17.054,0,27727,472.860
12:52:17.057,1,20620,198.728
12:52:17.084,2,24542,73.567
12:52:17.098,0,27736,484.353
12:52:17.099,1,20631,199.612
12:52:17.130,2,24556,77.502
12:52:17.131,1,20642,191.286
12:52:17.140,0,27746,482.443
12:52:17.171,2,24568,87.132
12:52:17.175,1,20653,204.548
12:52:17.182,0,27758,482.645
12:52:17.212,2,24581,82.715
12:52:17.214,0,27768,472.420
12:52:17.217,1,20664,201.623
12:52:17.244,2,24593,73.631
12:52:17.259,1,20674,202.322
12:52:17.259,0,27780,486.251
12:52:17.286,2,24605,74.333
12:52:17.291,1,20684,192.537
12:52:17.300,0,27791,454.541
12:52:17.332,2,24619,88.457
12:52:17.335,1,20693,204.434
12:52:17.342,0,27803,477.166
12:52:17.373,2,24634,87.899
12:52:17.374,0,27815,476.719
12:52:17.377,1,20705,202.522
12:52:17.404,2,24646,72.830
12:52:17.419,0,27825,480.766
12:52:17.419,1,20717,202.505
12:52:17.448,2,24657,75.428
12:52:17.452,1,20731,192.887
12:52:17.459,0,27833,480.517
12:52:17.491,2,24670,87.911
12:52:17.496,1,20743,205.362
12:52:17.502,0,27843,480.576
12:52:17.533,2,24682,84.956
12:52:17.534,0,27853,480.613
12:52:17.538,1,20756,203.009
12:52:17.564,2,24697,73.540
12:52:17.579,0,27864,481.776
12:52:17.580,1,20767,202.345
12:52:17.610,2,24709,77.532
12:52:17.611,1,20778,192.095
12:52:17.620,0,27874,480.291
12:52:17.651,2,24722,87.139
12:52:17.656,1,20790,204.846
12:52:17.662,0,27886,480.848
12:52:17.694,2,24735,83.817
12:52:17.694,0,27898,480.749
12:52:17.697,1,20800,201.489
12:52:17.724,2,24747,73.213
12:52:17.739,0,27908,480.677
12:52:17.740,1,20812,202.425
12:52:17.770,2,24760,76.999
12:52:17.771,1,20824,192.269
12:52:17.780,0,27917,480.561
12:52:17.811,2,24772,87.110
12:52:17.816,1,20836,205.198
12:52:17.846,0,28027,504.130
12:52:17.853,2,24784,83.138
12:52:17.858,1,20849,202.011
12:52:17.870,0,28036,496.418
12:52:17.884,2,24797,73.143
12:52:17.899,1,20860,202.319
12:52:17.902,0,28046,482.963
12:52:17.930,2,24811,77.111
12:52:17.931,1,20871,191.713
12:52:17.933,0,28055,474.407
12:52:17.971,2,24823,87.203
12:52:17.976,1,20882,204.510
12:52:17.976,0,28064,474.806
12:52:18.013,2,24836,83.511
12:52:18.017,1,20893,201.589
12:52:18.020,0,28073,486.599
12:52:18.044,2,24849,73.113
12:52:18.059,1,20905,202.157
12:52:18.060,0,28082,481.823
12:52:18.089,2,24860,75.592
12:52:18.092,1,20919,193.478
12:52:18.102,0,28092,482.813
12:52:18.130,2,24872,86.549
12:52:18.134,0,28104,472.034
12:52:18.136,1,20933,205.441
12:52:18.173,2,24886,84.654
12:52:18.179,1,20949,203.621
12:52:18.180,0,28116,486.004
12:52:18.204,2,24898,73.911
12:52:18.220,1,20963,203.142
12:52:18.221,0,28128,481.789
12:52:18.249,2,24911,76.165
12:52:18.252,1,20976,192.792
12:52:18.262,0,28138,482.550
12:52:18.291,2,24923,87.511
12:52:18.294,0,28147,450.542
12:52:18.297,1,20989,205.072
12:52:18.333,2,24936,84.363
12:52:18.339,1,21005,202.411
12:52:18.340,0,28159,480.345
12:52:18.365,2,24952,73.622
12:52:18.381,1,21022,201.875
12:52:18.381,0,28170,479.557
12:52:18.410,2,24965,77.047
12:52:18.412,1,21035,192.050
12:52:18.422,0,28182,489.774
12:52:18.451,2,24976,86.497
12:52:18.454,0,28194,479.265
12:52:18.458,1,21050,205.861
12:52:18.493,2,24988,83.518
12:52:18.498,1,21063,201.459
12:52:18.499,0,28205,480.123
12:52:18.524,2,25001,73.392
12:52:18.540,1,21077,201.858
12:52:18.540,0,28216,480.424
12:52:18.570,2,25013,76.864
12:52:18.572,1,21091,191.841
12:52:18.582,0,28226,480.103
12:52:18.612,2,25026,88.192
12:52:18.614,0,28238,480.272
12:52:18.618,1,21106,205.753
12:52:18.654,2,25039,83.754
12:52:18.658,0,28249,478.992
12:52:18.659,1,21123,202.070
12:52:18.684,2,25052,72.203
12:52:18.700,0,28260,480.096
12:52:18.700,1,21139,202.432
12:52:18.730,2,25066,76.194
12:52:18.735,1,21156,195.680
12:52:18.742,0,28271,480.418
12:52:18.771,2,25079,86.987
12:52:18.774,0,28282,480.329
12:52:18.778,1,21173,206.431
12:52:18.834,2,25189,104.431
12:52:18.845,0,28394,505.332
12:52:18.852,1,21301,234.400
12:52:18.861,2,25198,89.644
12:52:18.890,0,28403,510.087
12:52:18.894,2,25214,60.907
