wall_time,cam_index,rtp_seq,network_ms
11:23:43.892,1,44496,432.7274
11:23:43.892,0,51666,411.0581
11:23:43.892,2,59058,412.4737
11:23:43.912,1,44507,431.7140
11:23:43.925,2,59071,392.1630
11:23:43.958,0,51676,425.5768
11:23:43.959,2,59084,394.2597
11:23:43.959,1,44519,426.7280
11:23:43.962,0,51686,400.6041
11:23:44.023,1,44531,461.2695
11:23:44.029,2,59096,416.6162
11:23:44.030,0,51696,421.7432
11:23:44.047,2,59108,411.4806
11:23:44.048,0,51706,363.7169
11:23:44.048,1,44543,440.1174
11:23:44.103,0,51716,413.5742
11:23:44.103,2,59121,416.2801
11:23:44.103,1,44555,418.8947
11:23:44.115,2,59135,346.3784
11:23:44.116,1,44567,427.0615
11:23:44.122,0,51845,293.1622
11:23:44.162,0,51857,315.5964
11:23:44.166,1,44579,419.1008
11:23:44.166,2,59148,338.7538
11:23:44.230,0,51868,379.0368
11:23:44.235,2,59160,402.6444
11:23:44.235,1,44593,465.8099
11:23:44.241,1,44606,407.5326
11:23:44.244,0,51878,388.9261
11:23:44.246,2,59171,403.2291
11:23:44.305,2,59184,412.6990
11:23:44.305,1,44617,466.4533
11:23:44.307,0,51889,415.3666
11:23:44.317,0,51899,358.8643
11:23:44.321,1,44630,429.0382
11:23:44.322,2,59197,397.0237
11:23:44.364,1,44643,452.0214
11:23:44.365,0,51909,402.7936
11:23:44.365,2,59209,406.8278
11:23:44.391,1,44654,431.3874
11:23:44.454,0,51918,424.1693
11:23:44.454,2,59222,425.2528
11:23:44.460,1,44667,436.8908
11:23:44.460,0,51928,412.3589
11:23:44.460,2,59234,413.1126
11:23:44.477,0,51938,374.6860
11:23:44.482,1,44678,434.5020
11:23:44.504,2,59247,400.8222
11:23:44.524,2,59258,408.3342
11:23:44.524,0,51948,401.6939
11:23:44.524,1,44690,420.9900
11:23:44.600,1,44703,483.8177
11:23:44.600,0,51958,438.1392
11:23:44.601,2,59271,434.4483
11:23:44.607,2,59283,371.7690
11:23:44.607,1,44714,441.5071
11:23:44.607,0,51968,377.2567
11:23:44.662,2,59296,415.9935
11:23:44.662,1,44725,426.7827
11:23:44.663,0,51979,418.6873
11:23:44.679,0,51989,371.8566
11:23:44.681,1,44738,440.8518
11:23:44.684,2,59308,379.4930
11:23:44.855,0,51999,537.6275
11:23:44.935,0,52010,570.2083
11:23:44.940,0,52020,486.7861
11:23:44.942,1,44749,637.3207
11:23:44.947,0,52030,486.6815
11:23:44.953,2,59322,631.1383
11:23:44.960,1,44762,639.7686
11:23:44.961,0,52041,483.6755
11:23:44.965,1,44775,600.8381
11:23:44.966,0,52051,442.2141
11:23:44.970,2,59333,604.6542
11:23:44.974,1,44785,583.5425
11:23:44.975,0,52060,374.4330
11:23:44.975,2,59346,520.9575
11:23:44.983,1,44798,523.1793
11:23:45.035,2,59359,574.9742
11:23:45.035,1,44812,552.9389
11:23:45.043,1,44823,519.0988
11:23:45.043,2,59372,539.5441
11:23:45.045,0,52070,438.2464
11:23:45.048,1,44834,447.8042
11:23:45.048,2,59384,524.4187
11:23:45.052,0,52080,389.2366
11:23:45.115,1,44846,507.6159
11:23:45.120,2,59395,519.1041
11:23:45.120,0,52090,441.4102
11:23:45.125,1,44859,462.9686
11:23:45.126,0,52217,271.1852
11:23:45.128,2,59407,521.0045
11:23:45.189,2,59421,527.3513
11:23:45.200,1,44874,519.1206
11:23:45.201,0,52228,266.2566
11:23:45.206,1,45013,263.9536
11:23:45.206,0,52239,265.9553
11:23:45.213,2,59434,529.4530
11:23:45.268,0,52250,321.0622
11:23:45.268,1,45040,307.6957
11:23:45.268,2,59567,314.7489
11:23:45.281,1,45053,315.5147
11:23:45.285,0,52260,324.6546
11:23:45.286,2,59606,315.5462
11:23:45.340,1,45065,365.5822
11:23:45.344,2,59619,368.7766
11:23:45.344,0,52269,378.2947
11:23:45.356,0,52280,381.6917
11:23:45.363,1,45078,379.8313
11:23:45.363,2,59644,327.4884
11:23:45.419,1,45092,383.7846
11:23:45.420,2,59656,376.3392
11:23:45.420,0,52292,374.3560
11:23:45.441,0,52302,389.3718
11:23:45.442,1,45105,398.7675
11:23:45.444,2,59669,396.2350
11:23:45.482,1,45117,433.9465
11:23:45.482,2,59681,362.4972
11:23:45.484,0,52313,364.0087
11:23:45.554,1,45128,439.0750
11:23:45.554,0,52323,428.2670
11:23:45.555,2,59694,427.0786
11:23:45.566,0,52332,365.2748
11:23:45.567,1,45140,441.7256
11:23:45.567,2,59707,377.8636
11:23:45.624,0,52341,417.8567
11:23:45.624,2,59719,410.6968
11:23:45.624,1,45151,423.9988
11:23:45.630,1,45163,423.6004
11:23:45.635,2,59732,366.6484
11:23:45.647,0,52350,379.0393
11:23:45.691,1,45177,423.4972
11:23:45.693,2,59745,407.8570
11:23:45.694,0,52363,408.7979
11:23:45.724,1,45188,443.3170
11:23:45.724,2,59757,380.4620
11:23:45.779,1,45199,439.6259
11:23:45.797,2,59769,433.8851
11:23:45.832,0,52372,488.2388
11:23:45.834,1,45213,471.5128
11:23:45.834,2,59780,414.6261
11:23:45.843,1,45224,423.9721
11:23:45.843,2,59792,399.0032
11:23:45.851,0,52381,494.8097
11:23:45.855,0,52390,435.3472
11:23:45.861,0,52399,420.0709
11:23:45.910,1,45236,468.3352
11:23:45.916,2,59804,433.6878
11:23:45.916,0,52409,431.6198
11:23:45.925,1,45248,443.3396
11:23:45.926,0,52418,372.0188
11:23:45.926,2,59818,371.5472
11:23:45.992,1,45261,438.3491
11:23:45.992,0,52428,425.8897
11:23:45.992,2,59829,425.2355
11:23:45.998,0,52439,373.7150
11:23:46.001,1,45274,434.3461
11:23:46.001,2,59842,377.1987
11:23:46.087,1,45289,462.2664
11:23:46.087,0,52449,440.5261
11:23:46.087,2,59853,452.9246
