wall_time,cam,rtp_seq,pipeline_ms,dropped_nals
10:28:00.062,0,4879,2.240,0
10:28:00.106,0,4994,1.245,0
10:28:00.125,2,18197,1.199,0
10:28:00.127,1,9765,2.021,0
10:28:00.128,0,5002,0.302,0
10:28:00.139,2,18209,0.327,0
10:28:00.143,1,9779,0.355,0
10:28:00.158,0,5011,0.350,0
10:28:00.181,2,18220,0.262,0
10:28:00.185,1,9793,0.406,0
10:28:00.199,0,5021,0.363,0
10:28:00.213,2,18231,0.199,0
10:28:00.217,1,9806,0.342,0
10:28:00.240,0,5030,0.352,0
10:28:00.257,2,18242,0.211,0
10:28:00.262,1,9818,0.429,0
10:28:00.282,0,5040,0.398,0
10:28:00.300,2,18254,0.243,0
10:28:00.304,1,9831,0.401,0
10:28:00.314,0,5050,0.318,0
10:28:00.342,2,18266,0.460,0
10:28:00.345,1,9844,0.508,0
10:28:00.358,0,5061,0.435,0
10:28:00.374,2,18276,0.289,0
10:28:00.386,1,9857,0.465,0
10:28:00.400,0,5071,0.290,0
10:28:00.417,1,9869,0.284,0
10:28:00.419,2,18288,0.234,0
10:28:00.441,0,5082,0.232,0
10:28:00.460,2,18300,0.370,0
10:28:00.462,1,9882,0.272,0
10:28:00.482,0,5095,0.257,0
10:28:00.503,2,18313,1.096,0
10:28:00.504,1,9895,0.272,0
10:28:00.514,0,5108,0.570,0
10:28:00.533,2,18323,0.230,0
10:28:00.545,1,9908,0.366,0
10:28:00.558,0,5119,0.611,0
10:28:00.577,1,9921,0.303,0
10:28:00.579,2,18335,0.174,0
10:28:00.600,0,5128,0.576,0
10:28:00.620,2,18346,0.301,0
10:28:00.622,1,9933,0.572,0
10:28:00.642,0,5138,0.571,0
10:28:00.662,2,18359,0.337,0
10:28:00.663,1,9946,0.562,0
10:28:00.674,0,5149,0.248,0
10:28:00.693,2,18371,0.246,0
10:28:00.705,1,9959,0.554,0
10:28:00.718,0,5160,0.293,0
10:28:00.737,1,9972,0.456,0
10:28:00.738,2,18383,0.269,0
10:28:00.760,0,5171,0.246,0
10:28:00.780,2,18394,0.313,0
10:28:00.781,1,9984,0.344,0
10:28:00.802,0,5182,0.273,0
10:28:00.822,2,18405,0.278,0
10:28:00.823,1,9997,0.274,0
10:28:00.834,0,5193,0.256,0
10:28:00.853,2,18416,0.308,0
10:28:00.865,1,10009,0.280,0
10:28:00.878,0,5204,0.285,0
10:28:00.897,1,10021,0.257,0
10:28:00.898,2,18427,0.251,0
10:28:00.920,0,5215,0.297,0
10:28:00.940,2,18438,0.227,0
10:28:00.942,1,10033,0.318,0
10:28:00.962,0,5226,0.324,0
10:28:00.982,2,18449,0.285,0
10:28:00.983,1,10047,0.318,0
10:28:00.994,0,5237,0.282,0
10:28:01.014,2,18461,0.247,0
10:28:01.025,1,10060,0.326,0
10:28:01.038,0,5248,0.287,0
10:28:01.057,1,10071,0.261,0
10:28:01.058,2,18474,0.292,0
10:28:01.098,0,5345,0.992,0
10:28:01.100,2,18485,0.244,0
10:28:01.102,1,10084,0.319,0
10:28:01.121,0,5356,0.670,0
10:28:01.142,2,18497,0.314,0
10:28:01.143,1,10098,0.352,0
10:28:01.162,0,5369,0.802,0
10:28:01.174,2,18509,0.302,0
10:28:01.185,1,10111,0.251,0
10:28:01.203,0,5380,0.786,0
10:28:01.217,1,10124,0.262,0
10:28:01.218,2,18519,0.278,0
10:28:01.235,0,5393,0.399,0
10:28:01.260,2,18529,0.237,0
10:28:01.262,1,10136,0.295,0
10:28:01.279,0,5404,0.536,0
10:28:01.302,2,18540,0.482,0
10:28:01.303,1,10149,0.353,0
10:28:01.320,0,5415,0.504,0
10:28:01.334,2,18551,0.517,0
10:28:01.345,1,10161,0.349,0
10:28:01.362,0,5425,0.417,0
10:28:01.378,1,10175,0.433,0
10:28:01.378,2,18561,0.419,0
10:28:01.394,0,5435,0.400,0
10:28:01.420,2,18573,0.376,0
10:28:01.423,1,10188,0.329,0
10:28:01.439,0,5446,0.344,0
10:28:01.462,2,18584,0.315,0
10:28:01.464,1,10199,0.609,0
10:28:01.481,0,5459,0.337,0
10:28:01.494,2,18595,0.232,0
10:28:01.505,1,10212,0.459,0
10:28:01.523,0,5471,0.434,0
10:28:01.537,1,10225,0.295,0
10:28:01.538,2,18606,0.294,0
10:28:01.554,0,5482,0.306,0
10:28:01.580,2,18617,0.286,0
10:28:01.583,1,10238,0.414,0
10:28:01.599,0,5494,0.353,0
10:28:01.622,2,18628,0.328,0
10:28:01.623,1,10251,0.305,0
10:28:01.641,0,5507,0.377,0
10:28:01.654,2,18639,0.240,0
10:28:01.666,1,10263,0.292,0
10:28:01.682,0,5518,0.318,0
10:28:01.697,1,10276,0.331,0
10:28:01.699,2,18651,0.296,0
10:28:01.715,0,5531,0.305,0
10:28:01.741,2,18663,0.450,0
10:28:01.743,1,10288,0.326,0
10:28:01.760,0,5543,0.336,0
10:28:01.782,2,18675,0.330,0
10:28:01.784,1,10301,0.343,0
10:28:01.801,0,5556,0.450,0
10:28:01.814,2,18687,0.297,0
10:28:01.826,1,10314,0.331,0
10:28:01.843,0,5568,0.564,0
10:28:01.857,1,10326,0.305,0
10:28:01.860,2,18701,0.330,0
10:28:01.874,0,5576,0.356,0
10:28:01.901,2,18715,0.221,0
10:28:01.903,1,10338,0.319,0
10:28:01.920,0,5586,0.465,0
10:28:01.943,2,18727,0.507,0
10:28:01.944,1,10352,0.292,0
10:28:01.961,0,5596,0.425,0
10:28:01.974,2,18738,0.500,0
10:28:01.986,1,10365,0.358,0
10:28:02.003,0,5607,0.533,0
