wall_time,cam,rtp_seq,pipeline_ms,dropped_nals
12:11:43.778,0,13831,1.076,0
12:11:43.819,0,13927,1.365,0
12:11:43.821,2,20997,1.295,0
12:11:43.823,1,18507,0.972,0
12:11:43.843,0,13939,0.543,0
12:11:43.843,1,18522,0.405,0
12:11:43.847,2,21010,0.501,0
12:11:43.874,0,13951,0.433,0
12:11:43.886,1,18537,0.403,0
12:11:43.888,2,21024,0.300,0
12:11:43.914,0,13960,0.408,0
12:11:43.917,1,18551,0.371,0
12:11:43.932,2,21038,0.665,0
12:11:43.955,0,13970,0.503,0
12:11:43.962,2,21049,0.196,0
12:11:43.962,1,18564,0.406,0
12:11:43.996,0,13980,0.312,0
12:11:44.003,2,21060,0.563,0
12:11:44.003,1,18577,0.400,0
12:11:44.028,0,13989,0.159,0
12:11:44.044,2,21071,0.711,0
12:11:44.045,1,18591,0.453,0
12:11:44.073,0,13999,0.222,0
12:11:44.077,1,18605,0.350,0
12:11:44.086,2,21083,0.480,0
12:11:44.115,0,14008,0.254,0
12:11:44.118,2,21096,0.608,0
12:11:44.121,1,18619,0.435,0
12:11:44.159,0,14018,0.627,0
12:11:44.163,2,21109,0.649,0
12:11:44.163,1,18632,0.507,0
12:11:44.188,0,14027,0.111,0
12:11:44.203,2,21121,0.738,0
12:11:44.205,1,18646,0.489,0
12:11:44.233,0,14036,0.156,0
12:11:44.237,1,18660,0.543,0
12:11:44.245,2,21133,0.366,0
12:11:44.275,0,14045,0.291,0
12:11:44.277,2,21146,0.254,0
12:11:44.282,1,18672,0.392,0
12:11:44.317,0,14054,0.374,0
12:11:44.322,2,21158,0.592,0
12:11:44.322,1,18682,0.176,0
12:11:44.349,0,14063,0.544,0
12:11:44.364,2,21169,0.704,0
12:11:44.364,1,18691,0.158,0
12:11:44.393,0,14072,0.570,0
12:11:44.396,1,18702,0.200,0
12:11:44.406,2,21180,0.334,0
12:11:44.435,0,14081,0.200,0
12:11:44.437,2,21194,0.492,0
12:11:44.440,1,18713,0.372,0
12:11:44.476,0,14090,0.259,0
12:11:44.481,2,21205,0.294,0
12:11:44.483,1,18724,0.615,0
12:11:44.508,0,14099,0.158,0
12:11:44.523,2,21218,0.151,0
12:11:44.524,1,18734,0.485,0
12:11:44.552,0,14108,0.124,0
12:11:44.565,1,18744,0.835,0
12:11:44.565,2,21230,0.136,0
12:11:44.594,0,14117,0.128,0
12:11:44.596,1,18755,0.285,0
12:11:44.597,2,21243,0.144,0
12:11:44.635,0,14126,0.343,0
12:11:44.641,1,18766,0.387,0
12:11:44.641,2,21255,0.130,0
12:11:44.676,0,14135,0.285,0
12:11:44.683,1,18778,0.381,0
12:11:44.683,2,21267,0.144,0
12:11:44.709,0,14144,0.333,0
12:11:44.725,1,18791,0.587,0
12:11:44.726,2,21279,0.253,0
12:11:44.753,0,14153,0.258,0
12:11:44.757,2,21291,0.314,0
12:11:44.757,1,18803,0.646,0
12:11:44.801,2,21302,0.169,0
12:11:44.802,1,18815,1.314,0
12:11:44.809,0,14225,0.582,0
12:11:44.841,0,14236,0.304,0
12:11:44.843,2,21314,0.142,0
12:11:44.843,1,18826,0.548,0
12:11:44.873,0,14249,0.426,0
12:11:44.885,1,18837,0.367,0
12:11:44.886,2,21326,0.147,0
12:11:44.915,0,14261,0.720,0
12:11:44.916,1,18849,0.292,0
12:11:44.917,2,21338,0.117,0
12:11:44.956,0,14272,0.496,0
12:11:44.961,1,18860,0.433,0
12:11:44.961,2,21350,0.134,0
12:11:44.997,0,14283,0.595,0
12:11:45.003,1,18870,0.496,0
12:11:45.003,2,21361,0.178,0
12:11:45.029,0,14294,0.528,0
12:11:45.045,1,18881,0.434,0
12:11:45.046,2,21373,0.206,0
12:11:45.074,0,14305,0.387,0
12:11:45.076,1,18891,0.547,0
12:11:45.077,2,21385,0.161,0
12:11:45.116,0,14315,0.392,0
12:11:45.118,1,18901,0.574,0
12:11:45.121,2,21397,0.160,0
12:11:45.157,0,14325,0.475,0
12:11:45.162,1,18912,0.492,0
12:11:45.163,2,21409,0.264,0
12:11:45.189,0,14335,0.439,0
12:11:45.203,1,18922,0.700,0
12:11:45.206,2,21421,0.247,0
12:11:45.235,0,14345,0.314,0
12:11:45.237,2,21433,0.161,0
12:11:45.244,1,18933,0.234,0
12:11:45.276,0,14355,0.618,0
12:11:45.276,1,18944,0.538,0
12:11:45.283,2,21446,0.151,0
12:11:45.317,0,14365,0.695,0
12:11:45.318,1,18955,0.271,0
12:11:45.324,2,21458,0.120,0
12:11:45.349,0,14376,0.464,0
12:11:45.363,1,18966,0.310,0
12:11:45.366,2,21471,0.162,0
12:11:45.393,0,14386,0.399,0
12:11:45.397,2,21484,0.148,0
12:11:45.404,1,18979,0.305,0
12:11:45.436,0,14397,0.669,0
12:11:45.443,2,21496,0.149,0
12:11:45.445,1,18990,0.372,0
12:11:45.476,0,14408,0.582,0
12:11:45.477,1,19001,0.246,0
12:11:45.483,2,21508,0.150,0
12:11:45.517,0,14418,0.732,0
12:11:45.521,1,19012,0.269,0
12:11:45.526,2,21520,0.147,0
12:11:45.549,0,14429,0.402,0
12:11:45.557,2,21532,0.182,0
12:11:45.563,1,19024,0.426,0
12:11:45.593,0,14438,0.464,0
12:11:45.603,2,21544,0.197,0
12:11:45.605,1,19035,0.345,0
12:11:45.636,0,14449,0.678,0
12:11:45.637,1,19046,0.252,0
12:11:45.643,2,21555,0.150,0
12:11:45.677,0,14461,0.563,0
12:11:45.681,1,19058,0.282,0
12:11:45.686,2,21567,0.141,0
12:11:45.709,0,14471,0.324,0
12:11:45.717,2,21579,0.235,0
12:11:45.723,1,19070,0.384,0
12:11:45.753,0,14482,0.337,0
12:11:45.762,2,21591,0.173,0
12:11:45.765,1,19081,0.367,0
12:11:45.822,0,14590,1.023,0
12:11:45.826,1,19187,0.985,0
12:11:45.836,2,21705,1.038,0
12:11:45.845,0,14603,0.903,0
12:11:45.868,1,19200,19.733,0
12:11:45.875,0,14615,0.267,0
12:11:45.885,2,21719,41.613,0
12:11:45.886,2,21731,0.492,0
12:11:45.892,1,19214,0.397,0
12:11:45.916,0,14627,0.461,0
12:11:45.923,1,19227,0.500,0
12:11:45.927,2,21744,0.374,0
12:11:45.956,0,14638,0.510,0
12:11:45.961,2,21757,0.558,0
12:11:45.964,1,19241,0.602,0
12:11:45.997,0,14649,0.302,0
12:11:46.002,2,21770,0.605,0
12:11:46.006,1,19254,0.653,0
12:11:46.029,0,14660,0.366,0
12:11:46.044,2,21782,0.499,0
12:11:46.046,1,19267,0.555,0
12:11:46.074,0,14671,0.336,0
12:11:46.077,1,19280,0.534,0
12:11:46.086,2,21794,0.306,0
12:11:46.116,0,14681,0.497,0
12:11:46.117,2,21807,0.398,0
12:11:46.122,1,19293,0.634,0
12:11:46.157,0,14691,0.276,0
12:11:46.162,2,21819,0.794,0
12:11:46.163,1,19305,0.561,0
12:11:46.189,0,14702,0.218,0
12:11:46.204,2,21831,0.745,0
12:11:46.205,1,19318,0.432,0
12:11:46.234,0,14713,0.488,0
12:11:46.237,1,19330,0.425,0
12:11:46.247,2,21844,1.055,0
12:11:46.276,0,14724,0.451,0
12:11:46.278,2,21856,0.590,0
12:11:46.281,1,19341,0.421,0
12:11:46.317,0,14735,0.253,0
12:11:46.322,2,21869,0.710,0
12:11:46.324,1,19354,0.509,0
12:11:46.349,0,14746,0.146,0
12:11:46.364,2,21881,0.467,0
12:11:46.365,1,19366,0.452,0
12:11:46.393,0,14756,0.244,0
12:11:46.406,1,19379,0.336,0
12:11:46.406,2,21894,0.256,0
12:11:46.437,0,14767,2.028,0
12:11:46.438,2,21906,0.359,0
12:11:46.439,1,19391,0.476,0
12:11:46.477,0,14777,0.646,0
12:11:46.482,1,19403,0.847,0
12:11:46.482,2,21918,0.337,0
12:11:46.517,0,14788,0.258,0
12:11:46.523,1,19415,0.198,0
12:11:46.524,2,21930,0.171,0
12:11:46.549,0,14798,0.126,0
12:11:46.566,1,19427,0.502,0
12:11:46.566,2,21942,0.181,0
12:11:46.593,0,14808,0.160,0
12:11:46.597,1,19439,0.181,0
12:11:46.598,2,21955,0.289,0
12:11:46.636,0,14819,0.259,0
12:11:46.642,1,19451,0.187,0
12:11:46.643,2,21968,0.216,0
12:11:46.676,0,14830,0.394,0
12:11:46.683,1,19463,0.152,0
12:11:46.685,2,21981,0.414,0
12:11:46.717,0,14840,0.340,0
12:11:46.725,1,19476,0.148,0
12:11:46.726,2,21993,0.320,0
12:11:46.749,0,14851,0.135,0
12:11:46.757,1,19488,0.378,0
12:11:46.758,2,22005,0.477,0
12:11:46.802,2,22018,0.447,0
12:11:46.802,1,19500,0.472,0
12:11:46.820,0,14958,0.845,0
12:11:46.845,2,22030,0.343,0
12:11:46.845,1,19512,0.608,0
12:11:46.848,0,14970,7.383,0
12:11:46.884,0,14981,0.401,0
12:11:46.886,1,19524,0.493,0
12:11:46.886,2,22042,0.244,0
12:11:46.914,0,14992,0.206,0
12:11:46.917,1,19536,0.525,0
12:11:46.918,2,22055,0.169,0
