wall_time,cam_index,sample_frame,brisque_score
16:25:16.433,0,5,15.0646
16:25:16.433,1,5,14.5412
16:25:16.435,2,5,20.6628
16:25:16.788,2,10,21.2849
16:25:16.792,1,10,14.2741
16:25:16.807,0,10,12.7941
16:25:17.202,1,15,13.4308
16:25:17.206,2,15,20.7214
16:25:17.212,0,15,11.6013
16:25:17.613,0,20,11.6613
16:25:17.616,2,20,22.7590
16:25:17.621,1,20,12.5558
16:25:18.007,1,25,15.8444
16:25:18.036,0,25,13.3669
16:25:18.036,2,25,23.4680
16:25:18.298,1,30,14.6638
16:25:18.379,0,30,12.6725
16:25:18.384,2,30,24.5563
16:25:18.592,1,35,14.3391
16:25:18.654,2,35,22.3141
16:25:18.669,0,35,14.4836
16:25:18.980,0,40,11.7482
16:25:18.980,1,40,15.9357
16:25:18.997,2,40,25.8810
16:25:19.350,1,45,17.4391
16:25:19.363,0,45,12.1081
16:25:19.390,2,45,28.0222
16:25:19.738,0,50,15.3522
16:25:19.738,1,50,15.4728
16:25:19.757,2,50,24.0788
16:25:20.137,0,55,13.3112
16:25:20.150,2,55,22.8234
16:25:20.150,1,55,14.7346
16:25:20.397,0,60,11.1071
16:25:20.482,1,60,12.7551
16:25:20.489,2,60,21.1310
16:25:20.671,0,65,13.8474
16:25:20.863,1,65,16.9514
16:25:20.867,2,65,22.2453
16:25:20.922,0,70,12.1393
16:25:21.286,1,70,13.9865
16:25:21.293,2,70,22.1633
16:25:21.301,0,75,13.5392
16:25:21.578,1,75,15.0275
16:25:21.579,2,75,24.6677
16:25:21.593,0,80,14.4494
16:25:21.958,1,80,13.0134
16:25:21.966,0,85,13.0392
16:25:21.966,2,80,23.6564
16:25:22.363,2,85,22.6838
16:25:22.364,0,90,12.8815
16:25:22.366,1,85,11.7468
16:25:22.724,1,90,14.2809
16:25:22.759,2,90,22.2360
16:25:22.762,0,95,14.4055
16:25:23.054,1,95,14.1242
16:25:23.118,2,95,22.8322
16:25:23.119,0,100,14.6701
16:25:23.298,1,100,13.4514
16:25:23.390,0,105,22.7243
16:25:23.433,2,100,21.7053
16:25:23.540,1,105,12.4992
16:25:23.725,0,110,11.2780
16:25:23.745,2,105,21.1779
16:25:23.853,1,110,13.5280
16:25:23.937,0,115,11.7014
16:25:24.012,2,110,20.8083
16:25:24.144,1,115,11.4494
16:25:24.248,0,120,11.6926
16:25:24.314,2,115,22.5578
16:25:24.449,1,120,15.8439
16:25:24.580,0,125,12.7316
16:25:24.590,2,120,21.3898
16:25:24.694,1,125,14.6750
16:25:24.877,0,130,13.8098
16:25:24.935,2,125,21.2980
16:25:25.010,1,130,14.6076
16:25:25.154,0,135,12.7057
16:25:25.256,2,130,20.0744
16:25:25.300,1,135,14.1818
16:25:25.496,0,140,13.1413
16:25:25.609,2,135,20.5026
16:25:25.668,1,140,14.0793
16:25:25.741,0,145,12.0925
16:25:26.013,1,145,13.8478
16:25:26.016,2,140,19.6887
16:25:26.070,0,150,12.6750
16:25:26.395,1,150,14.2844
16:25:26.411,2,145,19.9894
16:25:26.415,0,155,12.4177
16:25:26.801,2,150,20.0187
16:25:26.803,0,160,12.8889
16:25:26.804,1,155,14.7590
16:25:27.191,1,160,13.9445
16:25:27.197,0,165,23.8010
16:25:27.204,2,155,20.4142
16:25:27.587,1,165,15.1213
16:25:27.595,2,160,20.8083
16:25:27.610,0,170,13.0246
16:25:28.003,1,170,15.0676
