wall_time,cam_index,sample_frame,brisque_score
18:51:38.924,1,5,33.3054
18:51:38.942,0,5,21.1818
18:51:38.943,2,5,17.2492
18:51:39.135,1,10,26.3425
18:51:39.144,2,10,22.2194
18:51:39.146,0,10,18.9890
18:51:39.348,1,15,27.0685
18:51:39.348,2,15,22.7263
18:51:39.351,0,15,19.1608
18:51:39.552,2,20,20.5695
18:51:39.598,1,20,29.7033
18:51:39.607,0,20,20.3146
18:51:39.780,2,25,19.4431
18:51:39.780,0,25,23.5861
18:51:39.781,1,25,31.6755
18:51:40.039,1,30,39.0788
18:51:40.039,2,30,30.6569
18:51:40.045,0,30,31.4523
18:51:40.243,0,35,28.3054
18:51:40.251,1,35,39.8996
18:51:40.258,2,35,23.4821
18:51:40.450,1,40,39.9406
18:51:40.468,0,40,27.0099
18:51:40.472,2,40,21.7580
18:51:40.649,1,45,40.8420
18:51:40.660,2,45,21.5436
18:51:40.664,0,45,28.0930
18:51:40.865,1,50,41.7541
18:51:40.871,0,50,27.4499
18:51:40.873,2,50,15.5695
18:51:41.067,2,55,25.1022
18:51:41.070,0,55,28.4382
18:51:41.100,1,55,41.7590
18:51:41.288,2,60,30.2565
18:51:41.291,1,60,39.9797
18:51:41.291,0,60,30.7599
18:51:41.496,1,65,38.4182
18:51:41.503,2,65,25.7599
18:51:41.511,0,65,24.3679
18:51:41.703,1,70,39.7541
18:51:41.712,2,70,22.9606
18:51:41.718,0,70,24.1476
18:51:41.940,1,75,38.5578
18:51:41.951,2,75,25.3517
18:51:41.956,0,75,21.5505
18:51:42.114,1,80,38.7868
18:51:42.143,2,80,31.2443
18:51:42.145,0,80,21.0007
18:51:42.307,1,85,42.9431
18:51:42.345,2,85,47.2726
18:51:42.368,0,85,34.4352
18:51:42.550,1,90,40.9431
18:51:42.561,2,90,43.0256
18:51:42.573,0,90,30.0817
18:51:42.762,1,95,41.3874
18:51:42.766,2,95,26.9025
18:51:42.768,0,95,26.4445
18:51:42.959,1,100,40.8498
18:51:42.969,2,100,22.4665
18:51:42.971,0,100,25.5729
18:51:43.119,1,105,41.3884
18:51:43.158,0,105,25.1657
18:51:43.184,2,105,24.2507
18:51:43.354,1,110,41.1306
18:51:43.365,0,110,24.8332
18:51:43.382,2,110,19.7170
18:51:43.554,1,115,45.0480
18:51:43.592,2,115,11.8029
18:51:43.592,0,115,29.6877
18:51:43.709,1,120,43.7350
18:51:43.767,2,120,12.9782
18:51:43.785,0,120,26.4855
18:51:43.915,1,125,42.7297
18:51:43.973,2,125,13.0930
18:51:43.982,0,125,26.6345
18:51:44.113,1,130,42.3478
18:51:44.189,0,130,27.0959
18:51:44.190,2,130,12.7390
18:51:44.311,1,135,41.8605
18:51:44.396,0,135,26.2297
18:51:44.396,2,135,12.6208
18:51:44.511,1,140,41.3732
18:51:44.583,0,140,25.1867
18:51:44.586,2,140,9.3449
18:51:44.759,1,145,42.3669
18:51:44.795,0,145,27.7927
18:51:44.799,2,145,8.4689
18:51:44.912,1,150,42.7502
18:51:44.992,2,150,5.7658
18:51:44.995,0,150,27.3386
18:51:45.107,1,155,42.4045
18:51:45.193,2,155,8.2829
18:51:45.194,0,155,27.1467
18:51:45.308,1,160,41.8908
18:51:45.381,2,160,9.2277
18:51:45.381,0,160,26.7551
18:51:45.578,1,165,41.1511
18:51:45.618,0,165,25.8635
18:51:45.618,2,165,7.9352
18:51:45.788,1,170,40.1686
18:51:45.792,0,170,25.5451
18:51:45.822,2,170,10.0949
18:51:45.984,1,175,45.7399
18:51:45.993,0,175,33.1374
18:51:46.024,2,175,17.2111
18:51:46.157,1,180,44.4797
18:51:46.178,0,180,29.7009
18:51:46.243,2,180,15.7975
18:51:46.352,1,185,43.0641
18:51:46.459,0,185,28.4611
18:51:46.470,2,185,14.0788
18:51:46.553,1,190,42.4831
18:51:46.623,0,190,28.2248
18:51:46.647,2,190,13.7263
18:51:46.753,1,195,42.2463
18:51:46.803,0,195,28.0041
18:51:46.885,2,195,11.5832
18:51:46.948,1,200,41.9709
18:51:47.046,0,200,27.4182
18:51:47.071,2,200,10.8957
18:51:47.164,1,205,40.9650
18:51:47.222,0,205,28.7585
18:51:47.251,2,205,11.5715
18:51:47.347,1,210,41.8117
18:51:47.434,0,210,27.7609
18:51:47.457,2,210,11.6242
18:51:47.571,1,215,40.4221
18:51:47.626,0,215,27.2326
18:51:47.655,2,215,10.9894
18:51:47.748,1,220,40.6496
18:51:47.875,0,220,26.5744
18:51:47.876,2,220,11.9196
18:51:47.984,1,225,40.4186
18:51:48.079,0,225,25.9919
18:51:48.087,2,225,12.4201
18:51:48.148,1,230,40.3102
18:51:48.296,0,230,25.9562
18:51:48.298,2,230,11.4748
18:51:48.395,1,235,42.3190
18:51:48.466,2,235,21.4304
18:51:48.466,0,235,28.9894
18:51:48.552,1,240,42.8664
18:51:48.718,0,240,27.5222
18:51:48.725,2,240,20.8898
18:51:48.754,1,245,42.0187
18:51:48.932,0,245,27.2932
18:51:48.938,2,245,18.8815
18:51:48.962,1,250,41.9240
18:51:49.112,0,250,26.7087
18:51:49.112,2,250,16.1349
18:51:49.173,1,255,41.6945
18:51:49.360,0,255,25.9680
18:51:49.360,2,255,14.8264
18:51:49.378,1,260,40.0646
18:51:49.580,2,260,26.0143
18:51:49.587,1,265,38.5475
18:51:49.591,0,260,30.9553
18:51:49.820,0,265,25.4445
18:51:49.823,1,270,33.0534
18:51:49.830,2,265,34.8659
18:51:49.985,1,275,28.5886
18:51:49.999,2,270,51.9655
18:51:50.006,0,270,22.6462
18:51:50.203,1,280,26.9528
18:51:50.210,0,275,19.4094
18:51:50.212,2,275,53.5436
18:51:50.455,1,285,25.7101
18:51:50.458,2,280,44.2219
18:51:50.458,0,280,19.0871
18:51:50.622,1,290,25.1017
18:51:50.646,0,285,18.0983
18:51:50.646,2,285,48.4816
18:51:50.842,1,295,37.7487
18:51:50.853,2,290,51.6086
18:51:50.853,0,290,35.0793
18:51:51.056,0,295,28.9943
18:51:51.063,2,295,47.4103
18:51:51.070,1,300,32.4787
18:51:51.206,0,300,24.4504
18:51:51.302,2,300,33.2766
18:51:51.302,1,305,31.6750
18:51:51.408,0,305,22.1223
18:51:51.528,2,305,32.4352
18:51:51.536,1,310,32.2648
18:51:51.599,0,310,21.7565
18:51:51.695,2,310,47.6262
18:51:51.721,1,315,32.0388
18:51:51.821,0,315,22.1584
18:51:51.909,2,315,36.9699
18:51:51.959,1,320,41.1354
18:51:52.008,0,320,27.5842
18:51:52.088,2,320,32.3068
18:51:52.163,1,325,38.7609
18:51:52.211,0,325,24.9377
18:51:52.289,2,325,32.7014
18:51:52.355,1,330,36.5309
18:51:52.459,0,330,22.8918
18:51:52.489,2,330,32.6027
18:51:52.548,1,335,33.7687
18:51:52.608,0,335,20.8098
18:51:52.687,2,335,28.6037
18:51:52.792,1,340,32.3171
18:51:52.816,0,340,19.4079
18:51:52.899,2,340,23.3957
18:51:52.956,1,345,32.2712
18:51:53.059,0,345,19.3830
18:51:53.109,2,345,16.1125
18:51:53.256,0,350,24.9308
18:51:53.257,1,350,36.5534
18:51:53.293,2,350,14.7316
18:51:53.403,1,355,35.3893
18:51:53.419,0,355,22.1525
18:51:53.525,2,355,15.3771
18:51:53.608,1,360,37.0441
18:51:53.617,0,360,23.6545
18:51:53.710,2,360,13.9450
18:51:53.806,1,365,36.0402
18:51:53.824,0,365,22.5827
18:51:53.918,2,365,11.9250
18:51:54.002,1,370,35.6857
18:51:54.027,0,370,22.1472
18:51:54.109,2,370,13.5754
18:51:54.213,1,375,37.8449
18:51:54.234,0,375,24.5036
18:51:54.356,2,375,12.9230
18:51:54.440,0,380,32.6491
