wall_time,cam_index,sample_frame,brisque_score
12:28:11.726,2,5,8.5202
12:28:11.729,0,5,18.9069
12:28:11.733,1,5,14.8576
12:28:11.925,2,10,5.5685
12:28:11.941,0,10,19.8986
12:28:11.942,1,10,12.6965
12:28:12.102,2,15,6.0998
12:28:12.135,0,15,21.0803
12:28:12.138,1,15,12.6628
12:28:12.327,2,20,6.7409
12:28:12.347,0,20,22.0163
12:28:12.347,1,20,12.7873
12:28:12.524,1,25,13.1047
12:28:12.550,2,25,7.4650
12:28:12.570,0,25,23.0651
12:28:12.795,2,30,10.7951
12:28:12.798,0,30,25.3742
12:28:12.798,1,30,16.3322
12:28:13.001,2,35,10.1701
12:28:13.018,0,35,27.0246
12:28:13.020,1,35,18.4255
12:28:13.198,2,40,11.2502
12:28:13.231,0,40,26.2380
12:28:13.233,1,40,18.0495
12:28:13.378,2,45,11.2155
12:28:13.411,1,45,18.0441
12:28:13.412,0,45,26.1057
12:28:13.586,2,50,12.3381
12:28:13.620,0,50,28.3762
12:28:13.628,1,50,21.3322
12:28:13.860,0,55,27.9641
12:28:13.860,2,55,13.0612
12:28:13.865,1,55,21.3137
12:28:14.207,2,60,20.6115
12:28:14.221,1,60,27.0651
12:28:14.222,0,60,34.4245
12:28:14.392,2,65,20.1144
12:28:14.431,0,65,31.4123
12:28:14.431,1,65,24.4680
12:28:14.574,2,70,19.2189
12:28:14.617,1,70,23.7585
12:28:14.617,0,70,31.6135
12:28:14.759,2,75,18.9016
12:28:14.878,0,75,31.7394
12:28:14.879,1,75,24.3757
12:28:15.040,2,80,18.6603
12:28:15.068,1,80,24.9514
12:28:15.071,0,80,32.6271
12:28:15.168,2,85,23.4933
12:28:15.334,0,85,34.5783
12:28:15.336,1,85,28.1584
12:28:15.401,2,90,22.3786
12:28:15.696,0,90,36.6584
12:28:15.701,1,90,28.0685
12:28:15.707,2,95,14.0949
12:28:15.903,2,100,17.0861
12:28:15.903,0,95,39.5324
12:28:15.906,1,95,23.2580
12:28:16.085,0,100,39.6672
12:28:16.114,1,100,26.3976
12:28:16.121,2,105,19.1345
12:28:16.318,1,105,28.7766
12:28:16.344,0,105,41.1442
12:28:16.345,2,110,25.6086
12:28:16.562,0,110,40.4714
12:28:16.565,1,110,32.0646
12:28:16.568,2,115,25.6310
12:28:16.762,2,120,24.8215
12:28:16.781,1,115,32.1965
12:28:16.781,0,115,40.0617
12:28:16.987,0,120,40.3137
12:28:16.993,1,120,33.0197
12:28:17.002,2,125,25.5529
12:28:17.194,0,125,40.5432
12:28:17.197,1,125,33.6335
12:28:17.201,2,130,25.8361
12:28:17.382,0,130,40.8361
12:28:17.384,1,130,33.7248
12:28:17.388,2,135,25.3732
12:28:17.618,0,135,39.0759
12:28:17.628,2,140,25.9416
12:28:17.643,1,135,30.1462
12:28:17.812,0,140,39.5300
12:28:17.840,2,145,25.5724
12:28:17.845,1,140,31.9538
12:28:18.018,0,145,39.7111
12:28:18.032,2,150,24.9601
12:28:18.049,1,145,32.5549
