wall_time,cam_index,sample_frame,brisque_score
10:32:47.130,0,5,22.8073
10:32:47.134,2,5,30.0002
10:32:47.139,1,5,34.3742
10:32:47.598,2,10,35.8366
10:32:47.599,1,10,34.7399
10:32:47.599,0,10,30.1979
10:32:48.029,2,15,37.2663
10:32:48.048,0,15,31.3327
10:32:48.051,1,15,35.5534
10:32:48.455,2,20,36.0866
10:32:48.463,1,20,33.8947
10:32:48.482,0,20,30.1017
10:32:48.881,2,25,38.7409
10:32:48.902,0,25,36.0349
10:32:48.903,1,25,36.8420
10:32:49.225,2,30,40.6706
10:32:49.302,0,30,35.1608
10:32:49.302,1,30,36.3068
10:32:49.594,2,35,42.6589
10:32:49.694,1,35,36.9973
10:32:49.716,0,35,34.8478
10:32:49.897,2,40,42.8635
10:32:50.082,1,40,39.1179
10:32:50.100,0,40,36.7097
10:32:50.172,2,45,37.5578
10:32:50.423,1,45,31.1354
10:32:50.499,0,45,38.6857
10:32:50.519,2,50,32.4680
10:32:50.771,1,50,42.1208
10:32:50.883,2,55,40.4074
10:32:50.891,0,50,37.7658
10:32:51.121,1,55,43.3762
10:32:51.191,2,60,42.0065
10:32:51.245,0,55,43.2126
10:32:51.433,1,60,41.0309
10:32:51.529,2,65,43.8786
10:32:51.607,0,60,41.9719
10:32:51.713,1,65,29.8478
10:32:51.859,2,70,38.7150
10:32:51.979,0,65,41.3273
10:32:52.044,1,70,39.5358
10:32:52.141,2,75,37.0104
10:32:52.393,0,70,39.9743
10:32:52.409,1,75,39.4758
10:32:52.472,2,80,39.3806
10:32:52.818,0,75,40.7219
10:32:52.828,1,80,38.9191
10:32:52.836,2,85,39.9128
10:32:53.295,2,90,34.8522
10:32:53.295,1,85,35.0895
10:32:53.300,0,80,36.8932
10:32:53.748,2,95,37.7873
10:32:53.749,0,85,40.5207
10:32:53.752,1,90,38.5930
10:32:54.486,2,100,36.9719
10:32:54.493,0,90,37.0080
10:32:54.500,1,95,37.0856
10:32:54.889,2,105,36.2404
10:32:54.893,0,95,36.4904
10:32:54.893,1,100,36.4118
10:32:55.284,2,110,36.1838
10:32:55.291,1,105,36.1574
10:32:55.296,0,100,37.6354
10:32:55.671,1,110,34.0178
10:32:55.796,2,115,35.5773
10:32:55.802,0,105,36.1862
10:32:55.989,1,115,36.2824
10:32:56.291,2,120,36.7189
10:32:56.292,0,110,39.0944
10:32:56.308,1,120,35.0339
10:32:56.692,2,125,34.9572
10:32:56.742,0,115,36.3034
10:32:56.754,1,125,35.8259
10:32:57.036,2,130,33.1833
10:32:57.119,0,120,34.9123
10:32:57.134,1,130,37.1682
10:32:57.348,2,135,29.1408
10:32:57.463,1,135,37.9269
10:32:57.482,0,125,36.2101
10:32:57.593,2,140,32.8425
10:32:57.857,1,140,34.0676
10:32:57.883,0,130,33.7219
10:32:57.940,2,145,28.9284
10:32:58.265,1,145,33.9470
10:32:58.307,2,150,34.5661
10:32:58.316,0,135,32.6384
10:32:58.678,1,150,32.8469
10:32:58.692,2,155,29.8498
10:32:58.700,0,140,30.4431
10:32:59.100,1,155,32.4006
10:32:59.109,2,160,32.0539
10:32:59.120,0,145,28.0324
10:32:59.519,2,165,32.1950
10:32:59.522,1,160,34.1354
10:32:59.532,0,150,27.6891
10:32:59.904,2,170,35.0578
10:32:59.935,1,165,34.5500
10:32:59.952,0,155,33.1559
10:33:00.319,2,175,38.5290
10:33:00.339,1,170,35.2658
10:33:00.343,0,160,34.5646
10:33:00.779,2,180,33.7785
10:33:00.786,1,175,40.1828
10:33:00.796,0,165,35.8444
10:33:01.236,1,180,42.6848
10:33:01.237,0,170,40.5036
10:33:01.237,2,185,39.0583
10:33:01.682,2,190,36.2975
10:33:01.682,1,185,39.6017
10:33:01.699,0,175,38.8117
10:33:02.012,2,195,40.5153
10:33:02.104,0,180,40.6320
10:33:02.107,1,190,43.9142
10:33:02.400,2,200,39.6931
10:33:02.455,0,185,40.6877
10:33:02.465,1,195,44.6252
10:33:02.744,2,205,34.1623
10:33:02.818,1,200,37.9675
10:33:02.836,0,190,32.8893
10:33:03.053,2,210,42.3288
10:33:03.189,1,205,41.6389
10:33:03.207,0,195,37.6530
10:33:03.333,2,215,38.9738
10:33:03.600,1,210,40.7907
10:33:03.610,0,200,39.3952
10:33:03.673,2,220,49.3835
