wall_time,cam_index,sample_frame,brisque_score
17:49:56.281,1,5,21.7038
17:49:56.284,0,5,15.6931
17:49:56.284,2,5,20.1935
17:49:56.507,2,10,18.0305
17:49:56.507,0,10,11.3996
17:49:56.507,1,10,21.9250
17:49:56.681,1,15,21.8659
17:49:56.693,0,15,32.7717
17:49:56.711,2,15,16.8644
17:49:56.881,1,20,21.7048
17:49:56.902,0,20,32.3757
17:49:56.920,2,20,16.3478
17:49:57.057,1,25,22.0978
17:49:57.197,0,25,32.2370
17:49:57.217,2,25,17.0598
17:49:57.280,1,30,19.7785
17:49:57.370,0,30,32.4167
17:49:57.386,2,30,17.2473
17:49:57.494,1,35,20.2277
17:49:57.584,0,35,31.9074
17:49:57.590,2,35,17.5246
17:49:57.851,1,40,20.9138
17:49:57.872,0,40,33.1501
17:49:57.883,2,40,17.8976
17:49:57.977,1,45,20.1325
17:49:57.992,0,45,32.2062
17:49:58.048,2,45,17.8166
17:49:58.183,1,50,21.0095
17:49:58.202,0,50,31.8762
17:49:58.258,2,50,17.6135
17:49:58.437,0,55,31.1105
17:49:58.464,1,55,20.9001
17:49:58.475,2,55,18.9680
17:49:58.610,0,60,33.0329
17:49:58.644,1,60,23.7795
17:49:58.672,2,60,20.1476
17:49:58.808,0,65,34.7678
17:49:58.832,1,65,25.1432
17:49:58.861,2,65,21.3762
17:49:59.064,0,70,36.6237
17:49:59.067,1,70,25.9509
17:49:59.091,2,70,21.3469
17:49:59.260,0,75,39.4367
17:49:59.291,1,75,29.0861
17:49:59.298,2,75,21.1838
17:49:59.465,0,80,38.2204
17:49:59.483,1,80,29.1232
17:49:59.490,2,80,21.2892
17:49:59.676,0,85,35.0182
17:49:59.691,1,85,23.8093
17:49:59.696,2,85,19.0256
17:50:00.064,1,90,24.1369
17:50:00.068,0,90,34.8869
17:50:00.070,2,90,20.1506
17:50:00.258,1,95,20.0295
17:50:00.260,0,95,32.3376
17:50:00.271,2,95,19.6994
17:50:00.441,1,100,25.1545
17:50:00.464,0,100,35.7717
17:50:00.475,2,100,20.8576
17:50:00.636,1,105,27.0900
17:50:00.652,0,105,37.6301
17:50:00.666,2,105,21.6271
17:50:00.884,1,110,24.7131
17:50:00.888,0,110,37.7004
17:50:00.896,2,110,20.5207
17:50:01.107,1,115,24.5974
17:50:01.121,0,115,36.8708
17:50:01.121,2,115,19.7590
17:50:01.281,1,120,24.8430
17:50:01.282,2,120,18.7053
17:50:01.359,0,120,34.0583
17:50:01.490,1,125,21.2082
17:50:01.490,2,125,16.1301
17:50:01.533,0,125,32.6164
17:50:01.689,1,130,20.6310
17:50:01.701,2,130,14.2282
17:50:01.729,0,130,32.6545
17:50:01.947,1,135,22.3229
17:50:01.954,2,135,15.3796
17:50:02.022,0,135,27.7263
17:50:02.110,1,140,16.2018
17:50:02.122,2,140,11.7101
17:50:02.181,0,140,26.8503
17:50:02.289,1,145,16.0910
17:50:02.291,2,145,12.4714
17:50:02.357,0,145,27.0578
17:50:02.489,2,150,12.4953
17:50:02.489,1,150,16.4689
17:50:02.603,0,150,28.8049
17:50:02.672,1,155,18.2023
17:50:02.683,2,155,14.8557
17:50:02.743,0,155,29.2658
17:50:02.881,1,160,17.3073
17:50:02.887,2,160,13.9811
17:50:02.954,0,160,30.2697
17:50:03.082,1,165,17.8010
17:50:03.090,2,165,14.0617
17:50:03.224,0,165,28.4543
17:50:03.276,1,170,16.9470
17:50:03.287,2,170,14.3732
17:50:03.394,0,170,28.8054
17:50:03.483,1,175,18.1389
17:50:03.489,2,175,14.5978
17:50:03.591,0,175,29.6828
17:50:03.669,1,180,19.0217
17:50:03.679,2,180,15.1535
17:50:03.815,0,180,30.4870
17:50:03.937,2,185,17.2492
17:50:03.947,1,185,20.4562
17:50:04.056,0,185,31.6550
17:50:04.107,1,190,20.9660
17:50:04.108,2,190,16.4025
17:50:04.195,0,190,31.6852
17:50:04.236,1,195,20.6603
17:50:04.456,0,195,30.4113
17:50:04.469,2,195,16.2892
17:50:04.482,1,200,19.8825
17:50:04.634,2,200,15.4982
17:50:04.648,0,200,29.8498
17:50:04.670,1,205,20.3146
17:50:04.853,2,205,16.1242
17:50:04.861,0,205,31.1306
17:50:04.874,1,210,22.7365
17:50:05.079,1,215,22.7448
17:50:05.091,0,210,33.5319
17:50:05.099,2,210,17.1291
17:50:05.293,1,220,24.0070
17:50:05.297,2,215,16.9250
17:50:05.312,0,215,33.6965
17:50:05.475,1,225,26.6296
17:50:05.482,2,220,17.9865
17:50:05.576,0,220,34.6711
17:50:05.680,2,225,17.6906
17:50:05.681,1,230,24.1633
17:50:05.762,0,225,34.6389
17:50:05.946,2,230,16.8732
17:50:05.954,1,235,23.4216
17:50:06.027,0,230,34.1047
17:50:06.092,1,240,23.4094
17:50:06.119,2,235,15.6037
17:50:06.262,0,235,28.3112
17:50:06.283,1,245,18.7409
17:50:06.301,2,240,12.6428
17:50:06.403,0,240,29.1096
17:50:06.483,1,250,19.8185
17:50:06.488,2,245,13.1672
17:50:06.600,0,245,31.7819
17:50:06.675,1,255,20.6061
17:50:06.682,2,250,14.1496
17:50:06.858,0,250,32.9748
17:50:06.897,1,260,23.0915
17:50:06.904,2,255,15.0588
17:50:06.996,0,255,32.6623
17:50:07.080,1,265,23.1384
