wall_time,cam_index,sample_frame,brisque_score
15:21:24.290,1,5,19.9875
15:21:24.290,0,5,21.8176
15:21:24.290,2,5,9.3273
15:21:24.481,2,10,7.8849
15:21:24.494,0,10,22.2653
15:21:24.500,1,10,19.8537
15:21:24.689,2,15,6.2209
15:21:24.690,1,15,20.1740
15:21:24.752,0,15,21.5085
15:21:24.826,2,20,9.0168
15:21:24.887,1,20,20.9308
15:21:24.943,0,20,21.8757
15:21:25.086,1,25,21.0524
15:21:25.087,2,25,8.8669
15:21:25.140,0,25,22.6042
15:21:25.255,2,30,7.9343
15:21:25.281,1,30,20.5373
15:21:25.414,0,30,22.5749
15:21:25.444,2,35,9.4865
15:21:25.536,1,35,20.9650
15:21:25.588,0,35,24.0666
15:21:25.722,2,40,9.5881
15:21:25.726,1,40,22.0812
15:21:25.777,0,40,25.5226
15:21:25.926,2,45,10.5314
15:21:25.998,1,45,24.2160
15:21:26.031,0,45,27.4997
15:21:26.112,1,50,23.8576
15:21:26.113,2,50,10.4016
15:21:26.254,0,50,28.0495
15:21:26.291,2,55,10.0041
15:21:26.308,1,55,25.3102
15:21:26.414,0,55,28.1750
15:21:26.680,2,60,11.1472
15:21:26.713,1,60,27.4782
15:21:26.729,0,60,28.3386
15:21:26.963,1,65,27.9650
15:21:26.963,2,65,13.2668
15:21:26.964,0,65,28.0080
15:21:27.294,0,70,31.5783
15:21:27.333,1,70,27.9933
15:21:27.333,2,70,14.8845
15:21:27.599,0,75,32.6725
15:21:27.601,2,75,15.2570
15:21:27.608,1,75,29.0588
15:21:27.903,2,80,15.1535
15:21:27.907,0,80,31.0729
15:21:27.920,1,80,99.7819
15:21:28.007,2,85,14.8112
15:21:28.030,0,85,31.4548
15:21:28.232,1,85,4.9641
15:21:28.283,2,90,13.6266
15:21:28.482,0,90,31.5344
15:21:28.506,1,90,25.8449
15:21:28.788,2,95,14.1877
15:21:28.795,1,95,27.9089
15:21:28.797,0,95,32.6379
15:21:28.969,2,100,15.2131
15:21:28.995,0,100,31.4738
15:21:29.200,1,100,27.7502
15:21:29.232,2,105,16.3884
15:21:29.236,0,105,31.2873
15:21:29.422,2,110,15.4572
15:21:29.424,1,105,28.1662
15:21:29.426,0,110,32.2941
15:21:29.988,1,110,27.4904
15:21:29.988,0,115,29.1935
15:21:29.990,2,115,17.8068
15:21:30.234,0,120,30.8322
15:21:30.236,1,115,26.6432
15:21:30.243,2,120,14.7599
15:21:30.429,1,120,27.7219
15:21:30.440,2,125,14.9352
15:21:30.445,0,125,31.9465
15:21:30.601,1,125,27.4118
15:21:30.636,2,130,13.9582
15:21:30.640,0,130,31.1076
15:21:30.926,1,130,27.0500
15:21:30.931,0,135,30.9113
15:21:30.933,2,135,14.7941
15:21:31.128,2,140,13.9357
15:21:31.135,0,140,30.5456
15:21:31.140,1,135,26.9162
15:21:31.285,2,145,15.7907
15:21:31.365,1,140,25.1130
15:21:31.367,0,145,28.6965
15:21:31.566,2,150,13.5983
15:21:31.590,0,150,27.5681
15:21:31.612,1,145,24.6408
15:21:31.675,2,155,8.6804
15:21:31.761,1,150,25.0822
15:21:31.790,0,155,28.4938
15:21:31.883,2,160,17.3947
15:21:31.998,1,155,24.3879
15:21:32.001,0,160,23.6926
15:21:32.073,2,165,12.7805
15:21:32.195,0,165,24.2966
15:21:32.202,1,160,24.8928
15:21:32.272,2,170,13.5070
15:21:32.384,0,170,24.7575
15:21:32.392,1,165,24.7722
15:21:32.480,2,175,13.5558
15:21:32.590,0,175,25.7277
15:21:32.593,1,170,26.9279
15:21:32.692,2,180,14.5920
15:21:32.801,1,175,25.6574
15:21:32.802,0,180,26.1296
15:21:32.876,2,185,13.8049
15:21:32.991,1,180,25.5309
15:21:32.991,0,185,26.2175
15:21:33.094,2,190,13.8464
15:21:33.218,0,190,26.0812
15:21:33.220,1,185,23.9929
15:21:33.274,2,195,14.6389
15:21:33.400,1,190,24.3405
15:21:33.422,0,195,26.1799
15:21:33.548,2,200,15.7639
15:21:33.649,1,195,26.7814
15:21:33.666,0,200,28.9714
15:21:33.706,2,205,16.0261
15:21:33.784,1,200,24.2624
15:21:33.809,0,205,28.1144
15:21:33.882,2,210,16.5954
15:21:33.990,1,205,24.5397
15:21:34.012,0,210,29.1164
15:21:34.073,2,215,17.0226
15:21:34.192,1,210,26.5788
15:21:34.219,0,215,30.2648
15:21:34.277,2,220,16.5407
15:21:34.396,1,215,25.0939
15:21:34.427,0,220,28.9099
15:21:34.479,2,225,16.3683
15:21:34.582,1,220,27.0934
15:21:34.613,0,225,29.9182
15:21:34.672,2,230,15.7585
15:21:34.789,1,225,28.6379
15:21:34.813,0,230,30.9797
15:21:34.894,2,235,15.8176
15:21:35.089,1,230,26.9279
15:21:35.108,0,235,30.0290
15:21:35.114,2,240,15.7482
15:21:35.328,1,235,29.3010
15:21:35.328,2,245,15.2599
15:21:35.333,0,240,31.1076
15:21:35.644,1,240,28.3527
15:21:35.650,2,250,13.4846
15:21:35.687,0,245,28.2658
15:21:35.809,1,245,26.4597
15:21:35.814,0,250,27.8254
15:21:35.816,2,255,13.4582
15:21:36.042,2,260,14.3557
15:21:36.044,1,250,29.0998
15:21:36.047,0,255,30.9025
15:21:36.252,0,260,30.1491
15:21:36.252,1,255,28.1613
15:21:36.256,2,265,16.2111
15:21:36.501,1,260,29.6638
15:21:36.504,2,270,16.4738
15:21:36.505,0,265,32.2878
