wall_time,cam_index,sample_frame,brisque_score
10:07:36.044,1,5,36.8537
10:07:36.106,2,5,55.8698
10:07:36.106,0,5,6.7995
10:07:36.223,1,10,73.9767
10:07:36.306,2,10,27.9543
10:07:36.338,0,10,42.9841
10:07:36.481,1,15,19.9562
10:07:36.552,2,15,27.5612
10:07:36.552,0,15,16.9460
10:07:36.691,1,20,18.5519
10:07:36.772,2,20,24.5427
10:07:36.772,0,20,20.6462
10:07:36.863,1,25,19.1608
10:07:36.972,0,25,21.7175
10:07:36.976,2,25,31.5085
10:07:37.071,1,30,27.1213
10:07:37.189,0,30,22.7014
10:07:37.189,2,30,32.8620
10:07:37.236,1,35,27.4567
10:07:37.371,2,35,32.3371
10:07:37.409,0,35,23.7311
10:07:37.428,1,40,27.3166
10:07:37.657,2,40,35.0739
10:07:37.685,1,45,29.3918
10:07:37.685,0,40,25.7145
10:07:37.905,2,45,31.8478
10:07:37.914,0,45,24.4240
10:07:37.920,1,50,30.0363
10:07:38.234,0,50,25.5554
10:07:38.237,1,55,34.4064
10:07:38.240,2,50,30.0280
10:07:38.488,1,60,33.2609
10:07:38.488,0,55,28.5939
10:07:38.489,2,55,30.7131
10:07:38.740,0,60,29.5607
10:07:38.744,1,65,34.6730
10:07:38.746,2,60,29.2624
10:07:39.164,1,70,30.9274
10:07:39.168,0,65,66.3547
10:07:39.170,2,65,62.7453
10:07:39.379,2,70,44.9846
10:07:39.379,0,70,41.2414
10:07:39.379,1,75,33.3571
10:07:39.570,2,75,27.4963
10:07:39.588,1,80,28.9592
10:07:39.590,0,75,30.5461
10:07:39.810,0,80,28.3727
10:07:39.822,1,85,28.2077
10:07:39.825,2,80,26.6511
10:07:40.179,1,90,27.9792
10:07:40.182,0,85,29.3342
10:07:40.182,2,85,24.6393
10:07:40.376,0,90,27.0378
10:07:40.381,2,90,25.0334
10:07:40.381,1,95,26.7380
10:07:40.634,2,95,24.9279
10:07:40.636,0,95,24.4860
10:07:40.640,1,100,27.4299
10:07:40.814,1,105,25.4577
10:07:40.976,2,100,68.8029
10:07:40.985,0,100,69.0104
10:07:41.001,1,110,25.5573
10:07:41.232,1,115,27.5754
10:07:41.292,2,105,25.2741
10:07:41.292,0,105,27.4587
10:07:41.364,1,120,26.7922
10:07:41.479,0,110,24.9440
10:07:41.512,2,110,22.8137
10:07:41.569,1,125,26.2556
10:07:41.709,0,115,26.1213
10:07:41.792,2,115,21.3224
10:07:41.824,1,130,28.5529
10:07:41.919,0,120,24.2302
10:07:41.984,2,120,20.7267
