wall_time,cam_index,sample_frame,brisque_score
10:04:45.515,0,5,12.0383
10:04:45.539,1,5,10.3967
10:04:45.547,2,5,13.6252
10:04:45.885,1,10,7.3737
10:04:45.896,2,10,8.7214
10:04:45.979,0,10,96.5236
10:04:46.165,1,15,70.4636
10:04:46.166,2,15,9.1340
10:04:46.294,0,15,21.1115
10:04:46.506,1,20,21.1203
10:04:46.512,2,20,9.4103
10:04:46.796,0,20,50.4274
10:04:46.875,1,25,9.6706
10:04:46.879,2,25,10.7599
10:04:47.163,0,25,22.9050
10:04:47.224,1,30,12.5920
10:04:47.236,2,30,13.8537
10:04:47.600,1,35,23.5192
10:04:47.631,0,30,28.5700
10:04:47.649,2,35,22.3830
10:04:47.898,1,40,20.4074
10:04:47.995,0,35,26.1896
10:04:48.003,2,40,23.8615
10:04:48.259,0,40,29.1476
10:04:48.571,0,45,26.5041
10:04:48.682,1,45,25.9069
10:04:48.898,2,45,19.6945
10:04:48.908,0,50,26.9885
10:04:49.018,1,50,22.1613
10:04:49.251,0,55,25.2097
10:04:49.268,2,50,19.8054
10:04:50.493,1,55,27.7541
10:04:50.639,0,60,25.9753
10:04:51.020,0,65,22.5998
10:04:51.126,2,55,31.9870
10:04:51.206,1,60,27.1677
10:04:51.322,0,70,24.2057
10:04:51.453,2,60,24.9084
10:04:51.593,1,65,26.3176
10:04:51.652,0,75,24.0090
10:04:52.342,2,65,30.7263
10:04:52.443,1,70,27.0187
10:04:52.475,0,80,24.3810
10:04:52.676,2,70,23.7101
10:04:52.767,1,75,27.3620
10:04:52.886,0,85,22.6154
10:04:54.874,2,75,31.3801
10:04:54.884,1,80,31.5788
10:04:54.889,0,90,29.3205
10:04:55.159,2,80,39.8478
10:04:55.187,1,85,38.7971
10:04:55.346,0,95,25.1091
10:04:55.402,2,85,31.3264
10:04:55.600,1,90,50.4909
10:04:55.857,0,100,19.0622
10:04:55.858,2,90,26.1994
10:04:55.917,1,95,35.2053
10:04:56.220,0,105,21.5129
10:04:56.229,2,95,29.7062
10:04:56.310,1,100,22.6198
10:04:57.718,2,100,34.1359
10:04:57.720,0,110,30.4387
10:04:58.033,2,105,28.5231
10:04:58.300,1,105,36.9894
10:04:58.387,2,110,29.1779
10:04:58.493,0,115,28.8449
10:04:58.696,1,110,34.3224
10:04:58.727,2,115,27.2975
10:04:58.971,1,115,30.6706
10:04:59.277,1,120,29.9103
10:04:59.438,0,120,32.2570
10:04:59.641,1,125,28.7424
10:04:59.659,2,120,25.2248
10:04:59.810,0,125,28.5168
10:05:00.110,1,130,30.0212
10:05:00.115,2,125,37.2468
10:05:00.191,0,130,28.9211
10:05:00.474,2,130,28.0578
10:05:00.583,1,135,26.2819
10:05:00.599,0,135,22.3532
10:05:00.760,2,135,29.3762
10:05:00.933,1,140,31.1076
10:05:01.017,0,140,24.2766
10:05:01.077,2,140,24.4616
10:05:01.346,2,145,30.4094
10:05:01.638,2,150,33.9675
10:05:01.768,1,145,32.4528
10:05:01.909,0,145,45.9777
10:05:02.006,2,155,27.8776
10:05:02.078,1,150,34.8058
10:05:02.238,0,150,30.7565
10:05:02.509,2,160,27.3474
10:05:02.518,1,155,30.5607
10:05:02.588,0,155,43.0388
10:05:02.901,1,160,32.7888
10:05:02.912,2,165,25.3351
10:05:02.978,0,160,34.6374
10:05:03.370,1,165,36.3864
10:05:03.373,2,170,31.6608
10:05:03.392,0,165,88.1393
10:05:03.821,1,170,38.2341
10:05:03.825,0,170,43.0158
10:05:03.835,2,175,31.2932
10:05:04.216,0,175,28.3635
10:05:04.241,1,175,29.5861
10:05:04.263,2,180,21.2238
10:05:04.462,0,180,29.9890
10:05:04.532,1,180,110.8972
10:05:04.747,0,185,33.2551
10:05:04.814,1,185,37.5266
10:05:04.958,2,185,30.0202
10:05:05.063,0,190,28.9509
10:05:05.127,1,190,30.4738
10:05:05.316,2,190,32.0641
10:05:05.419,0,195,25.8166
10:05:05.495,1,195,31.1174
10:05:05.617,2,195,26.8498
10:05:05.797,0,200,27.1540
10:05:05.831,1,200,27.6564
10:05:05.983,2,200,27.3791
10:05:06.127,0,205,29.6335
10:05:06.229,2,205,24.8898
10:05:06.388,0,210,27.5173
10:05:06.485,2,210,24.2902
10:05:06.744,0,215,25.6203
10:05:06.745,1,205,30.7663
10:05:07.070,1,210,25.0778
10:05:07.076,0,220,24.4240
10:05:07.289,2,215,28.5080
10:05:07.363,1,215,22.6686
10:05:07.614,2,220,24.8307
10:05:07.685,1,220,21.3552
10:05:07.997,0,225,23.5734
10:05:08.017,2,225,23.5666
10:05:08.088,1,225,21.5285
10:05:08.435,2,230,19.7106
10:05:08.534,1,230,20.2995
10:05:08.535,0,230,19.9631
10:05:08.914,2,235,23.9738
10:05:09.396,1,235,22.5827
10:05:09.400,0,235,20.9274
10:05:09.408,2,240,50.8205
10:05:09.794,1,240,24.0983
10:05:09.800,0,240,19.7634
10:05:10.120,1,245,23.6013
10:05:10.295,2,245,33.8034
10:05:10.302,0,245,37.1115
10:05:10.494,2,250,31.1823
10:05:10.577,0,250,22.5510
10:05:10.945,2,255,27.2385
10:05:10.949,1,250,27.0436
10:05:11.371,1,255,23.1672
10:05:11.457,0,255,27.4435
10:05:12.163,2,260,27.9211
10:05:12.242,0,260,30.3088
10:05:12.705,2,265,22.2546
10:05:13.249,0,265,28.0783
10:05:13.256,1,260,26.0163
10:05:13.345,2,270,27.8859
10:05:13.674,1,265,24.7619
10:05:13.728,2,275,21.9406
10:05:14.037,1,270,33.2819
10:05:14.355,1,275,27.2394
10:05:14.600,0,270,33.3762
10:05:14.782,2,280,25.8928
10:05:14.852,1,280,32.6257
10:05:15.121,0,275,32.3820
10:05:15.708,2,285,44.6120
10:05:15.711,1,285,47.6301
10:05:16.069,2,290,46.1823
10:05:16.147,1,290,39.4387
10:05:16.527,0,280,33.4435
10:05:16.620,2,295,33.6218
10:05:16.668,1,295,34.3224
10:05:17.152,2,300,33.2609
10:05:17.176,1,300,36.8918
10:05:17.447,0,285,31.0964
10:05:17.802,0,290,31.4699
10:05:18.053,2,305,34.2209
10:05:18.062,1,305,26.2809
10:05:18.241,0,295,28.2639
10:05:18.575,1,310,29.6813
10:05:18.649,2,310,25.7297
10:05:18.995,2,315,25.9406
10:05:19.210,0,300,27.4240
10:05:19.854,2,320,27.0202
10:05:19.939,1,315,35.9304
10:05:20.009,0,305,36.8591
10:05:20.309,1,320,27.2404
10:05:20.415,0,310,27.0368
10:05:20.775,2,325,28.7311
10:05:20.839,0,315,29.1965
10:05:21.354,1,325,27.5041
10:05:21.391,0,320,27.7516
10:05:21.666,2,330,24.2560
10:05:21.869,0,325,27.0207
