wall_time,cam_index,sample_frame,brisque_score
15:51:10.076,0,5,9.1242
15:51:10.189,1,5,40.0544
15:51:10.189,2,5,44.1223
15:51:10.454,0,10,10.2839
15:51:10.540,2,10,9.1242
15:51:10.551,1,10,9.0651
15:51:10.690,0,15,10.1169
15:51:10.824,1,15,8.9186
15:51:10.826,2,15,8.5573
15:51:11.031,0,20,10.4518
15:51:11.259,2,20,9.6789
15:51:11.266,1,20,9.1232
15:51:11.315,0,25,8.1432
15:51:11.576,1,25,7.7272
15:51:11.585,2,25,8.8444
15:51:11.602,0,30,7.4894
15:51:11.940,0,35,8.9968
15:51:11.950,2,30,9.9367
15:51:11.953,1,30,8.6911
15:51:12.330,2,35,9.4885
15:51:12.336,1,35,8.9943
15:51:12.337,0,40,8.8000
15:51:12.644,2,40,9.9069
15:51:12.655,1,40,9.7678
15:51:12.671,0,45,9.2238
15:51:13.077,2,45,8.3635
15:51:13.091,0,50,9.4572
15:51:13.098,1,45,6.9274
15:51:13.465,0,55,8.2414
15:51:13.471,1,50,8.8957
15:51:13.471,2,50,9.4152
15:51:13.820,0,60,9.1691
15:51:13.894,1,55,9.7570
15:51:13.897,2,55,10.0324
15:51:14.281,0,65,9.8093
15:51:14.281,2,60,8.1721
15:51:14.286,1,60,10.2873
15:51:14.606,0,70,9.6984
15:51:14.617,2,65,9.1476
15:51:14.617,1,65,10.3708
15:51:14.946,0,75,9.8918
15:51:14.953,1,70,10.7004
15:51:14.953,2,70,8.3654
15:51:15.254,0,80,9.2243
15:51:15.271,1,75,9.2468
15:51:15.288,2,75,8.3581
15:51:15.638,1,80,9.2858
15:51:15.648,0,85,9.5446
15:51:15.661,2,80,7.0373
15:51:15.982,1,85,10.0588
15:51:15.994,0,90,9.7067
15:51:16.003,2,85,9.2482
15:51:16.314,0,95,10.5261
15:51:16.339,2,90,8.0124
15:51:16.350,1,90,10.4016
15:51:16.748,2,95,8.9567
15:51:16.748,1,95,11.2541
15:51:16.759,0,100,10.4670
15:51:17.082,0,105,8.3293
15:51:17.113,1,100,9.0861
15:51:17.145,2,100,9.1340
15:51:17.421,1,105,9.8532
15:51:17.434,0,110,10.2087
15:51:17.482,2,105,7.5622
