wall_time,cam_index,sample_frame,brisque_score
17:32:37.926,1,5,30.1711
17:32:37.929,2,5,52.5510
17:32:38.121,2,10,24.6730
17:32:38.129,1,10,28.1140
17:32:38.285,2,15,17.8942
17:32:38.440,1,15,36.7028
17:32:38.492,0,5,45.4601
17:32:38.554,2,20,28.3566
17:32:38.648,1,20,35.1506
17:32:38.678,0,10,42.0910
17:32:38.794,2,25,27.7619
17:32:38.839,1,25,33.0554
17:32:38.875,0,15,41.1838
17:32:38.956,2,30,26.2111
17:32:39.029,1,30,35.9152
17:32:39.149,0,20,41.5510
17:32:39.234,2,35,27.4318
17:32:39.267,1,35,34.2141
17:32:39.319,0,25,41.4211
17:32:39.408,2,40,26.5871
17:32:39.471,1,40,33.0715
17:32:39.509,0,30,42.4577
17:32:39.602,2,45,25.5270
17:32:39.742,1,45,36.0187
17:32:39.804,0,35,41.9645
17:32:39.884,2,50,26.0104
17:32:39.914,1,50,33.1857
17:32:39.970,0,40,41.4494
17:32:40.095,2,55,26.0539
17:32:40.134,1,55,32.7243
17:32:40.173,0,45,40.9924
17:32:40.269,2,60,26.3708
17:32:40.400,1,60,36.3659
17:32:40.458,0,50,42.6794
17:32:40.526,2,65,27.6833
17:32:40.577,1,65,35.0266
17:32:40.624,0,55,43.0051
17:32:40.726,2,70,26.3312
17:32:40.845,1,70,32.1481
17:32:40.857,0,60,43.0305
17:32:40.955,2,75,27.1506
17:32:41.154,0,65,38.2824
17:32:41.174,1,75,33.5646
17:32:41.214,2,80,29.3947
17:32:41.377,0,70,42.2062
17:32:41.391,1,80,32.3723
17:32:41.421,2,85,30.2580
17:32:41.553,1,85,30.7736
17:32:41.579,0,75,43.8635
17:32:41.634,2,90,31.4489
17:32:41.876,1,90,32.9020
17:32:41.886,0,80,42.0158
17:32:41.893,2,95,29.0534
17:32:42.057,0,85,43.0607
17:32:42.100,2,100,27.7619
17:32:42.100,1,95,29.9343
17:32:42.211,0,90,42.1447
17:32:42.387,2,105,26.8508
17:32:42.393,1,100,31.1242
17:32:42.575,0,95,42.9445
17:32:42.596,2,110,26.0568
17:32:42.617,1,105,28.9509
17:32:42.745,0,100,42.6891
17:32:42.755,2,115,25.8303
17:32:42.960,1,110,29.5353
17:32:43.022,0,105,39.1252
17:32:43.049,2,120,24.2922
17:32:43.176,1,115,28.8552
17:32:43.256,0,110,42.3791
17:32:43.267,2,125,24.3351
17:32:43.330,1,120,29.0920
17:32:43.408,0,115,41.7624
17:32:43.539,2,130,24.6213
17:32:43.682,1,125,28.2072
17:32:43.779,0,120,44.0788
17:32:43.788,2,135,20.0842
17:32:43.870,1,130,27.7248
17:32:43.953,2,140,20.9641
17:32:43.953,0,125,44.0842
17:32:44.177,1,135,28.8591
17:32:44.265,0,130,38.8093
17:32:44.266,2,145,25.9465
17:32:44.357,1,140,28.4787
17:32:44.474,2,150,25.6916
17:32:44.485,0,135,40.0031
17:32:44.542,1,145,29.1281
17:32:44.631,2,155,25.1945
17:32:44.633,0,140,40.2951
17:32:44.760,1,150,18.5466
17:32:44.890,2,160,25.6125
17:32:44.987,1,155,21.1349
17:32:45.107,2,165,25.8068
17:32:45.187,1,160,22.3044
17:32:45.346,2,170,32.0358
17:32:45.497,0,145,42.1125
17:32:45.506,1,165,30.1804
17:32:45.597,2,175,24.9250
17:32:45.697,0,150,46.0715
17:32:45.738,1,170,31.1154
17:32:45.771,2,180,22.6027
17:32:46.021,0,155,42.4308
17:32:46.063,1,175,28.9577
17:32:46.088,2,185,21.1730
17:32:46.190,0,160,44.4128
17:32:46.256,1,180,27.3674
17:32:46.292,2,190,23.5334
17:32:46.380,0,165,44.4235
17:32:46.488,1,185,32.1535
17:32:46.609,2,195,28.5930
17:32:46.742,0,170,43.3781
17:32:46.801,1,190,31.6906
17:32:46.829,2,200,29.0031
17:32:46.929,0,175,45.5812
17:32:47.025,1,195,31.5666
17:32:47.052,2,205,29.7580
17:32:47.214,0,180,41.1105
17:32:47.342,1,200,32.1721
17:32:47.351,2,210,23.7795
17:32:47.407,0,185,45.3210
17:32:47.544,1,205,31.2219
17:32:47.550,2,215,23.5900
17:32:47.609,0,190,45.9123
17:32:47.848,2,220,26.0192
17:32:47.855,1,210,29.3757
17:32:47.890,0,195,38.8151
17:32:48.035,2,225,24.2380
17:32:48.087,1,215,29.4323
17:32:48.093,0,200,39.4890
17:32:48.194,2,230,24.9128
17:32:48.267,0,205,39.7736
17:32:48.375,1,220,28.4445
17:32:48.419,2,235,29.2746
17:32:48.541,1,225,30.2902
17:32:48.622,2,240,30.6223
17:32:48.724,1,230,30.6677
17:32:48.856,2,245,32.3898
17:32:49.033,1,235,32.4489
17:32:49.061,0,210,40.8630
17:32:49.087,2,250,27.9406
17:32:49.230,1,240,30.9850
17:32:49.239,0,215,39.9318
17:32:49.289,2,255,27.8996
17:32:49.401,1,245,30.1027
17:32:49.420,0,220,40.1213
17:32:49.534,2,260,32.3566
17:32:49.706,1,250,35.4694
17:32:49.727,2,265,19.9367
17:32:49.854,1,255,34.3532
17:32:49.905,2,270,20.4680
17:32:50.206,1,260,32.5187
17:32:50.248,2,275,31.0578
17:32:50.254,0,225,41.0275
17:32:50.412,1,265,31.2990
17:32:50.453,2,280,28.2043
17:32:50.468,0,230,39.6154
17:32:50.584,1,270,30.5764
17:32:50.628,2,285,28.3996
17:32:50.636,0,235,39.6838
17:32:50.886,1,275,30.9816
17:32:50.913,2,290,17.4474
17:32:51.087,2,295,18.8386
17:32:51.092,1,280,34.0329
17:32:51.308,1,285,29.4377
17:32:51.383,2,300,28.6340
17:32:51.413,0,240,37.2814
17:32:51.490,1,290,27.9767
17:32:51.584,2,305,24.1779
17:32:51.593,0,245,35.3664
17:32:51.644,1,295,25.8474
17:32:51.719,2,310,20.7062
17:32:51.766,0,250,35.7717
17:32:51.877,1,300,26.8151
17:32:52.062,2,315,26.4704
17:32:52.131,0,255,38.5827
17:32:52.140,1,305,23.4299
17:32:52.271,2,320,27.9636
17:32:52.319,0,260,39.3161
17:32:52.329,1,310,24.0349
17:32:52.530,2,325,23.1257
17:32:52.619,1,315,19.0910
17:32:52.705,2,330,12.2180
17:32:52.902,1,320,18.6984
17:32:52.937,2,335,14.5519
17:32:53.179,1,325,25.8708
17:32:53.231,0,265,37.3806
17:32:53.254,2,340,18.8454
17:32:53.387,1,330,16.8923
17:32:53.409,0,270,41.4313
17:32:53.446,2,345,21.9157
17:32:53.550,1,335,19.8918
17:32:53.569,0,275,43.4748
17:32:53.714,2,350,26.2502
17:32:53.876,1,340,29.2082
17:32:53.884,0,280,42.5383
17:32:53.909,2,355,26.5119
17:32:54.055,0,285,43.5305
17:32:54.072,1,345,27.9982
17:32:54.099,2,360,26.1535
17:32:54.219,1,350,28.3293
17:32:54.220,0,290,43.9850
17:32:54.326,2,365,28.3937
17:32:54.528,1,355,28.9894
17:32:54.545,0,295,44.7136
17:32:54.579,2,370,25.8088
17:32:54.730,0,300,45.0798
17:32:54.741,1,360,29.3327
17:32:54.761,2,375,25.2131
17:32:54.900,1,365,29.9846
17:32:55.015,0,305,50.6398
17:32:55.163,2,380,23.8586
17:32:55.212,1,370,32.7331
17:32:55.213,0,310,33.6974
17:32:55.297,2,385,12.5349
17:32:55.399,0,315,97.9987
17:32:55.400,1,375,16.3991
17:32:55.627,2,390,13.6144
17:32:55.766,1,380,36.2643
17:32:55.767,0,320,50.4357
17:32:55.825,2,395,28.0558
17:32:55.966,0,325,50.4367
17:32:55.974,1,385,35.0969
17:32:56.018,2,400,27.3972
17:32:56.130,0,330,48.4470
17:32:56.156,1,390,33.8664
17:32:56.218,2,405,26.2184
17:32:56.341,0,335,48.0060
17:32:56.352,1,395,35.7814
17:32:56.413,2,410,28.4885
17:32:56.602,0,340,48.5432
17:32:56.619,1,400,36.8405
17:32:56.641,2,415,29.2868
17:32:56.818,0,345,47.0861
17:32:56.831,1,405,35.3683
17:32:56.853,2,420,28.4894
17:32:57.021,0,350,45.7077
17:32:57.036,1,410,36.1232
17:32:57.043,2,425,29.5949
17:32:57.165,0,355,48.3742
17:32:57.244,1,415,35.5773
17:32:57.244,2,430,27.8854
17:32:57.373,0,360,46.8596
17:32:57.472,1,420,34.7155
17:32:57.472,2,435,28.2492
17:32:57.568,0,365,46.0109
17:32:57.687,2,440,30.9621
17:32:57.693,1,425,35.5012
17:32:57.779,0,370,47.2101
17:32:57.892,1,430,35.2785
17:32:57.897,2,445,29.8415
17:32:57.957,0,375,46.9255
17:32:58.158,2,450,30.2394
17:32:58.163,1,435,36.8342
17:32:58.183,0,380,47.8044
17:32:58.386,1,440,36.4914
17:32:58.386,2,455,28.5197
17:32:58.396,0,385,48.5324
17:32:58.694,2,460,29.4748
17:32:58.695,0,390,49.0178
17:32:58.699,1,445,36.7282
17:32:58.908,0,395,47.6432
17:32:58.911,2,465,34.1349
17:32:58.918,1,450,36.9328
17:32:59.102,0,400,48.7541
17:32:59.103,2,470,32.4787
17:32:59.129,1,455,35.9733
17:32:59.367,2,475,30.8425
17:32:59.375,0,405,47.2512
17:32:59.377,1,460,35.7614
17:32:59.593,0,410,47.6179
17:32:59.600,2,480,30.6799
17:32:59.600,1,465,30.5485
17:32:59.829,0,415,45.9641
17:32:59.835,2,485,29.2180
17:32:59.841,1,470,28.8439
17:33:00.025,0,420,43.8220
17:33:00.029,2,490,30.7477
17:33:00.033,1,475,33.3537
17:33:00.214,2,495,29.8566
17:33:00.252,0,425,44.0471
17:33:00.258,1,480,31.7072
17:33:00.409,2,500,29.7141
17:33:00.437,0,430,44.0705
17:33:00.448,1,485,31.1100
17:33:00.681,2,505,30.0515
17:33:00.700,0,435,42.6525
17:33:00.704,1,490,31.2165
17:33:00.845,2,510,30.1657
17:33:00.900,1,495,30.6042
17:33:00.914,0,440,43.4680
17:33:01.027,2,515,29.6017
17:33:01.123,1,500,31.1799
17:33:01.142,0,445,42.9045
17:33:01.233,2,520,31.4997
17:33:01.324,0,450,42.9811
17:33:01.329,1,505,30.4914
17:33:01.428,2,525,30.2199
17:33:01.503,0,455,39.6950
17:33:01.528,1,510,29.7267
17:33:01.629,2,530,28.4533
17:33:01.749,1,515,31.1266
17:33:01.753,0,460,40.2253
17:33:01.833,2,535,28.4069
17:33:01.913,1,520,28.3849
17:33:01.948,0,465,40.6584
