wall_time,cam_index,sample_frame,brisque_score
13:23:29.272,2,5,17.0339
13:23:29.299,0,5,14.9836
13:23:29.301,1,5,14.5070
13:23:29.824,0,10,11.6613
13:23:29.838,1,10,18.1682
13:23:29.841,2,10,29.8474
13:23:30.365,0,15,25.6945
13:23:30.372,1,15,14.9802
13:23:30.377,2,15,34.6638
13:23:30.627,0,20,36.7585
13:23:30.882,1,20,19.3771
13:23:30.905,2,20,38.6599
13:23:30.969,0,25,36.2473
13:23:31.236,1,25,12.6974
13:23:31.245,2,25,29.1086
13:23:31.306,0,30,43.9865
13:23:31.566,2,30,36.0353
13:23:31.582,1,30,18.6974
13:23:31.621,0,35,35.5607
13:23:32.060,2,35,26.5915
13:23:32.060,0,40,29.9738
13:23:32.072,1,35,15.4064
13:23:32.475,2,40,27.3757
13:23:32.478,1,40,12.0129
13:23:32.489,0,45,35.6115
13:23:32.841,1,45,10.4963
13:23:32.869,0,50,30.2009
13:23:32.875,2,45,34.0495
13:23:33.298,1,50,9.3000
13:23:33.302,0,55,24.8190
13:23:33.304,2,50,27.3830
13:23:33.728,1,55,7.9631
13:23:33.729,2,55,24.3786
13:23:33.733,0,60,27.8932
13:23:33.974,1,60,6.4924
13:23:34.031,0,65,20.8205
13:23:34.090,2,60,19.0544
13:23:34.385,0,70,33.0871
13:23:34.386,1,65,11.7521
13:23:34.455,2,65,23.5324
13:23:34.693,1,70,11.3669
13:23:34.697,0,75,22.7990
13:23:34.828,2,70,21.2717
13:23:34.981,1,75,13.5974
13:23:34.985,0,80,23.9948
13:23:35.188,2,75,28.5729
13:23:35.256,0,85,28.3703
13:23:35.298,1,80,12.4172
13:23:35.613,2,80,22.4147
13:23:35.619,0,90,24.9328
13:23:35.648,1,85,11.3727
13:23:35.975,0,95,21.7155
13:23:35.982,2,85,20.1550
13:23:36.014,1,90,9.9377
13:23:36.388,2,90,17.5324
13:23:36.391,0,100,21.2770
13:23:36.400,1,95,9.9450
13:23:36.834,1,100,11.8176
13:23:36.834,2,95,20.4733
13:23:36.834,0,105,22.0588
13:23:37.319,2,100,18.2277
13:23:37.319,0,110,21.1213
13:23:37.327,1,105,9.8342
13:23:37.703,1,110,9.5158
13:23:37.706,2,105,18.9123
13:23:37.719,0,115,14.7311
13:23:38.419,0,120,17.8600
13:23:38.424,1,115,12.5280
13:23:38.432,2,110,21.2853
13:23:38.934,0,125,11.4611
13:23:38.935,2,115,19.1506
13:23:38.936,1,120,11.9494
13:23:39.278,2,120,19.5026
13:23:39.367,1,125,11.3234
13:23:39.367,0,130,12.4694
13:23:39.772,0,135,13.2370
13:23:39.775,2,125,18.8024
13:23:39.785,1,130,10.6574
13:23:40.211,1,135,10.6398
13:23:40.211,0,140,6.9011
13:23:40.211,2,130,15.6755
13:23:40.520,2,135,18.8972
13:23:40.573,1,140,10.5192
13:23:40.573,0,145,10.0524
13:23:40.786,2,140,17.6779
13:23:40.962,1,145,10.1711
13:23:40.976,0,150,21.9030
13:23:41.273,2,145,20.9260
13:23:41.369,1,150,6.1520
13:23:41.380,0,155,14.9787
13:23:41.539,2,150,19.0637
13:23:41.745,1,155,9.6882
13:23:41.747,0,160,18.7028
13:23:41.827,2,155,17.6262
13:23:42.061,0,165,19.7736
13:23:42.173,1,160,10.2541
13:23:42.178,2,160,19.6061
13:23:42.391,0,170,13.6232
13:23:42.491,1,165,10.3283
13:23:42.501,2,165,16.2072
13:23:42.729,0,175,10.0212
13:23:42.809,1,170,11.9016
13:23:42.810,2,170,18.9557
13:23:43.038,0,180,7.4748
13:23:43.177,2,175,16.3322
13:23:43.216,1,175,11.2761
13:23:43.283,0,185,9.8376
13:23:43.547,2,180,20.8537
13:23:43.560,1,180,12.9479
13:23:43.622,0,190,7.8010
13:23:43.992,2,185,38.2575
13:23:44.001,1,185,28.3371
13:23:44.006,0,195,26.3522
13:23:44.398,0,200,64.7404
13:23:44.398,2,190,53.2238
13:23:44.406,1,190,77.2521
13:23:44.793,2,195,36.7712
13:23:44.795,0,205,63.8386
13:23:44.802,1,195,82.8615
13:23:45.273,2,200,35.5002
13:23:45.283,0,210,50.2180
13:23:45.283,1,200,61.1418
13:23:45.696,2,205,28.3571
13:23:45.696,1,205,72.0251
13:23:45.696,0,215,26.7975
13:23:46.076,0,220,18.5007
