wall_time,cam_index,sample_frame,brisque_score
17:06:02.801,0,5,24.9772
17:06:02.880,1,5,26.7238
17:06:03.140,0,10,17.4816
17:06:03.204,2,5,33.3137
17:06:03.369,1,10,35.4582
17:06:03.472,0,15,28.3371
17:06:03.519,2,10,26.8249
17:06:03.696,1,15,21.1799
17:06:03.768,0,20,18.5910
17:06:03.983,2,15,33.3386
17:06:04.238,1,20,30.2502
17:06:04.317,0,25,26.4089
17:06:04.326,2,20,32.9001
17:06:04.559,1,25,24.7253
17:06:04.631,0,30,20.9885
17:06:04.765,2,25,27.0671
17:06:05.124,1,30,31.9597
17:06:05.140,2,30,28.3654
17:06:05.140,0,35,28.8317
17:06:05.495,1,35,27.0158
17:06:05.502,0,40,23.9489
17:06:05.570,2,35,35.8820
17:06:05.980,1,40,32.8337
17:06:05.980,2,40,35.4089
17:06:05.994,0,45,25.4396
17:06:06.352,1,45,31.2390
17:06:06.361,0,50,23.9528
17:06:06.435,2,45,31.2565
17:06:06.701,1,50,33.4621
17:06:06.729,0,55,26.6599
17:06:06.774,2,50,31.7307
17:06:07.211,0,60,23.7150
17:06:07.218,1,55,28.7502
17:06:07.366,2,55,29.4494
17:06:07.655,1,60,29.7126
17:06:07.691,2,60,30.1423
17:06:07.693,0,65,29.4948
17:06:07.944,1,65,24.1872
17:06:08.001,0,70,20.0178
17:06:08.181,2,65,31.2668
17:06:08.407,1,70,30.0456
17:06:08.501,2,70,29.4367
17:06:08.503,0,75,25.7971
17:06:08.816,0,80,24.2311
17:06:08.816,1,75,23.2751
17:06:08.885,2,75,31.5451
17:06:09.161,1,80,32.7809
17:06:09.234,0,85,19.3527
17:06:09.237,2,80,30.0900
17:06:09.436,1,85,29.6594
17:06:09.634,2,85,35.0720
17:06:09.648,0,90,28.4689
17:06:09.814,1,90,31.6823
17:06:09.883,2,90,28.5441
17:06:10.051,0,95,25.6921
17:06:10.096,1,95,26.8107
17:06:10.212,2,95,32.5993
17:06:10.514,2,100,28.4094
17:06:10.548,1,100,28.0432
17:06:10.640,0,100,28.7233
17:06:10.821,1,105,22.4470
17:06:10.893,2,105,32.2287
17:06:11.007,0,105,24.1257
17:06:11.183,2,110,31.0139
17:06:11.238,1,110,30.6799
17:06:11.367,0,110,22.8932
17:06:11.542,1,115,27.8474
17:06:11.582,2,115,35.6535
17:06:11.974,0,115,22.8044
17:06:11.983,2,120,31.1061
17:06:12.005,1,120,35.7639
17:06:12.350,2,125,30.1984
17:06:12.355,1,125,28.7932
17:06:12.398,0,120,18.8532
17:06:12.617,2,130,27.6447
17:06:12.705,1,130,29.8137
17:06:12.987,0,125,25.8884
17:06:13.048,2,135,31.9435
17:06:13.052,1,135,26.7175
17:06:13.392,2,140,30.5007
17:06:13.407,0,130,21.6389
17:06:13.463,1,140,32.7619
17:06:13.618,2,145,29.8303
17:06:13.729,1,145,27.0978
17:06:13.874,2,150,27.8830
17:06:13.952,0,135,32.1965
17:06:14.121,1,150,33.1100
17:06:14.266,2,155,36.0480
17:06:14.360,0,140,25.2756
17:06:14.441,1,155,27.4352
17:06:14.528,2,160,30.1154
17:06:14.777,0,145,23.0759
17:06:14.880,1,160,34.1882
17:06:14.931,2,165,32.4924
17:06:15.248,1,165,25.4113
17:06:15.253,2,170,31.1291
17:06:15.321,0,150,26.1672
17:06:15.737,1,170,32.1955
17:06:15.745,2,175,33.7834
17:06:15.759,0,155,22.1970
17:06:16.062,2,180,28.0978
17:06:16.066,1,175,25.0300
17:06:16.383,2,185,30.8098
17:06:16.406,0,160,25.6291
17:06:16.449,1,180,30.4289
17:06:16.692,2,190,28.1017
17:06:16.797,1,185,25.5671
17:06:16.802,0,165,21.8107
17:06:16.938,2,195,31.0158
17:06:17.126,1,190,28.7155
17:06:17.198,2,200,26.8654
17:06:17.431,1,195,26.8815
17:06:17.431,0,170,28.8620
17:06:17.572,2,205,33.0744
17:06:17.959,0,175,23.2360
17:06:17.960,2,210,29.9865
17:06:17.970,1,200,26.1799
17:06:18.263,1,205,21.7658
17:06:18.313,2,215,33.5266
17:06:18.680,1,210,31.2678
17:06:18.681,0,180,29.9904
17:06:18.691,2,220,28.5715
17:06:19.026,2,225,35.9914
17:06:19.071,1,215,24.3278
17:06:19.089,0,185,21.9289
17:06:19.340,2,230,29.3849
17:06:19.352,1,220,33.8107
17:06:19.699,1,225,25.0319
17:06:19.700,2,235,32.5212
17:06:19.762,0,190,26.3903
17:06:19.948,2,240,27.9142
17:06:20.078,1,230,33.7101
17:06:20.138,0,195,23.2023
17:06:20.304,2,245,29.9909
17:06:20.369,1,235,25.8737
17:06:20.520,0,200,21.0891
17:06:20.564,2,250,25.3903
17:06:20.756,1,240,32.1271
17:06:20.986,2,255,30.7990
17:06:21.076,0,205,26.5349
17:06:21.082,1,245,26.7526
17:06:21.231,2,260,28.4699
17:06:21.456,0,210,22.4387
17:06:21.493,1,250,33.8303
17:06:21.614,2,265,33.1916
17:06:21.732,1,255,25.9997
17:06:22.415,2,270,28.6183
17:06:22.448,1,260,24.0163
17:06:22.457,0,215,25.4186
17:06:22.794,2,275,31.4680
17:06:22.806,1,265,28.4528
17:06:22.832,0,220,22.5314
17:06:23.001,1,270,25.0632
17:06:23.002,2,280,26.8723
17:06:23.422,1,275,30.0446
17:06:23.451,0,225,24.1540
17:06:23.460,2,285,29.7717
17:06:23.577,1,280,23.8205
17:06:23.898,2,290,26.5724
17:06:23.918,0,230,19.8664
17:06:24.002,1,285,29.9118
17:06:24.124,2,295,33.9035
17:06:24.302,1,290,23.0290
17:06:24.420,2,300,31.6638
17:06:24.465,0,235,27.0568
17:06:24.772,1,295,34.4289
17:06:24.846,2,305,28.5139
17:06:24.918,0,240,23.0705
17:06:25.062,1,300,25.3972
17:06:25.126,2,310,25.9562
17:06:25.497,1,305,31.1266
17:06:25.528,2,315,35.0441
17:06:25.619,0,245,28.2731
17:06:25.824,2,320,26.9924
17:06:25.824,1,310,26.6257
17:06:26.047,0,250,22.5681
