wall_time,cam_index,sample_frame,brisque_score
11:18:51.181,1,5,70.9426
11:18:51.187,0,5,70.7746
11:18:51.198,2,5,85.2634
11:18:51.403,1,10,12.3889
11:18:51.425,0,10,4.8557
11:18:51.576,2,10,96.6232
11:18:51.656,0,15,5.1584
11:18:51.685,1,15,5.4894
11:18:51.795,2,15,84.9123
11:18:51.892,0,20,3.7975
11:18:51.918,1,20,5.0095
11:18:52.193,2,20,-3.5447
11:18:52.207,0,25,4.5002
11:18:52.224,1,25,4.3391
11:18:52.419,2,25,-4.2762
11:18:52.454,0,30,1.6310
11:18:52.461,1,30,72.9743
11:18:52.761,2,30,-1.8592
11:18:52.768,0,35,0.8171
11:18:52.804,1,35,4.1047
11:18:52.996,0,40,1.9816
11:18:52.996,2,35,-2.6531
11:18:53.029,1,40,71.8952
11:18:53.232,2,40,-1.1937
11:18:53.250,0,45,1.6159
11:18:53.325,1,45,4.3317
11:18:53.385,2,45,-2.9525
11:18:53.440,0,50,1.4362
11:18:53.575,1,50,3.0793
11:18:53.595,2,50,-3.0574
11:18:53.647,0,55,0.2136
11:18:53.814,2,55,-1.9114
11:18:53.817,1,55,3.2482
11:18:53.887,0,60,1.5891
11:18:53.982,1,60,3.5964
11:18:54.031,2,60,-0.9686
11:18:54.080,0,65,1.9055
11:18:54.188,1,65,2.0720
11:18:54.238,2,65,-1.3651
11:18:54.288,0,70,0.1061
11:18:54.407,1,70,1.7248
11:18:54.518,2,70,-5.5032
11:18:54.530,0,75,0.9987
11:18:54.634,1,75,1.3371
11:18:54.718,2,75,-1.2654
11:18:54.744,0,80,0.7995
11:18:54.832,1,80,2.2775
11:18:54.939,2,80,-1.2947
11:18:54.950,0,85,2.2614
11:18:55.136,1,85,2.5773
11:18:55.163,0,90,2.4103
11:18:55.167,2,85,2.2180
11:18:55.397,2,90,-1.0276
11:18:55.406,0,95,0.8107
11:18:55.407,1,90,1.1418
11:18:55.558,2,95,3.6974
11:18:55.612,0,100,3.2297
11:18:55.690,1,95,2.1179
11:18:55.746,2,100,-1.3045
11:18:55.804,0,105,0.8244
11:18:55.928,1,100,1.7892
11:18:55.953,2,105,-0.4451
11:18:56.008,0,110,2.5065
11:18:56.189,2,110,-0.4769
11:18:56.194,1,105,1.6711
11:18:56.217,0,115,2.0539
11:18:56.372,2,115,-5.9022
11:18:56.438,1,110,1.2599
11:18:56.440,0,120,1.0363
11:18:56.589,2,120,-4.0164
11:18:56.678,0,125,1.1281
11:18:56.694,1,115,2.1520
11:18:56.794,2,125,-5.5662
11:18:56.950,0,130,0.9543
11:18:56.981,1,120,4.4348
11:18:57.037,2,130,-5.7156
11:18:57.144,0,135,-0.5887
11:18:57.219,1,125,3.7590
11:18:57.241,2,135,-6.5848
11:18:57.503,0,140,0.4294
11:18:57.542,2,140,-8.1258
11:18:57.639,1,130,91.7868
11:18:57.749,2,145,-6.0569
11:18:57.750,0,145,1.8498
11:18:57.882,1,135,68.2883
11:18:58.035,2,150,-7.1385
11:18:58.035,0,150,0.9294
11:18:58.195,1,140,59.3557
11:18:58.593,1,145,1.9416
11:18:58.846,0,155,1.5041
11:18:58.913,2,155,38.9177
11:18:59.101,1,150,3.1857
11:18:59.290,0,160,0.7307
11:18:59.409,2,160,26.3483
11:18:59.502,1,155,2.3522
11:18:59.942,0,165,1.9421
11:19:00.021,2,165,11.0446
11:19:00.127,1,160,4.3752
11:19:00.291,0,170,3.6838
11:19:00.433,2,170,-7.4476
11:19:00.475,1,165,4.6223
11:19:00.674,0,175,2.2087
11:19:00.980,2,175,-6.7733
11:19:01.157,1,170,4.6447
11:19:01.227,0,180,2.1520
11:19:01.247,2,180,-8.3597
11:19:01.543,1,175,3.5910
11:19:01.577,0,185,2.4728
11:19:01.583,2,185,-7.4236
11:19:01.833,0,190,0.7136
11:19:01.971,1,180,3.5070
11:19:02.144,0,195,1.7809
11:19:02.312,2,190,-7.9344
11:19:02.328,1,185,3.3615
11:19:02.569,0,200,1.6994
11:19:02.639,2,195,-8.6483
11:19:02.677,1,190,3.9348
11:19:02.877,0,205,1.7136
11:19:02.985,1,195,5.1379
