abs_time,cam_index,frame_in,rtp_seq
1778863901.171255,1,92,8747
1778863901.182346,2,92,21153
1778863901.197591,0,93,32036
1778863901.205004,1,93,8774
1778863901.223522,2,93,21175
1778863901.227655,0,94,32059
1778863901.250435,1,94,8797
1778863901.266020,2,94,21199
1778863901.276560,0,95,32085
1778863901.292494,1,95,8821
1778863901.308422,2,95,21221
1778863901.310710,0,96,32113
1778863901.323519,1,96,8845
1778863901.344919,2,96,21243
1778863901.358068,0,97,32138
1778863901.367376,1,97,8874
1778863901.382582,2,97,21265
1778863901.387737,0,98,32160
1778863901.435057,2,98,21288
1778863901.453417,1,98,8898
1778863901.474854,1,99,8941
1778863901.476339,0,99,32187
1778863901.492237,2,99,21318
1778863901.498698,0,100,32225
1778863901.504189,1,100,8973
1778863901.516478,2,100,21339
1778863901.526126,0,101,32243
1778863901.535847,1,101,9005
1778863901.548064,2,101,21364
1778863901.557146,0,102,32268
1778863901.567237,1,102,9035
1778863901.582736,2,102,21386
1778863901.593451,0,103,32290
1778863901.607623,1,103,9060
1778863901.635021,2,103,21412
1778863901.644590,0,104,32311
1778863901.651669,1,104,9083
1778863901.671038,2,104,21434
1778863901.671601,0,105,32331
1778863901.687945,1,105,9105
1778863901.692602,2,105,21459
1778863901.710419,0,106,32358
1778863901.730195,1,106,9127
1778863901.741713,2,106,21481
1778863901.757783,0,107,32377
1778863901.767449,1,107,9148
1778863901.782575,2,107,21506
1778863901.798162,0,108,32403
1778863901.812504,1,108,9176
1778863901.826831,2,108,21534
1778863901.835125,0,109,32427
1778863901.847882,1,109,9199
1778863901.862814,0,110,32449
1778863901.877790,2,109,21557
1778863901.888006,1,110,9221
1778863901.902126,2,110,21582
1778863901.912309,0,111,32471
1778863901.927535,1,111,9242
1778863901.945369,2,111,21606
1778863901.957203,0,112,32493
1778863901.969857,1,112,9265
1778863901.987520,2,112,21629
1778863901.991424,0,113,32514
1778863902.007407,1,113,9292
1778863902.016413,2,113,21650
1778863902.033383,0,114,32539
1778863902.045162,1,114,9317
1778863902.062488,2,114,21676
1778863902.079644,0,115,32564
1778863902.087669,1,115,9339
1778863902.105577,2,115,21698
1778863902.124895,0,116,32588
1778863902.130224,1,116,9361
1778863902.156929,0,117,32609
1778863902.162406,1,117,9383
1778863902.196635,2,116,21746
1778863902.204943,0,118,32631
1778863902.213793,1,118,9476
1778863902.222398,2,117,21771
1778863902.249827,0,119,32656
1778863902.285519,1,119,9492
1778863902.288532,2,118,21840
1778863902.293130,0,120,32736
1778863902.295147,1,120,9505
1778863902.303113,2,119,21852
1778863902.316642,0,121,32749
1778863902.335242,1,121,9519
1778863902.348810,2,120,21865
1778863902.351067,0,122,32765
1778863902.365068,1,122,9540
1778863902.383179,2,121,21884
1778863902.395603,0,123,32780
1778863902.407367,1,123,9563
1778863902.434047,2,122,21904
1778863902.444153,0,124,32796
1778863902.449570,1,124,9590
1778863902.449620,0,125,32820
1778863902.469850,2,123,21927
1778863902.472439,1,125,9619
1778863902.486841,2,124,21946
1778863902.487588,0,126,32844
1778863902.502075,1,126,9644
1778863902.517042,2,125,21967
1778863902.536126,0,127,32869
1778863902.546839,1,127,9659
1778863902.560569,2,126,21991
1778863902.576023,0,128,32897
1778863902.586611,1,128,9682
1778863902.601788,2,127,22010
1778863902.615340,0,129,32913
1778863902.629239,1,129,9699
1778863902.645703,2,128,22029
1778863902.648053,0,130,32935
1778863902.661692,1,130,9723
1778863902.676787,2,129,22054
1778863902.697636,0,131,32961
1778863902.707588,1,131,9749
1778863902.723504,2,130,22078
1778863902.736268,0,132,32987
1778863902.749620,1,132,9769
1778863902.764900,2,131,22100
1778863902.775153,0,133,33006
1778863902.792730,1,133,9787
1778863902.810192,2,132,22122
1778863902.811958,0,134,33026
1778863902.821731,1,134,9812
1778863902.837479,2,133,22146
1778863902.850872,0,135,33047
1778863902.866781,1,135,9841
1778863902.884729,2,134,22167
1778863902.894706,0,136,33065
1778863902.909282,1,136,9867
1778863902.925484,2,135,22194
1778863902.936803,0,137,33090
1778863902.951922,1,137,9886
1778863902.965124,2,136,22219
1778863902.967041,0,138,33119
1778863902.981909,1,138,9907
1778863902.999480,2,137,22244
1778863903.017155,0,139,33142
1778863903.026745,1,139,9927
1778863903.040429,2,138,22270
1778863903.055749,0,140,33166
1778863903.069376,1,140,9947
1778863903.086056,2,139,22294
1778863903.100724,0,141,33187
1778863903.109501,1,141,9968
1778863903.125115,2,140,22321
1778863903.127838,0,142,33206
1778863903.149369,1,142,9986
1778863903.165369,2,141,22347
1778863903.174286,0,143,33228
1778863903.181823,1,143,10005
1778863903.199053,2,142,22371
1778863903.215605,0,144,33250
1778863903.234178,1,144,10025
1778863903.251233,2,143,22396
1778863903.260768,0,145,33274
1778863903.270873,1,145,10046
1778863903.280628,2,144,22419
1778863903.285412,0,146,33295
1778863903.309417,1,146,10066
1778863903.325371,2,145,22441
1778863903.334575,0,147,33314
1778863903.341947,1,147,10085
1778863903.374864,2,146,22467
1778863903.376913,0,148,33333
1778863903.424303,2,147,22490
1778863903.458174,1,148,10197
1778863903.461720,2,148,22576
1778863903.462348,1,149,10219
1778863903.465912,0,149,33352
1778863903.490932,1,150,10237
1778863903.491738,2,149,22589
1778863903.495948,0,150,33450
1778863903.497721,0,151,33464
1778863903.509616,1,151,10251
1778863903.524008,2,150,22603
1778863903.527536,0,152,33478
1778863903.549399,1,152,10272
1778863903.565509,2,151,22620
1778863903.570771,0,153,33498
1778863903.581951,1,153,10298
1778863903.600073,2,152,22638
1778863903.614029,0,154,33522
1778863903.629654,1,154,10330
1778863903.641752,2,153,22658
1778863903.659118,0,155,33551
1778863903.669489,1,155,10346
1778863903.684536,2,154,22679
1778863903.686177,0,156,33579
1778863903.709338,1,156,10371
1778863903.725096,2,155,22702
1778863903.731636,0,157,33604
1778863903.744841,1,157,10397
1778863903.759501,2,156,22720
1778863903.774791,0,158,33619
1778863903.790065,1,158,10416
1778863903.805101,2,157,22743
1778863903.814643,0,159,33644
1778863903.833097,1,159,10440
1778863903.843457,2,158,22764
1778863903.844732,0,160,33662
1778863903.869698,1,160,10467
1778863903.885592,2,159,22785
1778863903.886977,0,161,33681
1778863903.905098,1,161,10496
1778863903.919689,2,160,22807
1778863903.934377,0,162,33706
1778863903.948104,1,162,10512
1778863903.964302,2,161,22826
1778863903.979121,0,163,33734
1778863903.986563,1,163,10532
1778863904.004021,2,162,22847
1778863904.008447,0,164,33759
1778863904.034685,1,164,10549
1778863904.044076,2,163,22870
1778863904.052759,0,165,33781
1778863904.064677,1,165,10570
1778863904.079262,2,164,22893
1778863904.094693,0,166,33798
1778863904.110355,1,166,10587
1778863904.122425,2,165,22915
1778863904.142081,0,167,33816
1778863904.147018,1,167,10603
1778863904.164741,2,166,22936
1778863904.167385,0,168,33839
1778863904.189555,1,168,10620
1778863904.204157,2,167,22958
1778863904.213977,0,169,33860
1778863904.223228,1,169,10640
1778863904.239447,2,168,22980
1778863904.254741,0,170,33878
1778863904.270939,1,170,10661
1778863904.281524,2,169,23002
1778863904.299026,0,171,33898
1778863904.306797,1,171,10680
1778863904.325386,2,170,23023
1778863904.328835,0,172,33922
1778863904.349541,1,172,10697
1778863904.363997,2,171,23046
1778863904.374451,0,173,33941
1778863904.385081,1,173,10713
1778863904.399336,2,172,23070
1778863904.414135,0,174,33961
1778863904.429597,1,174,10733
1778863904.444195,2,173,23091
1778863904.459227,0,175,33981
1778863904.469266,1,175,10754
1778863904.483944,2,174,23119
1778863904.488286,0,176,34004
1778863904.509403,1,176,10774
1778863904.524024,2,175,23152
1778863904.534022,0,177,34023
1778863904.546564,1,177,10791
1778863904.580983,2,176,23179
1778863904.581680,0,178,34047
1778863904.589875,1,178,10907
1778863904.601784,2,177,23205
1778863904.649026,0,179,34065
1778863904.660228,1,179,10922
1778863904.660305,2,178,23301
1778863904.664803,0,180,34184
1778863904.669089,1,180,10937
1778863904.686494,2,179,23317
1778863904.693043,0,181,34198
1778863904.701890,1,181,10956
1778863904.719325,2,180,23333
1778863904.737302,0,182,34212
1778863904.746805,1,182,10981
1778863904.765214,2,181,23353
1778863904.769917,0,183,34228
1778863904.789670,1,183,11012
1778863904.805591,2,182,23375
1778863904.807757,0,184,34250
1778863904.829120,1,184,11045
1778863904.844064,2,183,23400
1778863904.853734,0,185,34274
1778863904.862032,1,185,11061
1778863904.879889,2,184,23421
1778863904.896153,0,186,34303
1778863904.906922,1,186,11092
1778863904.924886,2,185,23445
1778863904.944081,0,187,34326
1778863904.949267,1,187,11122
1778863904.964800,2,186,23466
1778863904.969635,0,188,34355
1778863904.995011,1,188,11142
1778863905.003994,2,187,23492
1778863905.013992,0,189,34385
1778863905.021606,1,189,11159
1778863905.039274,2,188,23514
1778863905.054204,0,190,34407
1778863905.066837,1,190,11175
1778863905.084393,2,189,23534
1778863905.098056,0,191,34425
1778863905.109328,1,191,11194
1778863905.124127,2,190,23558
1778863905.127865,0,192,34444
1778863905.149256,1,192,11214
1778863905.166949,2,191,23581
1778863905.173932,0,193,34464
1778863905.184170,1,193,11233
1778863905.204747,2,192,23606
1778863905.214456,0,194,34487
1778863905.226770,1,194,11251
1778863905.243860,2,193,23628
1778863905.260181,0,195,34509
1778863905.269589,1,195,11269
1778863905.284654,2,194,23653
1778863905.288230,0,196,34526
1778863905.309334,1,196,11296
1778863905.326180,2,195,23678
1778863905.333335,0,197,34547
1778863905.342279,1,197,11320
1778863905.365053,2,196,23699
1778863905.374496,0,198,34567
1778863905.429342,2,197,23724
1778863905.453971,2,198,23759
1778863905.459862,1,198,11339
1778863905.476110,0,199,34586
1778863905.476795,1,199,11376
1778863905.494120,1,200,11400
1778863905.497130,0,200,34615
1778863905.503812,2,199,23778
1778863905.506714,0,201,34647
1778863905.512022,1,201,11428
1778863905.529977,2,200,23805
1778863905.531790,0,202,34676
1778863905.555285,1,202,11456
1778863905.575415,2,201,23831
1778863905.576880,0,203,34695
1778863905.590314,1,203,11485
1778863905.599744,2,202,23852
1778863905.614859,0,204,34725
1778863905.629243,1,204,11504
1778863905.646077,2,203,23877
1778863905.660936,0,205,34755
1778863905.669193,1,205,11521
1778863905.684666,2,204,23906
1778863905.686626,0,206,34774
1778863905.715184,1,206,11547
1778863905.725079,2,205,23931
1778863905.741121,0,207,34794
1778863905.744565,1,207,11570
1778863905.773624,2,206,23956
1778863905.775392,0,208,34815
1778863905.789966,1,208,11669
1778863905.801684,2,207,23981
1778863905.875510,0,209,34834
1778863905.881652,1,209,11683
1778863905.881971,2,208,24060
1778863905.885681,2,209,24073
1778863905.886373,1,210,11701
1778863905.888257,0,210,34932
1778863905.889568,0,211,34946
1778863905.904277,1,211,11721
1778863905.925382,2,210,24086
1778863905.934100,0,212,34960
1778863905.949777,1,212,11750
1778863906.013682,2,211,24104
1778863906.013902,0,213,34980
1778863906.017738,1,213,11782
1778863906.024904,0,214,35007
1778863906.024985,2,212,24123
1778863906.034941,1,214,11815
1778863906.046124,2,213,24144
1778863906.066328,0,215,35038
1778863906.073931,1,215,11830
1778863906.084638,2,214,24167
1778863906.102352,0,216,35065
1778863906.162407,1,216,11852
1778863906.162565,2,215,24188
1778863906.162692,0,217,35081
1778863906.165768,1,217,11874
1778863906.179823,2,216,24209
1778863906.185893,0,218,35107
1778863906.199717,1,218,11905
1778863906.206880,2,217,24233
1778863906.220705,0,219,35137
1778863906.225625,1,219,11920
1778863906.245828,2,218,24254
1778863906.266204,0,220,35151
1778863906.273079,1,220,11937
1778863906.284586,2,219,24277
1778863906.303447,0,221,35179
1778863906.367899,1,221,11956
1778863906.376289,2,220,24298
1778863906.383716,0,222,35197
1778863906.383885,1,222,11973
1778863906.391541,2,221,24323
1778863906.391822,0,223,35216
1778863906.399284,1,223,11991
1778863906.406597,2,222,24341
1778863906.415216,0,224,35236
1778863906.431573,1,224,12015
1778863906.452281,2,223,24362
1778863906.455518,0,225,35253
1778863906.476289,1,225,12038
1778863906.488284,2,224,24381
1778863906.495037,0,226,35278
1778863906.530741,1,226,12057
1778863906.530849,2,225,24402
1778863906.535093,0,227,35294
1778863906.546940,1,227,12076
1778863906.559211,2,226,24419
1778863906.574555,0,228,35321
1778863906.589418,1,228,12095
1778863906.648350,2,227,24439
1778863906.648510,0,229,35339
1778863906.652149,1,229,12111
1778863906.653277,2,228,24467
1778863906.654037,0,230,35357
1778863906.674997,1,230,12128
1778863906.684423,2,229,24492
1778863906.692863,0,231,35374
1778863906.704154,1,231,12148
1778863906.719201,2,230,24517
1778863906.735378,0,232,35394
1778863906.749284,1,232,12168
1778863906.808521,2,231,24543
1778863906.811718,0,233,35414
1778863906.811766,1,233,12185
1778863906.814057,0,234,35432
1778863906.814830,2,232,24568
1778863906.834870,1,234,12204
1778863906.844652,2,233,24595
1778863906.863734,0,235,35455
1778863906.870951,1,235,12222
1778863906.887140,2,234,24620
1778863906.894449,0,236,35477
1778863906.956089,1,236,12242
1778863906.957068,2,235,24643
1778863906.959439,0,237,35495
1778863906.959575,1,237,12261
1778863906.989114,2,236,24671
1778863906.990841,0,238,35513
1778863906.994370,1,238,12394
1778863907.001757,2,237,24699
1778863907.041517,0,239,35532
1778863907.091665,1,239,12408
1778863907.091724,2,238,24792
1778863907.093951,1,240,12421
1778863907.094105,2,239,24804
1778863907.096954,0,240,35651
1778863907.098317,0,241,35665
1778863907.109907,1,241,12439
1778863907.124700,2,240,24817
1778863907.126615,0,242,35679
1778863907.151838,1,242,12459
1778863907.169598,2,241,24838
1778863907.173483,0,243,35698
1778863907.215750,1,243,12486
1778863907.215829,2,242,24857
1778863907.217430,0,244,35721
1778863907.229661,1,244,12512
1778863907.255584,0,245,35747
1778863907.264136,2,243,24878
1778863907.269289,1,245,12549
1778863907.285955,2,244,24901
1778863907.287112,0,246,35779
1778863907.314969,1,246,12575
1778863907.357595,2,245,24922
1778863907.359406,0,247,35819
1778863907.359514,1,247,12591
1778863907.361541,2,246,24943
1778863907.379504,0,248,35839
1778863907.434469,2,247,24967
1778863907.446108,1,248,12607
1778863907.490891,2,248,25001
1778863907.491242,0,249,35856
1778863907.495887,2,249,25022
1778863907.497690,1,249,12649
1778863907.498174,0,250,35889
1778863907.500061,1,250,12670
1778863907.500893,0,251,35909
1778863907.514196,1,251,12693
1778863907.531397,2,250,25049
1778863907.533116,0,252,35933
1778863907.544406,1,252,12720
1778863907.560259,2,251,25072
1778863907.574065,0,253,35962
1778863907.614784,1,253,12748
1778863907.615132,2,252,25090
1778863907.620779,0,254,35987
1778863907.629218,1,254,12767
1778863907.644025,0,255,36004
1778863907.657956,2,253,25116
1778863907.674884,1,255,12785
1778863907.684482,2,254,25136
1778863907.689744,0,256,36031
1778863907.701679,1,256,12801
1778863907.719319,2,255,25156
1778863907.779402,1,257,12816
1778863907.779500,0,257,36052
1778863907.781890,2,256,25177
1778863907.783155,0,258,36070
1778863907.789519,1,258,12838
1778863907.808573,0,259,36087
1778863907.810890,2,257,25194
1778863907.835306,1,259,12865
1778863907.844036,2,258,25214
1778863907.850625,0,260,36104
1778863907.864773,1,260,12882
1778863907.911495,2,259,25233
1778863907.913106,0,261,36121
1778863907.914418,1,261,12898
1778863907.924601,2,260,25253
1778863907.934065,0,262,36141
1778863907.949505,1,262,12913
1778863907.964345,0,263,36158
1778863907.979234,2,261,25273
1778863907.991925,1,263,12929
1778863908.016312,2,262,25293
1778863908.017514,0,264,36177
1778863908.023860,1,264,12946
1778863908.039250,2,263,25314
1778863908.055527,0,265,36196
1778863908.071922,1,265,12962
1778863908.081896,2,264,25339
1778863908.101092,0,266,36215
1778863908.119326,1,266,12977
1778863908.123672,2,265,25372
1778863908.139369,0,267,36234
1778863908.151997,1,267,12992
1778863908.191088,2,266,25401
1778863908.192733,0,268,36256
1778863908.198455,1,268,13113
1778863908.201673,2,267,25427
1778863908.240044,0,269,36275
1778863908.251817,1,269,13130
1778863908.251940,2,268,25521
1778863908.256624,0,270,36396
1778863908.269341,1,270,13146
1778863908.328334,0,271,36410
1778863908.331215,2,269,25538
1778863908.331394,1,271,13167
1778863908.333052,0,272,36424
1778863908.335916,2,270,25558
1778863908.344227,1,272,13192
1778863908.361982,2,271,25584
1778863908.373950,0,273,36445
1778863908.389200,1,273,13222
1778863908.405297,2,272,25608
1778863908.417413,0,274,36470
1778863908.473460,1,274,13254
1778863908.473589,0,275,36497
1778863908.474542,2,273,25637
1778863908.477414,1,275,13294
1778863908.489026,2,274,25662
1778863908.490220,0,276,36529
1778863908.504461,1,276,13318
1778863908.519196,2,275,25687
1778863908.534857,0,277,36562
1778863908.549020,1,277,13336
1778863908.613028,2,276,25713
1778863908.615394,0,278,36577
1778863908.615741,1,278,13352
1778863908.617968,2,277,25733
1778863908.623874,0,279,36594
1778863908.633061,1,279,13370
1778863908.650129,2,278,25755
1778863908.652702,0,280,36621
1778863908.664372,1,280,13390
1778863908.679230,2,279,25777
1778863908.695410,0,281,36642
1778863908.709586,1,281,13408
1778863908.724787,2,280,25802
1778863908.734648,0,282,36664
1778863908.734714,2,281,25823
1778863908.751683,1,282,13428
1778863908.815099,0,283,36687
1778863908.824020,1,283,13447
1778863908.827640,1,284,13467
1778863908.828074,0,284,36709
1778863908.831822,2,282,25849
1778863908.839416,2,283,25871
1778863908.856832,0,285,36732
1778863908.874791,1,285,13489
1778863908.884080,2,284,25891
1778863908.894771,0,286,36758
1778863908.909772,1,286,13510
1778863908.924419,2,285,25915
1778863908.940940,0,287,36780
1778863908.953308,1,287,13531
1778863908.970125,2,286,25938
1778863908.971859,0,288,36803
1778863908.990487,1,288,13551
1778863909.004998,2,287,25961
1778863909.016795,0,289,36827
1778863909.029282,1,289,13574
1778863909.044032,2,288,25984
1778863909.103332,0,290,36850
1778863909.103448,1,290,13596
1778863909.104606,2,289,26006
1778863909.107683,0,291,36873
1778863909.111664,1,291,13619
1778863909.129371,2,290,26032
1778863909.132893,0,292,36896
1778863909.144160,1,292,13641
1778863909.165069,2,291,26058
1778863909.175374,0,293,36919
1778863909.186609,1,293,13663
1778863909.204104,2,292,26080
1778863909.247061,0,294,36942
1778863909.248966,1,294,13685
1778863909.249573,2,293,26102
1778863909.252349,0,295,36966
1778863909.289651,1,295,13708
1778863909.289898,2,294,26125
1778863909.293132,0,296,36990
1778863909.310150,1,296,13731
1778863909.319999,2,295,26145
1778863909.335404,0,297,37012
1778863909.349300,1,297,13752
1778863909.385601,2,296,26169
1778863909.389625,0,298,37037
1778863909.424686,2,297,26195
1778863909.453041,1,298,13881
1778863909.456861,1,299,13910
1778863909.460911,2,298,26268
1778863909.462186,0,299,37063
1778863909.476623,1,300,13926
1778863909.478563,0,300,37150
1778863909.485082,2,299,26284
1778863909.494781,0,301,37166
1778863909.556921,1,301,13952
1778863909.561015,2,300,26301
1778863909.561256,0,302,37181
1778863909.565550,1,302,13981
1778863909.566972,2,301,26320
1778863909.574831,0,303,37206
1778863909.589601,1,303,14016
1778863909.606246,2,302,26344
1778863909.614821,0,304,37236
1778863909.634922,1,304,14046
1778863909.644857,2,303,26370
1778863909.701046,0,305,37266
1778863909.703763,1,305,14072
1778863909.704956,2,304,26396
1778863909.705614,0,306,37296
1778863909.707490,1,306,14099
1778863909.724306,2,305,26418
1778863909.739879,0,307,37321
1778863909.749534,1,307,14125
1778863909.765171,2,306,26438
1778863909.778475,0,308,37350
1778863909.840505,1,308,14146
1778863909.844734,2,307,26455
1778863909.844971,0,309,37373
1778863909.848114,1,309,14171
1778863909.857140,0,310,37395
1778863909.863892,2,308,26481
1778863909.868973,1,310,14193
1778863909.878750,2,309,26508
1778863909.892714,0,311,37416
