abs_time,cam,rtp_seq
1777821832.082227,0,30517
1777821832.093524,1,19844
1777821832.119054,2,15871
1777821833.076339,0,30829
1777821834.075664,0,31181
1777821834.078543,1,20511
1777821834.119128,2,16562
