cam_index,rtp_seq,transit_ms
0,20952,1015.6751
0,21271,1865.9749
0,21972,3761.9410
0,22695,4928.5440
0,23083,4726.3250
0,23468,4296.1700
0,23790,3736.4509
0,24148,3122.1390
0,24507,2576.6690
0,24876,2319.5519
0,25235,1651.4771
0,25607,1179.4190
0,25993,551.5039
0,26366,45.2859
0,26752,273.4852
0,27156,238.9259
0,27560,1388.9451
0,27941,2714.5641
0,28322,3762.2540
0,28701,4674.2809
0,29089,4283.6010
0,29468,3653.1839
0,29847,3025.2860
0,30225,2372.5162
0,30598,1699.1820
0,30965,1038.5480
0,31346,339.0100
0,31709,11.2309
0,32077,105.4571
0,32453,18.0511
0,32828,979.7289
0,33207,1354.4359
0,33570,1534.8840
0,33922,2761.1220
0,34286,3425.5922
0,34639,4682.9050
0,34980,4056.6349
0,35356,3370.9619
0,35729,2788.0669
0,36104,2076.2870
1,28753,819.1309
1,29447,2714.6611
1,30890,4577.4601
1,31591,3734.5459
1,32301,2535.6650
1,33045,1688.0550
1,33786,543.3760
1,34534,180.0120
1,35317,1101.0461
1,36083,3576.5331
1,36852,4210.4969
1,37610,2992.2061
1,38366,1659.4238
1,39111,338.3880
1,39853,50.2710
1,40595,617.5082
1,41337,1341.9981
1,42066,3336.9250
1,42771,4051.3189
1,43487,2700.1290
2,30628,19.8278
2,31395,2560.4210
2,32768,4619.5300
2,33496,3760.4821
2,34245,2468.3771
2,34998,1660.5768
2,35748,549.8478
2,36521,94.0201
2,37293,822.1271
2,38055,3315.8290
2,38793,4212.0402
2,39538,2973.9940
2,40278,1630.2710
2,41030,342.3760
2,41785,14.6050
2,42526,351.6998
2,43276,1261.2720
2,44021,3261.6460
2,44740,4045.8748
2,45484,2694.8600
