abs_time,cam_index,rtp_seq
1778513850.831321,1,2093
1778513850.831528,1,2094
1778513850.831548,1,2095
1778513850.831566,1,2096
1778513850.831579,1,2097
1778513850.831592,1,2098
1778513850.831604,1,2099
1778513850.831617,1,2100
1778513850.831630,1,2101
1778513850.831643,1,2102
1778513850.831656,1,2103
1778513850.831671,1,2104
1778513850.831688,1,2105
1778513850.831705,1,2106
1778513850.831723,1,2107
1778513850.831740,1,2108
1778513850.831756,1,2109
1778513850.831772,1,2110
1778513850.831789,1,2111
1778513850.831805,1,2112
1778513850.831822,1,2113
1778513850.831837,1,2114
1778513850.831852,1,2115
1778513850.831864,1,2116
1778513850.831885,1,2117
1778513850.831909,1,2118
1778513850.831931,1,2119
1778513850.831954,1,2120
1778513850.831976,1,2121
1778513850.831998,1,2122
1778513850.832021,1,2123
1778513850.832043,1,2124
1778513850.832074,1,2125
1778513850.832100,1,2126
1778513850.832118,1,2127
1778513850.832130,1,2128
1778513850.832148,1,2129
1778513850.832170,1,2130
1778513850.832192,1,2131
1778513850.832215,1,2132
1778513850.832237,1,2133
1778513850.832262,1,2134
1778513850.832284,1,2135
1778513850.832306,1,2136
1778513850.832328,1,2137
1778513850.832354,1,2138
1778513850.832377,1,2139
1778513850.832400,1,2140
1778513850.832423,1,2141
1778513850.832445,1,2142
1778513850.832468,1,2143
1778513850.832491,1,2144
1778513850.832517,1,2145
1778513850.832540,1,2146
1778513850.832563,1,2147
1778513850.832587,1,2148
1778513850.832603,1,2149
1778513850.832615,1,2150
1778513850.832627,1,2151
1778513850.832649,1,2152
1778513850.832671,1,2153
1778513850.832693,1,2154
1778513850.832715,1,2155
1778513850.832737,1,2156
1778513850.832760,1,2157
1778513850.832782,1,2158
1778513850.832808,1,2159
1778513850.832830,1,2160
1778513850.832853,1,2161
1778513850.832875,1,2162
1778513850.832897,1,2163
1778513850.832919,1,2164
1778513850.832941,1,2165
1778513850.832963,1,2166
1778513850.832986,1,2167
1778513850.833008,1,2168
1778513850.833030,1,2169
1778513850.833052,1,2170
1778513850.833079,1,2171
1778513850.833099,1,2172
1778513850.833116,1,2173
1778513850.833127,1,2174
1778513850.833139,1,2175
1778513850.833155,1,2176
1778513850.833176,1,2177
1778513850.833195,1,2178
1778513850.833215,1,2179
1778513850.833239,1,2180
1778513850.833259,1,2181
1778513850.833278,1,2182
1778513850.833297,1,2183
1778513850.833316,1,2184
1778513850.833335,1,2185
1778513850.833354,1,2186
1778513850.833373,1,2187
1778513850.833392,1,2188
1778513850.833410,1,2189
1778513850.833433,1,2190
1778513850.833452,1,2191
1778513850.833472,1,2192
1778513850.833490,1,2193
1778513850.833510,1,2194
1778513850.833529,1,2195
1778513850.833548,1,2196
1778513850.833566,1,2197
1778513850.833586,1,2198
1778513850.833604,1,2199
1778513850.833623,1,2200
1778513850.833642,1,2201
1778513850.833662,1,2202
1778513850.833680,1,2203
1778513850.833699,1,2204
1778513850.833720,1,2205
1778513850.833741,1,2206
1778513850.833761,1,2207
1778513850.833780,1,2208
1778513850.833798,1,2209
1778513850.833817,1,2210
1778513850.833836,1,2211
1778513850.833855,1,2212
1778513850.833874,1,2213
1778513850.833893,1,2214
1778513850.833911,1,2215
1778513850.833925,1,2216
1778513850.833937,1,2217
1778513850.833950,1,2218
1778513850.833962,1,2219
1778513850.833974,1,2220
1778513850.833987,1,2221
1778513850.833999,1,2222
1778513850.834011,1,2223
1778513850.834024,1,2224
1778513850.834036,1,2225
1778513850.834048,1,2226
1778513850.834061,1,2227
1778513850.834078,1,2228
1778513850.834090,1,2229
1778513850.834103,1,2230
1778513850.834115,1,2231
1778513850.834129,1,2232
1778513850.834142,1,2233
1778513850.834154,1,2234
1778513850.834167,1,2235
1778513850.834179,1,2236
1778513850.834192,1,2237
1778513850.834204,1,2238
1778513850.834217,1,2239
1778513850.834229,1,2240
1778513850.834242,1,2241
1778513850.834254,1,2242
1778513850.834267,1,2243
1778513850.834279,1,2244
1778513850.834291,1,2245
1778513850.834304,1,2246
1778513850.834316,1,2247
1778513850.834329,1,2248
1778513850.834341,1,2249
1778513850.834354,1,2250
1778513850.834366,1,2251
1778513850.834379,1,2252
1778513850.834392,1,2253
1778513850.834404,1,2254
1778513850.834417,1,2255
1778513850.834432,1,2256
1778513850.856788,1,2257
1778513850.856818,1,2258
1778513850.856837,1,2259
1778513850.856855,1,2260
1778513850.856872,1,2261
1778513850.856899,1,2262
1778513850.856916,1,2263
1778513850.856927,1,2264
1778513850.856935,1,2265
1778513850.856945,1,2266
1778513850.856954,1,2267
1778513850.856965,1,2268
1778513850.856973,1,2269
1778513850.856982,1,2270
1778513850.856990,1,2271
1778513850.857000,1,2272
1778513850.857008,1,2273
1778513850.857022,1,2274
1778513850.857034,1,2275
1778513850.857044,1,2276
1778513850.857053,1,2277
1778513850.857060,1,2278
1778513850.857074,1,2279
1778513850.857083,1,2280
1778513850.857091,1,2281
1778513850.857099,1,2282
1778513850.857108,1,2283
1778513850.857118,1,2284
1778513850.857126,1,2285
1778513850.857135,1,2286
1778513850.857144,1,2287
1778513850.857152,1,2288
1778513850.857160,1,2289
1778513850.857169,1,2290
1778513850.857177,1,2291
1778513850.857185,1,2292
1778513850.857195,1,2293
1778513850.857203,1,2294
1778513850.857211,1,2295
1778513850.857220,1,2296
1778513850.857227,1,2297
1778513850.857234,1,2298
1778513850.857244,1,2299
1778513850.857251,1,2300
1778513850.857260,1,2301
1778513850.857267,1,2302
1778513850.857275,1,2303
1778513850.857282,1,2304
1778513850.857290,1,2305
1778513850.857297,1,2306
1778513850.857308,1,2307
1778513850.857322,1,2308
1778513850.857332,1,2309
1778513850.857340,1,2310
1778513850.857349,1,2311
1778513850.857356,1,2312
1778513850.857363,1,2313
1778513850.857371,1,2314
1778513850.857378,1,2315
1778513850.857385,1,2316
1778513850.857392,1,2317
1778513850.857400,1,2318
1778513850.857407,1,2319
1778513850.857417,1,2320
1778513850.857424,1,2321
1778513850.857432,1,2322
1778513850.857439,1,2323
1778513850.857447,1,2324
1778513850.857454,1,2325
1778513850.857461,1,2326
1778513850.857468,1,2327
1778513850.857477,1,2328
1778513850.857484,1,2329
1778513850.857492,1,2330
1778513850.857499,1,2331
1778513850.857506,1,2332
1778513850.857513,1,2333
1778513850.857520,1,2334
1778513850.857527,1,2335
1778513850.857534,1,2336
1778513850.857541,1,2337
1778513850.857548,1,2338
1778513850.857555,1,2339
1778513850.857562,1,2340
1778513850.857569,1,2341
1778513850.857576,1,2342
1778513850.857583,1,2343
1778513850.857590,1,2344
1778513850.857597,1,2345
1778513850.857623,1,2346
1778513850.857630,1,2347
1778513850.857638,1,2348
1778513850.857645,1,2349
1778513850.857652,1,2350
1778513850.857659,1,2351
1778513850.857667,1,2352
1778513850.857675,1,2353
1778513850.857682,1,2354
1778513850.857689,1,2355
1778513850.857697,1,2356
1778513850.857704,1,2357
1778513850.857711,1,2358
1778513850.857718,1,2359
1778513850.857725,1,2360
1778513850.857733,1,2361
1778513850.857740,1,2362
1778513850.858405,2,19848
1778513850.858583,2,19849
1778513850.858607,2,19850
1778513850.858628,2,19851
1778513850.858650,2,19852
1778513850.858670,2,19853
1778513850.858692,2,19854
1778513850.858711,2,19855
1778513850.858730,2,19856
1778513850.858748,2,19857
1778513850.858766,2,19858
1778513850.858784,2,19859
1778513850.858803,2,19860
1778513850.858821,2,19861
1778513850.858839,2,19862
1778513850.858857,2,19863
1778513850.858876,2,19864
1778513850.858894,2,19865
1778513850.858912,2,19866
1778513850.858931,2,19867
1778513850.858949,2,19868
1778513850.858967,2,19869
