cam_index,rtp_seq,transit_ms
0,7719,8.9190
0,7720,8.9500
0,7721,8.9610
0,7722,8.9650
0,7723,8.9681
0,7724,8.9722
0,7725,8.9741
0,7726,8.9760
0,7727,8.9798
0,7728,8.9779
0,7729,8.9779
0,7730,8.9800
0,7731,8.9831
0,7732,35.5840
0,7733,35.7189
0,7734,35.7652
0,7735,35.8009
0,7736,35.8360
0,7737,35.8651
0,7738,35.8980
0,7739,35.9309
0,7740,35.9631
0,7741,35.9931
0,7742,36.0451
0,7743,36.0780
0,7744,36.1180
0,7745,36.1481
0,7746,36.1781
0,7747,36.2139
0,7748,36.2480
0,7749,36.2821
0,7750,36.3128
0,7751,36.3460
0,7752,36.3760
0,7753,36.4070
0,7754,36.4420
0,7755,43.9069
0,7756,44.0559
0,7757,44.0960
0,7758,44.1351
0,7759,44.1670
0,7760,44.2021
0,7761,44.2331
0,7762,44.2679
0,7763,44.2979
0,7764,44.3389
0,7765,44.3740
0,7766,44.4052
0,7767,44.4360
0,7768,44.4651
0,7769,44.4982
0,7770,44.5321
0,7771,44.5600
0,7772,44.6038
0,7773,44.6329
0,7774,44.6651
0,7775,44.6908
0,7776,44.7211
0,7777,44.7521
0,7778,46.0899
0,7779,46.2220
0,7780,46.2708
0,7781,46.3052
0,7782,46.3359
0,7783,46.3891
0,7784,46.4230
0,7785,46.4590
0,7786,46.4900
0,7787,46.5229
0,7788,46.5560
0,7789,46.5910
0,7790,46.6251
0,7791,46.6590
0,7792,46.6912
0,7793,46.3679
0,7794,46.4010
0,7795,46.4301
0,7796,46.1740
0,7797,46.1900
0,7798,46.2070
0,7799,46.1268
0,7800,46.1600
0,7801,74.6460
0,7802,74.6891
0,7803,74.7011
0,7804,74.7020
0,7805,74.6131
0,7806,74.6129
0,7807,74.6140
0,7808,74.4741
0,7809,74.4739
0,7810,74.4750
0,7811,74.4760
0,7812,74.4760
0,7813,74.4750
0,7814,74.4772
0,7815,74.4760
0,7816,74.4750
0,7817,74.4739
0,7818,74.4748
0,7819,74.4760
0,7820,74.4750
0,7821,74.4720
0,7822,74.4698
0,7823,74.4689
0,7824,74.4691
0,7825,76.5760
0,7826,76.8070
0,7827,76.9200
0,7828,76.9351
0,7829,77.0011
0,7830,77.0051
0,7831,77.0659
0,7832,77.0719
0,7833,77.1272
0,7834,77.1751
0,7835,77.2300
0,7836,77.2750
0,7837,77.2769
0,7838,77.2731
0,7839,77.2729
0,7840,94.8620
0,7841,95.2280
0,7842,95.3310
0,7843,95.3999
0,7844,95.4702
0,7845,95.5310
0,7846,95.5901
0,7847,95.6490
0,7848,95.7081
0,7849,95.7651
0,7850,95.8209
0,7851,95.8850
0,7852,95.9420
0,7853,96.0009
0,7854,96.0591
0,7855,96.1149
0,7856,96.1750
0,7857,96.2310
0,7858,97.4779
0,7859,97.5511
0,7860,97.5978
0,7861,97.6400
0,7862,97.6801
0,7863,97.7180
0,7864,97.7631
0,7865,97.8041
0,7866,97.8410
0,7867,97.8780
0,7868,97.9180
0,7869,97.9540
0,7870,97.9910
0,7871,98.0282
0,7872,98.0639
0,7873,98.1071
0,7874,98.1450
0,7875,98.1810
0,7876,98.2170
0,7877,98.2521
0,7878,98.2890
0,7879,98.3250
0,7880,98.3610
0,7881,101.8991
0,7882,101.9719
0,7883,102.0210
0,7884,102.0610
0,7885,102.1020
0,7886,102.1430
0,7887,102.1800
0,7888,102.2170
0,7889,102.2539
0,7890,102.2890
0,7891,102.3259
0,7892,102.3641
0,7893,102.3998
0,7894,102.4361
0,7895,102.4721
0,7896,102.5090
0,7897,102.5531
0,7898,102.5889
0,7899,102.6242
0,7900,102.6609
0,7901,102.6959
0,7902,102.7322
0,7903,102.7689
0,7904,104.6679
0,7905,104.7471
0,7906,104.7938
0,7907,104.8360
0,7908,104.8751
0,7909,104.9118
0,7910,104.9490
0,7911,104.9850
0,7912,105.0229
0,7913,105.0580
0,7914,105.0949
0,7915,105.1321
0,7916,105.1679
0,7917,105.2039
0,7918,105.2411
0,7919,105.2780
0,7920,105.3131
0,7921,105.3560
0,7922,105.3970
0,7923,105.4351
0,7924,105.4711
0,7925,105.5059
0,7926,105.5422
0,7927,108.7320
0,7928,108.8641
0,7929,108.9671
0,7930,109.0629
0,7931,109.1549
0,7932,109.2551
0,7933,215.9920
0,7934,216.1300
0,7935,174.3011
0,7936,174.3600
0,7937,174.4139
0,7938,174.4649
0,7939,174.5172
0,7940,174.5710
0,7941,174.6380
0,7942,174.6900
0,7943,174.7410
0,7944,174.7930
0,7945,174.8309
0,7946,174.8631
0,7947,154.6860
0,7948,155.7629
0,7949,155.8011
0,7950,155.8340
0,7951,155.8661
0,7952,155.9050
0,7953,155.9370
0,7954,155.9269
0,7955,155.9439
0,7956,155.9701
0,7957,155.9949
0,7958,113.3151
0,7959,113.3449
0,7960,162.1552
0,7961,162.4730
0,7962,162.7281
0,7963,162.8451
0,7964,162.9591
0,7965,163.0561
0,7966,163.1520
0,7967,163.2390
0,7968,163.3289
0,7969,132.8411
0,7970,132.9410
0,7971,133.0340
0,7972,133.2171
0,7973,133.3101
0,7974,133.4012
0,7975,133.4898
0,7976,133.5800
0,7977,133.6710
0,7978,107.1038
0,7979,107.2791
0,7980,107.3952
0,7981,107.4829
0,7982,107.5881
0,7983,107.6500
0,7984,107.7080
0,7985,107.7659
0,7986,107.8231
0,7987,71.3360
0,7988,71.4829
0,7989,71.7430
0,7990,71.9070
0,7991,71.9810
0,7992,72.0320
0,7993,72.5060
0,7994,72.7670
0,7995,32.8631
0,7996,33.0060
0,7997,33.1860
0,7998,33.3710
0,7999,33.4651
0,8000,33.5619
0,8001,33.6540
0,8002,33.7420
0,8003,33.8800
0,8004,4.9849
0,8005,5.0251
0,8006,5.0571
0,8007,5.0869
0,8008,5.1181
0,8009,5.1560
0,8010,5.1870
0,8011,5.2159
0,8012,5.2481
0,8013,6.0890
0,8014,6.2330
0,8015,6.3670
0,8016,6.4631
0,8017,6.4709
0,8018,6.4740
0,8019,6.4740
0,8020,6.4778
0,8021,9.2201
0,8022,9.3901
0,8023,9.5201
0,8024,9.6290
0,8025,9.7229
0,8026,9.8100
0,8027,9.8951
0,8028,9.9800
0,8029,10.0658
0,8030,6.5629
0,8031,6.6230
0,8032,6.6519
0,8033,6.6800
0,8034,6.7072
0,8035,6.7370
0,8036,6.7730
0,8037,6.8140
0,8038,6.8500
0,8039,16.5701
0,8040,16.7019
0,8041,5.5730
0,8042,5.6591
0,8043,5.7120
0,8044,5.8739
0,8045,5.8870
0,8046,5.8949
0,8047,5.9021
0,8048,5.9099
0,8049,5.4789
0,8050,5.5950
0,8051,5.6441
0,8052,9.5530
0,8053,9.6862
0,8054,9.7339
0,8055,9.7771
0,8056,14.0350
0,8057,14.3621
0,8058,9.2809
0,8059,9.5429
0,8060,9.8982
0,8061,10.0660
0,8062,10.1151
0,8063,10.2201
0,8064,10.3400
0,8065,10.3941
0,8066,10.4430
0,8067,22.6541
0,8068,23.1111
0,8069,23.1500
0,8070,23.2179
0,8071,23.3490
0,8072,23.4110
0,8073,23.4489
0,8074,23.6032
0,8075,10.5059
0,8076,10.7682
0,8077,10.9098
0,8078,11.0359
0,8079,11.2569
0,8080,11.3339
0,8081,11.3828
0,8082,11.4388
0,8083,11.4939
0,8084,38.8372
0,8085,39.1109
0,8086,39.2070
0,8087,39.2160
0,8088,39.2191
0,8089,39.2189
0,8090,39.2201
0,8091,39.2199
0,8092,39.2201
0,8093,7.6489
0,8094,7.7310
0,8095,7.7789
0,8096,31.4350
0,8097,31.5750
0,8098,31.6510
0,8099,31.7819
0,8100,31.8680
0,8101,31.9369
0,8102,12.5549
0,8103,12.6300
0,8104,12.7099
0,8105,12.8810
0,8106,13.0939
0,8107,13.3028
0,8108,13.4299
0,8109,13.5851
0,8110,23.4129
0,8111,23.5250
0,8112,23.5360
0,8113,23.6220
0,8114,23.6609
0,8115,23.6890
0,8116,23.6981
0,8117,23.7050
0,8118,23.7119
0,8119,9.3079
0,8120,9.4192
0,8121,9.4700
0,8122,9.5139
0,8123,9.5539
0,8124,9.5930
0,8125,9.6300
0,8126,9.6700
0,8127,9.7091
0,8128,9.7470
0,8129,8.9240
0,8130,33.7291
0,8131,33.8249
0,8132,33.8869
0,8133,34.0080
0,8134,34.1589
0,8135,34.2739
0,8136,34.3730
0,8137,34.4350
0,8138,75.3539
0,8139,76.0429
0,8140,76.1080
0,8141,76.1549
0,8142,76.2160
0,8143,83.9410
0,8144,84.0440
0,8145,84.1839
0,8146,84.2481
0,8147,43.9360
0,8148,44.0440
0,8149,44.1370
0,8150,44.1971
0,8151,44.3449
0,8152,44.5499
0,8153,44.6711
0,8154,44.7762
0,8155,44.8649
0,8156,44.9531
0,8157,36.3028
0,8158,36.3860
0,8159,36.3939
0,8160,36.4361
0,8161,36.4759
0,8162,36.5169
0,8163,36.5670
0,8164,36.6070
0,8165,36.6461
0,8166,36.6840
0,8167,36.7231
0,8168,36.7608
0,8169,36.8209
0,8170,36.8619
0,8171,37.0941
0,8172,37.2250
0,8173,37.2391
0,8174,37.2469
0,8175,37.2539
0,8176,37.2610
0,8177,37.2670
0,8178,37.2751
0,8179,37.2801
0,8180,37.2901
0,8181,37.2968
0,8182,37.8740
0,8183,37.9210
0,8184,37.9329
0,8185,38.3661
0,8186,38.3780
0,8187,38.3849
0,8188,38.3928
0,8189,38.3990
0,8190,38.4059
0,8191,38.4130
0,8192,58.0831
0,8193,58.1660
0,8194,58.2139
0,8195,58.2571
0,8196,58.2969
0,8197,58.3360
0,8198,58.3761
0,8199,58.4149
0,8200,58.4531
0,8201,58.4910
0,8202,58.5291
0,8203,58.5752
0,8204,58.6169
0,8205,58.6541
0,8206,58.8851
0,8207,58.9440
0,8208,58.9552
0,8209,58.9609
0,8210,58.9690
0,8211,58.9759
0,8212,58.9821
0,8213,58.9900
0,8214,58.9972
0,8215,59.8178
0,8216,59.8969
0,8217,59.9489
0,8218,59.9930
0,8219,60.0410
0,8220,60.0891
0,8221,60.1580
0,8222,60.2038
0,8223,60.2438
0,8224,60.2829
0,8225,60.3220
0,8226,60.3590
0,8227,60.3969
0,8228,60.4439
0,8229,60.4839
0,8230,60.5221
0,8231,60.5600
0,8232,60.5981
0,8233,60.6360
0,8234,60.6730
0,8235,60.7111
0,8236,60.7500
0,8237,60.7879
0,8238,60.8258
0,8239,60.8640
0,8240,60.9019
0,8241,60.9400
0,8242,60.9779
0,8243,61.0161
0,8244,63.5550
0,8245,63.6849
0,8246,63.7372
0,8247,63.7820
0,8248,63.9482
0,8249,64.0800
0,8250,64.2130
0,8251,64.5399
0,8252,64.7120
0,8253,64.8580
0,8254,13148.0749
0,8255,13148.1700
0,8256,13148.1891
0,8257,13148.2031
0,8258,13148.2141
0,8259,13113.6870
0,8260,13113.7960
0,8261,13113.8520
0,8262,13113.9040
0,8263,13113.9579
0,8264,13114.1160
0,8265,13114.2509
0,8266,13114.3641
0,8267,13114.6629
0,8268,13114.7740
0,8269,13114.8779
0,8270,13114.9802
0,8271,13115.0858
0,8272,13091.9662
0,8273,13092.0999
0,8274,13092.1829
0,8275,13092.2518
0,8276,13092.3159
0,8277,13092.4051
0,8278,13092.4709
0,8279,13092.5260
0,8280,13092.5801
0,8281,13092.6290
0,8282,13092.6819
