abs_time,cam_index,frame_in,rtp_seq
1778759649.466014,0,70,2584
1778759649.474609,1,70,3344
1778759649.476134,2,72,34493
1778759649.505692,0,71,2606
1778759649.515002,1,71,3360
1778759649.520132,2,73,34513
1778759649.533939,0,72,2620
1778759649.552471,1,72,3385
1778759649.561191,2,74,34540
1778759649.579683,0,73,2647
1778759649.599171,1,73,3412
1778759649.602665,2,75,34560
1778759649.619642,0,74,2670
1778759649.635528,1,74,3428
1778759649.639796,2,76,34580
1778759649.659686,0,75,2691
1778759649.675359,1,75,3452
1778759649.683703,2,77,34602
1778759649.704692,1,76,3475
1778759649.723970,2,78,34624
1778759649.734561,0,76,2711
1778759649.753747,0,77,2739
1778759649.761606,1,77,3494
1778759649.763981,2,79,34646
1778759649.779327,1,78,3515
1778759649.794822,0,78,2767
1778759649.796677,2,80,34669
1778759649.814659,0,79,2792
1778759649.829691,1,79,3537
1778759649.839774,2,81,34692
1778759649.859325,0,80,2810
1778759649.876203,1,80,3558
1778759649.877407,2,82,34714
1778759649.899257,0,81,2837
1778759649.917755,1,81,3581
1778759649.924848,2,83,34735
1778759649.939484,1,82,3603
1778759649.954756,0,82,2868
1778759649.956283,2,84,34756
1778759649.975915,0,83,2888
1778759649.991051,1,83,3620
1778759649.995626,2,85,34779
1778759650.019478,0,84,2915
1778759650.036523,1,84,3644
1778759650.039456,2,86,34807
1778759650.066148,0,85,2943
1778759650.074775,1,85,3673
1778759650.085276,2,87,34837
1778759650.099852,1,86,3695
1778759650.115259,0,86,2961
1778759650.116285,2,88,34857
1778759650.134935,0,87,2984
1778759650.150616,1,87,3714
1778759650.160363,2,89,34880
1778759650.176952,0,88,3003
1778759650.195435,1,88,3736
1778759650.197051,2,90,34905
1778759650.219381,0,89,3028
1778759650.235250,1,89,3755
1778759650.243989,2,91,34928
1778759650.279864,1,90,3775
1778759650.280132,0,90,3049
1778759650.287036,2,92,35037
1778759650.294362,0,91,3072
1778759650.324111,1,91,3800
1778759650.338785,2,93,35050
1778759650.342650,0,92,3154
1778759650.354764,1,92,3900
1778759650.360246,2,94,35063
1778759650.379164,0,93,3166
1778759650.395211,1,93,3912
1778759650.400619,2,95,35084
1778759650.419508,1,94,3924
1778759650.434699,0,94,3179
1778759650.440446,2,96,35106
1778759650.454171,0,95,3198
1778759650.470461,1,95,3942
1778759650.479496,2,97,35131
1778759650.499672,0,96,3221
1778759650.515815,1,96,3966
1778759650.520661,2,98,35162
1778759650.539589,0,97,3247
1778759650.554783,1,97,3990
1778759650.565187,2,99,35187
1778759650.579436,1,98,4018
1778759650.599542,0,98,3265
1778759650.608476,2,100,35207
1778759650.624325,0,99,3292
1778759650.640114,1,99,4045
1778759650.642967,2,101,35234
1778759650.654546,0,100,3320
1778759650.671860,1,100,4062
1778759650.720939,2,102,35255
1778759650.738397,2,103,35290
1778759650.745822,0,101,3342
1778759650.761661,2,104,35312
1778759650.761817,0,102,3375
1778759650.765530,1,101,4089
1778759650.783476,1,102,4118
1778759650.785329,0,103,3397
1778759650.797536,1,103,4140
1778759650.803971,2,105,35332
1778759650.819594,0,104,3423
1778759650.833854,1,104,4165
1778759650.836856,2,106,35358
1778759650.865860,0,105,3443
1778759650.876630,1,105,4183
1778759650.878435,2,107,35387
1778759650.904603,0,106,3468
1778759650.923070,1,106,4208
1778759650.925596,2,108,35412
1778759650.934857,0,107,3492
1778759650.950425,1,107,4234
1778759650.970187,2,109,35439
1778759650.979466,0,108,3514
1778759650.994683,1,108,4261
1778759650.996263,2,110,35461
1778759651.019467,0,109,3532
1778759651.036530,1,109,4282
1778759651.041547,2,111,35482
1778759651.061848,0,110,3559
1778759651.082302,1,110,4309
1778759651.083720,2,112,35506
1778759651.094804,0,111,3585
1778759651.110052,1,111,4324
1778759651.125941,2,113,35528
1778759651.139133,0,112,3600
1778759651.155364,1,112,4349
1778759651.156902,2,114,35548
1778759651.185560,0,113,3621
1778759651.195228,1,113,4368
1778759651.196702,2,115,35570
1778759651.225378,0,114,3641
1778759651.243032,1,114,4389
1778759651.244606,2,116,35591
1778759651.262106,0,115,3660
1778759651.279566,1,115,4414
1778759651.283618,2,117,35616
1778759651.294336,0,116,3680
1778759651.310210,1,116,4442
1778759651.313273,2,118,35646
1778759651.340727,0,117,3700
1778759651.354548,1,117,4462
1778759651.355549,2,119,35666
1778759651.385006,0,118,3721
1778759651.399852,1,118,4481
1778759651.412040,2,120,35692
1778759651.424208,0,119,3740
1778759651.440240,1,119,4500
1778759651.441938,2,121,35712
1778759651.477536,0,120,3764
1778759651.479530,1,120,4520
1778759651.482547,2,122,35809
1778759651.499991,0,121,3791
1778759651.541173,1,121,4541
1778759651.556274,2,123,35822
1778759651.557662,0,122,3888
1778759651.559801,1,122,4640
1778759651.560635,2,124,35836
1778759651.585543,0,123,3900
1778759651.594405,1,123,4653
1778759651.599188,2,125,35855
1778759651.619659,1,124,4665
1778759651.634546,0,124,3913
1778759651.635931,2,126,35879
1778759651.654143,0,125,3933
1778759651.670714,1,125,4684
1778759651.674307,2,127,35902
1778759651.710711,1,126,4706
1778759651.721518,2,128,35929
1778759651.739612,0,126,3955
1778759651.756782,1,127,4728
1778759651.760672,0,127,3989
1778759651.763988,2,129,35956
1778759651.782022,0,128,4010
1778759651.799083,1,128,4750
1778759651.802978,2,130,35987
1778759651.819258,0,129,4033
1778759651.836073,1,129,4778
1778759651.838025,2,131,36006
1778759651.860950,0,130,4058
1778759651.875981,1,130,4801
1778759651.880464,2,132,36026
1778759651.905602,0,131,4087
1778759651.916444,1,131,4817
1778759651.932980,2,133,36051
1778759651.935241,0,132,4108
1778759651.950304,1,132,4843
1778759651.955936,2,134,36077
1778759651.979106,0,133,4133
1778759651.995207,1,133,4869
1778759652.002381,2,135,36097
1778759652.025366,0,134,4160
1778759652.035779,1,134,4895
1778759652.040141,2,136,36126
1778759652.062146,0,135,4178
1778759652.081621,1,135,4914
1778759652.082695,2,137,36146
1778759652.094683,0,136,4207
1778759652.109807,1,136,4935
1778759652.114490,2,138,36166
1778759652.139309,0,137,4222
1778759652.154995,1,137,4951
1778759652.159115,2,139,36192
1778759652.179277,0,138,4248
1778759652.194624,1,138,4970
1778759652.200546,2,140,36213
1778759652.225482,0,139,4269
1778759652.236057,1,139,4989
1778759652.240708,2,141,36236
1778759652.259346,1,140,5008
1778759652.281024,0,140,4288
1778759652.282316,2,142,36255
1778759652.294486,0,141,4308
1778759652.310702,1,141,5025
1778759652.319159,2,143,36274
1778759652.339400,0,142,4329
1778759652.355131,1,142,5045
1778759652.361758,2,144,36296
1778759652.385375,0,143,4352
1778759652.394967,1,143,5064
1778759652.403749,2,145,36318
1778759652.421859,1,144,5084
1778759652.435283,0,144,4374
1778759652.436537,2,146,36341
1778759652.454680,0,145,4395
1778759652.471495,1,145,5103
1778759652.480200,2,147,36361
1778759652.503047,0,146,4415
1778759652.512259,1,146,5128
1778759652.524873,2,148,36386
1778759652.545524,0,147,4436
1778759652.554946,1,147,5159
1778759652.561798,2,149,36411
1778759652.585012,1,148,5178
1778759652.595213,0,148,4453
1778759652.599720,2,150,36432
1778759652.614534,0,149,4473
1778759652.630494,1,149,5200
1778759652.639932,2,151,36453
1778759652.665779,0,150,4491
1778759652.670267,1,150,5220
1778759652.719725,2,152,36550
1778759652.738060,2,153,36576
1778759652.746591,0,151,4512
1778759652.788990,2,154,36590
1778759652.791493,0,152,4612
1778759652.794014,1,151,5240
1778759652.801955,0,153,4625
1778759652.802470,2,155,36610
1778759652.805785,1,152,5345
1778759652.806690,1,153,5358
1778759652.814441,0,154,4639
1778759652.829847,2,156,36633
1778759652.854642,1,154,5371
1778759652.866481,0,155,4659
1778759652.875337,1,155,5392
1778759652.879050,2,157,36661
1778759652.905918,0,156,4678
1778759652.915044,1,156,5418
1778759652.920348,2,158,36687
1778759652.945991,0,157,4702
1778759652.960276,1,157,5445
1778759652.964070,2,159,36717
1778759652.984370,0,158,4727
1778759653.001787,1,158,5472
1778759653.005255,2,160,36740
1778759653.025256,1,159,5505
1778759653.035866,0,159,4758
1778759653.044971,2,161,36759
1778759653.071175,0,160,4795
1778759653.079687,1,160,5532
1778759653.085142,2,162,36779
1778759653.106853,0,161,4814
1778759653.126796,1,161,5550
1778759653.128223,2,163,36801
1778759653.139727,0,162,4835
1778759653.154891,1,162,5569
1778759653.162859,2,164,36824
1778759653.179603,0,163,4856
1778759653.194891,1,163,5589
1778759653.198841,2,165,36847
1778759653.219701,0,164,4875
1778759653.244162,1,164,5613
1778759653.244296,2,166,36874
1778759653.265742,0,165,4899
1778759653.282148,1,165,5635
1778759653.283005,2,167,36905
1778759653.294079,0,166,4921
1778759653.309911,1,166,5654
1778759653.324817,2,168,36929
1778759653.339540,0,167,4942
1778759653.356272,1,167,5674
1778759653.360425,2,169,36949
1778759653.385504,0,168,4960
1778759653.397841,1,168,5694
1778759653.400119,2,170,36971
1778759653.424664,0,169,4981
1778759653.439984,1,169,5715
1778759653.441513,2,171,36992
1778759653.454534,0,170,5001
1778759653.470403,1,170,5734
1778759653.484637,2,172,37011
1778759653.499628,0,171,5021
1778759653.519897,1,171,5758
1778759653.523017,2,173,37032
1778759653.542058,0,172,5044
1778759653.564144,1,172,5788
1778759653.564190,2,174,37056
1778759653.584164,0,173,5070
1778759653.599720,1,173,5809
1778759653.601060,2,175,37085
1778759653.614484,0,174,5089
1778759653.633877,1,174,5830
1778759653.645004,2,176,37108
1778759653.659816,0,175,5111
1778759653.675439,1,175,5850
1778759653.679781,2,177,37129
1778759653.710651,1,176,5872
1778759653.720646,2,178,37151
1778759653.744653,0,176,5132
1778759653.775240,1,177,5893
1778759653.777095,0,177,5172
1778759653.778397,2,179,37171
1778759653.781918,0,178,5193
1778759653.801602,1,178,5911
1778759653.802850,2,180,37195
1778759653.825550,1,179,5930
1778759653.834924,0,179,5219
1778759653.839551,2,181,37218
1778759653.870139,0,180,5247
1778759653.873226,1,180,5951
1778759653.880591,2,182,37314
1778759653.902461,0,181,5277
1778759653.946415,1,181,5973
1778759653.964354,2,183,37329
1778759653.964417,0,182,5378
1778759653.967225,2,184,37346
1778759653.969692,1,182,6082
1778759653.985547,1,183,6097
1778759653.994807,0,183,5390
1778759654.000043,2,185,37367
1778759654.020663,0,184,5405
1778759654.029989,1,184,6113
1778759654.039088,2,186,37391
1778759654.059639,0,185,5424
1778759654.077785,1,185,6129
1778759654.082934,2,187,37423
1778759654.105323,0,186,5440
1778759654.115978,2,188,37457
1778759654.124427,1,186,6153
1778759654.142193,1,187,6181
1778759654.162620,0,187,5462
1778759654.164318,2,189,37476
1778759654.174214,0,188,5485
1778759654.191279,1,188,6214
1778759654.203537,2,190,37504
1778759654.219831,0,189,5515
1778759654.235596,1,189,6247
1778759654.239725,2,191,37524
1778759654.265842,0,190,5542
1778759654.274720,1,190,6267
1778759654.291197,2,192,37549
1778759654.305700,1,191,6295
1778759654.315264,0,191,5559
1778759654.319445,2,193,37573
1778759654.334507,0,192,5586
1778759654.350968,1,192,6313
1778759654.359849,2,194,37596
1778759654.385451,0,193,5610
1778759654.395171,1,193,6332
1778759654.400704,2,195,37615
1778759654.425022,0,194,5631
1778759654.434919,1,194,6358
1778759654.444794,2,196,37635
1778759654.465695,1,195,6377
1778759654.475266,0,195,5649
1778759654.482131,2,197,37656
1778759654.494737,0,196,5668
1778759654.510287,1,196,6395
1778759654.520133,2,198,37677
1778759654.545811,0,197,5686
1778759654.555199,1,197,6415
1778759654.559454,2,199,37697
1778759654.583817,0,198,5710
1778759654.604774,1,198,6441
1778759654.605819,2,200,37722
1778759654.621490,1,199,6460
1778759654.643793,0,199,5738
1778759654.644991,2,201,37751
1778759654.654236,0,200,5759
1778759654.674908,1,200,6485
1778759654.722189,2,202,37773
1778759654.746180,2,203,37803
1778759654.746483,0,201,5777
1778759654.759519,0,202,5817
1778759654.764701,2,204,37829
1778759654.774591,1,201,6506
1778759654.783159,1,202,6540
1778759654.785534,0,203,5834
1778759654.797712,1,203,6564
1778759654.803508,2,205,37854
1778759654.821964,0,204,5856
1778759654.840936,1,204,6591
1778759654.845458,2,206,37887
1778759654.864662,0,205,5884
1778759654.882585,1,205,6625
1778759654.884839,2,207,37914
1778759654.904493,0,206,5916
1778759654.920913,1,206,6658
1778759654.922890,2,208,37933
1778759654.940635,0,207,5937
1778759654.950220,1,207,6683
1778759654.959552,2,209,37961
1778759654.981480,0,208,5957
1778759655.000011,1,208,6699
1778759655.001599,2,210,37982
1778759655.025557,0,209,5974
1778759655.035300,1,209,6718
1778759655.040684,2,211,38002
1778759655.067852,0,210,5993
1778759655.076087,1,210,6735
1778759655.085229,2,212,38088
1778759655.096965,0,211,6011
1778759655.139485,1,211,6760
1778759655.149171,2,213,38104
1778759655.149220,0,212,6108
1778759655.154286,1,212,6850
1778759655.159446,2,214,38119
1778759655.182050,0,213,6121
1778759655.201543,1,213,6864
1778759655.202504,2,215,38139
1778759655.224481,0,214,6135
1778759655.239944,1,214,6878
1778759655.242242,2,216,38161
1778759655.254487,0,215,6156
1778759655.270504,1,215,6898
1778759655.285159,2,217,38186
1778759655.300868,0,216,6178
1778759655.316271,1,216,6922
1778759655.324821,2,218,38213
1778759655.341901,0,217,6202
1778759655.361397,1,217,6945
1778759655.364834,2,219,38245
1778759655.384244,0,218,6231
1778759655.410741,1,218,6974
1778759655.413493,2,220,38264
1778759655.422015,1,219,7004
1778759655.443699,0,219,6259
1778759655.445053,2,221,38289
1778759655.459558,0,220,6277
1778759655.476096,1,220,7021
1778759655.477527,2,222,38308
1778759655.505588,0,221,6300
1778759655.521279,1,221,7037
1778759655.524524,2,223,38334
1778759655.542117,0,222,6328
1778759655.561566,1,222,7063
1778759655.563626,2,224,38362
1778759655.581525,1,223,7092
1778759655.608845,0,223,6354
1778759655.609004,2,225,38383
1778759655.620585,0,224,6369
1778759655.629817,1,224,7121
1778759655.637828,2,226,38406
1778759655.662616,0,225,6391
1778759655.680965,1,225,7140
1778759655.681824,2,227,38426
1778759655.710690,1,226,7156
1778759655.719928,2,228,38448
1778759655.741825,1,227,7175
1778759655.763612,0,226,6411
1778759655.767373,2,229,38473
1778759655.769518,0,227,6455
1778759655.784588,0,228,6470
1778759655.802860,1,228,7193
1778759655.804206,2,230,38495
1778759655.827327,0,229,6491
1778759655.850829,1,229,7214
1778759655.852657,2,231,38520
1778759655.857540,0,230,6517
1778759655.880336,1,230,7236
1778759655.882625,2,232,38542
1778759655.902046,0,231,6544
1778759655.921894,1,231,7259
1778759655.926007,2,233,38567
1778759655.941897,0,232,6564
1778759655.961934,1,232,7279
1778759655.963558,2,234,38590
1778759655.984253,0,233,6585
1778759656.002419,1,233,7298
1778759656.011566,2,235,38613
1778759656.020189,0,234,6606
1778759656.031180,1,234,7318
1778759656.045397,2,236,38638
1778759656.062037,0,235,6628
1778759656.083056,1,235,7338
1778759656.085877,2,237,38661
1778759656.102512,0,236,6649
1778759656.122014,1,236,7358
1778759656.124644,2,238,38685
1778759656.144248,0,237,6668
1778759656.162245,1,237,7383
1778759656.162924,2,239,38707
1778759656.180666,0,238,6692
1778759656.195613,1,238,7407
1778759656.205156,2,240,38732
1778759656.225451,0,239,6719
1778759656.239985,1,239,7428
1778759656.241464,2,241,38753
1778759656.265209,0,240,6745
1778759656.280703,1,240,7449
1778759656.281566,2,242,38849
1778759656.304373,0,241,6768
1778759656.341613,1,241,7470
1778759656.356922,2,243,38861
1778759656.357153,0,242,6853
1778759656.359730,2,244,38877
1778759656.362175,1,242,7579
1778759656.379199,0,243,6866
1778759656.394915,1,243,7591
1778759656.395366,2,245,38894
1778759656.427049,0,244,6880
1778759656.434748,1,244,7604
1778759656.440150,2,246,38919
1778759656.464763,0,245,6895
1778759656.481670,1,245,7624
1778759656.492697,2,247,38949
1778759656.500998,0,246,6916
1778759656.510786,1,246,7647
1778759656.525843,2,248,38985
1778759656.539665,0,247,6942
1778759656.564636,1,247,7674
1778759656.568515,2,249,39004
1778759656.584496,0,248,6974
1778759656.606549,1,248,7702
1778759656.613188,2,250,39023
1778759656.635223,0,249,6994
1778759656.650523,1,249,7731
1778759656.659368,2,251,39054
1778759656.666195,0,250,7018
1778759656.674280,1,250,7762
1778759656.741268,2,252,39073
1778759656.756721,0,251,7038
1778759656.759629,2,253,39108
1778759656.764865,1,251,7777
1778759656.779607,0,252,7071
1778759656.787217,2,254,39124
1778759656.787312,1,252,7818
1778759656.800450,0,253,7092
1778759656.815282,1,253,7831
1778759656.817672,2,255,39148
1778759656.821433,0,254,7117
1778759656.840554,1,254,7854
1778759656.842493,2,256,39177
1778759656.864556,0,255,7142
1778759656.881491,1,255,7884
1778759656.882673,2,257,39211
1778759656.904328,0,256,7173
1778759656.920139,1,256,7910
1778759656.923639,2,258,39231
1778759656.940865,0,257,7192
1778759656.951709,1,257,7929
1778759656.954736,2,259,39252
1778759656.985813,0,258,7215
1778759656.994795,1,258,7950
1778759657.000480,2,260,39273
1778759657.024493,0,259,7234
1778759657.042672,1,259,7970
1778759657.042933,2,261,39295
1778759657.043392,1,260,7987
1778759657.064659,0,260,7258
1778759657.082724,2,262,39318
1778759657.120497,0,261,7275
1778759657.125238,2,263,39338
1778759657.125405,1,261,8010
1778759657.181783,0,262,7295
1778759657.185987,1,262,8028
1778759657.186054,2,264,39359
1778759657.189111,0,263,7315
1778759657.266571,1,263,8048
1778759657.266720,2,265,39378
1778759657.269017,0,264,7337
1778759657.270593,1,264,8068
1778759657.270833,2,266,39400
1778759657.284255,0,265,7360
1778759657.342570,1,265,8087
1778759657.342653,2,267,39423
1778759657.346831,0,266,7382
1778759657.347279,1,266,8105
1778759657.350081,2,268,39446
1778759657.352156,0,267,7403
1778759657.360523,1,267,8129
1778759657.362290,2,269,39471
1778759657.413835,0,268,7422
1778759657.415881,1,268,8150
1778759657.415992,2,270,39495
1778759657.420351,0,269,7440
1778759657.429981,1,269,8172
1778759657.438985,2,271,39520
1778759657.464920,0,270,7461
1778759657.466901,1,270,8194
1778759657.485394,2,272,39624
1778759657.505558,0,271,7482
1778759657.556407,1,271,8216
1778759657.562859,2,273,39637
1778759657.562935,0,272,7583
1778759657.565663,2,274,39653
1778759657.571052,1,272,8309
1778759657.585596,1,273,8321
1778759657.595092,0,273,7596
1778759657.599670,2,275,39674
1778759657.620223,0,274,7614
1778759657.630446,1,274,8337
1778759657.640404,2,276,39695
1778759657.667222,0,275,7632
1778759657.675545,1,275,8360
1778759657.683977,2,277,39716
1778759657.709508,1,276,8381
1778759657.731420,2,278,39738
1778759657.744932,0,276,7653
1778759657.763062,1,277,8402
1778759657.764613,0,277,7691
1778759657.766083,2,279,39759
1778759657.784600,0,278,7713
1778759657.802127,1,278,8424
1778759657.803996,2,280,39781
1778759657.822027,0,279,7733
1778759657.842967,1,279,8446
1778759657.844545,2,281,39804
1778759657.864503,0,280,7751
1778759657.880227,1,280,8468
1778759657.889669,2,282,39829
1778759657.910690,0,281,7773
1778759657.921107,1,281,8492
1778759657.929933,2,283,39854
1778759657.936877,0,282,7793
1778759657.954949,1,282,8516
1778759657.964881,2,284,39879
1778759657.982153,0,283,7814
1778759658.000717,1,283,8539
1778759658.007945,2,285,39904
1778759658.026673,0,284,7836
1778759658.040819,1,284,8562
1778759658.043504,2,286,39929
1778759658.070562,0,285,7861
1778759658.081562,1,285,8587
1778759658.083409,2,287,39954
1778759658.096978,0,286,7883
1778759658.116893,1,286,8613
1778759658.123860,2,288,39979
1778759658.146902,0,287,7906
1778759658.158861,1,287,8636
1778759658.164685,2,289,40004
1778759658.184680,1,288,8658
1778759658.184893,0,288,7929
1778759658.212754,2,290,40027
1778759658.224477,0,289,7953
1778759658.245992,1,289,8685
1778759658.248949,2,291,40053
1778759658.256924,0,290,7976
1778759658.278811,1,290,8710
1778759658.283252,2,292,40075
1778759658.305717,0,291,7999
1778759658.315861,1,291,8733
1778759658.332126,2,293,40100
1778759658.344974,0,292,8019
1778759658.359126,1,292,8755
1778759658.365539,2,294,40124
1778759658.384670,0,293,8040
1778759658.400757,1,293,8777
1778759658.403105,2,295,40149
1778759658.424324,0,294,8060
1778759658.441790,1,294,8801
1778759658.443495,2,296,40173
1778759658.456818,0,295,8083
1778759658.478401,1,295,8826
1778759658.492710,2,297,40196
1778759658.501965,0,296,8108
1778759658.522030,1,296,8851
1778759658.522501,2,298,40216
1778759658.545628,0,297,8129
1778759658.563363,1,297,8874
1778759658.565383,2,299,40240
1778759658.584637,0,298,8158
1778759658.602381,1,298,8894
1778759658.604085,2,300,40262
1778759658.624259,0,299,8184
1778759658.640204,1,299,8921
1778759658.650647,2,301,40286
1778759658.666538,0,300,8206
1778759658.671795,1,300,8947
1778759658.699800,2,302,40362
1778759658.720681,2,303,40388
1778759658.734725,0,301,8225
1778759658.776421,1,301,8966
1778759658.791719,0,302,8335
1778759658.794992,1,302,9064
1778759658.795086,2,304,40407
1778759658.796919,1,303,9076
1778759658.797118,0,303,8347
1778759658.805391,2,305,40430
1778759658.822240,0,304,8362
1778759658.840964,1,304,9089
1778759658.842579,2,306,40454
1778759658.864544,0,305,8381
1778759658.879891,1,305,9107
1778759658.882193,2,307,40483
1778759658.904565,0,306,8401
1778759658.922095,1,306,9127
1778759658.924544,2,308,40505
1778759658.944753,1,307,9153
1778759658.962691,0,307,8426
1778759658.965382,2,309,40523
1778759658.977346,0,308,8450
1778759659.001244,1,308,9180
1778759659.003949,2,310,40544
1778759659.025565,0,309,8472
1778759659.035495,1,309,9200
1778759659.043167,2,311,40567
1778759659.063990,0,310,8492
1778759659.080052,1,310,9218
