abs_time,cam_index,frame_in,rtp_seq
1778759547.054830,1,62,24421
1778759547.064449,2,63,16618
1778759547.082999,0,63,22723
1778759547.100946,1,63,24445
1778759547.102304,2,64,16646
1778759547.125385,0,64,22750
1778759547.141525,1,64,24464
1778759547.148039,2,65,16680
1778759547.166277,1,65,24485
1778759547.177982,0,65,22778
1778759547.181144,2,66,16699
1778759547.199388,0,66,22797
1778759547.213445,1,66,24504
1778759547.222708,2,67,16717
1778759547.245880,0,67,22823
1778759547.259886,1,67,24521
1778759547.268508,2,68,16738
1778759547.285516,0,68,22850
1778759547.298290,1,68,24539
1778759547.306217,2,69,16765
1778759547.325370,1,69,24564
1778759547.343205,0,69,22873
1778759547.344212,2,70,16785
1778759547.360548,0,70,22892
1778759547.372697,1,70,24593
1778759547.386460,2,71,16812
1778759547.403318,0,71,22911
1778759547.419068,1,71,24617
1778759547.420586,2,72,16831
1778759547.455782,1,72,24637
1778759547.467571,2,73,16858
1778759547.485383,1,73,24655
1778759547.498726,0,72,22936
1778759547.514051,0,73,22968
1778759547.515677,2,74,16882
1778759547.525660,0,74,22994
1778759547.559002,1,74,24677
1778759547.559125,2,75,16902
1778759547.584340,1,75,24694
1778759547.590936,2,76,16924
1778759547.601942,0,75,23037
1778759547.613858,1,76,24712
1778759547.627560,2,77,16943
1778759547.649587,0,76,23064
1778759547.651467,1,77,24736
1778759547.666762,2,78,16968
1778759547.685599,0,77,23092
1778759547.699628,1,78,24755
1778759547.701177,2,79,16989
1778759547.725786,0,78,23118
1778759547.742023,1,79,24773
1778759547.743879,2,80,17013
1778759547.760603,0,79,23137
1778759547.773867,1,80,24791
1778759547.786006,2,81,17035
1778759547.802948,0,80,23154
1778759547.808538,1,81,24809
1778759547.826782,2,82,17057
1778759547.845696,0,81,23180
1778759547.859668,1,82,24830
1778759547.866996,2,83,17077
1778759547.888231,0,82,23206
1778759547.908282,1,83,24852
1778759547.910627,2,84,17104
1778759547.920356,0,83,23226
1778759547.932289,1,84,24881
1778759547.948071,2,85,17132
1778759547.963547,0,84,23246
1778759547.978330,1,85,24899
1778759548.019471,2,86,17152
1778759548.026481,0,85,23268
1778759548.034510,1,86,25022
1778759548.037286,2,87,17174
1778759548.083470,0,86,23290
1778759548.125318,1,87,25034
1778759548.128132,2,88,17275
1778759548.132646,0,87,23381
1778759548.135759,1,88,25047
1778759548.142449,2,89,17291
1778759548.146949,0,88,23395
1778759548.151201,1,89,25065
1778759548.160153,2,90,17307
1778759548.165215,0,89,23409
1778759548.175791,1,90,25089
1778759548.182862,2,91,17325
1778759548.205809,0,90,23423
1778759548.224486,1,91,25116
1778759548.231049,2,92,17347
1778759548.245757,0,91,23444
1778759548.263704,1,92,25144
1778759548.265360,2,93,17371
1778759548.282632,0,92,23466
1778759548.296170,1,93,25166
1778759548.303616,2,94,17400
1778759548.325762,0,93,23484
1778759548.339950,1,94,25186
1778759548.341134,2,95,17429
1778759548.365463,0,94,23509
1778759548.384565,1,95,25206
1778759548.391319,2,96,17449
1778759548.405491,0,95,23533
1778759548.465871,1,96,25226
1778759548.482221,2,97,17470
1778759548.491327,1,97,25258
1778759548.493682,2,98,17503
1778759548.507812,0,96,23561
1778759548.527331,0,97,23600
1778759548.528913,1,98,25292
1778759548.545637,2,99,17530
1778759548.554369,1,99,25332
1778759548.562459,0,98,23613
1778759548.571337,2,100,17554
1778759548.581295,0,99,23636
1778759548.591936,1,100,25352
1778759548.600002,2,101,17582
1778759548.608161,0,100,23662
1778759548.623483,1,101,25373
1778759548.625615,2,102,17604
1778759548.648427,0,101,23679
1778759548.668426,1,102,25402
1778759548.673998,2,103,17624
1778759548.691975,1,103,25428
1778759548.698038,0,102,23705
1778759548.705215,2,104,17650
1778759548.725221,0,103,23732
1778759548.735626,1,104,25450
1778759548.743323,2,105,17671
1778759548.772613,0,104,23756
1778759548.780842,1,105,25469
1778759548.790607,2,106,17695
1778759548.815023,0,105,23776
1778759548.824697,1,106,25490
1778759548.832125,2,107,17724
1778759548.860155,1,107,25510
1778759548.861682,0,106,23802
1778759548.870443,2,108,17746
1778759548.891467,0,107,23823
1778759548.893037,1,108,25530
1778759548.914979,2,109,17775
1778759548.922699,0,108,23843
1778759548.939175,1,109,25551
1778759548.946551,2,110,17797
1778759548.974633,0,109,23870
1778759548.985853,1,110,25570
1778759548.993756,2,111,17819
1778759549.008177,1,111,25590
1778759549.026977,0,110,23900
1778759549.029719,2,112,17841
1778759549.046046,0,111,23922
1778759549.063664,1,112,25611
1778759549.065032,2,113,17864
1778759549.086639,0,112,23947
1778759549.094065,1,113,25631
1778759549.113686,2,114,17886
1778759549.123050,0,113,23967
1778759549.137625,1,114,25657
1778759549.157420,2,115,17907
1778759549.163028,1,115,25688
1778759549.186715,0,114,23986
1778759549.206021,2,116,17933
1778759549.218276,0,115,24003
1778759549.226987,1,116,25781
1778759549.228784,2,117,17963
1778759549.266412,0,116,24026
1778759549.300447,1,117,25793
1778759549.310948,2,118,18046
1778759549.317806,0,117,24110
1778759549.318361,1,118,25811
1778759549.326550,2,119,18064
1778759549.331582,0,118,24122
1778759549.335970,1,119,25832
1778759549.344602,2,120,18076
1778759549.367999,0,119,24136
1778759549.381617,1,120,25854
1778759549.384944,2,121,18096
1778759549.407865,0,120,24155
1778759549.421540,1,121,25881
1778759549.432528,2,122,18118
1778759549.455700,1,122,25915
1778759549.462456,0,121,24176
1778759549.474321,2,123,18145
1778759549.482853,1,123,25951
1778759549.485150,2,124,18172
1778759549.488142,0,122,24210
1778759549.507262,1,124,25965
1778759549.524594,0,123,24225
1778759549.527440,2,125,18190
1778759549.545706,0,124,24246
1778759549.558293,1,125,25980
1778759549.564276,2,126,18217
1778759549.581886,0,125,24274
1778759549.600951,1,126,26006
1778759549.601964,2,127,18242
1778759549.623650,1,127,26022
1778759549.641748,0,126,24296
1778759549.645025,2,128,18260
1778759549.670683,0,127,24323
1778759549.682725,1,128,26041
1778759549.685834,2,129,18279
1778759549.700705,0,128,24351
1778759549.710247,1,129,26067
1778759549.733448,2,130,18306
1778759549.746053,0,129,24370
1778759549.756518,1,130,26096
1778759549.761155,2,131,18335
1778759549.782326,1,131,26117
1778759549.799724,0,130,24395
1778759549.801399,2,132,18358
1778759549.824473,0,131,24414
1778759549.846133,1,132,26135
1778759549.847232,2,133,18379
1778759549.859789,0,132,24441
1778759549.875706,1,133,26156
1778759549.876954,2,134,18397
1778759549.906399,0,133,24469
1778759549.915708,1,134,26176
1778759549.929901,2,135,18417
1778759549.944903,1,135,26197
1778759549.959260,0,134,24486
1778759549.961893,2,136,18437
1778759549.984533,0,135,24503
1778759549.999926,1,136,26218
1778759550.003651,2,137,18457
1778759550.024485,0,136,24523
1778759550.039990,1,137,26238
1778759550.041087,2,138,18476
1778759550.061585,0,137,24542
1778759550.070489,1,138,26255
1778759550.084902,2,139,18501
1778759550.102301,0,138,24563
1778759550.120090,1,139,26278
1778759550.122986,2,140,18532
1778759550.144817,0,139,24581
1778759550.160778,1,140,26307
1778759550.169147,2,141,18557
1778759550.184889,0,140,24604
1778759550.201654,1,141,26336
1778759550.202872,2,142,18579
1778759550.220668,0,141,24633
1778759550.235790,1,142,26352
1778759550.248168,2,143,18602
1778759550.264594,0,142,24655
1778759550.267082,1,143,26370
1778759550.281760,2,144,18623
1778759550.304930,0,143,24674
1778759550.320288,1,144,26389
1778759550.324522,2,145,18643
1778759550.345002,0,144,24693
1778759550.362731,1,145,26414
1778759550.385509,2,146,18664
1778759550.387905,0,145,24717
1778759550.444823,1,146,26519
1778759550.461255,2,147,18684
1778759550.484207,1,147,26542
1778759550.490761,1,148,26556
1778759550.490866,0,146,24734
1778759550.491670,2,148,18787
1778759550.501544,2,149,18799
1778759550.504785,0,147,24838
1778759550.509494,0,148,24850
1778759550.525244,1,149,26569
1778759550.527947,2,150,18811
1778759550.546107,0,149,24862
1778759550.554933,1,150,26594
1778759550.572848,2,151,18831
1778759550.583261,0,150,24878
1778759550.603886,1,151,26625
1778759550.606861,2,152,18856
1778759550.624722,0,151,24902
1778759550.641977,1,152,26661
1778759550.643435,2,153,18887
1778759550.664449,0,152,24934
1778759550.686533,1,153,26681
1778759550.687504,2,154,18918
1778759550.697105,0,153,24972
1778759550.714106,1,154,26695
1778759550.730989,2,155,18945
1778759550.744686,0,154,24985
1778759550.765356,1,155,26716
1778759550.766496,2,156,18961
1778759550.786287,0,155,25004
1778759550.801153,1,156,26739
1778759550.802808,2,157,18991
1778759550.830850,0,156,25029
1778759550.840793,1,157,26762
1778759550.843448,2,158,19018
1778759550.860831,0,157,25052
1778759550.875823,1,158,26792
1778759550.896541,2,159,19038
1778759550.902066,0,158,25068
1778759550.923675,1,159,26825
1778759550.924491,2,160,19065
1778759550.944516,0,159,25088
1778759550.959676,1,160,26844
1778759550.964318,2,161,19084
1778759550.987301,0,160,25106
1778759551.005770,1,161,26861
1778759551.014027,2,162,19104
1778759551.028727,0,161,25127
1778759551.035437,1,162,26876
1778759551.058974,2,163,19124
1778759551.064639,0,162,25146
1778759551.080786,1,163,26901
1778759551.082650,2,164,19142
1778759551.104748,0,163,25167
1778759551.120332,1,164,26924
1778759551.124978,2,165,19167
1778759551.144458,0,164,25187
1778759551.160954,1,165,26944
1778759551.161064,2,166,19190
1778759551.177087,0,165,25204
1778759551.196759,1,166,26960
1778759551.209825,2,167,19208
1778759551.222195,0,166,25228
1778759551.241939,1,167,26978
1778759551.242947,2,168,19229
1778759551.264341,0,167,25260
1778759551.279742,1,168,26997
1778759551.283958,2,169,19249
1778759551.304242,0,168,25278
1778759551.320425,1,169,27017
1778759551.324634,2,170,19268
1778759551.340692,0,169,25296
1778759551.354634,1,170,27036
1778759551.360474,2,171,19285
1778759551.384991,0,170,25311
1778759551.401459,1,171,27054
1778759551.401928,2,172,19305
1778759551.435806,1,172,27072
1778759551.444968,2,173,19322
1778759551.475437,1,173,27089
1778759551.485350,2,174,19340
1778759551.501207,0,171,25336
1778759551.507014,0,172,25374
1778759551.510434,0,173,25399
1778759551.526384,1,174,27112
1778759551.526435,2,175,19365
1778759551.536540,0,174,25424
1778759551.556698,1,175,27137
1778759551.578166,2,176,19396
1778759551.585072,0,175,25458
1778759551.604367,1,176,27255
1778759551.604648,2,177,19411
1778759551.637516,0,176,25501
1778759551.653795,1,177,27267
1778759551.654835,2,178,19533
1778759551.664627,0,177,25598
1778759551.678864,1,178,27279
1778759551.685784,2,179,19548
1778759551.697047,0,178,25610
1778759551.714336,1,179,27303
1778759551.731684,2,180,19560
1778759551.744547,0,179,25622
1778759551.760500,1,180,27333
1778759551.766835,2,181,19579
1778759551.784833,0,180,25642
1778759551.800505,1,181,27371
1778759551.810885,2,182,19604
1778759551.831293,0,181,25665
1778759551.842255,1,182,27406
1778759551.842522,2,183,19636
1778759551.859506,0,182,25694
1778759551.878867,1,183,27420
1778759551.879198,2,184,19669
1778759551.904349,0,183,25726
1778759551.922147,1,184,27437
1778759551.923964,2,185,19693
1778759551.944260,0,184,25764
1778759551.959723,1,185,27462
1778759551.963740,2,186,19723
1778759551.984500,0,185,25779
1778759552.000348,1,186,27484
1778759552.008241,2,187,19747
1778759552.017211,0,186,25798
1778759552.035769,1,187,27508
1778759552.039721,2,188,19763
1778759552.061717,0,187,25813
1778759552.087705,1,188,27533
1778759552.091828,2,189,19789
1778759552.104614,0,188,25836
1778759552.121384,1,189,27563
1778759552.122423,2,190,19813
1778759552.144835,0,189,25863
1778759552.159547,1,190,27577
1778759552.164616,2,191,19830
1778759552.177178,0,190,25880
1778759552.195088,1,191,27595
1778759552.199903,2,192,19847
1778759552.222080,0,191,25895
1778759552.240642,1,192,27611
1778759552.245820,2,193,19863
1778759552.264267,0,192,25917
1778759552.279825,1,193,27626
1778759552.281396,2,194,19881
1778759552.310632,0,193,25936
1778759552.319950,1,194,27642
1778759552.324086,2,195,19897
1778759552.340946,0,194,25953
1778759552.349925,1,195,27657
1778759552.359803,2,196,19921
1778759552.382728,0,195,25968
1778759552.462116,2,197,19940
1778759552.481913,1,196,27674
1778759552.484255,2,198,19968
1778759552.497767,1,197,27702
1778759552.497972,0,196,25984
1778759552.500036,1,198,27721
1778759552.506020,2,199,19994
1778759552.511758,0,197,26016
1778759552.513927,0,198,26033
1778759552.525842,1,199,27751
1778759552.529851,2,200,20022
1778759552.539999,0,199,26056
1778759552.563747,1,200,27784
1778759552.564977,2,201,20053
1778759552.584533,0,200,26081
1778759552.601407,1,201,27801
1778759552.606471,2,202,20074
1778759552.624949,0,201,26112
1778759552.641128,1,202,27819
1778759552.645937,2,203,20094
1778759552.664836,0,202,26132
1778759552.679808,1,203,27836
1778759552.684484,2,204,20115
1778759552.699615,0,203,26153
1778759552.714116,0,204,26170
1778759552.714927,1,204,27855
1778759552.719652,2,205,20140
1778759552.760169,1,205,27872
1778759552.787927,2,206,20161
1778759552.788789,0,205,26200
1778759552.793045,1,206,27988
1778759552.804162,2,207,20180
1778759552.837319,0,206,26227
1778759552.858553,1,207,28001
1778759552.859004,2,208,20295
1778759552.863214,0,207,26327
1778759552.864606,1,208,28014
1778759552.880671,2,209,20308
1778759552.905710,0,208,26339
1778759552.915366,1,209,28035
1778759552.924910,2,210,20321
1778759552.944636,0,209,26351
1778759552.959901,1,210,28061
1778759552.965177,2,211,20341
1778759552.987552,0,210,26369
1778759553.005418,1,211,28093
1778759553.015790,2,212,20368
1778759553.019701,0,211,26392
1778759553.036200,1,212,28130
1778759553.037733,2,213,20400
1778759553.064747,0,212,26420
1778759553.081020,1,213,28147
1778759553.082246,2,214,20427
1778759553.105278,0,213,26447
1778759553.124760,1,214,28170
1778759553.131157,2,215,20458
1778759553.150693,0,214,26482
1778759553.161341,2,216,20492
1778759553.161414,1,215,28198
1778759553.179800,0,215,26513
1778759553.195104,1,216,28215
1778759553.201114,2,217,20505
1778759553.222545,0,216,26531
1778759553.239919,1,217,28230
1778759553.241686,2,218,20523
1778759553.264913,0,217,26547
1778759553.280642,1,218,28248
1778759553.285693,2,219,20548
1778759553.310712,0,218,26570
1778759553.319779,1,219,28272
1778759553.320350,2,220,20567
1778759553.337326,0,219,26587
1778759553.356071,1,220,28292
1778759553.357450,2,221,20585
1778759553.386111,0,220,26609
1778759553.395079,1,221,28307
1778759553.404064,2,222,20604
1778759553.430153,1,222,28323
1778759553.453820,2,223,20629
1778759553.471781,0,221,26626
1778759553.502357,2,224,20652
1778759553.502434,1,223,28348
1778759553.505130,0,222,26663
1778759553.508821,1,224,28377
1778759553.519362,0,223,26681
1778759553.525023,2,225,20671
1778759553.547661,0,224,26702
1778759553.575360,1,225,28395
1778759553.575458,2,226,20688
1778759553.579892,0,225,26726
1778759553.596102,1,226,28410
1778759553.605874,2,227,20706
1778759553.625088,0,226,26753
1778759553.646587,1,227,28424
1778759553.646876,2,228,20725
1778759553.664918,1,228,28439
1778759553.679595,0,227,26792
1778759553.684808,2,229,20742
1778759553.710489,0,228,26815
1778759553.720368,1,229,28462
1778759553.725525,2,230,20768
1778759553.739391,0,229,26831
1778759553.755888,1,230,28490
1778759553.765625,2,231,20799
1778759553.782351,0,230,26846
1778759553.800496,1,231,28506
1778759553.803198,2,232,20820
1778759553.824769,0,231,26868
1778759553.840849,1,232,28523
1778759553.842742,2,233,20836
1778759553.870608,0,232,26894
1778759553.879987,1,233,28538
1778759553.884343,2,234,20853
1778759553.899722,0,233,26913
1778759553.914536,1,234,28556
1778759553.925952,2,235,20870
1778759553.942123,0,234,26928
1778759553.959892,1,235,28572
1778759553.997726,2,236,20888
1778759553.997892,0,235,26946
1778759554.000529,2,237,20906
1778759554.004278,1,236,28706
1778759554.031298,0,236,26964
1778759554.057870,1,237,28724
1778759554.063543,2,238,21030
1778759554.068210,0,237,27079
1778759554.069640,1,238,28738
1778759554.084700,2,239,21048
1778759554.102208,0,238,27093
1778759554.119675,1,239,28754
1778759554.134083,2,240,21062
1778759554.144743,1,240,28776
1778759554.160103,0,239,27105
1778759554.164133,2,241,21082
1778759554.190448,0,240,27121
1778759554.200881,1,241,28804
1778759554.210334,2,242,21104
1778759554.219934,0,241,27142
1778759554.236228,1,242,28837
1778759554.240045,2,243,21129
1778759554.264852,0,242,27171
1778759554.280503,1,243,28860
1778759554.289014,2,244,21160
1778759554.304426,0,243,27197
1778759554.315493,1,244,28889
1778759554.326047,2,245,21188
1778759554.347274,0,244,27228
1778759554.362738,1,245,28910
1778759554.363258,2,246,21219
1778759554.379766,0,245,27253
1778759554.459789,1,246,28925
1778759554.482746,2,247,21246
1778759554.484459,1,247,28956
1778759554.491435,0,246,27269
1778759554.493596,2,248,21286
1778759554.496132,1,248,28979
1778759554.497917,0,247,27312
1778759554.499774,2,249,21298
1778759554.509293,0,248,27325
1778759554.509349,1,249,29003
1778759554.526839,2,250,21321
1778759554.544925,0,249,27346
1778759554.560409,1,250,29031
1778759554.565261,2,251,21347
1778759554.590439,0,250,27368
1778759554.606276,1,251,29061
1778759554.609710,2,252,21379
1778759554.627311,0,251,27399
1778759554.646194,1,252,29089
1778759554.647882,2,253,21407
1778759554.660013,0,252,27429
1778759554.675612,1,253,29105
1778759554.676920,2,254,21427
1778759554.704365,0,253,27449
1778759554.719873,1,254,29123
1778759554.720608,2,255,21449
1778759554.744475,0,254,27465
1778759554.759707,1,255,29142
1778759554.763840,2,256,21469
1778759554.791061,0,255,27482
1778759554.800541,1,256,29161
1778759554.813884,2,257,21487
1778759554.819354,0,256,27500
1778759554.834782,1,257,29180
1778759554.836989,2,258,21507
1778759554.862204,0,257,27517
1778759554.879880,1,258,29199
1778759554.882654,2,259,21527
1778759554.904585,0,258,27540
1778759554.920806,1,259,29218
1778759554.924793,2,260,21553
1778759554.933920,2,261,21573
1778759554.950377,0,259,27561
1778759554.960290,1,260,29238
1778759554.979695,0,260,27581
1778759554.995284,1,261,29257
1778759554.996850,2,262,21597
1778759555.024385,0,261,27602
1778759555.040935,1,262,29276
1778759555.046066,2,263,21620
1778759555.064488,0,262,27623
1778759555.080450,1,263,29298
1778759555.083486,2,264,21641
1778759555.110225,0,263,27643
1778759555.120225,1,264,29317
1778759555.124647,2,265,21664
1778759555.139176,0,264,27663
1778759555.155256,1,265,29337
1778759555.227082,2,266,21684
1778759555.227253,0,265,27688
1778759555.230898,2,267,21705
1778759555.234823,1,266,29450
1778759555.236875,0,266,27709
1778759555.299373,1,267,29463
1778759555.299442,2,268,21803
1778759555.302862,1,268,29476
1778759555.303078,2,269,21815
1778759555.306532,1,269,29499
1778759555.307723,0,267,27815
1778759555.447192,0,268,27828
1778759555.447274,2,270,21828
1778759555.451374,0,269,27840
1778759555.452682,2,271,21851
1778759555.453337,0,270,27854
1778759555.453792,1,270,29525
1778759555.458381,1,271,29557
1778759555.458496,2,272,21884
1778759555.464132,1,272,29591
1778759555.468214,2,273,21921
1778759555.518698,1,273,29609
1778759555.520098,0,271,27875
1778759555.530141,2,274,21944
1778759555.532847,1,274,29626
1778759555.538552,2,275,21961
1778759555.540860,0,272,27914
1778759555.548102,0,273,27936
1778759555.551523,0,274,27961
1778759555.558878,1,275,29652
1778759555.627537,2,276,21988
1778759555.627822,0,275,27990
1778759555.631205,1,276,29682
1778759555.632015,2,277,22012
1778759555.633182,1,277,29700
1778759555.646034,0,276,28022
1778759555.662259,2,278,22043
1778759555.665309,1,278,29727
1778759555.690895,0,277,28056
1778759555.691054,2,279,22069
1778759555.699692,0,278,28072
1778759555.740460,1,279,29757
1778759555.745339,2,280,22085
1778759555.745859,0,279,28088
1778759555.760607,1,280,29786
1778759555.765728,2,281,22111
1778759555.789509,0,280,28112
1778759555.800521,1,281,29803
1778759555.800615,2,282,22136
1778759555.824496,1,282,29821
1778759555.840057,0,281,28137
1778759555.840368,2,283,22152
1778759555.863122,0,282,28153
1778759555.991964,1,283,29837
1778759555.992045,2,284,22169
1778759555.995181,0,283,28170
1778759555.997489,1,284,29860
1778759555.997683,2,285,22192
1778759555.998206,0,284,28191
1778759556.001596,1,285,29878
1778759556.002347,2,286,22211
1778759556.002449,0,285,28208
1778759556.002998,1,286,29895
1778759556.004892,2,287,22227
1778759556.019716,0,286,28226
1778759556.035757,1,287,29912
1778759556.045453,2,288,22244
1778759556.064730,0,287,28245
1778759556.197211,1,288,29930
1778759556.198873,2,289,22264
1778759556.200409,0,288,28264
1778759556.200961,1,289,29949
1778759556.202490,2,290,22282
1778759556.203227,0,289,28282
1778759556.205130,1,290,29969
1778759556.205502,2,291,22300
1778759556.205556,0,290,28299
1778759556.206718,1,291,29985
1778759556.207364,2,292,22317
1778759556.225082,0,291,28315
1778759556.239667,1,292,30002
1778759556.245614,2,293,22333
1778759556.270678,0,292,28331
1778759556.281982,1,293,30017
1778759556.282089,2,294,22350
1778759556.320559,1,294,30041
1778759556.326415,0,293,28355
1778759556.329712,2,295,22376
1778759556.339848,0,294,28388
1778759556.461803,1,295,30068
1778759556.476529,2,296,22409
1778759556.476708,0,295,28402
1778759556.482860,2,297,22429
1778759556.482945,1,296,30200
1778759556.486980,1,297,30225
1778759556.615936,2,298,22552
1778759556.617807,1,298,30242
1778759556.617868,0,296,28419
1778759556.628848,2,299,22564
1778759556.628910,1,299,30256
1778759556.630905,2,300,22576
1778759556.631833,1,300,30277
1778759556.633960,2,301,22596
1778759556.634846,0,297,28549
1778759556.635835,0,298,28562
1778759556.636584,0,299,28574
1778759556.638815,0,300,28587
1778759556.638877,1,301,30305
1778759556.642399,2,302,22620
1778759556.642559,0,301,28612
1778759556.643194,1,302,30338
1778759556.649767,2,303,22652
1778759556.664899,1,303,30375
1778759556.679384,0,302,28641
1778759556.685784,2,304,22684
1778759557.111926,0,303,28723
1778759557.112124,1,304,30431
1778759557.238283,0,304,28734
1778759557.238638,1,305,30458
1778759557.244681,1,306,30489
1778759557.244764,0,305,28759
1778759557.245237,2,305,22783
1778759557.247657,2,306,22802
1778759557.248267,0,306,28787
1778759557.251490,1,307,30503
1778759557.251582,2,307,22818
1778759557.253340,0,307,28802
1778759557.254080,1,308,30525
1778759557.259229,2,308,22836
1778759557.259505,0,308,28820
1778759557.263514,1,309,30551
1778759557.263593,2,309,22852
1778759557.264000,0,309,28838
1778759557.267337,2,310,22877
1778759557.267696,1,310,30569
1778759557.270137,0,310,28856
