abs_time,cam_index,frame_in,rtp_seq
1778604131.325166,0,44,19793
1778604131.350139,1,46,12831
1778604131.353436,2,45,7701
1778604131.368299,0,45,19805
1778604131.390349,1,47,12844
1778604131.394325,2,46,7713
1778604131.405501,0,46,19817
1778604131.431241,1,48,12856
1778604131.441261,2,47,7725
1778604131.447217,0,47,19829
1778604131.464215,1,49,12869
1778604131.477437,2,48,7738
1778604131.488155,0,48,19841
1778604131.511664,1,50,12882
1778604131.511854,2,49,7751
1778604131.528360,0,49,19853
1778604131.549291,1,51,12886
1778604131.559436,2,50,7764
1778604131.569048,0,50,19866
1778604131.645416,2,51,7769
1778604131.645616,2,52,7791
1778604131.654391,1,52,12907
1778604131.654516,0,51,19878
1778604131.657893,1,53,12909
1778604131.658083,0,52,19891
1778604131.674268,1,54,12933
1778604131.678502,2,53,7805
1778604131.692510,0,53,19904
1778604131.704421,1,55,12946
1778604131.747824,2,54,7822
1778604131.748274,0,54,19921
1778604131.749415,1,56,12959
1778604131.758435,2,55,7836
1778604131.769349,0,55,19936
1778604131.791481,1,57,12967
1778604131.797404,2,56,7849
1778604131.808332,0,56,19949
1778604131.828364,2,57,7861
1778604131.837410,1,58,12988
1778604131.871384,1,59,13000
1778604131.871837,2,58,7867
1778604131.872160,0,57,19961
1778604131.881417,0,58,19973
1778604131.908266,1,60,13012
1778604131.920344,2,59,7886
1778604131.924361,0,59,19985
1778604131.972162,1,61,13066
1778604131.972683,2,60,7888
1778604131.973573,0,60,19998
1778604131.990396,1,62,13083
1778604132.000405,2,61,7950
1778604132.008904,0,61,20052
1778604132.024156,1,63,13095
1778604132.026428,2,62,7968
1778604132.047347,0,62,20071
1778604132.071081,1,64,13107
1778604132.074011,2,63,7980
1778604132.087289,0,63,20083
1778604132.110441,1,65,13111
1778604132.114448,2,64,7992
1778604132.120396,0,64,20095
1778604132.158744,2,65,8004
1778604132.158960,1,66,13125
1778604132.167293,0,65,20108
1778604132.185499,1,67,13153
1778604132.197154,2,66,8022
1778604132.208194,0,66,20122
1778604132.234592,2,67,8040
1778604132.234861,1,68,13169
1778604132.250415,0,67,20138
1778604132.271262,1,69,13181
1778604132.274170,2,68,8043
1778604132.282248,0,68,20157
1778604132.312297,1,70,13194
1778604132.316268,2,69,8066
1778604132.327293,0,69,20170
1778604132.343279,1,71,13206
1778604132.359266,2,70,8078
1778604132.371389,0,70,20182
1778604132.392991,2,71,8079
1778604132.393207,1,72,13218
1778604132.409981,0,71,20195
1778604132.433389,1,73,13230
1778604132.436424,2,72,8103
1778604132.441477,0,72,20205
1778604132.476455,2,73,8116
1778604132.476630,1,74,13242
1778604132.487325,0,73,20220
1778604132.506464,1,75,13254
1778604132.515364,2,74,8118
1778604132.528312,0,74,20233
1778604132.549443,2,75,8142
1778604132.549637,1,76,13266
1778604132.569348,0,75,20245
1778604132.590383,1,77,13278
1778604132.594463,2,76,8155
1778604132.633485,1,78,13281
1778604132.636417,2,77,8168
1778604132.644400,0,76,20257
1778604132.658445,0,77,20269
1778604132.663035,1,79,13296
1778604132.677421,2,78,8181
1778604132.697414,0,78,20283
1778604132.725867,1,80,13308
1778604132.726096,2,79,8193
1778604132.728450,0,79,20296
1778604132.751349,1,81,13316
1778604132.754390,2,80,8205
1778604132.769356,0,80,20309
1778604132.795507,1,82,13332
1778604132.798861,2,81,8217
1778604132.809479,0,81,20321
1778604132.824480,1,83,13345
1778604132.841709,2,82,8222
1778604132.850615,0,82,20334
1778604132.871223,1,84,13362
1778604132.879347,2,83,8241
1778604132.894136,0,83,20346
1778604132.909915,2,84,8254
1778604132.913184,1,85,13365
1778604132.921608,0,84,20358
1778604132.956277,2,85,8267
1778604132.956497,1,86,13377
1778604132.970850,0,85,20370
1778604132.984793,1,87,13398
1778604132.995755,2,86,8279
1778604133.010224,0,86,20382
1778604133.032500,1,88,13400
1778604133.036189,2,87,8280
1778604133.049361,0,87,20396
1778604133.072515,1,89,13422
1778604133.072686,2,88,8307
1778604133.081424,0,88,20408
1778604133.115412,1,90,13434
1778604133.115645,2,89,8321
1778604133.126523,0,89,20420
1778604133.144951,1,91,13458
1778604133.156276,2,90,8333
1778604133.169393,0,90,20432
1778604133.186321,1,92,13511
1778604133.200601,2,91,8365
1778604133.211266,0,91,20461
1778604133.229875,1,93,13523
1778604133.242257,2,92,8399
1778604133.242423,0,92,20504
1778604133.273375,2,93,8411
1778604133.273527,1,94,13535
1778604133.290412,0,93,20516
1778604133.306386,1,95,13547
1778604133.311237,2,94,8423
1778604133.333964,0,94,20528
1778604133.357674,1,96,13550
1778604133.358404,2,95,8435
1778604133.374357,0,95,20540
1778604133.392589,1,97,13563
1778604133.396403,2,96,8447
1778604133.405417,0,96,20555
1778604133.438593,1,98,13579
1778604133.443217,2,97,8459
1778604133.449304,0,97,20571
1778604133.466353,1,99,13606
1778604133.471241,2,98,8471
1778604133.489284,0,98,20589
1778604133.511146,1,100,13619
1778604133.531312,2,99,8485
1778604133.531597,0,99,20602
1778604133.551652,1,101,13632
1778604133.560298,2,100,8498
1778604133.575330,0,100,20614
1778604133.638644,2,101,8502
1778604133.638819,2,102,8514
1778604133.652373,0,101,20626
1778604133.652435,1,102,13636
1778604133.659228,1,103,13656
1778604133.659360,0,102,20638
1778604133.677259,1,104,13660
1778604133.679292,2,103,8537
1778604133.687312,0,103,20650
1778604133.706215,1,105,13670
1778604133.710059,2,104,8551
1778604133.727418,0,104,20662
1778604133.749255,1,106,13682
1778604133.758296,2,105,8564
1778604133.769367,0,105,20675
1778604133.790412,1,107,13705
1778604133.797456,2,106,8577
1778604133.810313,0,106,20687
1778604133.832336,1,108,13717
1778604133.839912,2,107,8590
1778604133.840472,0,107,20699
1778604133.864732,1,109,13729
1778604133.872615,2,108,8603
1778604133.887041,0,108,20705
1778604133.910477,1,110,13741
1778604133.916973,2,109,8616
1778604133.929819,0,109,20724
1778604133.951885,1,111,13753
1778604133.957662,2,110,8629
1778604133.969676,0,110,20736
1778604133.991862,1,112,13765
1778604134.000070,2,111,8641
1778604134.010536,0,111,20748
1778604134.024816,1,113,13777
1778604134.030195,2,112,8653
1778604134.042252,0,112,20760
1778604134.069134,1,114,13789
1778604134.081438,2,113,8666
1778604134.085400,0,113,20773
1778604134.110296,1,115,13801
1778604134.116438,2,114,8679
1778604134.129515,0,114,20785
1778604134.156418,1,116,13813
1778604134.158468,2,115,8691
1778604134.168318,0,115,20797
1778604134.184120,1,117,13825
1778604134.190503,2,116,8704
1778604134.209332,0,116,20809
1778604134.231205,1,118,13837
1778604134.237818,2,117,8716
1778604134.241485,0,117,20821
1778604134.270209,1,119,13849
1778604134.276332,2,118,8729
1778604134.287315,0,118,20824
1778604134.312203,1,120,13861
1778604134.318674,2,119,8742
1778604134.330520,0,119,20845
1778604134.344799,1,121,13912
1778604134.356885,2,120,8755
1778604134.369908,0,120,20858
1778604134.387062,1,122,13927
1778604134.397194,2,121,8799
1778604134.410247,0,121,20910
1778604134.429277,1,123,13941
1778604134.433220,2,122,8815
1778604134.438588,0,122,20928
1778604134.477264,1,124,13953
1778604134.477375,2,123,8827
1778604134.485153,0,123,20940
1778604134.507448,1,125,13968
1778604134.512449,2,124,8840
1778604134.528286,0,124,20952
1778604134.551254,1,126,13986
1778604134.557155,2,125,8855
1778604134.568237,0,125,20966
1778604134.593000,1,127,14003
1778604134.600758,2,126,8860
1778604134.632199,1,128,14015
1778604134.641189,2,127,8886
1778604134.659195,0,126,20978
1778604134.664361,0,127,20990
1778604134.664462,1,129,14027
1778604134.674866,2,128,8898
1778604134.693093,0,128,21003
1778604134.709055,1,130,14039
1778604134.716925,2,129,8912
1778604134.726159,0,129,21018
1778604134.751155,1,131,14051
1778604134.756685,2,130,8924
1778604134.766242,0,130,21033
1778604134.793263,1,132,14063
1778604134.798287,2,131,8938
1778604134.807231,0,131,21049
1778604134.824167,1,133,14075
1778604134.830211,2,132,8951
1778604134.849294,0,132,21064
1778604134.870788,1,134,14087
1778604134.876825,2,133,8963
1778604134.882817,0,133,21076
1778604134.911793,1,135,14099
1778604134.919525,2,134,8976
1778604134.925422,0,134,21088
1778604134.952152,1,136,14111
1778604134.958390,2,135,8988
1778604134.969874,0,135,21100
1778604134.988756,1,137,14123
1778604134.990402,2,136,9000
1778604135.008413,0,136,21112
1778604135.029697,1,138,14135
1778604135.037350,2,137,9013
1778604135.052264,0,137,21125
1778604135.073485,1,139,14147
1778604135.078342,2,138,9026
1778604135.082759,0,138,21137
1778604135.113333,1,140,14159
1778604135.117307,2,139,9039
1778604135.127309,0,139,21149
1778604135.144271,1,141,14171
1778604135.153310,2,140,9051
1778604135.168359,0,140,21162
1778604135.191540,1,142,14183
1778604135.195235,2,141,9063
1778604135.211360,0,141,21174
1778604135.231298,1,143,14195
1778604135.237616,2,142,9077
1778604135.245887,0,142,21187
1778604135.275062,1,144,14207
1778604135.279351,2,143,9089
1778604135.287336,0,143,21199
1778604135.305261,1,145,14219
1778604135.314346,2,144,9101
1778604135.328013,0,144,21204
1778604135.351483,1,146,14231
1778604135.358380,2,145,9113
1778604135.374422,0,145,21223
1778604135.390306,1,147,14243
1778604135.399277,2,146,9117
1778604135.403375,0,146,21235
1778604135.430309,2,147,9129
1778604135.433953,1,148,14255
1778604135.447076,0,147,21247
1778604135.463254,1,149,14267
1778604135.476191,2,148,9143
1778604135.490325,0,148,21259
1778604135.517303,1,150,14272
1778604135.520443,2,149,9156
1778604135.528275,0,149,21271
1778604135.551764,1,151,14335
1778604135.558660,2,150,9169
1778604135.569313,0,150,21283
1778604135.633651,2,151,9176
1778604135.636220,2,152,9227
1778604135.652694,0,151,21286
1778604135.653015,1,152,14352
1778604135.671543,1,153,14364
1778604135.671799,0,152,21354
1778604135.676064,1,154,14376
1778604135.679515,2,153,9244
1778604135.689173,0,153,21366
1778604135.711220,1,155,14388
1778604135.714065,2,154,9251
1778604135.721248,0,154,21378
1778604135.769072,2,155,9265
1778604135.769346,0,155,21390
1778604135.769808,1,156,14403
1778604135.793570,1,157,14421
1778604135.796277,2,156,9275
1778604135.809439,0,156,21403
1778604135.836390,1,158,14423
1778604135.840075,2,157,9291
1778604135.851363,0,157,21419
1778604135.870195,1,159,14440
1778604135.872226,2,158,9309
1778604135.881445,0,158,21436
1778604135.911355,1,160,14462
1778604135.914619,2,159,9325
1778604135.926293,0,159,21452
1778604135.951183,1,161,14474
1778604135.956290,2,160,9338
1778604135.967254,0,160,21466
1778604135.994388,1,162,14481
1778604135.999836,2,161,9350
1778604136.010687,0,161,21478
1778604136.024765,1,163,14498
1778604136.031283,2,162,9361
1778604136.042329,0,162,21490
1778604136.069506,1,164,14510
1778604136.076261,2,163,9374
1778604136.086358,0,163,21502
1778604136.112549,1,165,14522
1778604136.117545,2,164,9388
1778604136.127417,0,164,21514
1778604136.156570,1,166,14534
1778604136.158570,2,165,9401
1778604136.173426,0,165,21526
1778604136.192326,1,167,14546
1778604136.192560,2,166,9412
1778604136.203541,0,166,21538
1778604136.235567,2,167,9425
1778604136.235730,1,168,14558
1778604136.247214,0,167,21550
1778604136.271254,1,169,14571
1778604136.276209,2,168,9437
1778604136.288347,0,168,21562
1778604136.312341,1,170,14583
1778604136.318163,2,169,9450
1778604136.329450,0,169,21575
1778604136.344332,1,171,14595
1778604136.352231,2,170,9463
1778604136.361148,0,170,21587
1778604136.391160,1,172,14607
1778604136.396267,2,171,9475
1778604136.407244,0,171,21599
1778604136.432234,1,173,14619
1778604136.440302,2,172,9486
1778604136.447084,0,172,21612
1778604136.473424,1,174,14631
1778604136.478194,2,173,9498
1778604136.489827,0,173,21624
1778604136.505514,1,175,14643
1778604136.511199,2,174,9508
1778604136.531302,0,174,21637
1778604136.549195,1,176,14655
1778604136.555318,2,175,9531
1778604136.563110,0,175,21649
1778604136.591331,1,177,14667
1778604136.599427,2,176,9543
1778604136.635779,1,178,14679
1778604136.639363,2,177,9556
1778604136.650333,0,176,21657
1778604136.658287,0,177,21673
1778604136.671424,2,178,9568
1778604136.676334,1,179,14691
1778604136.689255,0,178,21688
1778604136.711265,1,180,14703
1778604136.715307,2,179,9580
1778604136.729327,0,179,21703
1778604136.752923,1,181,14755
1778604136.758219,2,180,9593
1778604136.771233,0,180,21720
1778604136.792261,1,182,14772
1778604136.799309,2,181,9645
1778604136.809713,0,181,21766
1778604136.824096,1,183,14784
1778604136.827837,2,182,9662
1778604136.842279,0,182,21784
1778604136.869265,1,184,14797
1778604136.875298,2,183,9668
1778604136.886999,0,183,21796
1778604136.915100,1,185,14800
1778604136.915651,2,184,9679
1778604136.928199,0,184,21808
1778604136.954463,1,186,14825
1778604136.959578,2,185,9689
1778604136.977104,0,185,21821
1778604136.995623,2,186,9702
1778604136.995942,1,187,14845
1778604137.004326,0,186,21839
1778604137.039350,2,187,9722
1778604137.039481,1,188,14859
1778604137.049118,0,187,21857
1778604137.074833,1,189,14872
1778604137.075406,2,188,9743
1778604137.089341,0,188,21869
1778604137.113469,1,190,14884
1778604137.120353,2,189,9752
1778604137.130357,0,189,21883
1778604137.146448,1,191,14896
1778604137.150358,2,190,9765
1778604137.162755,0,190,21896
1778604137.195490,1,192,14909
1778604137.201872,2,191,9778
1778604137.206419,0,191,21908
1778604137.233853,1,193,14921
1778604137.239810,2,192,9792
1778604137.252995,0,192,21921
1778604137.283058,1,194,14933
1778604137.283179,2,193,9806
1778604137.292834,0,193,21935
1778604137.312926,1,195,14945
1778604137.313060,2,194,9819
1778604137.330448,0,194,21947
1778604137.348925,1,196,14957
1778604137.356342,2,195,9831
1778604137.365362,0,195,21959
1778604137.391418,1,197,14969
1778604137.399511,2,196,9840
1778604137.408423,0,196,21971
1778604137.434087,1,198,14981
1778604137.438306,2,197,9852
1778604137.448329,0,197,21983
1778604137.466299,1,199,14986
1778604137.470385,2,198,9864
1778604137.490304,0,198,21995
1778604137.512309,1,200,15005
1778604137.515412,2,199,9879
1778604137.523312,0,199,22007
1778604137.553247,1,201,15017
1778604137.556967,2,200,9891
1778604137.568095,0,200,22019
1778604137.651336,2,201,9905
1778604137.655742,0,201,22031
1778604137.655857,2,202,9914
1778604137.660509,1,202,15029
1778604137.661074,1,203,15033
1778604137.664139,0,202,22043
1778604137.672240,2,203,9925
1778604137.679039,1,204,15054
1778604137.690168,0,203,22056
1778604137.704704,1,205,15067
1778604137.717406,2,204,9950
1778604137.730197,0,204,22071
1778604137.751376,1,206,15081
1778604137.760346,2,205,9962
1778604137.774010,0,205,22086
1778604137.792776,1,207,15094
1778604137.798122,2,206,9979
1778604137.804762,0,206,22089
1778604137.830459,2,207,9983
1778604137.833042,1,208,15106
1778604137.847201,0,207,22113
1778604137.873197,1,209,15108
1778604137.882170,2,208,10003
1778604137.889141,0,208,22125
1778604137.905001,1,210,15130
1778604137.918206,2,209,10015
1778604137.929281,0,209,22127
1778604137.952557,1,211,15174
1778604137.959362,2,210,10027
1778604137.962245,0,210,22149
1778604137.991723,2,211,10072
1778604137.994518,1,212,15191
1778604138.005297,0,211,22189
1778604138.034856,1,213,15196
1778604138.034976,2,212,10089
1778604138.045029,0,212,22206
1778604138.076152,1,214,15205
1778604138.076511,2,213,10101
1778604138.088675,0,213,22208
1778604138.106288,1,215,15231
1778604138.118995,2,214,10103
1778604138.122122,0,214,22231
1778604138.153312,1,216,15250
1778604138.153433,2,215,10126
1778604138.167281,0,215,22243
1778604138.192013,1,217,15263
1778604138.198665,2,216,10145
1778604138.208723,0,216,22260
1778604138.236220,1,218,15275
1778604138.237205,2,217,10159
1778604138.254010,0,217,22277
1778604138.266363,1,219,15288
1778604138.276798,2,218,10172
1778604138.291101,0,218,22290
1778604138.316265,1,220,15300
1778604138.316437,2,219,10180
1778604138.323624,0,219,22302
1778604138.353281,1,221,15312
1778604138.360298,2,220,10196
1778604138.366112,0,220,22304
1778604138.395081,1,222,15324
1778604138.398169,2,221,10209
1778604138.409200,0,221,22316
1778604138.426258,1,223,15336
1778604138.439341,2,222,10222
1778604138.453525,0,222,22341
1778604138.474387,1,224,15350
1778604138.474517,2,223,10236
1778604138.491217,0,223,22353
1778604138.513258,1,225,15362
1778604138.517874,2,224,10248
1778604138.524326,0,224,22365
1778604138.554323,1,226,15374
1778604138.558932,2,225,10260
1778604138.568087,0,225,22378
1778604138.586080,1,227,15386
1778604138.599473,2,226,10272
1778604138.635404,1,228,15388
1778604138.635613,2,227,10284
1778604138.655360,0,226,22390
1778604138.659147,0,227,22402
1778604138.674956,1,229,15410
1778604138.675243,2,228,10296
1778604138.690852,0,228,22414
1778604138.715164,1,230,15422
1778604138.719053,2,229,10308
1778604138.733238,0,229,22428
1778604138.746039,1,231,15434
1778604138.760160,2,230,10320
1778604138.772717,0,230,22443
1778604138.792223,1,232,15437
1778604138.792601,2,231,10328
1778604138.807240,0,231,22456
1778604138.832163,1,233,15458
1778604138.839323,2,232,10344
1778604138.847236,0,232,22470
1778604138.874344,1,234,15470
1778604138.878413,2,233,10356
1778604138.888222,0,233,22482
1778604138.905323,1,235,15482
1778604138.919360,2,234,10368
1778604138.930271,0,234,22494
1778604138.954474,1,236,15494
1778604138.954671,2,235,10380
1778604138.971247,0,235,22506
1778604138.993304,1,237,15506
1778604138.999377,2,236,10392
1778604139.002177,0,236,22518
1778604139.035282,1,238,15518
1778604139.040493,2,237,10404
1778604139.046157,0,237,22530
1778604139.066348,1,239,15531
1778604139.080324,2,238,10416
1778604139.093498,0,238,22542
1778604139.111969,1,240,15543
1778604139.112140,2,239,10418
1778604139.130162,0,239,22554
1778604139.154169,1,241,15546
1778604139.158300,2,240,10430
1778604139.170120,0,240,22566
1778604139.193095,1,242,15614
1778604139.201149,2,241,10485
1778604139.204008,0,241,22614
1778604139.226544,1,243,15626
1778604139.239727,2,242,10509
1778604139.255120,0,242,22631
1778604139.276391,1,244,15638
1778604139.276511,2,243,10512
1778604139.295241,0,243,22643
1778604139.319273,1,245,15650
1778604139.319545,2,244,10533
1778604139.343383,0,244,22657
1778604139.355198,1,246,15665
1778604139.360127,2,245,10535
1778604139.363328,0,245,22670
1778604139.386498,1,247,15684
1778604139.399970,2,246,10562
1778604139.407363,0,246,22686
1778604139.434597,1,248,15701
1778604139.434808,2,247,10565
1778604139.449648,0,247,22703
1778604139.474660,1,249,15713
1778604139.475114,2,248,10596
1778604139.491706,0,248,22716
1778604139.516408,1,250,15725
1778604139.521386,2,249,10608
1778604139.523138,0,249,22728
1778604139.544897,1,251,15737
1778604139.558885,2,250,10620
1778604139.568264,0,250,22740
1778604139.648473,2,251,10633
1778604139.654782,2,252,10639
1778604139.665417,1,252,15749
1778604139.665511,1,253,15751
1778604139.667331,0,251,22745
1778604139.677163,2,253,10658
1778604139.677269,0,252,22756
1778604139.679343,1,254,15775
1778604139.699700,0,253,22778
1778604139.713528,1,255,15777
1778604139.718109,2,254,10671
1778604139.731914,0,254,22791
1778604139.758540,1,256,15802
1778604139.759198,2,255,10684
1778604139.782371,0,255,22803
1778604139.800219,1,257,15816
1778604139.800436,2,256,10697
1778604139.824456,0,256,22819
1778604139.831244,1,258,15825
1778604139.834700,2,257,10709
1778604139.851379,0,257,22827
1778604139.871225,1,259,15840
1778604139.878308,2,258,10721
1778604139.916936,0,258,22845
1778604139.917194,1,260,15852
1778604139.943702,2,259,10733
1778604139.943911,0,259,22847
1778604139.956231,1,261,15864
1778604139.963692,2,260,10746
1778604139.995301,0,260,22869
1778604139.995856,1,262,15876
1778604139.996214,2,261,10759
1778604140.013056,0,261,22881
1778604140.043302,1,263,15888
1778604140.044405,2,262,10772
1778604140.044537,0,262,22893
1778604140.103556,2,263,10785
1778604140.103707,1,264,15900
1778604140.103960,0,263,22905
1778604140.115335,1,265,15912
1778604140.122361,2,264,10797
1778604140.140286,0,264,22917
1778604140.150986,1,266,15924
1778604140.158410,2,265,10810
1778604140.171104,0,265,22929
1778604140.193833,1,267,15927
1778604140.199295,2,266,10823
1778604140.203184,0,266,22941
1778604140.232296,1,268,15948
1778604140.238446,2,267,10836
1778604140.247483,0,267,22953
1778604140.274359,1,269,15960
1778604140.283411,2,268,10842
1778604140.289447,0,268,22965
1778604140.305314,1,270,15972
1778604140.310402,2,269,10861
1778604140.331143,0,269,22977
1778604140.354944,1,271,16027
1778604140.356371,2,270,10873
1778604140.363734,0,270,22989
1778604140.391402,1,272,16044
1778604140.398424,2,271,10910
1778604140.406723,0,271,23042
1778604140.434385,1,273,16056
1778604140.438407,2,272,10937
1778604140.447299,0,272,23060
1778604140.469797,1,274,16068
1778604140.471428,2,273,10949
1778604140.489350,0,273,23072
1778604140.514396,1,275,16081
1778604140.516310,2,274,10961
1778604140.523544,0,274,23084
1778604140.554072,1,276,16096
1778604140.562350,2,275,10973
1778604140.567315,0,275,23097
1778604140.597485,1,277,16116
1778604140.603290,2,276,10990
1778604140.628248,1,278,16132
1778604140.633325,2,277,11007
1778604140.656435,0,276,23110
1778604140.659227,0,277,23122
1778604140.671250,1,279,16144
1778604140.680251,2,278,11020
1778604140.694334,0,278,23135
1778604140.716323,1,280,16156
1778604140.718431,2,279,11033
1778604140.724771,0,279,23149
1778604140.755434,1,281,16168
1778604140.761411,2,280,11046
1778604140.769512,0,280,23168
1778604140.787415,1,282,16172
1778604140.792418,2,281,11059
1778604140.811391,0,281,23187
1778604140.832455,1,283,16192
1778604140.839398,2,282,11071
1778604140.852340,0,282,23200
1778604140.878496,1,284,16204
1778604140.878670,2,283,11084
1778604140.884320,0,283,23212
1778604140.915665,1,285,16216
1778604140.921053,2,284,11096
1778604140.928335,0,284,23224
1778604140.947265,1,286,16228
1778604140.951311,2,285,11108
1778604140.971364,0,285,23236
1778604140.991877,1,287,16240
1778604140.995282,2,286,11120
1778604141.012133,0,286,23248
1778604141.033572,1,288,16252
1778604141.037321,2,287,11132
1778604141.052385,0,287,23260
1778604141.075282,1,289,16255
1778604141.085458,0,288,23272
1778604141.085598,2,288,11144
1778604141.108157,1,290,16266
1778604141.187926,0,289,23279
1778604141.188059,2,289,11156
1778604141.188610,0,290,23297
1778604141.188726,1,291,16279
1778604141.188835,2,290,11168
1778604141.194190,1,292,16301
1778604141.196957,2,291,11181
1778604141.222862,0,291,23310
1778604141.245581,1,293,16313
1778604141.245793,0,292,23322
1778604141.245924,2,292,11193
1778604141.271425,1,294,16325
1778604141.281309,2,293,11205
1778604141.289779,0,293,23334
1778604141.315435,1,295,16337
1778604141.315605,2,294,11217
1778604141.330169,0,294,23346
1778604141.358501,1,296,16341
1778604141.365408,2,295,11229
1778604141.370741,0,295,23358
1778604141.399429,1,297,16361
1778604141.399616,2,296,11241
1778604141.405437,0,296,23370
1778604141.463155,1,298,16373
1778604141.463343,0,297,23382
1778604141.463480,2,297,11254
1778604141.484985,1,299,16385
1778604141.485220,2,298,11266
1778604141.489800,0,298,23394
1778604141.540010,1,300,16397
1778604141.540203,2,299,11278
1778604141.540474,0,299,23406
1778604141.565938,1,301,16399
1778604141.566538,0,300,23418
1778604141.566967,2,300,11290
1778604141.681830,2,301,11338
1778604141.683069,1,302,16473
1778604141.683660,2,302,11355
1778604141.683834,0,301,23471
1778604141.684450,0,302,23489
1778604141.689439,2,303,11367
1778604141.690120,0,303,23501
1778604141.692273,1,303,16486
1778604141.696208,1,304,16498
1778604141.715708,1,305,16500
1778604141.723311,2,304,11379
1778604141.741812,0,304,23513
1778604141.748247,1,306,16525
1778604141.761426,2,305,11393
1778604141.768296,0,305,23525
1778604141.799693,2,306,11409
1778604141.799822,1,307,16541
1778604141.812154,0,306,23526
1778604141.839427,1,308,16561
1778604141.839592,2,307,11424
1778604141.850643,0,307,23558
1778604141.872206,2,308,11437
1778604141.875968,1,309,16574
1778604141.892343,0,308,23576
1778604141.909655,1,310,16586
1778604141.916086,2,309,11449
1778604141.923110,0,309,23590
1778604141.955417,1,311,16588
1778604141.961412,2,310,11462
