abs_time,cam_index,rtp_seq
1778509544.129048,2,7310
1778509544.129282,2,7410
1778509544.129371,2,7517
1778509544.129390,2,7594
1778509544.150071,0,10574
1778509544.167869,1,29429
1778509544.167961,0,10410
1778509544.168168,2,7678
1778509544.168527,0,10525
1778509544.168639,1,29623
1778509544.172178,2,7707
1778509544.173038,0,10558
1778509544.191464,0,10589
1778509544.226078,2,7801
1778509544.226182,0,10606
1778509544.253141,2,7823
1778509544.267018,0,10621
1778509544.282892,2,7848
1778509544.311153,0,10638
1778509544.351775,0,10652
1778509544.383546,0,10671
1778509544.412040,2,7920
1778509544.425760,0,10684
1778509544.470463,0,10699
1778509544.549955,0,10732
1778509544.582784,0,10746
1778509544.624605,0,10763
1778509544.710274,0,10795
1778509544.744554,1,30004
1778509544.772078,2,8123
1778509544.789214,1,30025
1778509544.802694,2,8146
1778509544.830338,1,30049
1778509544.852352,2,8169
1778509544.872811,1,30069
1778509544.890124,2,8188
1778509545.008313,2,8260
1778509545.014029,0,10907
1778509545.014111,0,10910
1778509545.014171,0,10931
1778509545.014234,0,10947
1778509545.014292,0,10961
1778509545.017152,0,10968
1778509545.017255,0,10978
1778509545.017316,0,10989
1778509545.017380,0,10999
1778509545.017436,0,11009
1778509545.029858,0,11115
1778509545.032380,1,30160
1778509545.048789,2,8284
1778509545.064904,1,30179
1778509545.096341,2,8309
1778509545.104158,0,11158
1778509545.110609,1,30203
1778509545.150160,0,11179
1778509545.167998,2,8357
1778509545.189323,0,11199
1778509545.192855,1,30246
1778509545.208395,2,8381
1778509545.224974,1,30265
1778509545.230296,0,11221
1778509545.312973,1,30312
1778509545.330034,2,8450
1778509545.389896,1,30331
1778509545.390032,2,8472
1778509545.390121,1,30355
1778509545.507484,0,11328
1778509545.507626,1,30397
1778509545.507853,2,8537
1778509545.610497,2,8611
1778509545.653808,2,8631
1778509545.654099,1,30483
1778509545.673410,0,11420
1778509545.673518,1,30504
1778509545.712823,1,30527
1778509545.712966,0,11437
1778509545.731357,2,8679
1778509545.743808,0,11456
1778509545.743910,1,30547
1778509545.771987,2,8703
1778509545.789653,0,11475
1778509545.789749,1,30568
1778509545.830569,1,30591
1778509545.950392,0,11555
1778509545.981796,2,8816
1778509545.981864,2,8887
1778509546.013789,2,8963
1778509546.020956,1,30677
1778509546.021001,1,30683
1778509546.021022,1,30707
1778509546.021042,1,30723
1778509546.021060,1,30738
1778509546.021077,1,30755
1778509546.021096,1,30771
1778509546.021544,1,30787
1778509546.021575,1,30791
1778509546.022595,0,11569
1778509546.022781,0,11576
1778509546.022828,0,11648
1778509546.022848,0,11683
1778509546.032197,0,11803
1778509546.048977,1,30913
1778509546.056073,2,8984
1778509546.075079,0,11824
1778509546.075239,1,30937
1778509546.091099,2,9008
1778509546.114698,1,30961
1778509546.114842,0,11847
1778509546.129319,2,9032
1778509546.147538,0,11868
1778509546.225492,1,31026
1778509546.252786,2,9118
1778509546.408282,2,9211
1778509546.432125,0,12006
1778509546.449580,2,9230
1778509546.467525,0,12026
1778509546.472751,1,31176
1778509546.509393,0,12048
1778509546.526834,2,9284
1778509546.567810,0,12067
1778509546.592546,0,12086
1778509546.609578,2,9335
1778509546.669779,0,12127
1778509546.679612,1,31291
1778509546.683398,2,9386
1778509546.712649,0,12143
1778509546.784987,0,12187
1778509546.785051,2,9432
1778509546.791831,1,31362
1778509546.812645,2,9456
1778509546.829642,0,12203
1778509546.840198,1,31383
1778509546.843630,2,9484
1778509546.865376,1,31408
1778509546.870732,0,12224
1778509546.891403,2,9515
1778509546.972318,2,9560
1778509546.996783,1,31475
1778509547.005812,2,9586
1778509547.019722,0,12278
1778509547.019781,0,12279
1778509547.019804,0,12282
1778509547.019833,0,12304
1778509547.019848,0,12323
1778509547.019863,0,12338
1778509547.019878,0,12353
1778509547.020500,0,12368
1778509547.020535,0,12381
1778509547.020555,0,12395
1778509547.025154,1,31500
1778509547.028620,0,12514
1778509547.028658,0,12524
1778509547.048579,2,9614
1778509547.070626,1,31526
1778509547.070738,0,12537
1778509547.089999,2,9635
1778509547.111190,0,12561
1778509547.131684,2,9660
1778509547.151840,0,12580
1778509547.154403,1,31570
1778509547.163185,2,9689
1778509547.186213,1,31597
1778509547.208564,2,9711
1778509547.250566,2,9737
1778509547.273754,1,31637
1778509547.309253,2,9762
1778509547.312313,1,31663
1778509547.323552,2,9787
1778509547.386605,2,9818
1778509547.389853,1,31711
1778509547.439566,1,31738
1778509547.439821,2,9841
1778509547.490622,2,9889
1778509547.490842,1,31757
1778509547.506470,1,31782
1778509547.542266,2,9913
1778509547.556358,1,31805
1778509547.591628,1,31825
1778509547.612780,2,9971
1778509547.633941,1,31851
1778509547.646597,2,9992
1778509547.667613,1,31872
1778509547.688935,2,10018
1778509547.730286,2,10041
1778509547.771858,2,10066
1778509547.792789,1,31945
1778509547.804616,2,10094
1778509547.833163,1,31970
1778509547.850942,2,10118
1778509547.890542,2,10141
1778509547.932060,2,10170
1778509547.954339,1,32038
1778509548.004587,2,10190
1778509548.004650,2,10191
1778509548.004676,2,10214
1778509548.004693,2,10231
1778509548.004715,2,10245
1778509548.004731,2,10260
1778509548.004746,2,10274
1778509548.004762,2,10289
1778509548.004778,2,10302
1778509548.004795,2,10309
1778509548.004810,2,10320
1778509548.013772,2,10453
1778509548.031434,0,13007
1778509548.031493,0,13124
1778509548.031568,0,13282
1778509548.035590,1,32059
1778509548.038597,1,32064
1778509548.038633,1,32098
1778509548.038650,1,32122
1778509548.038665,1,32146
1778509548.038680,1,32169
1778509548.038695,1,32190
1778509548.062359,1,32327
1778509548.062467,2,10480
1778509548.076833,1,32350
1778509548.089294,2,10509
1778509548.112297,1,32373
1778509548.129985,2,10533
1778509548.154831,1,32401
1778509548.172286,2,10557
1778509548.192375,1,32429
1778509548.204270,2,10580
1778509548.235427,1,32453
1778509548.250324,2,10607
1778509548.277416,1,32477
1778509548.312275,1,32496
1778509548.353177,1,32520
1778509548.364956,2,10685
1778509548.409579,2,10708
1778509548.472150,1,32593
1778509548.510541,1,32617
1778509548.525077,2,10784
1778509548.570568,2,10808
1778509548.610101,2,10836
1778509548.675743,1,32716
1778509548.891496,2,11005
1778509548.930442,2,11032
1778509548.949232,1,32888
1778509548.972185,2,11054
1778509549.025865,0,13765
1778509549.025924,0,13839
1778509549.025943,0,13894
1778509549.035346,1,32943
1778509549.067932,1,32968
1778509549.112818,1,32990
1778509549.135707,2,11158
1778509549.313795,0,14181
1778509549.313938,1,33108
1778509549.346334,0,14198
1778509549.346447,1,33133
1778509549.390905,1,33163
1778509549.437359,1,33185
1778509549.437534,0,14242
1778509549.489719,2,11381
1778509549.489812,0,14260
1778509549.489924,1,33204
1778509549.505172,0,14275
1778509549.507147,1,33227
1778509549.549491,0,14295
1778509549.552811,1,33255
1778509549.596954,1,33280
1778509549.597043,0,14315
1778509549.634176,0,14334
1778509549.634271,1,33301
1778509549.648852,2,11483
1778509549.666320,0,14351
1778509549.666452,1,33325
1778509549.691550,2,11512
1778509549.711824,1,33346
1778509549.711894,0,14372
1778509549.730881,2,11532
1778509549.752158,0,14395
1778509549.752281,1,33370
1778509549.771710,2,11561
1778509549.793547,0,14414
1778509549.794344,1,33395
1778509549.803889,2,11581
1778509549.827028,0,14433
1778509549.827152,1,33422
1778509549.852333,2,11604
1778509549.872259,0,14452
1778509549.872406,1,33444
1778509549.891583,2,11630
1778509549.911806,0,14478
1778509549.911970,1,33472
1778509549.954571,0,14489
1778509549.999802,2,11682
1778509549.999871,2,11685
1778509549.999889,2,11708
1778509549.999906,2,11726
1778509549.999921,2,11741
1778509549.999937,2,11757
1778509549.999952,2,11773
1778509549.999967,2,11789
1778509549.999982,2,11803
1778509550.000004,2,11819
1778509550.000022,2,11821
1778509550.016144,1,33515
1778509550.016207,1,33522
1778509550.016232,1,33582
1778509550.016263,1,33620
1778509550.016283,1,33642
1778509550.019567,0,14506
1778509550.019662,2,11968
1778509550.019780,0,14507
1778509550.019829,0,14508
1778509550.019852,0,14530
1778509550.019871,0,14546
1778509550.019989,0,14561
1778509550.020006,0,14576
1778509550.020022,0,14589
1778509550.020037,0,14604
1778509550.020052,0,14619
1778509550.021613,0,14634
1778509550.021652,0,14635
1778509550.039860,0,14767
1778509550.039955,1,33775
1778509550.050079,2,11991
1778509550.071199,0,14788
1778509550.081848,1,33800
1778509550.090666,2,12021
1778509550.111969,0,14810
1778509550.112532,1,33824
1778509550.133446,2,12044
1778509550.152538,0,14831
1778509550.154444,1,33851
1778509550.172120,2,12069
1778509550.194416,0,14853
1778509550.194686,1,33877
1778509550.203929,2,12095
1778509550.224973,0,14876
1778509550.235114,1,33901
1778509550.249875,2,12120
1778509550.270735,0,14893
1778509550.292877,2,12144
1778509550.311423,1,33945
1778509550.332033,2,12170
1778509550.353415,1,33969
1778509550.364918,2,12194
1778509550.394634,1,33994
1778509550.421506,2,12218
1778509550.427274,1,34017
1778509550.430265,0,14977
1778509550.455585,2,12242
1778509550.472346,1,34045
1778509550.493570,2,12267
1778509550.513405,1,34072
1778509550.513533,0,15019
1778509550.524868,2,12293
1778509550.545536,0,15035
1778509550.632545,0,15073
1778509550.674314,1,34165
1778509550.684893,2,12389
1778509550.774155,2,12436
1778509550.834509,0,15179
1778509550.876506,1,34290
1778509550.891139,2,12510
1778509550.907783,1,34313
1778509550.953856,0,15233
1778509550.954008,1,34337
1778509550.973865,2,12563
1778509551.021914,1,34365
1778509551.022012,2,12589
1778509551.038521,0,15253
1778509551.038584,0,15268
1778509551.038604,0,15338
1778509551.038694,0,15391
1778509551.038713,0,15413
1778509551.040003,0,15579
1778509551.069112,1,34410
1778509551.183626,2,12687
1778509551.251534,2,12737
1778509551.280939,0,15693
1778509551.281012,1,34535
1778509551.315373,0,15709
1778509551.355136,1,34580
1778509551.372696,2,12807
1778509551.389278,0,15757
1778509551.389466,1,34603
1778509551.412047,2,12832
1778509551.485432,2,12883
1778509551.515672,1,34681
1778509551.531100,2,12909
1778509551.549434,0,15832
1778509551.593256,0,15851
1778509551.635329,0,15874
1778509551.676977,0,15888
1778509551.705585,0,15905
1778509551.756553,1,34835
1778509551.775904,2,13054
1778509551.809727,2,13080
1778509551.851140,2,13107
1778509551.999564,2,13176
1778509552.004524,2,13177
1778509552.004586,2,13199
1778509552.004604,2,13215
1778509552.004621,2,13229
1778509552.004637,2,13243
1778509552.004654,2,13255
1778509552.004669,2,13267
1778509552.004686,2,13280
1778509552.004701,2,13293
1778509552.004715,2,13307
1778509552.004732,2,13309
1778509552.020524,2,13448
1778509552.047240,1,34967
1778509552.047306,1,34969
1778509552.047327,1,35009
1778509552.047395,0,16033
1778509552.047429,1,35043
1778509552.047451,1,35061
1778509552.047519,0,16360
1778509552.047673,1,35295
1778509552.049759,2,13474
1778509552.075671,0,16382
1778509552.105913,0,16402
1778509552.152152,0,16421
1778509552.191990,0,16438
1778509552.234565,0,16457
1778509552.245471,2,13591
1778509552.265161,0,16477
1778509552.353169,0,16516
1778509552.395674,1,35508
1778509552.428211,0,16548
1778509552.428377,1,35533
1778509552.450645,2,13715
1778509552.471288,0,16565
1778509552.473181,1,35560
1778509552.492547,2,13741
1778509552.514896,1,35584
1778509552.514955,0,16587
1778509552.533648,2,13765
1778509552.554596,0,16604
1778509552.556684,1,35603
1778509552.565133,2,13790
1778509552.587762,1,35627
1778509552.613888,2,13824
1778509552.635787,1,35654
1778509552.673713,1,35675
1778509552.694488,2,13870
1778509552.719863,1,35697
1778509552.726881,2,13895
1778509552.747411,1,35723
1778509552.772787,2,13918
1778509552.809587,1,35748
1778509552.885334,2,13993
1778509552.906691,1,35827
1778509553.013549,2,14072
1778509553.042749,0,16801
1778509553.042863,1,35896
1778509553.042989,0,16803
1778509553.043035,0,16824
1778509553.043052,0,16843
1778509553.043071,0,16861
1778509553.043110,0,16878
1778509553.043128,0,16892
1778509553.043144,0,16909
1778509553.043197,0,17065
1778509553.045640,2,14092
1778509553.094294,0,17083
1778509553.094408,1,35924
1778509553.106208,0,17104
1778509553.132446,2,14141
1778509553.153013,0,17124
1778509553.206482,2,14190
1778509553.227028,1,36015
1778509553.234271,0,17157
1778509553.252296,2,14214
1778509553.268001,0,17177
1778509553.354287,0,17215
1778509553.393847,0,17236
1778509553.426811,0,17255
1778509553.470897,0,17271
1778509553.512773,0,17290
1778509553.520619,1,36184
1778509553.547961,1,36210
1778509553.554191,0,17307
1778509553.589467,0,17327
1778509553.630861,0,17347
1778509553.672660,0,17369
1778509553.713683,0,17389
1778509553.746295,0,17406
1778509553.791811,0,17425
1778509553.832944,0,17443
1778509553.869850,1,36398
1778509553.877742,0,17465
1778509553.906329,0,17484
1778509553.951995,0,17503
1778509554.007739,2,14667
1778509554.007799,2,14668
1778509554.007818,2,14670
1778509554.007836,2,14691
1778509554.007851,2,14709
1778509554.010404,2,14724
1778509554.010439,2,14741
1778509554.010456,2,14759
1778509554.010470,2,14784
1778509554.010485,2,14793
1778509554.015626,2,14922
1778509554.034984,0,17523
1778509554.035044,0,17529
1778509554.035064,0,17598
1778509554.035080,0,17647
1778509554.037836,1,36474
1778509554.037918,0,17788
1778509554.038033,1,36475
1778509554.038080,1,36481
1778509554.038100,1,36514
1778509554.038117,1,36540
1778509554.038134,1,36567
1778509554.038151,1,36599
1778509554.038167,1,36619
1778509554.039406,1,36771
1778509554.055030,2,14953
