cam_index,rtp_seq,transit_ms
0,11933,96657.7351
0,12136,115539.8531
0,12294,96351.4609
0,14058,113595.3710
0,16807,91841.2499
0,21496,72386.7941
0,22039,86452.5380
0,23253,104247.6821
0,23762,103759.0868
0,24779,83640.2669
0,24960,102561.2471
0,27178,81336.4091
0,29290,98769.9530
0,29523,78871.6810
0,32525,94965.5108
0,32864,95159.4131
0,33276,75343.3430
0,34928,92590.8442
0,36000,72452.8410
0,36513,57379.8029
0,36774,91171.8230
0,37573,90448.8370
0,37680,70707.5629
0,38574,69923.0521
0,39906,53979.0511
0,40167,68401.4812
0,42201,66239.4912
0,44466,83074.7371
0,45052,63340.9340
0,45840,62880.4259
0,46046,62343.8749
0,46100,62586.9231
0,51993,75585.5401
0,54250,54197.7711
0,55835,52589.0450
0,57972,50679.7841
0,61583,47022.7511
0,61850,46454.3099
0,63083,45103.5480
0,63841,44398.7091
0,66055,42502.9140
0,69593,38617.5880
0,70242,57069.8512
0,72064,55188.7019
0,72473,21123.3959
0,72625,54613.2112
0,73546,34578.1651
0,75666,32318.3410
0,76147,31923.2192
0,78452,29941.3111
0,81664,26303.0751
0,82534,25937.7470
0,86279,22126.9450
0,88736,19618.9320
0,90650,17730.3500
0,91908,15987.0541
0,93361,33730.5880
0,93991,14409.9209
1,18494,83365.9942
1,21607,80005.2559
1,22276,78726.3570
1,22628,79131.2499
1,22731,78804.5781
1,24202,77455.9731
1,24704,76793.0830
1,25092,75837.8000
1,26175,74648.9179
1,28369,72419.9150
1,29008,71747.1201
1,32133,68639.9090
1,32768,67973.9621
1,32824,67926.8692
1,32864,68602.1132
1,34439,66201.0949
1,34459,66270.8931
1,34565,66673.6219
1,35236,66162.5512
1,37514,63122.1390
1,38241,62948.8552
1,38448,62144.2699
1,39028,62226.3999
1,39189,61945.5919
1,41209,59871.0749
1,44061,57078.1891
1,45393,55596.8301
1,46084,54245.9149
1,47330,53578.7401
1,48653,51660.6889
1,48816,52070.6160
1,49666,51355.3262
1,49902,51060.7071
1,50246,50660.3460
1,51587,49355.5779
1,53511,46546.4551
1,53951,46963.6340
1,54921,45985.0662
1,56032,44827.3101
1,59711,40308.0289
1,59807,40908.6900
1,61263,38571.7151
1,62195,38309.6380
1,62700,37821.2562
1,62749,37785.3980
1,64504,35903.8751
1,65076,35335.7592
1,65505,34261.4529
1,66312,34020.8662
1,74118,25419.9071
1,78722,21385.0992
1,78819,20545.5492
1,81698,18221.0441
2,28085,103217.9651
2,28241,145726.7671
2,28267,111843.1361
2,28309,145843.7920
2,28315,156876.2012
2,28378,112373.1000
2,28454,164984.8671
2,28664,145282.7551
2,28667,124975.9679
2,28729,101997.3130
2,28838,119835.5761
2,28926,156443.5501
2,29020,90155.3571
2,29143,102211.3440
2,29170,144942.4291
2,29175,144808.4490
2,29256,81758.1210
2,29303,81593.8261
2,29332,166871.3150
2,29645,135272.5348
2,29714,155902.7171
2,29808,119464.8280
2,29871,166311.1751
2,29893,154666.9850
2,30146,165521.2150
2,30556,117932.7869
2,30735,154596.9200
2,30741,141394.6939
2,30771,143216.0401
2,30780,109688.0960
2,30836,143269.5472
2,31025,79728.0390
2,31048,133201.0591
2,31328,155042.0139
2,31441,142664.5291
2,31461,117199.0452
2,31483,117785.5670
2,31513,142448.8721
2,31648,109766.1600
2,31700,140323.8261
2,31706,146336.7481
2,31729,110105.3300
2,31827,154637.7041
2,31904,141862.9200
2,31914,132682.6150
2,31941,161629.2012
2,32028,87181.9859
2,32254,161151.6969
2,32273,131814.7390
2,32284,133904.1569
2,32285,86894.9771
2,32439,116235.1031
2,32585,152647.2201
2,32654,152903.9600
2,32704,132073.1120
2,32708,97923.5361
2,32763,97913.7640
2,32765,152981.6620
2,32779,152540.9651
2,32864,163546.0341
2,32879,152861.5780
2,32909,153192.6651
2,32992,160514.4129
2,33095,140124.9342
2,33142,160355.5939
2,33212,108606.4000
2,33276,106727.3140
2,33280,152872.9672
2,33287,139923.9330
2,33480,140020.5231
2,33568,140292.6810
2,33593,140027.4289
2,33713,108097.0440
2,33783,159740.6361
2,33801,107589.8221
2,33807,114796.2883
2,33818,108014.4742
2,33859,151906.9152
2,33872,150621.5119
2,33968,130244.2269
2,34041,76712.8458
2,34057,96513.7591
2,34096,139506.8440
2,34180,139874.5840
2,34197,106206.6319
2,34315,143693.0439
2,34564,151213.1052
2,34592,129098.3911
2,34801,106597.9168
2,34899,113643.8138
2,34911,107037.6990
2,35006,158389.8921
2,35411,160189.4040
2,35432,160607.4481
2,35607,157674.9289
2,35647,75152.4980
2,35759,83285.1939
2,35779,137413.0869
2,35847,74949.9891
2,35958,95845.8378
2,36017,83396.1220
2,36108,157380.9912
2,36237,105335.4650
2,36388,95376.0431
2,36559,82795.1739
2,36586,136633.6792
2,36683,94571.8629
2,36696,116938.8111
2,36804,136629.9460
2,36962,148616.2241
2,36997,136455.0862
2,37012,136851.9330
2,37104,116226.9399
2,37105,111965.3730
2,37211,111425.8320
2,37216,104679.7302
2,37249,128947.6781
2,37264,104451.5970
2,37312,136569.6540
2,37375,158628.2971
2,37476,111304.4982
2,37612,81537.6482
2,37914,126698.3762
2,37979,135884.0771
2,37984,103916.9102
2,38165,133793.4000
2,38209,147295.5651
2,38221,126518.8310
2,38301,158020.9861
2,38339,110764.9531
2,38536,72319.9801
2,38763,80373.3191
2,38792,135172.4792
2,39003,134930.4292
2,39107,146347.4820
2,39200,146896.3940
2,39300,145899.7300
2,39383,134093.0150
2,39684,124899.0271
2,39688,124898.8860
2,39704,70980.7150
2,39810,135763.8102
2,39872,100804.2161
2,39952,108842.1531
2,39983,145269.3172
2,40063,101406.6648
2,40082,126091.8412
2,40112,100492.5790
2,40168,70940.5811
2,40401,133189.7011
2,40465,100995.3361
2,40572,133282.1970
2,40609,112974.9951
2,40867,70057.0509
2,40945,133098.1369
2,40960,145433.5101
2,41028,100320.3540
2,41104,132765.6479
2,41151,99029.4299
2,41179,143348.8390
2,41182,107640.5420
2,41319,77812.5939
2,41427,132137.8779
2,41492,151860.9471
2,41498,112166.3899
2,41523,124653.3852
2,41591,143901.0940
2,41628,107533.6211
2,41718,132268.7640
2,42020,124338.4051
2,42176,143604.0001
2,42186,99600.1968
2,42213,131389.3111
2,42341,99023.1740
2,42350,131225.7831
2,42421,98195.1461
2,42515,97627.1329
2,42516,98915.4370
2,42538,111086.9420
2,42625,150720.9759
2,42640,76695.1301
2,42708,97470.4161
2,42840,98687.9680
2,43032,97110.6079
2,43075,122942.9700
2,43080,121040.9830
2,43283,105311.1391
2,43289,67556.8159
2,43489,88285.5229
2,43657,134196.8420
2,43675,120484.6461
2,43866,120808.9590
2,44091,127875.4652
2,44113,122058.1541
2,44126,151850.4581
2,44140,97203.7270
2,44174,97480.3660
2,44175,96476.9080
2,44279,120428.9758
2,44297,86311.8629
2,44335,151981.4880
2,44343,87444.0711
2,44385,127032.7079
2,44487,120169.7960
2,44579,97120.4422
2,44587,130427.3231
2,44655,95317.7722
2,44928,148388.2749
2,44942,103737.5932
2,45016,96779.8512
2,45052,85594.4371
2,45056,121101.6910
2,45179,140428.6962
2,45245,139750.3130
2,45440,129543.5879
2,45441,85732.7051
2,45484,118636.3690
2,45531,96006.5100
2,45588,118184.8309
2,45724,102928.0121
2,45837,102531.7361
2,46000,73198.4911
2,46002,127129.5040
2,46007,132025.3799
2,46257,84966.3501
2,46575,146856.2431
2,46593,139663.1250
2,46712,85039.8581
2,46849,117660.4872
2,46892,139468.9810
2,46961,130932.9612
2,46988,93147.2011
2,47073,138378.7029
2,47103,148847.7461
2,47222,71796.3719
2,47256,138391.2501
2,47510,71604.9771
2,47532,71671.9151
2,47583,101180.3970
2,47615,124312.6070
2,47772,62856.2000
2,47815,71288.6491
2,47877,93561.4791
2,47911,125914.6039
2,47913,137068.9359
2,47941,71111.7539
2,48225,125370.4572
2,48379,147586.0262
2,48390,93239.1441
2,48435,93197.5901
2,48504,125027.9930
2,48572,104975.1191
2,48589,99729.3100
2,48639,70493.0060
2,48666,99852.0000
2,48833,136275.9390
2,48904,136537.2181
2,48908,70161.7801
2,48975,136502.3789
2,49127,92209.9431
2,49131,144184.7231
