abs_time,cam_index,rtp_seq
1777038819.782986,1,22397
1777038819.783617,2,9477
1777038819.784060,1,22398
1777038819.784252,2,9478
1777038819.784798,1,22399
1777038819.784652,0,15629
1777038819.785148,2,9479
1777038819.785459,1,22400
1777038819.785840,2,9480
1777038819.786082,0,15630
1777038819.786339,1,22401
1777038819.786471,0,15631
1777038819.786740,1,22402
1777038819.786908,0,15632
1777038819.787081,1,22403
1777038819.787269,1,22404
1777038819.787413,2,9481
1777038819.787647,1,22405
1777038819.787815,2,9482
1777038819.787964,1,22406
1777038819.788113,2,9483
1777038819.788627,1,22407
1777038819.788746,2,9484
1777038819.789059,0,15633
1777038819.789190,2,9485
1777038819.789404,1,22408
1777038819.789647,0,15634
1777038819.789760,2,9486
1777038819.790094,0,15635
1777038819.790266,2,9487
1777038819.790368,0,15636
1777038819.790571,2,9488
1777038819.791135,0,15637
1777038819.790920,1,22409
1777038819.791505,2,9489
1777038819.791703,0,15638
1777038819.792065,1,22410
1777038819.792356,2,9490
1777038819.792547,0,15639
1777038819.792847,1,22411
1777038819.792960,2,9491
1777038819.793241,0,15640
1777038819.793450,1,22412
1777038819.793648,2,9492
1777038819.793812,0,15641
1777038819.793964,1,22413
1777038819.794094,0,15642
1777038819.794164,1,22414
1777038819.794337,2,9493
1777038819.794397,1,22415
1777038819.794585,0,15643
1777038819.794645,1,22416
1777038819.794823,2,9494
1777038819.794883,1,22417
1777038819.795063,0,15644
1777038819.795280,2,9495
1777038819.795386,0,15645
1777038819.795555,2,9496
1777038819.795666,0,15646
1777038819.795779,2,9497
1777038819.795897,0,15647
1777038819.795979,2,9498
1777038819.796128,0,15648
1777038819.796258,2,9499
1777038819.796333,0,15649
1777038819.796486,0,15650
1777038819.796597,2,9500
1777038819.796704,0,15651
1777038819.796816,2,9501
1777038819.796917,0,15652
1777038819.797027,2,9502
1777038819.797168,0,15653
1777038819.797324,2,9503
1777038819.797413,1,22418
1777038819.797542,0,15654
1777038819.797614,1,22419
1777038819.797737,0,15655
1777038819.797773,1,22420
1777038819.797887,2,9504
1777038819.797994,0,15656
1777038819.798099,2,9505
1777038819.798200,0,15657
1777038819.798317,2,9506
1777038819.798436,0,15658
1777038819.798538,2,9507
1777038819.798640,0,15659
1777038819.798744,2,9508
1777038819.798844,0,15660
1777038819.798947,2,9509
1777038819.799047,0,15661
1777038819.799148,2,9510
1777038819.799257,0,15662
1777038819.799335,2,9511
1777038819.799457,1,22421
1777038819.799560,2,9512
1777038819.799597,1,22422
1777038819.799673,1,22423
1777038819.799744,2,9513
1777038819.799794,1,22424
1777038819.799870,1,22425
1777038819.799946,2,9514
1777038819.799979,1,22426
1777038819.800141,2,9515
1777038819.800247,1,22427
1777038819.800348,2,9516
1777038819.800486,1,22428
1777038819.800614,2,9517
1777038819.800699,1,22429
1777038819.801009,0,15663
1777038819.801102,1,22430
1777038819.801373,0,15664
1777038819.801464,2,9518
1777038819.801524,1,22431
1777038819.801761,0,15665
1777038819.801872,2,9519
1777038819.801974,1,22432
1777038819.802326,2,9520
1777038819.802203,0,15666
1777038819.802438,1,22433
1777038819.802694,2,9521
1777038819.802800,1,22434
1777038819.802930,0,15667
1777038819.803074,1,22435
1777038819.803185,2,9522
1777038819.803361,1,22436
1777038819.803554,0,15668
1777038819.803667,2,9523
1777038819.803929,1,22437
1777038819.804105,0,15669
1777038819.804201,1,22438
1777038819.804389,2,9524
1777038819.804498,0,15670
1777038819.804828,2,9525
1777038819.804721,1,22439
1777038819.805059,0,15671
1777038819.805184,1,22440
1777038819.805292,2,9526
1777038819.805575,1,22441
1777038819.805509,0,15672
1777038819.805772,2,9527
1777038819.805997,0,15673
1777038819.806146,2,9528
1777038819.806210,1,22442
1777038819.806390,2,9529
1777038819.806487,1,22443
1777038819.806615,2,9530
1777038819.806712,1,22444
1777038819.806836,2,9531
1777038819.806892,1,22445
1777038819.807054,2,9532
1777038819.807146,1,22446
1777038819.807277,2,9533
1777038819.807334,1,22447
1777038819.807533,2,9534
1777038819.807595,1,22448
1777038819.807762,2,9535
1777038819.807818,1,22449
1777038819.807980,2,9536
1777038819.808038,1,22450
1777038819.808198,2,9537
1777038819.808262,1,22451
1777038819.817675,2,9538
1777038819.817869,0,15674
1777038819.818059,1,22452
1777038819.818128,2,9539
1777038819.818386,1,22453
1777038819.818479,2,9540
1777038819.818619,0,15675
1777038819.818686,2,9541
1777038819.818861,0,15676
1777038819.818929,2,9542
1777038819.819097,0,15677
1777038819.819155,2,9543
1777038819.819352,0,15678
1777038819.819412,2,9544
1777038819.819580,0,15679
1777038819.819637,2,9545
1777038819.819780,1,22454
1777038819.819910,0,15680
1777038819.819969,1,22455
1777038819.820133,0,15681
1777038819.820189,1,22456
1777038819.820310,2,9546
1777038819.820396,0,15682
1777038819.820569,2,9547
1777038819.820521,1,22457
1777038819.820753,0,15683
1777038819.820812,2,9548
1777038819.820986,1,22458
1777038819.821100,0,15684
1777038819.821158,1,22459
1777038819.821266,2,9549
1777038819.821402,0,15685
1777038819.821460,1,22460
1777038819.821627,0,15686
1777038819.821687,1,22461
1777038819.821828,1,22462
1777038819.821894,2,9550
1777038819.821975,1,22463
1777038819.822051,2,9551
1777038819.822151,0,15687
1777038819.822284,0,15688
1777038819.828956,2,9552
1777038819.829068,1,22464
1777038819.829209,2,9553
1777038819.829282,1,22465
1777038819.829411,1,22466
1777038819.829482,2,9554
1777038819.829559,1,22467
1777038819.829630,2,9555
1777038819.829690,1,22468
1777038819.829758,2,9556
1777038819.829832,1,22469
1777038819.829893,2,9557
1777038819.829963,1,22470
1777038819.830024,2,9558
1777038819.830091,1,22471
1777038819.830148,2,9559
1777038819.830209,1,22472
1777038819.830269,2,9560
1777038819.830374,1,22473
1777038819.830460,1,22474
1777038819.830504,1,22475
1777038819.846579,0,15689
1777038819.846742,0,15690
1777038819.846857,0,15691
1777038819.846963,0,15692
1777038819.847067,0,15693
1777038819.847171,0,15694
1777038819.850750,0,15695
1777038819.850909,0,15696
1777038819.851025,0,15697
1777038819.855434,2,9561
1777038819.855528,2,9562
1777038819.855572,2,9563
1777038819.855608,2,9564
1777038819.855658,2,9565
1777038819.855728,2,9566
1777038819.855764,2,9567
1777038819.855795,2,9568
1777038819.855827,2,9569
1777038819.855857,2,9570
1777038819.855889,2,9571
1777038819.855920,2,9572
1777038819.865478,1,22476
1777038819.865560,1,22477
1777038819.865597,1,22478
1777038819.865629,1,22479
1777038819.865659,1,22480
1777038819.865688,1,22481
1777038819.865716,1,22482
1777038819.865754,1,22483
1777038819.865786,1,22484
1777038819.865815,1,22485
1777038819.865845,1,22486
1777038819.865873,1,22487
1777038819.880772,0,15698
1777038819.881345,0,15699
1777038819.881459,0,15700
1777038819.881564,0,15701
1777038819.881629,0,15702
1777038819.881696,0,15703
1777038819.881761,0,15704
1777038819.881827,0,15705
1777038819.881892,0,15706
1777038819.881964,0,15707
1777038819.891020,2,9573
1777038819.891438,2,9574
1777038819.891571,2,9575
1777038819.891671,2,9576
1777038819.891758,2,9577
1777038819.891856,2,9578
1777038819.891962,2,9579
1777038819.892066,2,9580
1777038819.892172,2,9581
1777038819.892301,2,9582
1777038819.892417,2,9583
1777038819.906531,1,22488
1777038819.906848,1,22489
1777038819.906996,1,22490
1777038819.907111,1,22491
1777038819.907247,1,22492
1777038819.907355,1,22493
1777038819.907461,1,22494
1777038819.907555,1,22495
1777038819.907646,1,22496
1777038819.907743,1,22497
1777038819.923196,0,15708
1777038819.924552,0,15709
1777038819.924837,0,15710
1777038819.924952,0,15711
1777038819.925050,0,15712
1777038819.925144,0,15713
1777038819.925248,0,15714
1777038819.925327,0,15715
1777038819.925412,0,15716
1777038819.943750,2,9584
1777038819.944053,2,9585
1777038819.944147,2,9586
1777038819.944283,2,9587
1777038819.944384,2,9588
1777038819.944480,2,9589
1777038819.944545,2,9590
1777038819.944607,2,9591
1777038819.944669,2,9592
1777038819.944736,2,9593
1777038819.944803,2,9594
1777038819.944890,2,9595
1777038819.954782,1,22498
1777038819.955076,1,22499
1777038819.955171,1,22500
1777038819.955285,1,22501
1777038819.955370,1,22502
1777038819.955447,1,22503
1777038819.955520,1,22504
1777038819.955592,1,22505
1777038819.955669,1,22506
1777038819.955737,1,22507
1777038819.955811,1,22508
1777038819.955889,1,22509
1777038820.015445,0,15717
1777038820.016164,1,22510
1777038820.016775,0,15718
1777038820.017371,1,22511
1777038820.018130,1,22512
1777038820.018324,0,15719
1777038820.018686,2,9596
1777038820.019112,1,22513
1777038820.019238,0,15720
1777038820.019504,1,22514
1777038820.019740,2,9597
1777038820.019978,1,22515
1777038820.019907,0,15721
1777038820.020332,2,9598
1777038820.020537,0,15722
1777038820.020831,1,22516
1777038820.020920,0,15723
1777038820.020999,1,22517
1777038820.021077,0,15724
1777038820.021154,1,22518
1777038820.021241,0,15725
1777038820.021295,1,22519
1777038820.021465,2,9599
1777038820.021535,0,15726
1777038820.021618,1,22520
1777038820.021768,2,9600
1777038820.021826,0,15727
1777038820.021935,1,22521
1777038820.021991,2,9601
1777038820.022100,0,15728
1777038820.022149,1,22522
1777038820.022269,0,15729
1777038820.022389,0,15730
1777038820.022589,2,9602
1777038820.022650,0,15731
1777038820.022887,0,15732
1777038820.023035,2,9603
1777038820.023095,0,15733
1777038820.023238,2,9604
1777038820.023293,0,15734
1777038820.023627,2,9605
1777038820.023729,2,9606
1777038820.023787,2,9607
1777038820.023865,2,9608
1777038820.023916,2,9609
1777038820.023965,2,9610
1777038820.024035,2,9611
1777038820.024083,2,9612
1777038820.024130,2,9613
