cam_index,rtp_seq,transit_ms
0,11225,9.0761
0,11226,9.1751
0,11227,9.2781
0,11228,11.5168
0,11229,11.5850
0,11230,11.6370
0,11231,11.7021
0,11232,11.7710
0,11233,11.8139
0,11234,10.7579
0,11235,10.8531
0,11236,10.9069
0,11237,10.9510
0,11238,10.9942
0,11239,11.0359
0,11240,11.0779
0,11241,11.1201
0,11242,11.1611
0,11243,9.6290
0,11244,9.7320
0,11245,9.7830
0,11246,9.8269
0,11247,9.8701
0,11248,9.9139
0,11249,9.9580
0,11250,10.0000
0,11251,8.8971
0,11252,8.9850
0,11253,9.0361
0,11254,11.2822
0,11255,11.3728
0,11256,11.4200
0,11257,11.4629
0,11258,11.5061
0,11259,9.1009
0,11260,9.2158
0,11261,9.2659
0,11262,9.3100
0,11263,9.3529
0,11264,9.3949
0,11265,9.4361
0,11266,9.4881
0,11267,9.5298
0,11268,9.0408
0,11269,9.1062
0,11270,9.2270
0,11271,9.2771
0,11272,9.3210
0,11273,9.3620
0,11274,9.4061
0,11275,9.4478
0,11276,9.4979
0,11277,10.1740
0,11278,10.2749
0,11279,10.3250
0,11280,10.3700
0,11281,10.4139
0,11282,10.4570
0,11283,10.5021
0,11284,10.6120
0,11285,10.7319
0,11286,15.8639
0,11287,15.9650
0,11288,16.0182
0,11289,16.0620
0,11290,16.1071
0,11291,16.1521
0,11292,16.1951
0,11293,16.2382
0,11294,16.2818
0,11295,16.3240
0,11296,12.1160
0,11297,12.2061
0,11298,12.2559
0,11299,12.3010
0,11300,12.3451
0,11301,12.3880
0,11302,12.4309
0,11303,12.4729
0,11304,12.5141
0,11305,8.8921
0,11306,8.9741
0,11307,9.0251
0,11308,9.0730
0,11309,9.1300
0,11310,9.1779
0,11311,9.2201
0,11312,9.2630
0,11313,9.3050
0,11314,9.1732
0,11315,9.2309
0,11316,9.2430
0,11317,9.2521
0,11318,9.2611
0,11319,9.2678
0,11320,9.2759
0,11321,9.2840
0,11322,9.2921
0,11323,9.9268
0,11324,10.0210
0,11325,10.0868
0,11326,10.1349
0,11327,10.4129
0,11328,10.4539
0,11329,10.4640
0,11330,10.4721
0,11331,10.4809
0,11332,8.5359
0,11333,8.8871
0,11334,8.9462
0,11335,8.9550
0,11336,8.9641
0,11337,8.9710
0,11338,8.9788
0,11339,8.9869
0,11340,8.9941
0,11341,7.8158
0,11342,7.8630
0,11343,7.8800
0,11344,7.8881
0,11345,7.9019
0,11346,7.9181
0,11347,7.9248
0,11348,7.9319
0,11349,7.9401
0,11350,9.1281
0,11351,9.2151
0,11352,9.3050
0,11353,9.3570
0,11354,9.5840
0,11355,9.6650
0,11356,12.5051
0,11357,12.5730
0,11358,12.6221
0,11359,8.1241
0,11360,8.2059
0,11361,8.2569
0,11362,8.3010
0,11363,8.3461
0,11364,8.3902
0,11365,8.4319
0,11366,8.4751
0,11368,15.0690
0,11369,15.1751
0,11370,15.2590
0,11371,15.3191
0,11372,15.3651
0,11373,15.4068
0,11374,15.4500
0,11375,15.4920
0,11376,15.5420
0,11377,16.4092
0,11378,16.4602
0,11379,16.5019
0,11380,16.5448
0,11381,16.6090
0,11382,16.6571
0,11383,16.7031
0,11384,16.7460
0,11385,16.7868
0,11386,16.8359
0,11387,16.8791
0,11388,16.9210
0,11389,16.9630
0,11390,17.4220
0,11391,17.4720
0,11392,17.5159
0,11393,17.5581
0,11394,17.5991
0,11395,17.6411
0,11396,19.0139
0,11397,19.0639
0,11398,19.1081
0,11399,19.1500
0,11400,19.1929
0,11401,19.2370
0,11402,19.2790
0,11403,19.3219
0,11404,19.4080
0,11405,19.4521
0,11406,19.5019
0,11407,19.5441
0,11408,20.3989
0,11409,20.4520
0,11410,20.4949
0,11411,20.5369
0,11412,20.5779
0,11413,20.6201
0,11414,20.6680
0,11415,20.7109
0,11416,20.7529
0,11417,22.5289
0,11418,22.5780
0,11419,22.6340
0,11420,22.6791
0,11421,22.7251
0,11422,22.7659
0,11423,22.8081
0,11424,22.8519
0,11425,22.8961
0,11426,22.9440
0,11427,22.9890
0,11428,23.0401
0,11429,23.0830
0,11430,23.1290
0,11431,23.1769
0,11432,23.2191
0,11433,23.2642
0,11434,23.3061
0,11435,23.3512
0,11436,24.4439
0,11437,24.5039
0,11438,24.5500
0,11439,24.6251
0,11440,24.6711
0,11441,24.7180
0,11442,24.7591
0,11443,24.7998
0,11444,24.8449
0,11445,24.8871
0,11446,24.9341
0,11447,24.9760
0,11448,25.0220
0,11449,27.9748
0,11450,28.0349
0,11451,28.0790
0,11452,28.1210
0,11453,28.1720
0,11454,28.2140
0,11455,28.2588
0,11456,28.3010
0,11457,28.3470
0,11458,28.3971
0,11459,28.4450
0,11460,28.4860
0,11461,28.5268
0,11462,28.5718
0,11463,28.6081
0,11464,28.6529
0,11465,28.6932
0,11466,28.7390
0,11467,28.7800
0,11468,28.8260
0,11469,28.8680
0,11470,31.7421
0,11471,31.8122
0,11472,31.8649
0,11473,31.9140
0,11474,31.9641
