cam_index,rtp_seq,transit_ms
0,36181,159829.2851
0,36188,160127.9402
0,36350,147624.6221
0,36565,156551.1250
0,36617,168452.8580
0,36871,173148.0732
0,36999,173292.0501
0,37058,160062.6521
0,37107,146690.5923
0,37179,157680.6509
0,37377,154252.1973
0,37381,157628.7911
0,37575,172105.4831
0,37689,147695.9052
0,37830,146699.2040
0,37877,172322.9129
0,37904,171866.2632
0,38228,146371.7172
0,38274,157719.0332
0,38652,171294.1213
0,38821,157676.8782
0,38978,152628.7551
0,39134,170744.6940
0,39190,155959.1460
0,39293,157010.8240
0,39422,170761.4880
0,39439,170998.1310
0,39487,144937.3741
0,39819,169983.4819
0,39938,155104.7521
0,40090,170047.9562
0,40300,143864.8090
0,40309,156581.5780
0,40498,155859.9141
0,40522,169481.6051
0,40895,155258.7419
0,41075,169378.5441
0,41464,151679.0111
0,41922,149562.1691
0,42006,168165.6661
0,42182,151849.3631
0,42360,149156.0209
0,42399,140903.5459
0,42587,152186.4071
0,42590,148827.3289
0,42596,142908.5031
0,42661,150614.5110
0,42746,152336.0209
0,42824,153127.5301
0,42923,148555.3331
0,43232,141904.9473
0,43559,166820.4272
0,44040,140371.0530
0,44228,147134.3729
0,44956,151883.7318
0,45092,140306.0391
0,45254,164678.3950
0,45355,164543.4170
0,45380,151433.9380
0,45405,149235.9202
0,45514,149415.3233
0,45837,148985.0290
0,45869,155856.9431
0,46008,163937.0930
0,46088,163985.9982
0,46242,148402.7610
0,46924,164015.3852
0,46961,148947.8831
0,47135,149049.4611
0,47433,147182.2760
0,47503,147422.6182
0,47724,149075.1121
0,48291,135371.8281
0,48604,135411.9132
0,48735,146182.6792
0,48908,161071.8629
0,48910,161121.5072
0,49154,135171.0749
0,49352,133782.1422
0,49712,134273.9739
0,49754,147179.6470
0,49940,159657.4728
0,50011,146097.0540
0,50187,141283.9470
0,50471,144081.3642
0,50692,159031.2011
0,50790,145195.3080
0,51183,144554.7581
0,51534,158170.1729
0,51906,142949.6782
0,52141,142474.2329
0,52223,138987.8130
0,52782,141726.5921
0,52926,142747.1399
0,52970,130516.5772
0,53133,140404.4111
0,53225,130904.4139
0,53281,130952.9912
0,53340,142645.7651
0,53461,143108.6731
0,53463,143178.5710
0,53644,137455.1361
0,53692,140591.6440
0,53879,142668.8650
0,54010,140572.1681
0,54172,155442.2660
0,54371,142126.8511
0,54470,142042.2993
0,54577,139032.9239
0,54626,146753.7780
0,54733,140771.4500
0,55018,140526.0670
0,55172,154839.3042
0,55260,140564.7919
0,55279,140594.2762
0,55315,128755.1479
0,56154,140432.4021
0,56490,127502.1532
0,56873,135633.4991
0,56995,137758.8151
0,57034,137692.1251
0,57117,136200.6311
0,57183,133704.1180
0,57277,152051.4171
0,57418,133562.8550
0,57458,135352.9539
0,57809,151594.6412
0,57848,138662.1861
0,57876,136657.8510
0,57909,126994.8320
0,57967,151279.2842
0,58152,151276.6511
0,58288,137313.8533
0,58301,124636.9152
0,58766,135710.9301
0,59291,149688.9422
0,59489,125266.9232
0,59490,149799.3681
0,59544,135987.6432
0,59611,135676.7831
0,60239,136058.3541
0,60247,132278.0671
0,60446,132204.2642
0,60539,124126.2450
0,60624,135673.6162
0,60643,123014.0870
0,60645,149004.5321
0,60824,123655.0031
0,60862,135308.7621
0,60879,131714.1881
0,60928,123846.8101
0,60930,134248.5960
0,60971,129707.7739
0,61013,148094.8670
0,61085,132815.5601
0,61105,131994.2341
0,61176,133861.7382
0,61383,132828.4261
0,61456,122208.4701
0,61761,132187.8059
0,61780,148244.7751
0,61907,130416.9111
0,62049,120685.2391
0,62167,130042.2781
0,62385,133478.4892
0,62386,131195.2391
0,62527,120398.1020
0,62544,146334.4431
0,63229,130124.5542
0,63368,131338.8822
0,63379,119088.7861
0,63556,130828.9990
0,63845,130453.5429
0,63851,130101.6290
0,63938,131234.7829
0,64031,128864.1770
0,64405,129298.6181
0,64430,142925.6773
0,64489,128020.9310
0,64529,128386.5709
0,64545,134834.2910
0,64739,127605.5372
