abs_time,cam_index,rtp_seq
1777894282.212060,1,25564
1777894282.212106,1,25565
1777894282.212128,1,25566
1777894282.212147,1,25567
1777894282.212168,1,25568
1777894282.212186,1,25569
1777894282.212206,1,25570
1777894282.212226,1,25571
1777894282.212250,1,25572
1777894282.212416,1,25573
1777894282.212435,1,25574
1777894282.212454,1,25575
1777894282.212471,1,25576
1777894282.212557,1,25577
1777894282.212576,1,25578
1777894282.212594,1,25579
1777894282.212610,1,25580
1777894282.212735,1,25581
1777894282.212754,1,25582
1777894282.212772,1,25583
1777894282.212790,1,25584
1777894282.213175,1,25585
1777894282.213217,1,25586
1777894282.213253,1,25587
1777894282.213269,1,25588
1777894282.213369,1,25589
1777894282.213398,1,25590
1777894282.213423,1,25591
1777894282.213449,1,25592
1777894282.213528,1,25593
1777894282.213547,1,25594
1777894282.213565,1,25595
1777894282.213583,1,25596
1777894282.213601,1,25597
1777894282.213620,1,25598
1777894282.213641,1,25599
1777894282.213658,1,25600
1777894282.213676,1,25601
1777894282.213698,1,25602
1777894282.213716,1,25603
1777894282.213735,1,25604
1777894282.213753,1,25605
1777894282.213771,1,25606
1777894282.213983,1,25607
1777894282.214016,1,25608
1777894282.214041,1,25609
1777894282.214049,1,25610
1777894282.214062,1,25611
1777894282.214072,1,25612
1777894282.214080,1,25613
1777894282.214087,1,25614
1777894282.214096,1,25615
1777894282.214105,1,25616
1777894282.214112,1,25617
1777894282.214119,1,25618
1777894282.214126,1,25619
1777894282.214134,1,25620
1777894282.214141,1,25621
1777894282.214149,1,25622
1777894282.214156,1,25623
1777894282.214163,1,25624
1777894282.214171,1,25625
1777894282.214177,1,25626
1777894282.214184,1,25627
1777894282.214191,1,25628
1777894282.214198,1,25629
1777894282.214360,2,15005
1777894282.214391,2,15006
1777894282.214413,2,15007
1777894282.214432,2,15008
1777894282.214451,2,15009
1777894282.214470,2,15010
1777894282.214488,2,15011
1777894282.214506,2,15012
1777894282.214525,2,15013
1777894282.214544,2,15014
1777894282.214562,2,15015
1777894282.214580,2,15016
1777894282.214599,2,15017
1777894282.214617,2,15018
1777894282.214635,2,15019
1777894282.214653,2,15020
1777894282.214672,2,15021
1777894282.214695,2,15022
1777894282.214714,2,15023
1777894282.214732,2,15024
1777894282.214751,2,15025
1777894282.214769,2,15026
1777894282.214793,2,15027
1777894282.214811,2,15028
1777894282.214829,2,15029
1777894282.214848,2,15030
1777894282.214867,2,15031
1777894282.214886,2,15032
1777894282.214905,2,15033
1777894282.214923,2,15034
1777894282.214942,2,15035
1777894282.214960,2,15036
1777894282.214979,2,15037
1777894282.214998,2,15038
1777894282.215016,2,15039
1777894282.215034,2,15040
1777894282.215052,2,15041
1777894282.215070,2,15042
1777894282.215088,2,15043
1777894282.215106,2,15044
1777894282.215127,2,15045
1777894282.215145,2,15046
1777894282.215163,2,15047
1777894282.215181,2,15048
1777894282.215198,2,15049
1777894282.215216,2,15050
1777894282.215234,2,15051
1777894282.215251,2,15052
1777894282.215269,2,15053
1777894282.215287,2,15054
1777894282.215305,2,15055
1777894282.215322,2,15056
1777894282.215340,2,15057
1777894282.215357,2,15058
1777894282.215375,2,15059
1777894282.215393,2,15060
1777894282.215410,2,15061
1777894282.215428,2,15062
1777894282.215446,2,15063
1777894282.215464,2,15064
1777894282.215481,2,15065
1777894282.215498,2,15066
1777894282.215519,2,15067
1777894282.215536,2,15068
1777894282.215554,2,15069
1777894282.215571,2,15070
1777894282.215589,2,15071
1777894282.215607,2,15072
1777894282.215624,2,15073
1777894282.215642,2,15074
1777894282.215660,2,15075
1777894282.215677,2,15076
1777894282.215767,2,15077
1777894282.215786,2,15078
1777894282.215804,2,15079
1777894282.215822,2,15080
1777894282.215839,2,15081
1777894282.215857,2,15082
1777894282.215875,2,15083
1777894282.215893,2,15084
1777894282.215910,2,15085
1777894282.216136,0,19435
1777894282.216160,0,19436
1777894282.216179,0,19437
1777894282.216197,0,19438
1777894282.216214,0,19439
1777894282.216232,0,19440
1777894282.216249,0,19441
1777894282.216267,0,19442
1777894282.216286,0,19443
1777894282.216304,0,19444
1777894282.216321,0,19445
1777894282.216338,0,19446
1777894282.216355,0,19447
1777894282.216373,0,19448
1777894282.216390,0,19449
1777894282.216407,0,19450
1777894282.216424,0,19451
1777894282.216441,0,19452
1777894282.216458,0,19453
1777894282.216475,0,19454
1777894282.216491,0,19455
1777894282.216508,0,19456
1777894282.216524,0,19457
1777894282.216541,0,19458
1777894282.216558,0,19459
1777894282.216574,0,19460
1777894282.216591,0,19461
1777894282.216608,0,19462
1777894282.216624,0,19463
