cam_index,rtp_seq,transit_ms
0,4484,-50.6120
0,4485,-50.3039
0,4486,-50.2491
0,4487,-49.9310
0,4488,-49.6471
0,4489,-49.4008
0,4490,-49.2821
0,4491,-49.1359
0,4492,-48.2011
0,4493,-48.1400
0,4494,-48.0900
0,4495,-48.0268
0,4496,-47.9598
0,4497,-47.8971
0,4498,-47.8160
0,4499,-47.7509
0,4500,-47.6880
0,4501,-47.6229
0,4502,-47.5600
0,4503,-47.4980
0,4504,-47.4231
0,4505,-47.2980
0,4506,-47.1799
0,4507,-47.0500
0,4508,-46.9370
0,4509,-46.8190
0,4510,-46.6981
0,4511,-46.5810
0,4512,-46.4561
0,4513,-46.3312
0,4514,-46.2010
0,4515,-46.0918
0,4516,-45.9630
0,4517,-42.6450
0,4518,-42.3830
0,4519,-42.2518
0,4520,-42.1321
0,4521,-42.0120
0,4522,-41.9111
0,4523,-41.7840
0,4524,-41.6651
0,4525,-41.5480
0,4526,-41.4398
0,4527,-41.3220
0,4528,-41.0030
0,4529,-40.9150
0,4530,-40.8609
0,4531,-40.8080
0,4532,-40.7591
0,4533,-40.7181
0,4534,-40.6709
0,4535,-40.6361
0,4536,-40.5719
0,4537,-40.5350
0,4538,-40.4949
0,4539,-40.4599
0,4540,-40.4251
0,4541,-40.3810
0,4542,-40.3419
0,4543,-40.3039
0,4544,-40.2639
0,4545,-40.2160
0,4546,-40.2009
0,4547,-40.1800
0,4548,-40.1580
0,4549,-40.1349
0,4550,-40.1170
0,4551,-40.0951
0,4552,-40.0741
0,4553,-40.0522
0,4554,-40.0300
0,4555,-40.0109
0,4556,-39.9830
0,4557,-39.9549
0,4558,-39.9289
0,4559,-39.9091
0,4560,-39.8910
0,4561,-39.8681
0,4562,-39.8479
0,4563,-39.8371
0,4564,-39.8190
0,4565,-39.7940
0,4566,-35.7039
0,4567,-35.1968
0,4568,-35.1059
0,4569,-35.0690
0,4570,-35.0480
0,4571,-35.0339
0,4572,-35.0161
0,4573,45.6519
0,4574,45.9261
0,4575,46.1659
0,4576,46.3660
0,4577,46.5810
0,4578,55.5589
0,4579,55.7311
0,4580,55.8050
0,4581,55.8660
0,4582,55.8848
0,4583,55.8960
0,4584,23.9401
0,4585,23.9761
0,4586,23.9799
0,4587,23.9899
0,4588,24.0090
0,4589,24.1880
0,4590,24.2910
0,4591,24.2970
0,4592,24.3001
0,4593,7.3869
0,4594,7.5490
0,4595,7.6799
0,4596,7.7910
0,4597,7.8979
0,4598,7.9920
0,4599,8.1060
0,4600,8.2169
0,4601,8.3339
0,4602,8.6010
0,4603,8.7149
0,4604,-15.1911
0,4605,-14.9751
0,4606,-14.8120
0,4607,-14.6511
0,4608,-14.5159
0,4609,-14.0421
0,4610,-13.9561
0,4611,-13.8941
0,4612,-13.8631
0,4613,-13.8371
0,4614,-40.6439
0,4615,-40.5281
0,4616,-40.4830
0,4617,-40.4449
0,4618,-40.3891
0,4619,-40.3342
0,4620,-40.2911
0,4621,-40.2579
0,4622,-40.2250
0,4623,-61.4181
0,4624,-61.0940
0,4625,-60.8270
0,4626,-60.5950
0,4627,-60.4498
0,4628,-60.3180
0,4629,-60.1881
0,4630,-60.0669
0,4631,-59.9332
0,4632,-59.8021
0,4633,-73.1258
0,4634,-72.9361
0,4635,-72.8781
0,4636,-72.7940
0,4637,-72.7320
0,4638,-72.6790
0,4639,-72.6271
0,4640,-72.5739
0,4641,-72.5129
0,4642,-81.3999
0,4643,-81.2280
0,4644,-81.1660
0,4645,-81.1160
0,4646,-81.0702
0,4647,-81.0301
0,4648,-80.9629
0,4649,-80.8930
0,4650,-80.6229
0,4651,-85.0940
0,4652,-84.6889
0,4653,-83.8020
0,4654,-83.2829
0,4655,-82.9599
0,4656,-82.8900
0,4657,-82.8390
0,4658,-82.7940
0,4659,-87.1179
0,4660,-83.9939
0,4661,-83.7560
0,4662,-83.6039
0,4663,-83.4279
0,4664,-83.2510
0,4665,-83.0951
0,4666,-82.9229
0,4667,-82.7451
0,4668,-47.1201
0,4669,-46.7050
0,4670,-45.7640
0,4671,-45.4640
0,4672,-45.2740
0,4673,-44.9901
0,4674,-44.8291
0,4675,-44.5502
0,4676,-72.8331
0,4677,-72.7251
0,4678,-72.6860
0,4679,-72.6562
0,4680,-72.6240
0,4681,-72.5980
0,4682,-72.5679
0,4683,-72.5269
0,4684,-72.4931
0,4685,-72.4649
0,4686,-86.8840
0,4687,-86.7000
0,4688,-86.6351
0,4689,-86.5879
0,4690,-86.5450
0,4691,-86.5030
0,4692,-86.4398
0,4693,-86.3960
0,4694,-86.3512
0,4695,-86.2980
0,4696,-86.2908
0,4697,-86.1511
0,4698,-86.0710
0,4699,-86.0331
0,4700,-85.9990
0,4701,-85.9640
0,4702,-85.9301
0,4703,-85.8929
0,4704,-85.8560
0,4705,-85.7520
0,4706,-85.6149
0,4707,-85.5639
0,4708,-85.5310
0,4709,-85.4990
0,4710,-85.4640
0,4711,-85.4321
0,4712,-85.3989
0,4713,-85.3648
0,4714,-85.3090
0,4715,-86.8270
0,4716,-86.7150
0,4717,-86.6730
0,4718,-86.6239
0,4719,-86.5891
0,4720,-86.5569
0,4721,-86.5209
0,4722,-86.4880
0,4723,-86.4482
0,4724,-86.2479
0,4725,-86.1561
0,4726,-86.1251
0,4727,-86.0970
0,4728,-86.0701
0,4729,-86.0429
0,4730,-86.0209
0,4731,-85.9981
0,4732,-85.9690
0,4733,-85.6121
0,4734,-85.4750
0,4735,-85.4330
0,4736,-85.3810
0,4737,-85.3450
0,4738,-85.3059
0,4739,-85.2721
0,4740,-85.2392
0,4741,-85.2101
0,4742,-64.0621
0,4743,-63.5560
0,4744,-63.3590
0,4745,-62.9301
0,4746,-62.5620
0,4747,-62.3250
0,4748,-62.0770
0,4749,-61.8010
0,4750,-61.7671
0,4751,-85.6199
0,4752,-85.5069
0,4753,-85.4630
0,4754,-85.4261
0,4755,-85.3930
0,4756,-85.3591
0,4757,-85.3219
0,4758,-85.2852
0,4759,-85.2509
0,4760,-84.5621
0,4761,-84.2729
0,4762,-84.1391
0,4763,-83.9999
0,4764,-83.9539
0,4765,-83.9229
0,4766,-83.8940
0,4767,-81.7988
0,4768,-77.4710
0,4769,-77.3149
0,4770,-85.2690
