abs_time,cam_index,rtp_seq
1777891044.712421,1,10871
1777891044.712449,1,10872
1777891044.712466,1,10873
1777891044.712480,1,10874
1777891044.712494,1,10875
1777891044.712508,1,10876
1777891044.712522,1,10877
1777891044.712536,1,10878
1777891044.712549,1,10879
1777891044.712563,1,10880
1777891044.712577,1,10881
1777891044.712591,1,10882
1777891044.712605,1,10883
1777891044.712620,1,10884
1777891044.712634,1,10885
1777891044.712647,1,10886
1777891044.712660,1,10887
1777891044.712673,1,10888
1777891044.712692,1,10889
1777891044.712707,1,10890
1777891044.712720,1,10891
1777891044.712734,1,10892
1777891044.712748,1,10893
1777891044.712761,1,10894
1777891044.712776,1,10895
1777891044.712791,1,10896
1777891044.712805,1,10897
1777891044.712819,1,10898
1777891044.712833,1,10899
1777891044.712847,1,10900
1777891044.712861,1,10901
1777891044.712877,1,10902
1777891044.712890,1,10903
1777891044.712904,1,10904
1777891044.712918,1,10905
1777891044.712932,1,10906
1777891044.712945,1,10907
1777891044.712959,1,10908
1777891044.712973,1,10909
1777891044.712986,1,10910
1777891044.713000,1,10911
1777891044.713014,1,10912
1777891044.713027,1,10913
1777891044.713040,1,10914
1777891044.713056,1,10915
1777891044.713069,1,10916
1777891044.713082,1,10917
1777891044.713095,1,10918
1777891044.713110,1,10919
1777891044.713123,1,10920
1777891044.713137,1,10921
1777891044.713153,1,10922
1777891044.713168,1,10923
1777891044.713182,1,10924
1777891044.713196,1,10925
1777891044.713210,1,10926
1777891044.713224,1,10927
1777891044.713238,1,10928
1777891044.713252,1,10929
1777891044.713265,1,10930
1777891044.713278,1,10931
1777891044.713291,1,10932
1777891044.713304,1,10933
1777891044.713317,1,10934
1777891044.713330,1,10935
1777891044.713342,1,10936
1777891044.713363,1,10937
1777891044.713378,1,10938
1777891044.713392,1,10939
1777891044.713407,1,10940
1777891044.713421,1,10941
1777891044.713434,1,10942
1777891044.713447,1,10943
1777891044.713460,1,10944
1777891044.713473,1,10945
1777891044.713486,1,10946
1777891044.713500,1,10947
1777891044.713513,1,10948
1777891044.713527,1,10949
1777891044.713540,1,10950
1777891044.713554,1,10951
1777891044.713568,1,10952
1777891044.713581,1,10953
1777891044.713595,1,10954
1777891044.713608,1,10955
1777891044.713622,1,10956
1777891044.713635,1,10957
1777891044.713650,1,10958
1777891044.713664,1,10959
1777891044.713680,1,10960
1777891044.713697,1,10961
1777891044.713712,1,10962
1777891044.713726,1,10963
1777891044.713739,1,10964
1777891044.713753,1,10965
1777891044.713767,1,10966
1777891044.713781,1,10967
1777891044.713796,1,10968
1777891044.713809,1,10969
1777891044.713823,1,10970
1777891044.713837,1,10971
1777891044.713851,1,10972
1777891044.713865,1,10973
1777891044.713880,1,10974
1777891044.713894,1,10975
1777891044.713908,1,10976
1777891044.713923,1,10977
1777891044.713937,1,10978
1777891044.713954,1,10979
1777891044.713969,1,10980
1777891044.713983,1,10981
1777891044.713997,1,10982
1777891044.714012,1,10983
1777891044.714026,1,10984
1777891044.714040,1,10985
1777891044.714054,1,10986
1777891044.714068,1,10987
1777891044.714082,1,10988
1777891044.714097,1,10989
1777891044.714111,1,10990
1777891044.714125,1,10991
1777891044.714140,1,10992
1777891044.714154,1,10993
1777891044.715846,0,1427
1777891044.716022,0,1428
1777891044.716034,0,1429
1777891044.716043,0,1430
1777891044.716050,0,1431
1777891044.716057,0,1432
1777891044.716064,0,1433
1777891044.716072,0,1434
1777891044.716080,0,1435
1777891044.716089,0,1436
1777891044.716097,0,1437
1777891044.716104,0,1438
1777891044.716112,0,1439
1777891044.716119,0,1440
1777891044.716126,0,1441
1777891044.716133,0,1442
1777891044.716140,0,1443
1777891044.716147,0,1444
1777891044.716154,0,1445
1777891044.716161,0,1446
1777891044.716168,0,1447
1777891044.716175,0,1448
1777891044.716182,0,1449
1777891044.716189,0,1450
1777891044.716197,0,1451
1777891044.716204,0,1452
1777891044.716212,0,1453
1777891044.716219,0,1454
1777891044.716227,0,1455
1777891044.716234,0,1456
1777891044.716241,0,1457
1777891044.716249,0,1458
1777891044.716256,0,1459
1777891044.716264,0,1460
1777891044.716271,0,1461
1777891044.716278,0,1462
1777891044.716285,0,1463
1777891044.716293,0,1464
1777891044.716300,0,1465
1777891044.716308,0,1466
1777891044.716316,0,1467
1777891044.716323,0,1468
1777891044.716331,0,1469
1777891044.716338,0,1470
1777891044.716346,0,1471
1777891044.716353,0,1472
1777891044.716360,0,1473
1777891044.716367,0,1474
1777891044.716374,0,1475
1777891044.716382,0,1476
1777891044.716389,0,1477
1777891044.716395,0,1478
1777891044.716403,0,1479
1777891044.716410,0,1480
1777891044.716417,0,1481
1777891044.716424,0,1482
1777891044.716430,0,1483
1777891044.716436,0,1484
1777891044.716442,0,1485
1777891044.716448,0,1486
1777891044.716454,0,1487
1777891044.716460,0,1488
1777891044.716466,0,1489
1777891044.716472,0,1490
1777891044.716478,0,1491
1777891044.716484,0,1492
1777891044.716490,0,1493
1777891044.716496,0,1494
1777891044.716502,0,1495
1777891044.716508,0,1496
1777891044.716514,0,1497
1777891044.716520,0,1498
1777891044.716526,0,1499
1777891044.716532,0,1500
1777891044.716537,0,1501
1777891044.716543,0,1502
1777891044.716549,0,1503
1777891044.716555,0,1504
1777891044.716560,0,1505
1777891044.716566,0,1506
1777891044.716572,0,1507
1777891044.716578,0,1508
1777891044.716584,0,1509
1777891044.716590,0,1510
1777891044.716596,0,1511
1777891044.716602,0,1512
1777891044.716608,0,1513
1777891044.716614,0,1514
1777891044.716620,0,1515
1777891044.716626,0,1516
1777891044.716632,0,1517
1777891044.716640,0,1518
1777891044.716647,0,1519
1777891044.716653,0,1520
1777891044.716659,0,1521
1777891044.716664,0,1522
1777891044.716670,0,1523
1777891044.716676,0,1524
1777891044.716714,0,1525
1777891044.716765,0,1526
1777891044.716781,0,1527
1777891044.716787,0,1528
1777891044.716793,0,1529
1777891044.716799,0,1530
1777891044.716804,0,1531
1777891044.716810,0,1532
1777891044.744080,1,10994
1777891044.744102,1,10995
1777891044.744117,1,10996
1777891044.744131,1,10997
1777891044.744145,1,10998
1777891044.744161,1,10999
1777891044.744175,1,11000
1777891044.744190,1,11001
1777891044.744203,1,11002
1777891044.744217,1,11003
1777891044.744231,1,11004
1777891044.744245,1,11005
1777891044.744258,1,11006
1777891044.744272,1,11007
1777891044.744285,1,11008
1777891044.744292,1,11009
1777891044.744299,1,11010
1777891044.744306,1,11011
1777891044.744314,1,11012
1777891044.744322,1,11013
1777891044.744329,1,11014
1777891044.744337,1,11015
1777891044.744345,1,11016
1777891044.744353,1,11017
1777891044.744360,1,11018
1777891044.744367,1,11019
1777891044.744373,1,11020
1777891044.744380,1,11021
1777891044.744386,1,11022
1777891044.744393,1,11023
1777891044.744401,1,11024
1777891044.744408,1,11025
1777891044.744415,1,11026
1777891044.744422,1,11027
1777891044.744429,1,11028
1777891044.744436,1,11029
1777891044.744442,1,11030
1777891044.744449,1,11031
1777891044.744456,1,11032
1777891044.744462,1,11033
1777891044.744469,1,11034
1777891044.744476,1,11035
1777891044.744483,1,11036
1777891044.744489,1,11037
1777891044.744496,1,11038
1777891044.744502,1,11039
1777891044.744509,1,11040
1777891044.744516,1,11041
1777891044.744522,1,11042
1777891044.744529,1,11043
1777891044.744536,1,11044
1777891044.744543,1,11045
1777891044.744551,1,11046
1777891044.744558,1,11047
1777891044.744564,1,11048
1777891044.744570,1,11049
1777891044.744577,1,11050
1777891044.744584,1,11051
1777891044.744590,1,11052
1777891044.744597,1,11053
1777891044.744604,1,11054
1777891044.744610,1,11055
1777891044.744617,1,11056
1777891044.744624,1,11057
1777891044.744631,1,11058
1777891044.744638,1,11059
1777891044.744645,1,11060
1777891044.744651,1,11061
1777891044.744658,1,11062
1777891044.744665,1,11063
1777891044.744671,1,11064
1777891044.744678,1,11065
1777891044.744688,1,11066
1777891044.744695,1,11067
1777891044.744701,1,11068
1777891044.744708,1,11069
1777891044.744714,1,11070
1777891044.744721,1,11071
1777891044.744728,1,11072
1777891044.744734,1,11073
1777891044.744741,1,11074
1777891044.744748,1,11075
1777891044.744754,1,11076
1777891044.744761,1,11077
1777891044.744767,1,11078
1777891044.744776,1,11079
1777891044.744783,1,11080
1777891044.744790,1,11081
1777891044.744796,1,11082
1777891044.744803,1,11083
1777891044.744810,1,11084
1777891044.744817,1,11085
1777891044.744823,1,11086
