cam_index,rtp_seq,transit_ms
0,25729,4098.5410
0,25730,4099.0531
0,25731,4099.0150
0,25732,4099.0131
0,25733,4099.0291
0,25734,4099.0610
0,25735,4099.0961
0,25736,4098.9931
0,25737,4099.0798
0,25738,4114.7449
0,25739,4114.7840
0,25740,4114.7521
0,25741,4114.9120
0,25742,4115.1328
0,25743,4116.0090
0,25744,4116.1299
0,25745,4116.5681
0,25746,4119.7178
0,25747,4126.3890
0,25748,4126.9150
0,25749,4127.4002
0,25750,4127.4159
0,25751,4136.7338
0,25752,4136.8279
0,25753,4136.8182
0,25754,4136.9381
0,25755,4138.5400
0,25756,4138.7639
0,25757,4144.9561
0,25758,4145.0939
0,25759,4152.9429
0,25760,4153.3980
0,25761,4153.4371
0,25762,4153.7099
0,25763,4118.9260
0,25764,4118.9389
0,25765,4118.9489
0,25766,4118.9880
0,25767,4118.9978
0,25768,4119.1621
0,25769,4119.1401
0,25770,4123.5330
0,25771,4123.5800
0,25772,4123.7140
0,25773,4123.6680
0,25774,4131.9840
0,25775,4132.4341
0,25776,4132.4151
0,25777,4134.5451
0,25778,4146.4169
0,25779,4146.3749
0,25780,4146.4171
0,25781,4146.4689
0,25782,4149.4970
0,25783,4149.7071
0,25784,4149.8270
0,25785,4162.5240
0,25786,4162.5659
0,25787,4162.5850
0,25788,4162.6589
0,25789,4162.6191
0,25790,4169.8220
0,25791,4170.3112
0,25792,4170.4712
0,25793,4132.4601
0,25794,4132.3519
0,25795,4132.3009
0,25796,4132.3340
0,25797,4132.2889
0,25798,4132.3590
0,25799,4138.1941
0,25800,4138.4311
0,25801,4138.4141
0,25802,4145.5939
0,25803,4145.8740
0,25804,4145.8409
0,25805,4145.9460
0,25806,4146.1000
0,25807,4153.6171
0,25808,4153.6748
0,25809,4153.7850
0,25810,4153.6789
0,25811,4168.7429
0,25812,4168.8731
0,25813,4170.5270
0,25814,4170.5439
0,25815,4170.5580
0,25816,4170.4869
0,25817,4170.5320
0,25818,4170.4659
0,25819,4170.5060
0,25820,4182.1690
0,25821,4182.2081
0,25822,4182.2400
0,25823,4182.1868
0,25824,4143.5509
0,25825,4143.3849
0,25826,4143.3060
0,25827,4144.9749
0,25828,4145.1888
0,25829,4145.4320
0,25830,4145.4940
0,25831,4145.9050
0,25832,4154.2559
0,25833,4154.3961
0,25834,4154.4309
0,25835,4154.3839
0,25836,4160.2349
0,25837,4160.2890
0,25838,4160.1679
0,25839,4165.6251
0,25840,4165.6580
0,25841,4168.2029
0,25842,4168.3152
0,25843,4168.4110
0,25844,4168.3130
0,25845,4182.4870
0,25846,4182.5080
0,25847,4182.3890
0,25848,4184.5980
0,25849,4184.7041
0,25850,4184.7529
0,25851,4184.6111
0,25852,4184.6259
0,25853,4184.6352
0,25854,4198.1440
0,25855,4198.3130
0,25856,4198.4391
0,25857,4198.4000
0,25858,4207.0100
0,25859,4207.0611
0,25860,4207.0739
0,25861,4207.1111
0,25862,4137.4080
0,25863,4137.2001
0,25864,4137.1231
0,25865,4137.1260
0,25866,4137.1732
0,25867,4137.1851
0,25868,4137.1951
0,25869,4148.6630
0,25870,4153.6608
0,25871,4153.9071
0,25872,4153.9948
0,25873,4158.5679
0,25874,4158.3230
0,25875,4158.3641
0,25876,4158.6099
0,25877,4173.1961
0,25878,4173.4049
0,25879,4173.5702
0,25880,4173.6810
0,25881,4177.1572
0,25882,4177.7520
0,25883,4177.8650
0,25884,4177.6400
0,25885,4187.7961
0,25886,4187.9079
0,25887,4187.9840
0,25888,4194.9100
0,25889,4197.6292
0,25890,4197.5880
0,25891,4197.6709
0,25892,4202.3971
0,25893,4202.6820
0,25894,4202.8551
0,25895,4202.9600
0,25896,4212.4531
0,25897,4212.5270
0,25898,4212.7380
0,25899,4212.7891
0,25900,4221.7190
0,25901,4221.8361
0,25902,4222.9431
0,25903,4222.9929
0,25904,4231.5700
0,25905,4231.6399
0,25906,4231.7131
0,25907,4231.8940
0,25908,4233.6428
0,25909,4233.7432
0,25910,4233.8531
0,25911,4234.0150
0,25912,4246.7709
0,25913,4246.9161
0,25914,4246.7661
0,25915,4246.9950
0,25916,4251.7841
0,25917,4251.9951
0,25918,4252.1100
0,25919,4252.1391
0,25920,4256.1331
0,25921,4256.1560
0,25922,4256.2771
0,25923,4265.6951
0,25924,4271.4109
0,25925,4271.6351
0,25926,4271.8029
0,25927,4271.6100
0,25928,4277.7112
0,25929,4277.8420
0,25930,4277.8871
0,25931,4285.0389
0,25932,4285.1031
0,25933,4285.1479
0,25934,4299.4092
0,25935,4299.9690
0,25936,4299.5839
0,25937,4299.6340
0,25938,4300.8251
0,25939,4304.7988
0,25940,4305.1310
0,25941,4305.2821
0,25942,4305.3980
0,25943,4309.9101
0,25944,4309.9999
0,25945,4311.2030
0,25946,4324.3639
0,25947,4324.5080
0,25948,4324.6691
0,25949,4324.8899
0,25950,4329.7501
0,25951,4329.4730
0,25952,4329.7780
0,25953,4342.1419
0,25954,4342.6049
0,25955,4342.7632
0,25956,4346.5710
0,25957,4350.9150
0,25958,4350.9729
0,25959,4350.7469
0,25960,4350.7640
0,25961,4350.7850
0,25962,4367.3890
0,25963,4367.4591
0,25964,4367.5089
0,25965,4370.0709
0,25966,4370.1339
0,25967,4370.1911
0,25968,4370.2142
0,25969,4370.8169
0,25970,4370.8501
0,25971,4370.5080
0,25972,4370.5442
0,25973,4394.7401
0,25974,4394.8901
0,25975,4394.9990
0,25976,4395.1321
0,25977,4395.1890
0,25978,4395.2100
0,25979,4395.0939
0,25980,4398.5178
0,25981,4399.9710
0,25982,4400.0061
0,25983,4402.8471
0,25984,4403.9371
0,25985,4405.3159
0,25986,4411.9048
0,25987,4411.8919
0,25988,4411.8638
0,25989,4411.8261
0,25990,4411.7811
0,25991,4411.9010
0,25992,4417.5341
0,25993,4417.9330
0,25994,4418.0739
0,25995,4418.1340
0,25996,4418.1762
0,25997,4424.5892
0,25998,4424.7520
0,25999,4424.7048
0,26000,4424.7210
0,26001,4435.3249
0,26002,4435.4250
0,26003,4435.4270
0,26004,4435.5240
0,26005,4435.6279
0,26006,4435.6341
0,26007,4437.7279
0,26008,4437.8500
0,26009,4438.0000
0,26010,4409.7149
0,26011,4409.5440
0,26012,4409.4470
0,26013,4409.3781
0,26014,4409.3008
0,26015,4409.3680
0,26016,4410.6841
0,26017,4410.7580
0,26018,4410.6500
0,26019,4415.2451
0,26020,4415.3461
0,26021,4415.3671
0,26022,4424.9141
0,26023,4424.9749
0,26024,4425.4739
0,26025,4425.3721
0,26026,4438.4890
0,26027,4439.0409
0,26028,4439.2080
0,26029,4439.1191
0,26030,4442.9400
0,26031,4443.0671
0,26032,4443.1448
0,26033,4443.2459
0,26034,4443.2371
0,26035,4406.8961
0,26036,4406.7261
0,26037,4406.6429
0,26038,4406.5840
0,26039,4406.5132
0,26040,4413.5950
0,26041,4413.6040
0,26042,4413.6291
0,26043,4417.6280
0,26044,4417.7392
0,26045,4428.1790
0,26046,4428.2730
0,26047,4428.2150
0,26048,4432.8549
0,26049,4432.8830
0,26050,4432.7481
0,26051,4437.4540
0,26052,4437.3319
0,26053,4444.8521
0,26054,4444.8030
0,26055,4444.8609
0,26056,4444.8011
0,26057,4444.9499
0,26058,4444.8791
0,26059,4457.2968
0,26060,4457.4690
0,26061,4461.4902
0,26062,4423.4769
0,26063,4423.2841
0,26064,4423.1801
0,26065,4423.1420
0,26066,4423.1360
0,26067,4423.2080
0,26068,4423.1229
0,26069,4423.2271
0,26070,4423.1958
0,26071,4423.2161
0,26072,4423.2671
0,26073,4423.1682
0,26074,4440.1770
0,26075,4440.1500
0,26076,4440.1932
0,26077,4440.2070
0,26078,4441.5109
0,26079,4444.2298
0,26080,4444.3061
0,26081,4444.1650
0,26082,4444.2520
0,26083,4455.0600
0,26084,4455.2581
0,26085,4455.2069
0,26086,4455.2741
0,26087,4455.2550
0,26088,4459.2891
0,26089,4459.2330
0,26090,4459.2459
0,26091,4459.1510
0,26092,4459.0991
0,26093,4432.1399
0,26094,4436.6050
0,26095,4436.5671
0,26096,4436.5120
0,26097,4436.4450
0,26098,4453.3992
0,26099,4453.3710
0,26100,4453.9671
0,26101,4453.9700
0,26102,4458.1940
0,26103,4458.2920
0,26104,4458.1790
0,26105,4458.2000
0,26106,4468.0569
0,26107,4468.4250
0,26108,4468.4970
0,26109,4468.5569
0,26110,4475.2450
0,26111,4475.0619
0,26112,4475.1389
0,26113,4475.1899
0,26114,4475.2529
0,26115,4493.5691
0,26116,4493.6900
0,26117,4494.3631
0,26118,4500.2730
0,26119,4500.5059
0,26120,4500.3760
0,26121,4500.4001
0,26122,4500.4210
0,26123,4501.6658
0,26124,4501.5750
0,26125,4501.5881
0,26126,4501.4582
0,26127,4512.1140
0,26128,4475.7910
0,26129,4475.6091
0,26130,4475.4961
0,26131,4475.4121
0,26132,4475.3199
0,26133,4475.3962
0,26134,4475.2779
0,26135,4477.2930
0,26136,4477.2582
0,26137,4477.2799
0,26138,4477.3519
0,26139,4477.2322
0,26140,4491.9460
0,26141,4492.0359
0,26142,4491.9438
0,26143,4491.9841
0,26144,4501.3399
0,26145,4501.5590
0,26146,4501.4520
0,26147,4501.5280
0,26148,4501.6141
0,26149,4514.1270
0,26150,4514.0970
0,26151,4514.1971
0,26152,4514.2450
0,26153,4515.8229
0,26154,4515.6970
0,26155,4515.7101
0,26156,4515.6040
0,26157,4515.6121
0,26158,4530.1039
0,26159,4530.2429
0,26160,4530.2880
0,26161,4530.2961
0,26162,4486.7630
0,26163,4486.6340
0,26164,4486.5730
0,26165,4488.4419
0,26166,4488.4830
0,26167,4488.6250
0,26168,4488.7452
0,26169,4492.6341
0,26170,4492.7251
0,26171,4492.8288
0,26172,4492.6550
0,26173,4492.7039
0,26174,4502.9631
0,26175,4502.8951
