cam_index,rtp_seq,transit_ms
0,2363,59.0520
0,2364,348.2671
0,2365,348.1681
0,2366,348.1770
0,2367,348.1882
0,2368,348.1982
0,2369,348.2060
0,2370,348.2168
0,2371,348.2249
0,2372,348.2380
0,2373,348.2451
0,2374,348.2552
0,2375,348.2630
0,2376,348.2730
0,2377,348.2819
0,2378,348.2890
0,2379,348.3000
0,2380,348.3131
0,2381,348.3231
0,2382,348.3431
0,2383,348.3539
0,2384,348.3601
0,2385,348.3722
0,2386,348.3820
0,2387,368.4978
0,2388,368.5842
0,2389,368.6020
0,2390,368.6020
0,2391,368.6061
0,2392,368.6140
0,2393,368.6171
0,2394,368.6211
0,2395,368.6240
0,2396,368.6290
0,2397,368.6321
0,2398,368.6359
0,2399,368.6378
0,2400,368.6430
0,2401,368.6471
0,2402,368.6531
0,2403,368.6621
0,2404,368.6671
0,2405,368.6650
0,2406,368.6609
0,2407,368.6659
0,2408,368.6719
0,2409,368.6771
0,2410,370.1222
0,2411,370.2161
0,2412,370.2362
0,2413,370.2431
0,2414,370.2590
0,2415,370.2660
0,2416,370.2710
0,2417,370.2872
0,2418,370.2941
0,2419,370.3001
0,2420,370.3060
0,2421,370.3122
0,2422,370.3241
0,2423,370.3310
0,2424,370.3341
0,2425,370.3401
0,2426,370.3430
0,2427,370.3480
0,2428,439.7020
0,2429,439.7869
0,2430,439.8360
0,2431,439.9400
0,2432,439.9979
0,2433,440.0039
0,2434,440.0120
0,2435,440.0170
0,2436,440.0232
0,2437,440.0291
0,2438,440.0351
0,2439,440.0389
0,2440,440.0420
0,2441,440.0480
0,2442,440.0561
0,2443,440.0611
0,2444,440.0671
0,2445,440.0709
0,2446,440.0749
0,2447,440.0880
0,2448,440.0940
0,2449,440.0980
0,2450,440.1019
0,2451,440.1059
0,2452,440.1109
0,2453,440.1159
0,2454,440.1209
0,2455,440.1259
0,2456,440.1300
0,2457,440.1350
0,2458,440.1400
0,2459,440.1441
0,2460,440.1479
0,2565,345.7119
0,2566,345.8190
0,2567,345.8619
0,2568,345.9001
0,2569,345.9470
0,2570,345.9768
0,2571,346.0131
0,2572,346.0469
0,2573,346.0851
0,2574,346.1201
0,2575,346.1549
0,2576,319.3722
0,2577,319.4089
0,2578,319.4110
0,2579,319.4151
0,2580,319.4189
0,2581,319.4220
0,2582,319.4261
0,2583,319.4311
0,2584,319.4330
0,2585,319.4380
0,2586,319.4399
0,2587,299.4120
0,2588,299.4671
0,2589,299.5081
0,2590,299.5460
0,2591,299.5820
0,2592,299.6171
0,2593,299.6600
0,2594,299.6941
0,2595,299.7289
0,2596,299.7711
0,2597,299.8061
0,2598,299.8400
0,2599,262.3689
0,2600,262.5010
0,2601,262.5649
0,2602,262.6090
0,2603,262.6500
0,2604,262.6860
0,2605,263.7961
0,2606,264.1029
0,2607,264.2400
0,2608,264.2531
0,2609,229.6441
0,2610,229.7270
0,2611,229.7671
0,2612,229.8040
0,2613,229.8400
0,2614,229.8720
0,2615,229.9030
0,2616,229.9371
0,2617,229.9719
0,2618,230.0200
0,2619,230.0529
0,2620,199.1291
0,2621,199.1680
0,2622,199.1751
