cam_index,rtp_seq,transit_ms
0,29745,70472.5161
0,29746,70472.5111
0,29747,70472.5258
0,29748,70474.6470
0,29749,70518.7690
0,29750,70518.8010
0,29751,70518.7950
0,29752,70518.7838
0,29753,70518.7740
0,29754,70518.7531
0,29755,70518.7409
0,29756,70518.7290
0,29757,70518.7190
0,29758,70518.7070
0,29759,70518.6870
0,29760,70570.2500
0,29761,70570.3039
0,29762,70570.2980
0,29763,70570.2891
0,29764,70570.2770
0,29765,70570.2701
0,29766,70570.2710
0,29767,70570.2710
0,29768,70570.2691
0,29769,70570.2682
0,29770,70586.5960
0,29771,70586.6401
0,29772,70586.6320
0,29773,70586.6220
0,29774,70586.6120
0,29775,70586.6022
0,29776,70586.5901
0,29777,70586.5810
0,29778,70586.5691
0,29779,70586.5541
0,29780,70633.1511
0,29781,70633.4119
0,29782,70633.4541
0,29783,70633.4639
0,29784,70633.4901
0,29785,70633.5020
0,29786,70633.5111
0,29787,70633.5211
0,29788,70633.5411
0,29789,70715.2200
0,29790,70715.2512
0,29791,70715.2441
0,29792,70715.2338
0,29793,70715.2221
0,29794,70715.2121
0,29795,70715.2009
0,29796,70715.1930
0,29797,70715.1778
0,29798,70715.1680
0,29799,70725.0490
0,29800,70725.0710
0,29801,70725.0588
0,29802,70725.0509
0,29803,70725.0409
0,29804,70725.0330
0,29805,70725.0209
0,29806,70725.0090
0,29807,70724.9990
0,29808,70724.9889
0,29809,70745.3299
0,29810,70745.3511
0,29811,70745.3449
0,29812,70745.3351
0,29813,70745.3270
0,29814,70745.3158
0,29815,70745.3060
0,29816,70745.2960
0,29817,70745.2819
0,29818,70745.2700
0,29819,70745.2590
0,29820,70790.0841
0,29821,70790.1080
0,29822,70790.1008
0,29823,70790.0910
0,29824,70790.0820
0,29825,70790.0732
0,29826,70790.0641
0,29827,70790.0529
0,29828,70790.0419
0,29829,70790.0319
0,29830,70854.6271
0,29831,70854.6641
0,29832,70854.6638
0,29833,70854.6569
0,29834,70854.6519
0,29835,70854.6431
0,29836,70854.8610
0,29837,70854.9211
0,29838,70854.9500
0,29839,70854.9418
0,29840,70874.0301
0,29841,70840.9588
0,29842,70840.9560
0,29843,70840.9681
0,29844,70840.9770
0,29845,70840.9870
0,29846,70840.9972
0,29847,70841.0070
0,29848,70841.0170
0,29849,70841.0270
0,29850,70841.0370
0,29851,70841.0470
0,29852,70885.0629
0,29853,70885.0980
0,29854,70885.1359
0,29855,70885.1559
0,29856,70885.1671
0,29857,70885.1762
0,29858,70885.1850
0,29859,70885.1919
0,29860,70885.1991
0,29861,70885.2060
0,29862,70885.2141
0,29863,196.6910
0,29864,70984.7710
0,29865,70984.8478
0,29866,70984.9091
0,29867,70984.9670
0,29868,70985.0249
0,29869,71007.3640
0,29870,71007.4069
0,29871,71007.4182
0,29872,71007.4258
0,29873,71007.4348
0,29874,71007.4508
0,29875,71007.4589
0,29876,71007.6470
0,29877,71007.6571
0,29878,71007.6652
0,29879,71007.6728
0,29880,71007.6849
0,29881,71007.6909
0,29882,71017.9679
0,29883,71018.0211
0,29884,71018.0299
0,29885,71018.0380
0,29886,71018.0440
0,29887,71018.0502
0,29888,71018.0559
0,29889,71018.0628
0,29890,71018.0690
0,29891,71018.0750
0,29892,71018.0812
0,29893,71018.0860
0,29894,71018.0919
0,29895,71018.1229
0,29896,71018.1301
0,29897,71018.1339
0,29898,71018.1401
0,29899,71018.1451
0,29900,71018.1489
0,29901,71018.1541
0,29902,71018.1592
0,29903,71018.1658
0,29904,71018.1711
0,29905,71019.9101
0,29906,71019.9802
0,29907,71020.0422
0,29908,71020.0598
0,29909,71020.0930
0,29910,71020.1261
0,29911,71020.1581
0,29912,71020.1859
0,29913,71020.2150
0,29914,71020.2429
0,29915,71020.2889
0,29916,71020.2980
0,29917,71020.3049
0,29918,70993.3529
0,29919,70993.3538
0,29920,70993.3581
0,29921,70993.3629
0,29922,70993.3679
0,29923,70993.3732
0,29924,71004.5919
0,29925,71004.6830
0,29926,71004.8461
0,29927,71004.9901
0,29928,71005.0750
0,29929,71005.1649
0,29930,70962.0070
0,29931,70962.0631
0,29932,70962.1201
0,29933,70962.1780
0,29934,70962.2400
0,29935,70962.3010
0,29936,70962.3640
0,29937,70962.4341
0,29938,70967.2890
0,29939,70937.1500
0,29940,70937.2509
0,29941,70937.3109
0,29942,70937.3610
0,29943,70937.4070
0,29944,70937.4580
0,29945,70937.5021
0,29946,70937.5589
0,29947,70896.4670
0,29948,70896.4882
0,29949,70896.6019
0,29950,70896.6520
0,29951,70903.6822
0,29952,70903.7259
0,29953,70903.7428
0,29954,70903.7549
0,29955,70903.7700
0,29956,70903.7840
0,29957,70863.4450
0,29958,70863.4520
0,29959,70863.4641
0,29960,70863.4810
0,29961,70863.5049
0,29962,70863.5209
0,29963,70863.5330
0,29964,70863.5440
0,29965,70856.9558
0,29966,70857.0030
0,29967,70857.0151
0,29968,70857.0230
0,29969,70857.0311
0,29970,70857.0380
0,29971,70857.0452
0,29972,70857.0528
0,29973,70857.0609
0,29974,70826.1330
0,29975,70826.1390
0,29976,70872.7179
0,29977,70872.8631
0,29978,70872.8771
0,29979,70872.8888
0,29980,70872.8991
0,29981,70872.9119
0,29982,70872.9200
0,29983,70827.8940
0,29984,70827.8980
0,29985,70827.9049
0,29986,70827.9111
0,29987,70827.9181
0,29988,70869.3459
0,29989,70869.3910
0,29990,70869.4012
0,29991,70827.9150
0,29992,70827.9181
0,29993,70827.9231
0,29994,70827.9290
0,29995,70827.9340
0,29996,70827.9400
0,29997,70827.9450
0,29998,70827.9588
0,29999,70787.0569
0,30000,70818.9912
0,30001,70822.8738
0,30002,70822.9640
0,30003,70823.0469
0,30004,70823.0722
0,30005,70823.0870
0,30006,70823.1740
0,30007,70823.2460
0,30008,70781.3320
0,30009,70781.3442
0,30010,70781.3580
0,30011,70781.3711
0,30012,70781.3840
0,30013,70823.6399
0,30014,70823.6961
0,30015,70823.7069
0,30016,70823.7150
0,30017,70793.0410
0,30018,70793.0412
0,30019,70793.0470
0,30020,70793.0670
0,30021,70793.0720
0,30022,70793.0779
0,30023,70793.0861
0,30024,70826.7291
0,30025,70826.7779
0,30026,70781.8921
0,30027,70781.8999
0,30028,70781.9080
0,30029,70781.9152
0,30030,70781.9228
0,30031,70781.9300
0,30032,70781.9381
0,30033,70781.9440
0,30034,70781.9500
0,30035,70781.9569
0,30036,70780.9739
0,30037,70781.0240
0,30038,70781.0440
0,30039,70781.0540
0,30040,70781.0612
0,30041,70781.0688
0,30042,70781.0769
0,30043,70781.0841
0,30044,70738.9729
0,30045,70738.9669
0,30046,70738.9672
0,30047,70795.9690
0,30048,70796.0169
0,30049,70796.1719
0,30050,70796.2151
0,30051,70797.4970
0,30052,70766.5050
0,30053,70766.5260
0,30054,70766.5491
0,30055,70766.5589
0,30056,70766.5839
0,30057,70766.5992
0,30058,70766.6278
0,30059,70781.4100
0,30060,70781.4631
0,30061,70736.8548
0,30062,70736.9680
0,30063,70736.9800
0,30064,70736.9890
0,30065,70737.0000
0,30066,70737.0090
0,30067,70737.0191
0,30068,70737.0281
0,30069,70737.0360
0,30070,70694.9620
0,30071,70740.0711
