cam_index,rtp_seq,transit_ms
0,29824,158026.6130
0,29825,158026.5040
0,29826,158026.5081
0,29827,158026.5119
0,29828,158026.5169
0,29829,158026.5229
0,29830,158091.1350
0,29831,158091.1891
0,29832,158091.2039
0,29833,158091.2139
0,29834,158091.2240
0,29835,158091.2321
0,29836,158091.4650
0,29837,158091.5420
0,29838,158091.5871
0,29839,158091.5949
0,29840,158110.6892
0,29841,158110.7459
0,29842,158110.7631
0,29843,158110.7759
0,29844,158110.7860
0,29845,158110.7938
0,29846,158110.8031
0,29847,158110.8110
0,29848,158110.8201
0,29849,158110.8291
0,29850,158110.8379
0,29851,158110.8451
0,29852,158154.8619
0,29853,158154.8970
0,29854,158154.9349
0,29855,158154.9540
0,29856,158154.9652
0,29857,158154.9730
0,29858,158154.9821
0,29859,158154.9890
0,29860,158154.9950
0,29861,158155.0009
0,29862,158155.0081
0,29863,87466.4850
0,29864,158254.5638
0,29865,158254.6408
0,29866,158254.7011
0,29867,158254.7591
0,29868,158254.8149
0,29869,158277.1540
0,29870,158277.1950
0,29871,158277.2059
0,29872,158277.2129
0,29873,158277.2210
0,29874,158277.2360
0,29875,158277.2439
0,29876,158277.4310
0,29877,158277.4379
0,29878,158277.4460
0,29879,158277.4539
0,29880,158277.4661
0,29881,158277.4708
0,29882,158287.7469
0,29883,158287.8001
0,29884,158287.8079
0,29885,158287.8151
0,29886,158287.8208
0,29887,158287.8270
0,29888,158287.8320
0,29889,158287.8380
0,29890,158287.8442
0,29891,158287.8499
0,29892,158287.8561
0,29893,158287.8621
0,29894,158287.8668
0,29895,158287.9019
0,29896,158287.9109
0,29897,158287.9159
0,29898,158287.9241
0,29899,158287.9300
0,29900,158287.9350
0,29901,158287.9422
0,29902,158287.9481
0,29903,158287.9560
0,29904,158287.9610
0,29905,158289.7000
0,29906,158289.7711
0,29907,158289.8331
0,29908,158289.8510
0,29909,158289.8850
0,29910,158289.9182
0,29911,158289.9501
0,29912,158289.9802
0,29913,158290.0100
0,29914,158290.0379
0,29915,158290.0848
0,29916,158290.0939
0,29917,158290.1020
0,29918,158266.2559
0,29919,158266.2599
0,29920,158266.2652
0,29921,158266.2649
0,29922,158266.2630
0,29923,158266.2611
0,29924,158277.4720
0,29925,158277.5540
0,29926,158277.7181
0,29927,158277.8611
0,29928,158277.9460
0,29929,158278.0359
0,29930,158237.5889
0,29931,158237.6571
0,29932,158237.7210
0,29933,158237.7830
0,29934,158237.8461
0,29935,158237.9060
0,29936,158237.9680
0,29937,158238.0371
0,29938,158242.8911
0,29939,158243.0069
0,29940,158243.1099
0,29941,158202.7230
0,29942,158202.7690
0,29943,158202.8139
0,29944,158202.8620
0,29945,158202.9049
0,29946,158202.9600
0,29947,158203.0439
0,29948,158203.0671
0,29949,158203.1801
0,29950,158162.2860
0,29951,158169.3151
0,29952,158169.3590
0,29953,158169.3749
0,29954,158169.3871
0,29955,158169.4031
0,29956,158169.4169
0,29957,158169.4310
0,29958,158169.4419
0,29959,158136.4560
0,29960,158136.4720
0,29961,158136.4961
0,29962,158136.5130
0,29963,158136.5259
0,29964,158136.5368
0,29965,158171.7339
0,29966,158171.7849
0,29967,158171.7970
0,29968,158130.5010
0,29969,158130.4991
